d,vs
0.0,283.0
0.1,283.0
1.1,283.0
1.5,206.0
2.0,171.0
2.1,171.0
2.5,166.0
3.0,168.0
3.1,168.0
3.5,148.0
4.0,218.0
4.1,218.0
4.5,303.0
5.0,210.0
5.1,210.0
5.5,173.0
6.0,170.0
6.1,170.0
6.5,182.0
7.0,230.0
7.1,230.0
7.5,270.0
8.0,332.0
8.1,332.0
8.5,302.0
9.0,366.0
9.1,366.0
9.5,269.0
10.0,153.0
10.1,153.0
10.5,152.0
11.0,230.0
11.1,230.0
11.5,246.0
12.0,181.0
12.1,181.0
12.5,159.0
13.0,164.0
13.1,164.0
13.5,210.0
14.0,218.0
14.1,218.0
14.5,251.0
15.0,232.0
15.1,232.0
15.5,285.0
16.0,296.0
16.1,296.0
16.5,314.0
17.0,316.0
17.1,316.0
