d,vs
0.0,251.0
0.1,251.0
1.0,188.0
1.1,188.0
1.5,154.0
2.0,186.0
2.1,186.0
2.5,167.0
3.0,177.0
3.1,177.0
3.5,152.0
4.0,191.0
4.1,191.0
4.5,192.0
5.0,204.0
5.1,204.0
5.5,192.0
6.0,215.0
6.1,215.0
6.5,216.0
7.0,199.0
7.1,199.0
7.5,224.0
8.0,240.0
8.1,240.0
8.5,239.0
9.0,221.0
9.1,221.0
9.5,208.0
10.0,202.0
10.1,202.0
10.5,198.0
11.0,196.0
11.1,196.0
11.5,190.0
12.0,198.0
12.1,198.0
12.5,225.0
13.0,224.0
13.1,224.0
13.5,220.0
14.0,240.0
14.1,240.0
14.5,228.0
15.0,240.0
15.1,240.0
15.5,226.0
16.0,234.0
16.1,234.0
16.5,222.0
17.0,222.0
17.1,222.0
17.5,210.0
18.0,228.0
18.1,228.0
18.5,200.0
19.0,203.0
19.1,203.0
19.5,203.0
