d,vs
0.0,1140.0
0.1,1140.0
0.5,32.0
0.6,51.0
1.0,109.0
1.1,109.0
1.5,118.0
2.0,133.0
2.1,133.0
2.5,188.0
3.0,193.0
3.1,193.0
3.5,258.0
4.0,184.0
4.1,184.0
4.5,134.0
5.0,154.0
5.1,154.0
5.5,129.0
6.0,197.0
6.1,197.0
6.5,187.0
7.0,378.0
7.1,378.0
7.5,343.0
8.0,337.0
8.1,337.0
8.5,296.0
9.0,338.0
9.1,338.0
9.5,315.0
10.0,312.0
10.1,312.0
10.5,302.0
11.0,296.0
11.1,296.0
11.5,298.0
12.0,299.0
12.1,299.0
12.5,265.0
13.0,322.0
13.1,322.0
13.5,326.0
14.0,287.0
14.1,287.0
14.5,316.0
15.0,287.0
15.1,287.0
15.5,289.0
16.0,322.0
16.1,322.0
16.5,241.0
17.0,265.0
17.1,265.0
17.5,257.0
18.0,247.0
18.1,247.0
18.5,249.0
19.0,251.0
19.1,251.0
19.5,293.0
20.0,242.0
20.1,242.0
20.5,287.0
21.0,294.0
21.1,294.0
21.5,292.0
22.0,315.0
22.1,315.0
22.5,241.0
23.0,331.0
23.1,331.0
23.5,328.0
24.0,249.0
24.1,249.0
24.5,332.0
25.0,279.0
25.1,279.0
25.5,218.0
26.0,265.0
26.1,265.0
26.5,246.0
27.0,275.0
27.1,275.0
27.5,275.0
