d,vs
0.0,72.0
0.1,72.0
0.5,72.0
1.0,82.0
1.1,82.0
1.5,98.0
2.0,116.0
2.1,116.0
2.5,82.0
3.0,79.0
3.1,79.0
3.5,90.0
4.0,119.5
4.1,119.5
4.5,113.5
5.0,128.5
5.1,128.5
5.5,123.0
6.0,124.0
6.1,124.0
6.5,145.0
7.0,147.5
7.1,147.5
7.5,155.0
8.0,165.0
8.1,165.0
8.5,145.0
9.0,165.0
9.1,165.0
9.5,181.0
10.0,147.5
10.1,147.5
10.5,154.0
11.0,179.0
11.1,179.0
11.5,185.0
12.0,221.0
12.1,221.0
12.5,212.0
13.0,240.0
13.1,240.0
13.5,165.0
14.0,156.0
14.1,156.0
14.5,130.0
15.0,138.0
15.1,138.0
15.5,185.0
16.1,185.0
16.2,223.0
16.7,223.0
