d,vs
0.0,105.4
0.1,105.4
1.0,116.4
1.1,116.4
1.5,112.7
2.0,151.0
2.1,151.0
2.5,117.4
3.0,138.4
3.1,138.4
3.5,148.3
4.0,170.9
4.1,170.9
4.5,182.6
5.0,184.6
5.1,184.6
5.5,172.9
6.0,177.7
6.1,177.7
6.5,170.2
7.0,167.1
7.1,167.1
7.5,161.6
8.0,188.7
8.1,188.7
8.5,282.7
9.0,217.4
9.1,217.4
9.5,243.7
10.0,231.0
10.1,231.0
10.5,245.4
11.0,228.6
11.1,228.6
11.5,282.3
12.0,255.8
12.1,255.8
12.5,287.3
13.0,250.5
13.1,250.5
13.5,304.0
14.0,282.2
14.1,282.2
14.5,280.2
15.0,289.4
15.1,289.4
15.5,246.1
16.0,282.7
16.1,282.7
16.5,319.2
17.0,331.1
17.1,331.1
17.5,331.1
