d,vs
0.0,50.8
0.1,50.8
0.5,51.0
1.0,55.0
1.1,55.0
1.5,78.0
2.0,90.0
2.1,90.0
2.5,93.0
3.0,88.0
3.1,88.0
3.5,72.0
4.0,66.0
4.1,66.0
4.5,67.0
5.0,75.0
5.1,75.0
5.5,111.0
6.0,112.0
6.1,112.0
6.5,149.0
7.0,182.0
7.1,182.0
7.5,108.5
8.0,124.0
8.1,124.0
8.5,143.0
9.0,161.0
9.1,161.0
9.5,160.0
10.0,197.0
10.1,197.0
10.5,191.0
11.0,188.0
11.1,188.0
11.5,180.0
12.0,171.0
12.1,171.0
12.5,166.0
13.0,209.0
13.1,209.0
13.5,246.0
14.0,256.0
14.1,256.0
14.5,178.0
15.0,163.0
15.1,163.0
15.5,203.0
16.0,132.0
16.1,132.0
16.5,120.0
17.1,123.0
17.6,123.0
