d,vs
0.0,67.0
0.1,67.0
0.5,73.0
1.0,78.0
1.1,78.0
1.5,97.0
2.0,110.5
2.1,110.5
2.5,127.0
3.0,124.0
3.1,124.0
3.5,111.5
4.0,81.5
4.1,81.5
4.5,120.0
5.0,150.0
5.1,150.0
5.5,133.5
6.0,119.0
6.1,119.0
6.5,112.5
7.0,134.0
7.1,134.0
7.5,143.5
8.0,139.0
8.1,139.0
8.5,151.0
9.0,203.0
9.1,203.0
9.5,196.0
10.0,218.0
10.1,218.0
10.5,172.5
11.0,186.0
11.1,186.0
11.5,177.0
12.0,164.0
12.1,164.0
12.5,162.0
13.0,204.0
13.1,204.0
13.5,173.0
14.0,172.0
14.1,172.0
14.5,210.0
15.0,259.0
15.1,259.0
15.5,249.0
16.0,292.0
16.1,292.0
16.5,289.0
17.0,218.0
17.1,218.0
17.5,191.0
18.0,215.0
18.1,215.0
18.5,196.0
19.0,184.0
19.1,184.0
19.5,194.0
20.0,194.0
