File Name,depth_input,vs_input,Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic,Subset_Region,Subset_Geology
SCPT_114322,17.5,227,17.5,4.3594,0.0953,-0.0344,195.5340116,209.7156522,255.3060114,188.8077549,198.9411202,411.2086262,2.404902728,4,1
SCPT_114322,18,171,18,3.014,0.0678,-0.04,158.4628392,191.0540843,232.5875809,164.8470654,184.8299184,395.1383841,2.536723556,4,1
SCPT_114322,18.5,171,18.5,4.817,0.0949,-0.0455,189.1166991,214.4895955,261.1177684,190.0820448,204.8917615,417.1107256,2.342615197,4,1
SCPT_114322,19,162,19,1.0898,0.0249,0.1325,74.63108738,143.8481135,175.1194425,103.639268,149.133019,349.033167,2.900099469,4,1
SCPT_114322,19.5,162,19.5,1.0272,0.0245,0.157,69.61092325,142.0231302,172.8977237,99.53283094,148.7395802,350.4421613,2.931808608,4,1
SCPT_114322,20,162,20,1.0429,0.0243,0.4253,62.4254315,139.8169281,170.2119125,94.76773352,150.0156011,352.3580157,2.920759702,4,1
SCPT_114319,0.1,152,0.1,3.4831,0.0163,-0.0007,1002.261837,90.25446954,109.8750064,233.7101642,39.57969926,88.33945019,2.123631307,4,1
SCPT_114319,0.5,152,0.5,4.1245,0.0256,-0.0005,428.5582366,117.2681915,142.7612766,207.7548069,65.86108328,140.9367037,2.113184919,4,1
SCPT_114319,1,152,1,2.3685,0.0101,0.0001,266.1748612,109.1890668,132.9258205,172.3599559,68.24968717,148.2151634,2.261299046,4,1
SCPT_114319,1.5,152,1.5,3.8899,0.0238,0.0009,292.4267238,132.4055662,161.1893849,191.5305293,88.10046798,184.2601383,2.132592927,4,1
SCPT_114319,2,297,2,6.1074,0.0356,0.0014,278.4598206,151.2189571,184.0926435,200.4779652,105.302293,209.5193708,1.951341742,4,1
SCPT_114319,2.5,297,2.5,9.0797,0.0394,0.002,240.9168424,163.6138163,199.1820372,201.0709563,119.6282164,225.2904671,1.738132603,4,1
SCPT_114319,3,176,3,10.4642,0.0566,-0.0011,265.0661507,176.7594001,215.1853566,215.1911569,132.3667678,247.5616642,1.735445772,4,1
SCPT_114319,3.5,176,3.5,10.0575,0.0331,-0.0001,200.9755969,168.6699563,205.3373381,195.0306948,131.3932421,239.9965707,1.642331494,4,1
SCPT_114319,4,200,4,21.634,0.0385,-0.0806,174.5345769,178.1350128,216.8600155,205.2228178,154.1854682,254.6072936,1.228462047,4,1
SCPT_114319,4.5,200,4.5,20.3356,0.0429,-0.0808,182.4669689,183.5072735,223.4001591,209.5861644,159.3286454,265.9028983,1.282887675,4,1
SCPT_114319,5,237,5,17.1285,0.0276,-0.0855,160.3896884,176.8479126,215.2931109,197.3627171,154.3058964,257.5412921,1.308006488,4,1
SCPT_114319,5.5,237,5.5,9.2831,0.0171,-0.0795,149.0490093,166.8352058,203.1037288,179.005668,139.4200146,246.7868068,1.578748022,4,1
SCPT_114319,6,190,6,16.5302,0.013,-0.0773,137.3871946,172.0168748,209.4118476,188.4703685,151.7166401,244.4893329,1.257054551,4,1
SCPT_114319,6.5,190,6.5,6.9131,0.0196,-0.0765,154.9697782,167.7491972,204.216414,176.8637876,141.5721667,261.4771261,1.763614146,4,1
SCPT_114319,7,191,7,6.8818,0.0275,-0.0625,171.4942405,174.5348134,212.4771642,184.4113416,148.5418356,278.4080605,1.827422646,4,1
SCPT_114319,7.5,191,7.5,7.5701,0.0308,-0.0836,173.6980088,179.7784437,218.860714,188.6090271,154.9619941,287.7181109,1.794141431,4,1
SCPT_114319,8,212,8,9.2557,0.0242,-0.0756,153.4902187,180.0345091,219.1724459,186.1850124,159.1829136,283.8500325,1.633117147,4,1
SCPT_114319,8.5,212,8.5,10.9961,0.0348,-0.074,169.18025,190.5609012,231.987184,198.5121901,171.0352913,302.5611844,1.600077946,4,1
SCPT_114319,9,216,9,4.9615,0.0158,-0.065,134.193889,165.2669266,201.1945193,163.9228046,145.128949,275.3950106,1.916048538,4,1
SCPT_114319,9.5,216,9.5,5.2548,0.0123,-0.0648,122.7258342,164.5062045,200.2684228,160.5492886,145.4947093,270.3607284,1.846045988,4,1
SCPT_114319,10,195,10,5.9979,0.0166,-0.0591,131.0333827,171.8914151,209.259114,168.0895216,154.212182,285.0565345,1.816935549,4,1
SCPT_114319,10.5,195,10.5,5.3448,0.0151,-0.0584,125.6028275,169.3847924,206.2075734,163.2683356,152.5406754,284.8225327,1.866843553,4,1
SCPT_114319,11,199,11,2.1808,0.05,-0.0525,199.1547116,164.9305504,200.7850179,168.4739284,150.0030814,334.5060389,2.653359707,4,1
SCPT_114319,11.5,199,11.5,2.7557,0.073,-0.0507,230.3567499,179.1985452,218.1547507,184.161073,162.0843258,355.9639335,2.611456715,4,1
SCPT_114319,12,201,12,7.6757,0.0201,-0.0335,130.8881882,183.1577314,222.9746295,176.3893863,170.786081,306.58999,1.70850654,4,1
SCPT_114319,12.5,201,12.5,1.5589,0.0327,-0.0355,147.1493218,151.6071796,184.5652622,143.3557519,142.9657803,326.1339809,2.749997551,4,1
SCPT_114319,13,174,13,1.5941,0.0446,-0.0343,163.5268705,156.9500189,191.0695882,149.3159289,148.7822455,343.0043046,2.814208991,4,1
SCPT_114319,13.5,174,13.5,2.787,0.0558,-0.0314,181.3715163,178.4629814,217.2592818,169.9938709,166.0049249,358.006291,2.532789789,4,1
SCPT_114319,14,171,14,1.0388,0.0154,-0.0222,91.31817091,134.0129106,163.1461521,112.3691839,130.7333037,303.4102012,2.820346664,4,1
SCPT_114319,14.5,171,14.5,3.796,0.0356,-0.0187,145.3100466,181.4118671,220.8492295,165.6323681,170.5577471,344.6365813,2.235130096,4,1
