d,vs
1.00,351
1.50,113
2.00,221
2.50,227
3.00,308
3.50,281
4.00,271
4.50,268
5.00,248
5.50,275
6.00,282
6.50,277
7.00,192
7.50,279
8.00,176
8.50,216
9.00,186
9.50,182
10.00,225
10.50,195
11.00,201
11.50,257
12.00,214
12.50,199
13.00,235
13.50,257
14.00,289
14.50,296
15.00,320
15.50,247
16.00,272
16.50,349
17.00,318
17.50,328
18.00,369
18.50,337
19.00,380
19.50,392
