d,vs
1.00,583
1.50,53
2.00,297
2.50,164
3.00,89
3.50,160
4.00,161
4.50,183
5.00,201
5.50,218
6.00,131
6.50,203
7.00,224
7.50,213
8.00,218
8.50,234
9.00,263
9.50,271
10.00,333
10.50,476
11.00,211
11.50,288
12.00,364
12.50,245
13.00,279
13.50,297
14.00,346
14.50,411
15.00,366
15.50,458
