d,vs
1.00,55
1.50,74
2.00,82
2.50,98
3.00,108
3.50,114
4.00,137
4.50,148
5.00,155
5.50,161
6.00,162
6.50,154
7.00,146
7.50,168
8.00,148
8.50,152
9.00,184
9.50,152
10.00,178
10.50,184
11.00,181
11.50,211
12.00,200
12.50,212
13.00,192
13.50,204
14.00,199
14.50,204
