d,vs
0.0,186.0
0.1,186.0
1.0,132.0
1.1,132.0
1.5,132.0
2.0,157.0
2.1,157.0
2.5,175.0
3.0,179.0
3.1,179.0
3.5,152.0
4.0,190.0
4.1,190.0
4.5,200.0
5.0,191.0
5.1,191.0
5.5,227.0
6.0,222.0
6.1,222.0
6.5,236.0
7.0,259.0
7.1,259.0
7.5,195.0
8.0,216.0
8.1,216.0
8.5,252.0
9.0,238.0
9.1,238.0
9.5,243.0
10.0,218.0
10.1,218.0
10.5,201.0
11.0,210.0
11.1,210.0
11.5,194.0
12.0,207.0
12.1,207.0
12.5,212.0
13.0,259.0
13.1,259.0
13.5,256.0
14.0,256.0
14.1,256.0
14.5,264.0
15.0,247.0
15.1,247.0
15.5,254.0
16.0,274.0
16.1,274.0
16.5,266.0
17.0,266.0
