d,vs
0.0,174.0
0.1,174.0
1.1,174.0
1.5,128.0
2.0,102.0
2.1,102.0
2.5,63.0
3.0,59.0
3.1,59.0
3.5,59.0
4.0,56.0
4.1,56.0
4.5,70.0
5.0,76.0
5.1,76.0
5.5,42.0
6.0,50.0
6.1,50.0
6.5,58.0
7.0,59.0
7.1,59.0
7.5,88.0
8.0,54.0
8.1,54.0
8.5,67.0
9.0,58.0
9.1,58.0
9.5,58.0
10.0,58.0
10.1,58.0
10.5,59.0
11.0,60.0
11.1,60.0
11.5,87.0
12.0,82.0
12.1,82.0
12.5,78.0
13.0,88.0
13.1,88.0
13.5,82.0
14.0,95.0
14.1,95.0
14.5,92.0
15.0,92.0
15.1,92.0
15.5,94.0
16.0,91.0
16.1,91.0
16.5,95.0
17.0,95.0
17.1,95.0
17.5,94.0
18.0,99.0
18.1,99.0
18.5,98.0
19.0,90.0
19.1,90.0
19.5,92.0
20.0,92.0
