d,vs
0.0,464.3
0.1,464.3
1.0,478.1
1.1,478.1
2.0,106.5
2.1,106.5
3.0,106.5
3.1,106.5
4.0,212.8
4.1,212.8
5.0,217.6
5.1,217.6
6.0,189.2
6.1,189.2
7.0,93.2
7.1,93.2
8.0,150.7
8.1,150.7
9.0,136.4
9.1,136.4
10.0,112.5
10.1,112.5
11.0,119.9
11.1,119.9
12.0,187.7
12.1,187.7
13.0,196.5
13.1,196.5
14.0,278.0
14.1,278.0
15.0,280.3
15.1,280.3
16.0,305.1
16.1,305.1
17.0,261.0
17.1,261.0
18.0,239.1
18.1,239.1
19.0,250.5
19.1,250.5
20.0,261.6
20.1,261.6
21.0,278.8
21.1,278.8
22.0,229.9
22.1,229.9
23.0,290.3
23.1,290.3
24.0,290.3
