d,vs
0.0,177.4
0.1,177.4
1.1,177.4
2.1,177.4
2.5,211.7
3.0,200.8
3.1,200.8
3.5,188.2
4.0,173.3
4.1,173.3
4.5,234.1
5.0,197.4
5.1,197.4
5.5,186.1
6.0,130.8
6.1,130.8
6.5,160.6
7.0,143.3
7.1,143.3
7.5,128.9
8.0,155.9
8.1,155.9
8.5,159.7
9.0,207.2
9.1,207.2
9.5,146.5
10.0,211.4
10.1,211.4
10.5,226.5
11.0,284.4
11.1,284.4
11.5,283.4
12.0,265.9
12.1,265.9
12.5,254.2
13.0,211.9
13.1,211.9
13.5,148.9
14.0,168.8
14.1,168.8
14.5,208.7
15.0,197.7
15.1,197.7
15.5,218.2
16.0,176.9
16.1,176.9
16.5,207.6
17.0,175.4
17.1,175.4
17.5,181.0
18.0,157.1
18.1,157.1
18.5,174.0
19.0,194.4
19.1,194.4
19.5,214.5
20.0,249.9
20.1,249.9
20.5,231.7
21.0,285.4
21.1,285.4
21.5,350.5
22.0,310.8
22.1,310.8
22.5,264.2
23.0,304.4
23.1,304.4
23.5,304.4
