d,vs
0.0,57.0
0.1,57.0
0.5,57.0
1.0,57.0
1.1,57.0
1.5,78.0
2.0,79.0
2.1,79.0
2.5,82.5
3.0,113.0
3.1,113.0
3.5,136.5
4.0,129.5
4.1,129.5
4.5,148.0
5.0,153.5
5.1,153.5
5.5,124.0
6.0,132.0
6.1,132.0
6.5,137.0
7.0,141.0
7.1,141.0
7.5,153.0
8.0,146.0
8.1,146.0
8.5,135.5
9.0,135.0
9.1,135.0
9.5,152.0
10.0,135.5
10.1,135.5
10.5,121.5
11.0,136.0
11.1,136.0
11.5,163.0
12.0,199.0
12.1,199.0
12.5,193.0
13.0,223.0
13.1,223.0
13.5,192.0
14.0,177.0
14.1,177.0
14.5,179.0
15.0,213.0
15.1,213.0
15.5,210.0
16.0,246.0
16.1,246.0
16.5,229.0
17.0,215.0
17.1,215.0
17.5,188.0
18.0,188.0
