d,vs
0.0,84.0
0.1,84.0
0.5,89.0
1.0,102.0
1.1,102.0
1.5,117.0
2.0,125.0
2.1,125.0
2.5,110.0
3.0,142.0
3.1,142.0
3.5,131.0
4.0,135.5
4.1,135.5
4.5,129.0
5.0,127.5
5.1,127.5
5.5,149.5
6.0,143.5
6.1,143.5
6.5,161.5
7.0,167.5
7.1,167.5
7.5,216.5
8.0,207.5
8.1,207.5
8.5,238.5
9.0,218.5
9.1,218.5
9.5,235.0
10.0,240.5
10.1,240.5
10.5,230.0
11.0,238.0
11.1,238.0
11.5,256.0
12.0,263.0
12.1,263.0
12.5,248.5
13.0,264.0
13.1,264.0
13.5,265.0
14.0,236.0
14.1,236.0
14.5,258.5
15.0,229.0
15.1,229.0
15.5,217.0
16.0,243.5
16.1,243.5
16.5,275.0
17.0,278.0
17.1,278.0
17.5,215.5
18.0,222.0
18.1,222.0
18.5,243.5
19.0,209.5
19.1,209.5
19.5,271.0
20.0,271.0
