d,vs
0.0,57.0
0.1,57.0
0.5,62.0
1.0,69.0
1.1,69.0
1.5,69.0
2.0,78.0
2.1,78.0
2.5,83.5
3.0,98.0
3.1,98.0
3.5,113.0
4.0,125.0
4.1,125.0
4.5,118.0
5.0,109.5
5.1,109.5
5.5,106.0
6.0,116.5
6.1,116.5
6.5,156.5
7.0,144.0
7.1,144.0
7.5,159.0
8.0,206.5
8.1,206.5
8.5,204.0
9.0,208.0
9.1,208.0
9.5,190.0
10.0,155.0
10.1,155.0
10.5,180.0
11.0,172.0
11.1,172.0
11.5,178.0
12.0,204.0
12.1,204.0
12.5,173.0
13.0,185.0
13.1,185.0
13.5,165.0
14.0,168.0
14.1,168.0
14.5,216.0
15.0,216.0
15.1,216.0
15.5,195.0
16.0,200.0
16.1,200.0
16.5,203.0
17.0,183.0
17.1,183.0
17.5,207.0
18.0,206.0
18.1,206.0
18.5,195.0
19.0,168.0
19.1,168.0
19.5,207.0
20.0,207.0
