d,vs
0.0,124.7
0.1,124.7
1.0,136.5
1.1,136.5
1.5,152.6
2.0,173.0
2.1,173.0
2.5,196.0
3.0,215.2
3.1,215.2
3.5,230.5
4.0,216.4
4.1,216.4
4.5,195.6
5.0,180.2
5.1,180.2
5.5,235.1
6.0,227.2
6.1,227.2
6.5,220.4
7.0,191.2
7.1,191.2
7.5,218.9
8.0,254.8
8.1,254.8
8.5,225.3
9.0,270.3
9.1,270.3
9.5,246.8
10.0,219.1
10.1,219.1
10.5,277.7
11.0,268.6
11.1,268.6
11.5,261.3
12.0,258.7
12.1,258.7
12.5,302.6
13.0,257.9
13.1,257.9
13.5,277.4
14.0,260.8
14.1,260.8
14.5,235.8
15.0,313.5
15.1,313.5
15.5,219.5
16.0,257.5
16.1,257.5
16.5,287.4
17.0,268.2
17.1,268.2
17.5,228.7
18.0,233.4
18.1,233.4
18.5,315.8
19.0,388.5
19.1,388.5
19.5,388.5
