d,vs
0.0,250.0
0.1,250.0
1.1,250.0
1.5,224.0
2.0,163.0
2.1,163.0
2.5,134.0
3.0,120.0
3.1,120.0
3.5,172.0
4.0,268.0
4.1,268.0
4.5,287.0
5.0,264.0
5.1,264.0
5.5,182.0
6.0,166.0
6.1,166.0
6.5,147.0
7.0,212.0
7.1,212.0
7.5,272.0
8.0,212.0
8.1,212.0
8.5,194.0
9.0,230.0
9.1,230.0
9.5,242.0
10.0,290.0
10.1,290.0
10.5,300.0
11.0,305.0
11.1,305.0
11.5,307.0
12.0,309.0
12.1,309.0
12.5,314.0
13.0,309.0
13.1,309.0
13.5,316.0
14.0,298.0
14.1,298.0
14.5,298.0
15.0,294.0
15.1,294.0
15.5,308.0
16.0,296.0
16.1,296.0
16.5,282.0
17.0,282.0
17.1,282.0
17.5,278.0
18.0,302.0
18.1,302.0
18.5,298.0
19.0,298.0
19.1,298.0
19.5,294.0
20.0,306.0
20.1,306.0
20.5,297.0
21.0,328.0
21.1,328.0
21.5,288.0
22.0,342.0
22.1,342.0
22.5,324.0
23.0,305.0
23.1,305.0
23.5,345.0
24.0,308.0
24.1,308.0
24.5,319.0
25.0,428.0
25.1,428.0
25.5,312.0
26.0,312.0
