d,vs
0.0,52.0
0.1,52.0
0.5,64.0
1.0,90.2
1.1,90.2
1.5,88.0
2.0,104.0
2.1,104.0
2.5,149.0
3.0,133.0
3.1,133.0
3.5,140.666666666667
4.0,122.0
4.1,122.0
4.5,141.0
5.0,132.0
5.1,132.0
5.5,147.666666666667
6.0,136.0
6.1,136.0
6.5,164.666666666667
7.0,160.0
7.1,160.0
7.5,160.333333333333
8.0,152.5
8.1,152.5
8.5,175.5
9.0,188.333333333333
9.1,188.333333333333
9.5,198.333333333333
10.0,168.0
10.1,168.0
10.5,161.0
11.0,160.5
11.1,160.5
11.5,185.0
12.0,172.5
12.1,172.5
12.5,181.0
13.0,226.5
13.1,226.5
13.5,217.0
14.0,204.333333333333
14.1,204.333333333333
14.5,198.5
15.0,265.0
15.1,265.0
15.5,227.0
16.0,242.333333333333
16.1,242.333333333333
16.5,211.0
17.0,206.0
17.1,206.0
17.4,195.0
17.9,195.0
