d,vs
0.0,72.0
0.1,72.0
0.5,83.0
1.0,101.0
1.1,101.0
1.5,116.0
2.0,129.0
2.1,129.0
2.5,145.0
3.0,164.0
3.1,164.0
3.5,144.0
4.0,138.0
4.1,138.0
4.5,140.0
5.0,155.0
5.1,155.0
5.5,161.0
6.0,146.0
6.1,146.0
6.5,170.0
7.0,181.5
7.1,181.5
7.5,185.5
8.0,207.5
8.1,207.5
8.5,228.0
9.0,225.0
9.1,225.0
9.5,221.5
10.0,204.0
10.1,204.0
10.5,228.5
11.0,233.5
11.1,233.5
11.5,234.0
12.0,262.5
12.1,262.5
12.5,254.0
13.0,263.5
13.1,263.5
13.5,244.5
14.0,204.0
14.1,204.0
14.5,276.0
15.0,250.0
15.1,250.0
15.5,201.5
16.0,229.0
16.1,229.0
16.5,276.0
17.0,256.5
17.1,256.5
17.5,259.0
18.0,227.5
18.1,227.5
18.5,244.5
19.0,240.5
19.1,240.5
19.5,259.5
20.0,259.5
