d,vs
0.0,45.0
0.1,45.0
1.1,45.0
2.0,129.0
2.1,129.0
3.0,134.0
3.1,134.0
4.0,135.0
4.1,135.0
5.0,168.0
5.1,168.0
6.0,181.0
6.1,181.0
7.0,172.0
7.1,172.0
8.0,236.0
8.1,236.0
9.0,223.0
9.1,223.0
10.0,305.0
10.1,305.0
11.0,254.0
11.1,254.0
12.0,241.0
12.1,241.0
13.0,281.0
13.1,281.0
14.0,320.0
14.1,320.0
15.0,282.0
15.1,282.0
16.0,188.0
16.1,188.0
17.0,266.0
17.1,266.0
18.0,329.0
18.1,329.0
19.0,168.0
19.1,168.0
20.0,307.0
20.1,307.0
21.0,373.0
21.1,373.0
22.0,161.0
22.1,161.0
23.0,280.0
23.1,280.0
24.0,343.0
24.1,343.0
25.0,256.0
25.1,256.0
26.0,310.0
26.1,310.0
27.0,207.0
27.1,207.0
28.0,283.0
28.1,283.0
29.0,283.0
