Depth,Qc,Fs,u
0,0.1995,0,0
0.01,0.3129,0,-0.0002
0.02,0.6219,0,0.0002
0.03,0.6453,0,0.0002
0.04,0.6786,0,-0.0004
0.05,0.7118,0.0041,-0.0004
0.06,0.7783,0.0083,-0.0004
0.07,0.9817,0.0166,-0.0006
0.08,1.1107,0.0242,-0.0004
0.09,1.3884,0.0312,0
0.1,1.5175,0.0348,0.0002
0.11,1.7404,0.0388,-0.0002
0.12,1.8186,0.048,0.0002
0.13,1.9633,0.0512,0.0037
0.14,2.0415,0.0551,0.0063
0.15,2.1941,0.0566,0.0088
0.16,2.3779,0.0616,0.0102
0.17,2.4678,0.0614,0.0152
0.18,2.6047,0.0656,0.0129
0.19,2.6438,0.0684,0.0041
0.2,2.6908,0.0754,-0.0041
0.21,2.7338,0.0807,-0.001
0.22,2.8472,0.0835,-0.0006
0.23,2.8941,0.0836,-0.0025
0.24,3.0036,0.0815,0.0016
0.25,2.9997,0.0794,0.002
0.26,2.9939,0.0717,0.0025
0.27,2.988,0.0687,0.015
0.28,2.9723,0.0662,0.0225
0.29,2.9137,0.0651,0.0278
0.3,2.8159,0.0636,0.0131
0.31,2.6086,0.0634,-0.002
0.32,2.5148,0.0601,-0.0016
0.33,2.374,0.0565,-0.0014
0.34,2.3153,0.0523,-0.0008
0.35,2.151,0.0499,0.0008
0.36,2.0728,0.0437,0.001
0.37,1.8773,0.041,0.0012
0.38,1.7873,0.0412,0.0008
0.39,1.6113,0.0414,0
0.4,1.5409,0.0422,0.0006
0.41,1.404,0.0431,0.0037
0.42,1.3415,0.0438,0.0057
0.43,1.2359,0.0441,0.0043
0.44,1.1772,0.044,0.0037
0.45,1.0677,0.044,0.0039
0.46,1.0247,0.044,0.0057
0.47,0.9621,0.0439,0.0057
0.48,0.9523,0.0438,0.0059
0.49,0.9494,0.0435,0.0063
0.5,0.9538,0.0431,0.0078
0.51,0.9582,0.043,0.0076
0.52,0.9582,0.044,0.0088
0.53,0.923,0.0449,0.0078
0.54,0.8878,0.0444,0.0125
0.55,0.8526,0.0439,0.0117
0.56,0.8213,0.0429,0.0088
0.57,0.747,0.0416,0.0088
0.58,0.7597,0.0391,0.0084
0.59,0.7724,0.0378,0.0061
0.6,0.8174,0.0345,0.0158
0.61,0.7744,0.0328,0.0104
0.62,0.7274,0.0309,0.0147
0.63,0.7177,0.0308,0.0235
0.64,0.7218,0.0308,0.024
0.65,0.726,0.0308,0.0049
0.66,0.7353,0.0307,-0.0029
0.67,0.747,0.0306,-0.0063
0.68,0.7587,0.0308,-0.0074
0.69,0.8057,0.031,-0.0041
0.7,0.833,0.0314,-0.002
0.71,0.9034,0.0347,-0.0004
0.72,0.9386,0.036,0.0016
0.73,1.009,0.038,0.0029
0.74,1.0325,0.0385,0.0012
0.75,1.0716,0.0387,-0.0006
0.76,1.1068,0.0386,-0.0027
0.77,1.1146,0.0385,-0.0033
0.78,1.1381,0.038,-0.002
0.79,1.142,0.0366,-0.002
0.8,1.142,0.0351,-0.0031
0.81,1.1616,0.0349,-0.0018
0.82,1.2672,0.0335,0.0014
0.83,1.3454,0.032,0.0102
0.84,1.5448,0.0283,0.0143
0.85,1.6387,0.027,0.0059
0.86,1.6778,0.027,-0.0063
0.87,1.7052,0.0271,-0.0043
0.88,1.7208,0.0277,-0.0004
0.89,1.7717,0.0284,0.0039
0.9,1.7991,0.0283,0.0008
0.91,1.7717,0.0283,-0.0018
0.92,1.7521,0.0272,-0.0008
0.93,1.7462,0.0248,-0.0006
0.94,1.7531,0.0241,-0.0004
0.95,1.7599,0.0217,0.001
0.96,2.1002,0.0206,-0.0098
0.97,2.3114,0.0191,-0.0123
0.98,2.6516,0.0165,-0.0027
0.99,2.7807,0.0146,0
1,2.9645,0.0123,0
1.01,3.0349,0.0114,-0.0002
1.02,3.1562,0.0106,0.0002
1.03,3.1953,0.0098,-0.0004
1.04,3.2305,0.0092,-0.0004
1.05,3.2461,0.0094,-0.0008
1.06,3.2461,0.008,-0.0004
1.07,3.2109,0.0077,0.0002
1.08,3.1718,0.0076,0.0002
1.09,3.0388,0.0074,0.0002
1.1,2.9958,0.0073,-0.0002
1.11,2.9098,0.0072,0.0002
1.12,2.8257,0.0071,-0.0002
1.13,2.7416,0.0071,-0.0008
1.14,2.7338,0.0069,-0.001
1.15,2.7025,0.0067,-0.001
1.16,2.6595,0.0062,-0.001
1.17,2.6321,0.0059,-0.001
1.18,2.5813,0.0057,-0.001
1.19,2.5187,0.0055,-0.001
1.2,2.4991,0.0054,-0.0006
1.21,2.4639,0.0049,-0.0006
1.22,2.46,0.0048,-0.0006
1.23,2.4659,0.0046,-0.0006
1.24,2.4717,0.0046,-0.0006
1.25,2.5187,0.0046,-0.0008
1.26,2.6438,0.0047,-0.0008
1.27,2.7103,0.0047,-0.0008
1.28,2.7416,0.0048,-0.001
1.29,2.7885,0.0052,-0.0012
1.3,2.8394,0.0053,-0.0012
1.31,2.9059,0.0053,-0.0012
1.32,2.9645,0.0052,-0.0014
1.33,2.9997,0.0052,-0.0012
1.34,3.0075,0.0052,-0.0012
1.35,2.9841,0.0052,-0.0012
1.36,2.8785,0.0052,-0.0012
1.37,2.8355,0.0054,-0.001
1.38,2.8003,0.0055,-0.0014
1.39,2.8028,0.0059,-0.0014
1.4,2.8052,0.0061,-0.001
1.41,2.8159,0.0061,-0.0012
1.42,2.8511,0.0062,-0.0012
1.43,2.8746,0.0062,-0.0012
1.44,2.8785,0.0061,-0.0016
1.45,2.8824,0.0061,-0.0018
1.46,2.8902,0.0059,-0.002
1.47,2.9137,0.0058,-0.0014
1.48,2.9176,0.0057,-0.0014
1.49,2.9059,0.0057,-0.0014
1.5,2.8902,0.006,-0.0014
1.51,2.8198,0.006,-0.0012
1.52,2.7885,0.0061,-0.0008
1.53,2.7533,0.0063,0.001
1.54,2.7338,0.0063,0.0014
1.55,2.7103,0.0064,0.0014
1.56,2.6868,0.0061,0.0016
1.57,2.6673,0.0059,0.0012
1.58,2.6556,0.0057,0.002
1.59,2.6438,0.0051,-0.0016
1.6,2.6321,0.0049,-0.0014
1.61,2.6286,0.0046,0.0006
1.62,2.6304,0.0041,-0.0021
1.63,2.6321,0.004,-0.002
1.64,2.636,0.0038,-0.0016
1.65,2.6204,0.0036,-0.002
1.66,2.5695,0.0036,-0.0016
1.67,2.5421,0.0036,-0.0006
1.68,2.4796,0.0037,0.0004
1.69,2.4859,0.0039,0.0012
1.7,2.4923,0.0041,0.0014
1.71,2.5069,0.0043,0.0006
1.72,2.5421,0.0044,0.0004
1.73,2.6477,0.0044,0.0018
1.74,2.7103,0.0044,0.0012
1.75,2.8198,0.0045,0.0012
1.76,2.8628,0.0045,0.0014
1.77,2.8902,0.0046,0.0021
1.78,2.9332,0.0048,0.0031
1.79,2.945,0.005,0.0031
1.8,2.9684,0.0054,0.0035
1.81,2.9723,0.0055,0.0037
1.82,2.9763,0.0058,0.0037
1.83,2.9763,0.0059,0.0039
1.84,2.9684,0.0061,0.0039
1.85,2.9567,0.0067,0.0037
1.86,2.9332,0.0071,0.0037
1.87,2.8707,0.0075,0.0039
1.88,2.8316,0.0076,0.0041
1.89,2.7533,0.0077,0.0045
1.9,2.722,0.0077,0.0049
1.91,2.6947,0.0078,0.0055
1.92,2.6829,0.0079,0.0064
1.93,2.6516,0.0069,0.0066
1.94,2.6086,0.0059,0.0057
1.95,2.5539,0.0051,0.0064
1.96,2.4092,0.0046,0.0072
1.97,2.3114,0.004,0.0064
1.98,1.9829,0.0041,0.0029
1.99,1.756,0.0038,-0.0016
2,1.5214,0.0035,0.0029
2.01,1.0951,0.0031,0.0166
2.02,0.923,0.0037,0.0205
2.03,0.7118,0.0043,0.0276
2.04,0.6785,0.0065,0.0315
2.05,0.6678,0.0086,0.0356
2.06,0.7622,0.0082,0.0391
2.07,0.8565,0.0097,0.0401
2.08,0.9699,0.0117,0.0377
2.09,1.0481,0.0118,0.0348
2.1,1.1068,0.0117,0.0342
2.11,1.5175,0.0117,0.0365
2.12,1.7404,0.0115,0.0154
2.13,2.2332,0.011,0.0147
2.14,2.5617,0.0097,0.0152
2.15,2.5891,0.0093,-0.0014
2.16,2.6243,0.0087,-0.0172
2.17,2.6086,0.0083,-0.0209
2.18,2.6204,0.007,-0.0211
2.19,2.6048,0.0052,-0.0215
2.2,2.6038,0.0045,-0.0207
2.21,2.6101,0.001,-0.0207
2.22,2.6164,0.0017,-0.0201
2.23,2.6947,0.0009,-0.0197
2.24,2.7455,0.0006,-0.0193
2.25,2.855,0.0005,-0.019
2.26,3.0115,0.0003,-0.0188
2.27,3.0975,0.0003,-0.0184
2.28,3.2774,0.0002,-0.0182
2.29,3.3126,0.0002,-0.0176
2.3,3.426,0.0003,-0.0172
2.31,3.4651,0.0004,-0.017
2.32,3.5434,0.0004,-0.0164
2.33,3.5473,0.0009,-0.0162
2.34,3.4886,0.001,-0.0156
2.35,3.4221,0.0012,-0.0152
2.36,3.3986,0.0014,-0.0147
2.37,3.2891,0.0014,-0.0145
2.38,3.2305,0.0015,-0.0139
2.39,3.1131,0.0015,-0.0137
2.4,3.0897,0.0015,-0.0133
2.41,3.0662,0.0016,-0.0129
2.42,3.0075,0.0018,-0.0125
2.43,2.9489,0.0031,-0.0121
2.44,2.8433,0.0037,-0.0121
2.45,2.7729,0.0049,-0.0119
2.46,2.5773,0.0082,-0.0115
2.47,2.46,0.0099,-0.0113
2.48,2.1315,0.0132,-0.0113
2.49,1.932,0.0155,-0.0109
2.5,1.537,0.0175,-0.0109
2.51,1.3649,0.0171,-0.0104
2.52,1.1146,0.0176,-0.0098
2.53,1.0364,0.0181,-0.0086
2.54,0.9191,0.019,-0.0063
2.55,0.8604,0.0198,0.0053
2.56,0.7705,0.0197,0.0113
2.57,0.6101,0.0201,0.0252
2.58,0.5397,0.0204,0.0268
2.59,0.4693,0.0209,0.0444
2.6,0.4732,0.021,0.0471
2.61,0.4717,0.0208,0.0532
2.62,0.4703,0.0206,0.0453
2.63,0.4889,0.0194,0.0287
2.64,0.4615,0.018,0.0322
2.65,0.4263,0.0165,0.0362
2.66,0.4263,0.0152,0.0401
2.67,0.4341,0.0148,0.0451
2.68,0.4419,0.0143,0.0498
2.69,0.4576,0.0144,0.0594
2.7,0.4693,0.0141,0.0594
2.71,0.4693,0.0139,0.0664
2.72,0.4713,0.0138,0.0702
2.73,0.4732,0.0138,0.0725
2.74,0.4693,0.0141,0.075
2.75,0.4615,0.0144,0.0776
2.76,0.4537,0.0156,0.0829
2.77,0.4498,0.0164,0.0852
2.78,0.4488,0.0176,0.0868
2.79,0.4493,0.0184,0.0879
2.8,0.4498,0.0186,0.0895
2.81,0.4771,0.0179,0.0924
2.82,0.5397,0.0172,0.0932
2.83,0.6727,0.0147,0.0954
2.84,1.3258,0.0127,0.0969
2.85,1.7482,0.0119,0.0936
2.86,2.1432,0.0113,0.0231
2.87,2.4678,0.011,-0.0121
2.88,2.726,0.0107,-0.0354
2.89,3.0936,0.0107,-0.0129
2.9,3.2735,0.0108,-0.0016
2.91,3.4573,0.0108,-0.0004
2.92,3.6177,0.0108,-0.0004
2.93,3.7428,0.0108,-0.0004
2.94,3.9305,0.0108,-0.0004
2.95,3.9853,0.0109,-0.0004
2.96,3.997,0.0114,-0.0006
2.97,3.9853,0.012,-0.0008
2.98,3.911,0.0123,-0.0004
2.99,3.8484,0.0144,-0.0006
3,3.7545,0.016,-0.0008
3.01,3.516,0.0177,-0.0008
3.02,3.383,0.0136,0
3.03,3.25,0.0139,0.0012
3.04,3.0936,0.0143,0.0014
3.05,2.9332,0.0191,0.002
3.06,2.5852,0.0192,0.0043
3.07,2.4287,0.0189,0.0113
3.08,2.4703,0.0186,0.0147
3.09,2.5118,0.018,0.0197
3.1,2.6086,0.0159,0.0242
3.11,3.0779,0.0154,0.0086
3.12,3.4456,0.0153,-0.0391
3.13,3.6255,0.0154,-0.0473
3.14,3.7506,0.0155,-0.0532
3.15,3.8093,0.0157,-0.0532
3.16,3.7311,0.0166,-0.0512
3.17,3.6177,0.0171,-0.0502
3.18,3.4573,0.0171,-0.0492
3.19,3.2657,0.0171,-0.0457
3.2,3.1014,0.0174,-0.0405
3.21,2.902,0.0178,-0.0377
3.22,2.7181,0.0183,-0.0328
3.23,2.5187,0.0185,-0.0219
3.24,2.3036,0.0186,-0.0184
3.25,2.0846,0.0185,-0.0121
3.26,1.846,0.0184,-0.0102
3.27,1.6191,0.0172,-0.0041
3.28,1.4001,0.0163,-0.0012
3.29,1.0364,0.0138,0.0004
3.3,0.8995,0.0121,0.0016
3.31,0.7744,0.0104,0.0033
3.32,0.6531,0.0094,0.0053
3.33,0.5319,0.0084,0.0074
3.34,0.4537,0.0075,0.0127
3.35,0.4067,0.0067,0.0143
3.36,0.3754,0.006,0.0154
3.37,0.352,0.0052,0.0166
3.38,0.3363,0.0046,0.0178
3.39,0.3324,0.0041,0.019
3.4,0.3324,0.0041,0.0201
3.41,0.3343,0.0042,0.0213
3.42,0.3363,0.0044,0.0225
3.43,0.3794,0.0043,0.0238
3.44,0.4498,0.0042,0.025
3.45,0.5436,0.0037,0.0258
3.46,0.6492,0.0032,0.0266
3.47,0.747,0.0025,0.0274
3.48,0.8018,0.0014,0.0276
3.49,0.79,0.001,0.0262
3.5,0.6414,0.0008,0.0242
3.51,0.5319,0.0009,0.0231
3.52,0.4224,0.0009,0.0231
3.53,0.3598,0.0007,0.024
3.54,0.3324,0.0007,0.0252
3.55,0.3207,0.0007,0.0289
3.56,0.3148,0.0007,0.0307
3.57,0.3139,0.0007,0.0321
3.58,0.3134,0.0006,0.0334
3.59,0.3131,0.0006,0.0346
3.6,0.3414,0.0008,0.0383
3.61,0.3696,0.001,0.0393
3.62,0.4263,0.001,0.069
3.63,0.438,0.0011,0.0735
3.64,0.5475,0.0012,0.0776
3.65,0.7744,0.0023,0.0856
3.66,1.2906,0.0022,0.0872
3.67,2.1784,0.0041,0.0807
3.68,3.1523,0.0043,0.0668
3.69,4.8027,0.0074,0.0008
3.7,5.405,0.0078,-0.0106
3.71,5.933,0.0091,-0.0074
3.72,6.5548,0.0102,-0.0057
3.73,6.8794,0.0144,-0.0008
3.74,7.1141,0.015,-0.001
3.75,7.3761,0.0152,-0.0008
3.76,7.6734,0.0163,-0.0008
3.77,7.8454,0.0279,-0.0006
3.78,7.9589,0.0339,-0.0006
3.79,8.0058,0.0399,-0.0002
3.8,8.1427,0.0415,-0.0006
3.81,8.4751,0.0419,-0.0006
3.82,8.831,0.0422,-0.0006
3.83,8.964,0.0423,-0.0002
3.84,8.9679,0.0484,-0.0008
3.85,9.0011,0.0544,-0.0004
3.86,9.0344,0.0549,-0.0004
3.87,9.0578,0.0551,-0.0004
3.88,9.2612,0.0569,-0.0004
3.89,9.359,0.0557,-0.0004
3.9,9.1674,0.052,-0.0006
3.91,9.0031,0.0482,-0.001
3.92,8.9874,0.039,-0.0004
3.93,8.9718,0.0398,-0.0002
3.94,8.9601,0.0388,0
3.95,8.9562,0.0379,-0.0006
3.96,8.7841,0.0368,-0.0006
3.97,8.6003,0.0358,-0.0004
3.98,8.4947,0.0348,-0.0004
3.99,8.084,0.0317,-0.0008
4,7.7868,0.0285,-0.0004
4.01,7.4974,0.0283,-0.0002
4.02,6.899,0.0281,-0.0004
4.03,6.6017,0.0217,-0.0006
4.04,6.2732,0.0153,-0.0006
4.05,5.976,0.0158,-0.0004
4.06,5.362,0.0156,-0.0004
4.07,5.0725,0.0158,-0.0004
4.08,4.744,0.016,-0.0004
4.09,4.349,0.0177,-0.0004
4.1,3.6881,0.0236,-0.0008
4.11,3.3986,0.0271,0.0004
4.12,3.1092,0.0333,-0.0002
4.13,2.9293,0.0365,-0.0002
4.14,2.5813,0.0369,0
4.15,2.417,0.0369,0.0004
4.16,2.198,0.0328,0.001
4.17,2.108,0.0288,0.002
4.18,1.9672,0.0249,0.0016
4.19,1.9086,0.0198,0.001
4.2,1.9066,0.0178,0.0037
4.21,1.9135,0.0162,0.0078
4.22,1.9203,0.0143,0.0143
4.23,2.0181,0.014,0.0176
4.24,2.5891,0.0142,0.0209
4.25,3.1014,0.0135,0.0242
4.26,4.3256,0.0114,0.0246
4.27,4.92,0.0117,0.0211
4.28,5.4363,0.0121,0.0139
4.29,6.2224,0.0128,-0.0172
4.3,6.504,0.0138,-0.025
4.31,6.9381,0.0148,-0.0272
4.32,7.1923,0.0176,-0.0285
4.33,7.6812,0.0187,-0.0287
4.34,7.9941,0.0207,-0.0283
4.35,8.2483,0.0209,-0.0281
4.36,8.8115,0.0219,-0.0272
4.37,9.0696,0.0249,-0.0264
4.38,9.5115,0.0263,-0.025
4.39,9.754,0.029,-0.0225
4.4,9.9613,0.0301,-0.0209
4.41,10.38,0.0331,-0.0182
4.42,10.579,0.0343,-0.017
4.43,10.959,0.0346,-0.016
4.44,11.131,0.0348,-0.009
4.45,11.596,0.0347,-0.0043
4.46,11.862,0.0346,-0.0029
4.47,12.081,0.0346,-0.0025
4.48,12.539,0.0348,-0.0023
4.49,12.832,0.0349,-0.002
4.5,13.031,0.0359,-0.001
4.51,13.458,0.0377,-0.0002
4.52,13.688,0.0302,-0.0008
4.53,14.22,0.0321,-0.001
4.54,14.486,0.034,-0.0006
4.55,15.237,0.0374,-0.0002
4.56,15.652,0.0408,0.0004
4.57,16.074,0.0385,0.0008
4.58,17.314,0.0443,0.0008
4.59,18.045,0.0473,0.0012
4.6,19.281,0.0606,0.0014
