Depth,Qc,Fs,u
0,0.0433,0,0
0.02,0.4078,0,0.0103
0.04,0.677,0,0.0105
0.06,0.8673,0.0367,0.004
0.08,1.0657,0.0476,0.0094
0.1,1.1303,0.0567,0.0018
0.12,1.24,0.0656,-0.0007
0.14,1.35,0.0744,0.0051
0.16,1.4437,0.0786,0.0029
0.18,1.5665,0.0814,-0.0034
0.2,1.7519,0.0817,-0.0084
0.22,1.9231,0.0793,-0.008
0.24,2.1144,0.0778,-0.0112
0.26,2.2531,0.0752,-0.0072
0.28,2.3501,0.0691,-0.0023
0.3,2.3566,0.0633,-0.0056
0.32,2.2746,0.0563,-0.0081
0.34,2.1398,0.0501,-0.0116
0.36,1.8848,0.0441,-0.0092
0.38,1.668,0.0384,-0.001
0.4,1.519,0.0347,-0.001
0.42,1.4046,0.0329,0.0003
0.44,1.3513,0.0343,-0.0004
0.46,1.3195,0.0364,-0.0004
0.48,1.3068,0.0384,-0.0004
0.5,1.2659,0.0417,0.0001
0.52,1.2191,0.0452,-0.0001
0.54,1.1543,0.0488,-0.002
0.56,1.0814,0.0525,-0.0037
0.58,1.0416,0.0542,-0.0018
0.6,0.9943,0.0556,-0.0018
0.62,0.9557,0.0562,-0.0058
0.64,0.9171,0.0554,-0.0098
0.66,0.8751,0.0546,-0.0169
0.68,0.8264,0.0537,-0.0237
0.7,0.7838,0.0521,-0.0247
0.72,0.7566,0.0502,-0.0163
0.74,0.7303,0.0487,-0.0157
0.76,0.7,0.0462,-0.0165
0.78,0.6698,0.0437,-0.0173
0.8,0.6235,0.0415,-0.0179
0.82,0.5579,0.038,-0.0173
0.84,0.514,0.0353,-0.0151
0.86,0.4792,0.0322,-0.011
0.88,0.4514,0.0276,-0.0088
0.9,0.4248,0.0247,-0.0052
0.92,0.402,0.0233,-0.0037
0.94,0.396,0.0238,-0.0021
0.96,0.3927,0.0241,-0.0009
0.98,0.4,0.025,-0.0006
1,0.415,0.0264,-0.0001
1.02,0.4371,0.028,0.0004
1.04,0.4714,0.0305,0.0013
1.06,0.5173,0.0321,0.002
1.08,0.5582,0.0331,0.002
1.1,0.5947,0.0341,0.0007
1.12,0.6313,0.0354,-0.0059
1.14,0.649,0.0354,-0.0107
1.16,0.6458,0.0338,-0.0129
1.18,0.6307,0.0292,-0.0148
1.2,0.6157,0.025,-0.0167
1.22,0.5939,0.027,-0.0166
1.24,0.5309,0.0285,-0.012
1.26,0.4779,0.0269,-0.0101
1.28,0.502,0.0256,-0.0083
1.3,0.5341,0.0248,-0.0065
1.32,0.5283,0.0236,-0.0029
1.34,0.5132,0.0212,0.0046
1.36,0.5079,0.0165,0.0075
1.38,0.5251,0.0113,0.0074
1.4,0.5577,0.0081,0.0069
1.42,0.5784,0.0083,0.006
1.44,0.5852,0.0107,0.0057
1.46,0.5696,0.0109,0.0066
1.48,0.5545,0.0097,0.0087
1.5,0.6307,0.0089,0.0119
1.52,0.8902,0.0081,0.0128
1.54,1.2075,0.0077,-0.0028
1.56,1.4133,0.0075,-0.0113
1.58,1.503,0.0079,-0.0072
1.6,1.5385,0.0092,-0.0096
1.62,1.5172,0.0111,-0.0094
1.64,1.4857,0.0124,-0.0092
1.66,1.4467,0.0118,-0.0107
1.68,1.4296,0.0121,-0.0116
1.7,1.4137,0.0138,-0.014
1.72,1.3734,0.0138,-0.0154
1.74,1.3367,0.0132,-0.0148
1.76,1.401,0.0112,-0.014
1.78,1.7774,0.0098,-0.0133
1.8,2.2971,0.009,-0.0243
1.82,2.4099,0.009,-0.0294
1.84,2.2676,0.0095,-0.0296
