Depth,Qc,Fs,u
0.01,0.045,0,0
0.02,0.128,0,-0.0002
0.03,0.409,0,-0.0002
0.04,1.075,0,0
0.05,1.204,0,-0.0002
0.06,1.559,0.0002,0
0.07,1.646,0.0004,0
0.08,2.614,0.0037,0
0.09,3.759,0.006,-0.0002
0.1,3.482,0.0082,-0.0002
0.11,4.152,0.0085,0
0.12,5.054,0.0085,0
0.13,4.979,0.0114,-0.0002
0.14,5.641,0.0123,-0.0002
0.15,5.835,0.0129,-0.0006
0.16,6.158,0.0135,-0.0004
0.17,5.84,0.0136,-0.0002
0.18,5.471,0.0147,0
0.19,5.19,0.0142,0.0006
0.2,5.008,0.0161,0.0008
0.21,4.938,0.0155,0.0014
0.22,4.996,0.0141,0.0008
0.23,5.066,0.013,0.0006
0.24,5.128,0.0126,0.0002
0.25,5.19,0.0117,0.0002
0.26,5.401,0.0133,0.0004
0.27,5.62,0.0137,0.0004
0.28,5.753,0.0129,0.0002
0.29,5.984,0.0118,0
0.3,6.373,0.0124,-0.0002
0.31,6.679,0.0106,-0.0008
0.32,7.014,0.0087,0
0.33,7.448,0.0059,0.0002
0.34,8.155,0.0086,0.0006
0.35,8.354,0.0098,0.0002
0.36,8.805,0.0079,0.0008
0.37,9.198,0.0104,0.0008
0.38,9.992,0.0098,0.001
0.39,10.502,0.0153,0.0014
0.4,10.57,0.0112,0.0029
0.41,10.639,0.0108,0.0043
0.42,10.912,0.0169,-0.0008
0.43,11.032,0.0137,0.0031
0.44,10.431,0.0178,0.0018
0.45,12.255,0.0127,0.0008
0.46,12.342,0.0162,0.0004
0.47,12.201,0.0171,0.0008
0.48,12.247,0.0145,0.001
0.49,12.566,0.0144,-0.0002
0.5,12.894,0.0297,-0.0014
0.51,13.002,0.0411,0.0023
0.52,12.836,0.0344,-0.0002
0.53,12.973,0.0806,0.001
0.54,13.217,0.0516,-0.0023
0.55,13.648,0.0528,0.0016
0.56,14.038,0.0389,0.0004
0.57,15.12,0.0526,0.002
0.58,14.859,0.0837,-0.0018
0.59,14.407,0.0837,0.0033
0.6,14.552,0.0746,0
0.61,14.813,0.0657,-0.0004
0.62,14.428,0.0517,0.0006
0.63,14.204,0.0597,0.0004
0.64,13.508,0.0631,-0.0025
0.65,13.014,0.0627,0.001
0.66,13.284,0.066,-0.0016
0.67,12.247,0.0662,0.0029
0.68,12.135,0.05,0.0041
0.69,12.301,0.0671,0.002
0.7,12.504,0.0656,0.0002
0.71,13.11,0.0679,0.0004
0.72,13.449,0.0591,0.0031
0.73,13.445,0.0634,0.0037
0.74,13.914,0.0596,0.0035
0.75,14.283,0.0755,0.0023
0.76,13.793,0.0766,0.0006
0.77,13.445,0.0644,0.0022
0.78,13.972,0.0645,0.0018
0.79,14.158,0.0838,0.0012
0.8,14.449,0.0871,0.0033
0.81,14.531,0.067,0.0037
0.82,14.527,0.1274,0.0022
0.83,15.046,0.1238,0.0029
0.84,15.22,0.1174,0.0035
0.85,16.082,0.1025,0.0047
0.86,16.845,0.1012,0.0045
0.87,17.517,0.1055,0.0037
0.88,17.96,0.111,0.0082
0.89,17.342,0.1134,0.0031
