Depth,Qc,Fs,u
0,-0.0064,-0.0001,0.0003
0.02,0.2168,0,0.0016
0.04,0.2861,0,0.0084
0.06,0.3444,0,-0.0031
0.08,0.1157,0.0006,-0.0002
0.1,0.0547,0.0047,-0.0015
0.12,0.0711,0.0054,0
0.14,0.113,0.0058,0.006
0.16,0.1886,0.0055,-0.0021
0.18,0.2861,0.0064,0.0144
0.2,0.5174,0.0001,0.0043
0.22,0.8026,0,0.0029
0.24,1.0859,0,0.0017
0.26,2.0625,0.0001,0.0008
0.28,2.4706,0.0002,0
0.3,2.589,0.0157,0.0004
0.32,3.6485,0.007,0
0.34,4.7071,0.0119,-0.0001
0.36,5.1863,0.0048,0.0044
0.38,5.65,0.0134,0.0006
0.4,6.1137,0.0093,-0.0002
0.42,6.0271,0.0142,-0.0004
0.44,6.4252,0.009,0.0003
0.46,6.1319,0.0122,0.0016
0.48,6.5682,0.0057,0
0.5,6.8698,0.0069,0.002
0.52,6.4635,0.0025,0.0027
0.54,6.0718,0.0037,0.0007
0.56,6.2813,0.0021,0.0013
0.58,5.824,0.0023,0.0018
0.6,5.8549,0.0006,0.0006
0.62,5.4131,0.0005,0.0017
0.64,5.3229,0.0007,0.0018
0.66,5.5507,0.0029,0.0019
0.68,5.517,0.004,0.0015
0.7,5.3229,0.0052,0.0021
0.72,4.9941,0.0035,0.0025
0.74,4.4757,0.0044,0.0017
0.76,3.8007,0.0002,0.0174
0.78,3.6686,0.0009,0.015
0.8,3.5665,0.0004,0.0117
0.82,3.7414,0.0004,0.011
0.84,3.9409,0.0008,0.0097
0.86,3.9164,0.0004,0.0084
0.88,3.2349,0.0003,0.0079
0.9,3.5756,0.0003,0.0052
0.92,3.3415,0.0003,0.0047
0.94,2.9498,0.002,0.0042
0.96,2.108,0.0004,0.0031
0.98,1.7646,0.0002,0.0035
1,1.6653,0.0001,0.003
1.02,1.1998,0.0001,0.0027
1.04,1.1305,0.0001,0.0027
1.06,1.0322,0.0001,0.0024
1.08,1.0331,0.0001,0.0025
1.1,0.9748,0.0001,0.0022
1.12,0.9729,0.0001,0.0021
1.14,0.7507,0.0001,0.0017
1.16,0.8691,0.0001,0.0018
1.18,0.8363,0.0001,0.0015
1.2,0.9283,0.0002,0.0017
1.22,0.9857,0.0001,0.0017
1.24,0.9884,0.0001,0.0015
1.26,1.351,0.0001,0.0015
