Depth,Qc,Fs,u
0,0.2223,0,0
0.02,19.1134,0,0.0061
0.04,33.1623,0,0.0129
0.06,19.6112,0.0501,0.0052
0.08,17.3061,0.053,0.0072
0.1,19.0541,0.0543,0.0051
0.12,19.5808,0.0365,0.0067
0.14,20.9257,0.0529,0.0031
0.16,19.2184,0.0631,0.005
0.18,20.365,0.0509,0.0053
0.2,19.9374,0.0771,0.0046
0.22,17.6214,0.0694,0.0045
0.24,14.6145,0.0702,0.0061
0.26,14.0558,0.0651,0.0051
0.28,11.8547,0.1239,0.0063
0.3,9.3166,0.1497,0.0046
0.32,9.529,0.1654,0.0066
0.34,8.6789,0.1879,0.0061
0.36,6.7707,0.1876,0.0053
0.38,4.5456,0.1744,0.005
0.4,4.3714,0.1589,0.0065
0.42,3.5587,0.1362,0.0082
0.44,3.0757,0.106,0.0116
0.46,3.2098,0.1185,0.0134
0.48,3.3065,0.1006,0.0011
0.5,3.4214,0.1068,-0.0147
0.52,3.5363,0.1088,-0.0294
0.54,3.5618,0.1091,-0.0161
0.56,3.5109,0.1079,-0.0049
0.58,3.4378,0.1077,0.0017
0.6,3.3991,0.1123,0.0015
0.62,3.3891,0.1176,0.0034
0.64,3.3665,0.1233,0.0032
0.66,3.3086,0.1273,0.0038
0.68,3.2152,0.1286,0.0042
0.7,3.1011,0.1297,0.0045
0.72,3.0407,0.1315,0.0044
0.74,3.0577,0.1292,0.0047
0.76,3.1094,0.1274,0.0044
0.78,3.117,0.1276,0.0043
0.8,3.076,0.1292,0.0049
0.82,2.9942,0.135,0.0047
0.84,2.9258,0.1395,0.0043
0.86,2.848,0.1383,0.0049
0.88,2.6804,0.1334,0.005
0.9,2.5986,0.127,0.0051
0.92,2.5612,0.117,0.0057
0.94,2.425,0.1091,0.0035
0.96,2.2433,0.1039,0.0016
0.98,2.0094,0.0964,0.0033
1,1.7034,0.0819,-0.0004
1.02,1.5612,0.0686,-0.0057
1.04,1.5233,0.0547,-0.0116
1.06,1.5736,0.0441,-0.0162
1.08,1.6963,0.0398,-0.0119
1.1,1.8587,0.0374,-0.0104
