Depth,Qc,Fs,u
0,0,0,0
0.02,0.7384,0,0.0005
0.04,1.513,0,0.0081
0.06,1.5712,0.0325,0.0012
0.08,1.6633,0.0372,-0.0013
0.1,1.786,0.0386,-0.0014
0.12,1.8999,0.0342,-0.0015
0.14,1.9996,0.0325,-0.0013
0.16,2.1102,0.0326,-0.0023
0.18,2.2038,0.0325,-0.0009
0.2,2.3115,0.033,-0.0019
0.22,2.4235,0.0341,-0.0016
0.24,2.5193,0.0379,-0.0014
0.26,2.6368,0.0417,-0.0014
0.28,2.845,0.0623,-0.0011
0.3,3.1272,0.0639,-0.001
0.32,3.3582,0.0666,0.0001
0.34,3.7618,0.0754,-0.0023
0.36,3.8828,0.0811,0.0068
0.38,4.2693,0.0816,0.0103
0.4,4.6102,0.0811,-0.004
0.42,4.8011,0.0722,-0.0023
0.44,4.8483,0.0696,-0.0062
0.46,4.9473,0.0639,-0.0071
0.48,5.0502,0.0582,-0.0064
0.5,5.1859,0.0576,-0.006
0.52,5.3494,0.0597,-0.0053
0.54,5.5601,0.0627,-0.0057
0.56,5.694,0.0656,-0.0049
0.58,5.8279,0.0657,-0.0041
0.6,5.9497,0.0695,-0.0034
0.62,6.0032,0.072,-0.0021
0.64,5.9803,0.0739,-0.0022
0.66,5.9089,0.0749,-0.0021
0.68,5.8058,0.0751,-0.002
0.7,5.6886,0.0751,-0.0015
0.72,5.5506,0.0747,-0.0017
0.74,5.3993,0.074,-0.0015
0.76,5.2472,0.0726,-0.0013
0.78,5.0969,0.0707,-0.0012
0.8,4.9186,0.0687,-0.0006
0.82,4.758,0.067,-0.0009
0.84,4.6068,0.0656,-0.001
0.86,4.4622,0.0646,-0.0012
0.88,4.3179,0.0635,-0.0011
0.9,4.1956,0.0631,-0.0009
0.92,4.0762,0.0628,-0.0005
0.94,3.9737,0.0625,-0.0001
0.96,3.889,0.0621,-0.0001
0.98,3.8091,0.062,0
1,3.7404,0.0618,0.0002
1.02,3.6843,0.0619,0.0001
1.04,3.6226,0.0627,-0.0001
1.06,3.5605,0.0641,-0.0004
1.08,3.4856,0.0654,-0.0012
1.1,3.405,0.0666,-0.0013
1.12,3.3103,0.0673,-0.0019
1.14,3.2189,0.0672,-0.0028
1.16,3.113,0.0632,-0.0043
1.18,3.0416,0.0592,-0.0057
1.2,2.9956,0.0552,-0.0081
1.22,2.9652,0.0529,-0.0063
1.24,2.965,0.0532,-0.0083
1.26,2.943,0.0528,-0.0065
1.28,2.8999,0.0532,-0.0046
1.3,2.8569,0.0544,-0.0027
1.32,2.8138,0.0556,-0.0012
1.34,2.6682,0.0564,-0.0009
1.36,2.6302,0.0505,-0.0013
1.38,2.6197,0.0476,-0.0044
1.4,2.6369,0.0453,-0.0125
1.42,2.6859,0.0424,-0.0198
1.44,2.7145,0.0398,-0.0266
1.46,2.7295,0.0378,-0.0292
1.48,2.7356,0.0364,-0.0146
1.5,2.7342,0.0365,-0.0155
1.52,2.7084,0.0376,-0.0161
1.54,2.6936,0.0381,-0.0158
1.56,2.7222,0.0364,-0.0166
1.58,2.8132,0.0322,-0.0185
1.6,2.9078,0.0275,-0.0188
1.62,2.9306,0.026,-0.0228
1.64,2.8834,0.0272,-0.0293
1.66,2.8196,0.0303,-0.027
1.68,2.7135,0.0351,-0.0235
1.7,2.5374,0.0394,-0.02
1.72,2.3044,0.0417,-0.0171
1.74,2.0463,0.0409,-0.0166
1.76,1.8445,0.0395,-0.0157
1.78,1.6886,0.0389,-0.0131
1.8,1.6145,0.0364,-0.0173
1.82,1.6285,0.0297,-0.0187
1.84,1.6836,0.024,-0.0226
1.86,1.711,0.0242,-0.0301
1.88,1.6739,0.0245,-0.0347
1.9,1.6295,0.0237,-0.0345
1.92,1.6016,0.0223,-0.0287
1.94,1.6223,0.0185,-0.0288
1.96,1.7357,0.0128,-0.0294
1.98,1.871,0.0104,-0.0309
2,1.9032,0.0154,-0.0329
2.02,1.8162,0.0213,-0.0334
2.04,1.6407,0.0249,-0.0328
2.06,1.4479,0.0241,-0.0325
2.08,1.284,0.0229,-0.0316
2.1,1.148,0.0245,-0.0305
2.12,1.0418,0.0241,-0.0295
2.14,0.946,0.0248,-0.0279
2.16,0.8913,0.027,-0.0263
2.18,0.8539,0.0292,-0.0248
2.2,0.8589,0.0304,-0.0231
2.22,0.8971,0.025,-0.0215
2.24,1.0433,0.0175,-0.0211
2.26,1.2302,0.0106,-0.0245
2.28,1.4151,0.0067,-0.028
2.3,1.6,0.006,-0.0311
2.32,1.6109,0.009,-0.0317
2.34,1.5244,0.015,-0.0322
2.36,1.3513,0.02,-0.0318
2.38,1.1584,0.0232,-0.0309
2.4,0.9921,0.0246,-0.0294
2.42,0.8909,0.0253,-0.0272
2.44,0.8064,0.0259,-0.025
2.46,0.741,0.0266,-0.023
2.48,0.7362,0.0272,-0.0208
2.5,0.7382,0.0266,-0.022
2.52,0.7125,0.0246,-0.022
2.54,0.6668,0.0226,-0.0214
2.56,0.6118,0.0202,-0.0212
2.58,0.5707,0.016,-0.0208
2.6,0.5498,0.0117,-0.0195
2.62,0.556,0.008,-0.0182
2.64,0.6311,0.0048,-0.0166
2.66,0.7535,0.0039,-0.0157
2.68,0.8725,0.0041,-0.0158
2.7,0.9306,0.0047,-0.0158
2.72,0.9711,0.0055,-0.0147
2.74,1.0237,0.0068,-0.0136
2.76,1.0896,0.0081,-0.0126
2.78,1.1217,0.008,-0.0115
2.8,1.1519,0.0079,-0.01
2.82,1.2216,0.0089,-0.0085
2.84,1.29,0.0105,-0.0074
2.86,1.3405,0.0122,-0.0066
2.88,1.3541,0.0135,-0.0054
2.9,1.3528,0.0131,-0.004
2.92,1.3743,0.0115,-0.0025
2.94,1.485,0.0098,-0.0012
2.96,1.6608,0.0096,-0.0025
2.98,1.7965,0.0101,-0.013
3,1.8509,0.0109,-0.0147
3.02,1.8561,0.0122,-0.0135
3.04,1.7868,0.0142,-0.0124
3.06,1.6633,0.0157,-0.0109
3.08,1.5515,0.0156,-0.0089
3.1,1.4801,0.0138,-0.0068
3.12,1.4763,0.0131,-0.0049
3.14,1.4848,0.0139,-0.0031
3.16,1.4303,0.0145,-0.0022
3.18,1.3115,0.015,-0.0005
3.2,1.2159,0.0149,0.0026
3.22,1.1327,0.013,0.006
3.24,1.1427,0.0099,0.0013
3.26,1.3289,0.0074,-0.0087
3.28,1.5152,0.0065,-0.0186
3.3,1.7014,0.0072,-0.0262
3.32,1.7355,0.0086,-0.0259
3.34,1.7185,0.0102,-0.025
3.36,1.6498,0.0112,-0.0236
3.38,1.5681,0.0124,-0.022
3.4,1.4864,0.0134,-0.0199
3.42,1.4096,0.0154,-0.0182
3.44,1.303,0.0181,-0.0164
3.46,1.1895,0.02,-0.0152
3.48,1.0563,0.0201,-0.0127
3.5,0.9433,0.018,-0.0096
3.52,0.8595,0.0144,-0.0069
3.54,0.8136,0.0097,-0.0049
3.56,0.8601,0.0057,-0.0035
3.58,0.9577,0.0042,-0.0037
3.6,1.0047,0.0041,-0.0046
3.62,0.9682,0.005,-0.0043
3.64,0.8932,0.0065,-0.0027
3.66,0.7968,0.0083,0.0002
3.68,0.714,0.0091,0.0038
3.7,0.6714,0.0079,0.0077
3.72,0.6908,0.0065,0.0112
3.74,0.7687,0.0057,0.0128
3.76,0.8799,0.0048,0.0085
3.78,0.9195,0.0041,0.0024
3.8,0.921,0.0034,0.0019
3.82,0.9421,0.0052,0.0029
3.84,0.9079,0.0091,0.0033
3.86,0.7848,0.0099,0.0047
3.88,0.6748,0.0103,0.0078
3.9,0.6511,0.0103,0.0116
3.92,0.7425,0.011,0.0172
3.94,0.9153,0.0116,0.0147
3.96,1.0339,0.0125,0.0076
3.98,1.0561,0.0129,0.0065
4,1.0446,0.0148,0.0088
4.02,1.0695,0.0148,0.0105
4.04,1.0827,0.0138,0.0131
4.06,1.1006,0.0145,0.0129
4.08,1.0501,0.0128,0.0109
4.1,0.9699,0.011,0.0044
4.12,0.9077,0.0109,0.0066
4.14,0.9131,0.0136,0.0073
4.16,0.9043,0.0169,0.0078
4.18,0.83,0.0201,0.0076
4.2,0.7063,0.0227,0.0097
4.22,0.601,0.0228,0.0131
4.24,0.5473,0.0219,0.0237
4.26,0.5425,0.0207,0.0426
4.28,0.5386,0.019,0.0615
4.3,0.5346,0.0182,0.0779
4.32,0.5289,0.0181,0.0847
4.34,0.528,0.0185,0.0911
4.36,0.5368,0.0196,0.0952
4.38,0.5414,0.02,0.0988
4.4,0.5616,0.0168,0.1014
4.42,0.6395,0.0135,0.1028
4.44,0.9171,0.0109,0.1015
4.46,1.3668,0.0089,0.0705
4.48,1.787,0.008,0.0359
4.5,2.1051,0.0066,0.0198
4.52,2.3412,0.0056,0.0149
4.54,2.5641,0.0062,0.0106
4.56,2.5849,0.0078,0.0114
4.58,2.5257,0.009,0.0114
4.6,2.4641,0.0099,0.0126
4.62,2.4664,0.0104,0.0152
4.64,2.6131,0.0119,0.0175
4.66,2.9476,0.0129,0.0132
4.68,3.3557,0.0143,0.0052
4.7,3.8718,0.0161,0.005
4.72,4.1848,0.018,0.0066
4.74,4.3092,0.0194,0.0058
4.76,4.3077,0.0205,0.0066
4.78,4.2479,0.0215,0.0086
4.8,4.2032,0.0227,0.0109
4.82,4.1758,0.0236,0.0133
4.84,4.1635,0.0238,0.0158
4.86,4.1578,0.0239,0.0187
4.88,4.0987,0.0239,0.022
4.9,4.0147,0.0237,0.0242
4.92,3.9392,0.0232,0.0255
4.94,3.8344,0.0223,0.0274
4.96,3.733,0.022,0.0295
4.98,3.6276,0.022,0.0314
5,3.4839,0.022,0.0321
5.02,3.3233,0.0221,0.0328
5.04,3.1477,0.0224,0.0346
5.06,2.9771,0.0229,0.0364
5.08,2.7828,0.0253,0.0382
5.1,2.5559,0.028,0.04
5.12,2.2948,0.0291,0.0417
5.14,1.9856,0.0293,0.044
5.16,1.7177,0.0299,0.048
5.18,1.5309,0.0305,0.051
5.2,1.3397,0.031,0.0495
5.22,1.1183,0.0318,0.0527
5.24,0.9317,0.0301,0.0651
5.26,0.8713,0.0264,0.0805
5.28,0.8109,0.0239,0.0959
5.3,0.7536,0.0227,0.1068
5.32,0.7299,0.0216,0.1158
5.34,0.7428,0.0199,0.1261
5.36,0.7713,0.0196,0.131
5.38,0.8022,0.0215,0.1321
5.4,0.834,0.0243,0.1341
5.42,0.8981,0.0277,0.1377
5.44,1.0404,0.0281,0.1399
5.46,1.3754,0.0288,0.1391
5.48,2.1913,0.0325,0.1187
5.5,3.3309,0.0363,0.0574
5.52,4.4703,0.0318,0.0004
5.54,4.9893,0.0268,-0.0569
5.56,4.8837,0.025,-0.0697
5.58,4.6719,0.0207,-0.071
5.6,4.4506,0.013,-0.071
5.62,4.3594,0.0093,-0.0707
5.64,4.2573,0.0084,-0.0704
