Depth,Qc,Fs,u
0,0.3726,0,0.0118
0.01,9.2303,0,-0.0203
0.02,13.5334,0,-0.014
0.03,14.4699,0.0013,-0.0134
0.04,13.3593,0.0026,-0.007
0.05,12.2448,0.0052,-0.0032
0.06,11.8269,0.0103,-0.0022
0.07,11.8601,0.0207,-0.0017
0.08,11.8934,0.0215,-0.0017
0.09,11.9739,0.0231,-0.0018
0.09999999,12.3222,0.0253,-0.0018
0.11,12.5969,0.0268,-0.0018
0.12,12.6047,0.0281,-0.0019
0.13,12.7517,0.0289,-0.0019
0.14,12.8988,0.0354,-0.002
0.15,13.0381,0.0367,-0.002
0.16,12.9259,0.0389,-0.002
0.17,12.9916,0.0417,-0.002
0.18,13.0574,0.0437,-0.0019
0.19,13.5063,0.0446,-0.002
0.2,13.8159,0.0463,-0.0022
0.21,14.1796,0.0484,-0.0023
0.22,14.4969,0.0532,-0.0023
0.23,14.8336,0.0585,-0.0023
0.2400001,15.3599,0.0607,-0.0022
0.2500001,15.7236,0.0608,-0.0023
0.2600001,15.9442,0.061,-0.0023
0.27,16.1106,0.0611,-0.0022
0.28,16.2692,0.0644,-0.0023
0.29,16.4743,0.0662,-0.0023
0.3,16.5633,0.0696,-0.0023
0.31,16.3815,0.0729,-0.0022
0.32,16.366,0.0761,-0.0021
0.33,16.246,0.0779,-0.0019
0.34,16.1222,0.0815,-0.0013
0.35,16.099,0.0841,-0.0011
0.36,15.9906,0.0875,-0.0015
0.3699999,15.9287,0.0894,-0.0019
0.3799999,15.8978,0.0902,-0.0022
0.3899999,15.8513,0.0906,-0.0024
0.3999999,15.832,0.0869,-0.0022
0.4099999,15.6695,0.0832,-0.0026
0.4199999,15.5301,0.0757,-0.003
0.4299999,15.2515,0.0683,-0.003
0.4399999,15.1277,0.0663,-0.0031
0.4499999,14.8297,0.0653,-0.0031
0.4599999,14.5937,0.0653,-0.0031
0.4699998,14.2377,0.0653,-0.003
0.4799998,13.9745,0.0658,-0.003
0.4899998,12.8833,0.0668,-0.0015
0.4999998,11.792,0.0698,-0.0007
0.5099998,11.5947,0.0728,-0.0003
0.5199998,11.3122,0.0743,0
0.5299998,10.2867,0.0766,0.0004
0.5399998,9.5244,0.0789,0.0008
