Depth,Qc,Fs,u
0,0.2134,0,0
0.02,0.5235,0,0.0002
0.04,0.7005,0,0.0003
0.06,0.8939,0.0068,0.0002
0.08,1.072,0.0078,0.0003
0.1,1.2368,0.009,0.0003
0.12,1.4031,0.0097,0.0003
0.14,1.5892,0.0105,0.0003
0.16,1.8197,0.0113,0.0003
0.18,2.1017,0.0123,0.0003
0.2,2.3404,0.0133,0.0004
0.22,2.5955,0.0143,0.0004
0.24,2.9187,0.0158,0.0003
0.26,3.2739,0.0174,0.0003
0.28,3.6456,0.0191,0.0003
0.3,4.0172,0.0209,0.0003
0.32,4.3291,0.0226,0.0003
0.34,4.5884,0.0244,0.0003
0.36,4.8259,0.0263,0.0003
0.38,5.0109,0.0278,0.0002
0.4,5.1635,0.027,0.0003
0.42,5.3087,0.0263,0.0002
0.44,5.47,0.0288,0.0002
0.46,5.6296,0.033,0.0002
0.48,5.7905,0.0362,0.0002
0.5,5.835,0.0389,0.0002
0.52,5.8449,0.0407,0.0001
0.54,5.8714,0.0415,0.0002
0.56,6.0045,0.0427,0.0002
0.58,6.1654,0.045,0.0002
0.6,6.3332,0.0469,0.0001
0.62,6.5019,0.0486,0.0001
0.64,6.6439,0.0502,0.0001
0.66,6.7389,0.0514,0.0001
0.68,6.8388,0.0525,0.0001
0.7,6.9563,0.0538,0
0.72,7.0783,0.0547,0
0.74,7.2013,0.0559,0.0001
0.76,7.3259,0.0576,0.0002
0.78,7.4279,0.0591,0.0001
0.8,7.4991,0.0603,0.0001
0.82,7.5582,0.0613,0.0001
0.84,7.5796,0.062,0.0001
0.86,7.5027,0.0625,0.0001
0.88,7.3776,0.0628,0.0001
0.9,7.2921,0.0628,0.0002
0.92,7.2605,0.0619,0.0002
0.94,7.2418,0.0614,0.0002
0.96,7.2087,0.0608,0.0002
0.98,7.1639,0.0602,0.0002
1,7.0978,0.059,0.0002
1.02,7.0338,0.0553,0.0002
1.04,6.9857,0.0509,0.0002
1.06,6.9716,0.0482,0.0002
1.08,6.9673,0.0495,0.0002
1.1,6.9523,0.0493,0.0002
1.12,6.8855,0.0488,0.0001
1.14,6.7744,0.0487,0
1.16,6.6634,0.0492,-0.0001
1.18,6.6101,0.0508,0
1.2,6.5067,0.0523,0
1.22,6.345,0.0533,0.0001
1.24,6.1833,0.0531,0.0001
1.26,6.1812,0.0532,0.0002
1.28,6.1678,0.0538,0.0002
1.3,6.1267,0.0541,0.0001
1.32,6.0602,0.0538,0.0001
1.34,5.9964,0.0532,0
1.36,5.953,0.0525,-0.0002
1.38,5.9573,0.052,-0.0004
1.4,5.9842,0.0516,-0.0005
1.42,6.0186,0.0509,-0.0005
1.44,6.0416,0.0502,-0.0003
1.46,6.0412,0.0497,0
1.48,6.0332,0.049,0.0001
1.5,6.0306,0.0485,0.0002
1.52,6.0703,0.048,0.0003
1.54,6.1616,0.0475,0.0004
1.56,6.2914,0.0475,0.0004
1.58,6.4312,0.0481,0.0004
1.6,6.5565,0.0492,0.0003
1.62,6.6558,0.0506,0.0003
1.64,6.7458,0.052,0.0004
1.66,6.798,0.0533,0.0004
1.68,6.7909,0.0546,0.0005
1.7,6.7185,0.0562,0.0006
1.72,6.5759,0.0575,0.0007
1.74,6.3823,0.0572,0.0008
1.76,6.1337,0.0589,0.001
1.78,5.8536,0.0597,0.0011
1.8,5.5163,0.0622,0.0013
1.82,5.0621,0.0657,0.0014
1.84,4.4925,0.0689,0.0017
1.86,3.8627,0.0712,0.002
1.88,3.1844,0.0722,0.0023
1.9,2.5625,0.075,0.0027
1.92,2.0081,0.075,0.003
1.94,1.5756,0.0717,0.0034
1.96,1.3571,0.0636,0.0038
1.98,1.2096,0.0534,0.0045
2,1.0308,0.0454,0.0056
2.02,0.9329,0.0397,0.0101
2.04,0.8893,0.0352,0.0162
2.06,0.9337,0.0338,0.03
2.08,1.014,0.0308,0.0475
2.1,1.0504,0.0305,0.0799
2.12,1.1578,0.0315,0.0796
2.14,1.2979,0.0326,0.0739
2.16,1.4224,0.0343,0.0529
2.18,1.4373,0.0411,-0.0015
2.2,1.3147,0.05,-0.0069
2.22,1.2447,0.0548,-0.0034
2.24,1.1853,0.0549,0
2.26,1.1551,0.0551,-0.0007
2.28,1.2515,0.0545,-0.003
2.3,1.4652,0.0558,-0.0036
2.32,1.7113,0.0592,-0.0048
2.34,1.8869,0.0661,-0.0114
2.36,2.0659,0.0715,-0.0197
2.38,2.2184,0.0712,-0.0325
2.4,2.3205,0.0685,-0.0515
2.42,2.3411,0.069,-0.0556
2.44,2.3563,0.0704,-0.0588
2.46,2.4061,0.0694,-0.0592
2.48,2.4552,0.0716,-0.0665
2.5,2.4627,0.0732,-0.0711
2.52,2.3795,0.0727,-0.0725
2.54,2.315,0.0719,-0.0744
2.56,2.1326,0.0702,-0.0756
2.58,1.9587,0.0641,-0.076
2.6,1.9582,0.0588,-0.0763
2.62,1.8912,0.0555,-0.0766
2.64,1.8054,0.0517,-0.0762
2.66,1.8308,0.0501,-0.0757
2.68,1.7283,0.0485,-0.0756
2.7,1.5358,0.0454,-0.0748
2.72,1.4349,0.0376,-0.0743
2.74,1.2713,0.0314,-0.0749
2.76,1.0615,0.0243,-0.0749
2.78,0.9004,0.0183,-0.0745
2.8,0.8045,0.018,-0.074
2.82,0.712,0.0228,-0.0736
2.84,0.6547,0.0234,-0.0729
2.86,0.6876,0.0214,-0.0723
2.88,0.8396,0.0169,-0.0717
2.9,1.3703,0.0163,-0.0712
2.92,2.1274,0.0179,-0.0707
2.94,2.4749,0.0186,-0.0714
2.96,2.2512,0.0177,-0.0717
2.98,1.8002,0.0184,-0.072
3,1.354,0.0241,-0.0721
3.02,1.067,0.0266,-0.0711
3.04,1.0406,0.0293,-0.0701
3.06,1.1957,0.0313,-0.0692
3.08,1.5778,0.0344,-0.0685
3.1,2.2131,0.0318,-0.0681
3.12,2.8806,0.0287,-0.0688
3.14,3.5013,0.0266,-0.0714
3.16,3.8129,0.0285,-0.0764
3.18,3.6737,0.0344,-0.0814
3.2,3.2585,0.041,-0.0799
3.22,2.8811,0.0391,-0.0776
3.24,2.5037,0.037,-0.0761
3.26,2.0537,0.045,-0.0791
3.28,1.7323,0.0366,-0.0803
3.3,1.5247,0.0204,-0.0798
3.32,1.4688,0.0113,-0.0788
3.34,2.0927,0.0063,-0.0779
3.36,2.8947,0.0089,-0.0774
3.38,3.011,0.0197,-0.0787
3.4,2.3929,0.0271,-0.0786
3.42,1.7773,0.0269,-0.0783
3.44,1.3582,0.026,-0.0779
3.46,1.0772,0.0271,-0.077
3.48,0.967,0.0285,-0.0762
3.5,0.9641,0.0281,-0.0752
3.52,1.1955,0.0233,-0.0743
3.54,1.3321,0.0166,-0.0736
3.56,1.4244,0.0145,-0.073
3.58,1.7787,0.0162,-0.0724
3.6,1.956,0.0155,-0.0736
3.62,1.6468,0.0137,-0.0759
3.64,1.3524,0.0132,-0.0755
3.66,1.2124,0.0116,-0.0747
3.68,1.88,0.012,-0.0733
3.7,3.6042,0.0141,-0.0726
3.72,4.7074,0.0173,-0.0735
3.74,4.7063,0.0233,-0.0743
3.76,4.2954,0.0295,-0.074
3.78,3.736,0.0374,-0.0737
3.8,3.2121,0.0445,-0.0731
3.82,2.5729,0.054,-0.0722
3.84,1.9712,0.0529,-0.0707
3.86,1.4784,0.0485,-0.0699
3.88,1.1604,0.0421,-0.0688
3.9,0.9955,0.0358,-0.0662
3.92,0.8024,0.0287,-0.0618
3.94,0.658,0.0201,-0.0594
3.96,0.6363,0.01,-0.0559
3.98,0.6358,0.0033,-0.0514
4,0.6433,0.0052,-0.046
4.02,0.6225,0.0073,-0.0379
4.04,0.9551,0.0133,-0.0306
4.06,3.128,0.0198,-0.0246
4.08,6.4804,0.0258,-0.0321
4.1,8.0892,0.0302,-0.0409
4.12,9.2296,0.0346,-0.0405
4.14,9.9219,0.0399,-0.0378
4.16,10.4564,0.0487,-0.0341
4.18,10.9079,0.057,-0.0267
4.2,11.1258,0.0628,-0.0105
4.22,11.3254,0.0676,0.0057
4.24,11.525,0.071,0.0204
4.26,11.8631,0.0742,0.0214
4.28,12.1649,0.078,0.0222
4.3,12.4092,0.0805,0.0224
4.32,12.5828,0.0829,0.0226
4.34,12.6863,0.0851,0.0228
4.36,12.7233,0.0872,0.0229
4.38,12.6876,0.0889,0.0221
4.4,12.6059,0.0906,0.0212
4.42,12.4963,0.0919,0.0207
4.44,12.3543,0.0931,0.0214
4.46,12.1713,0.0951,0.0223
4.48,11.9433,0.0969,0.0231
4.5,11.6536,0.098,0.0239
4.52,11.3511,0.0981,0.0242
4.54,11.0158,0.0985,0.0244
4.56,10.6152,0.0979,0.0249
4.58,10.0167,0.0995,0.0256
4.6,9.4376,0.0992,0.0258
4.62,8.8447,0.0935,0.0258
4.64,8.3899,0.0872,0.0262
4.66,8.1761,0.0776,0.0273
4.68,8.4659,0.0701,0.0285
4.7,9.2947,0.0663,0.0278
4.72,10.1497,0.0682,0.0145
4.74,10.9418,0.0734,-0.001
4.76,11.7752,0.0776,-0.0115
4.78,12.2252,0.0805,-0.02
4.8,12.3142,0.0841,-0.0168
4.82,12.0917,0.0884,-0.0126
4.84,11.8161,0.0884,-0.0078
4.86,11.7753,0.0855,-0.0035
4.88,12.0159,0.0849,0.0012
4.9,12.4734,0.0855,0.0056
4.92,12.9917,0.0862,0.0004
4.94,13.5064,0.0871,-0.0207
4.96,13.5928,0.0865,-0.0175
4.98,13.5634,0.0869,-0.0126
5,13.5404,0.0897,-0.0088
5.02,13.5959,0.0913,-0.0041
5.04,13.8182,0.0933,0.0008
5.06,14.3178,0.0965,0.0056
5.08,14.7855,0.0962,0.0097
5.1,15.0472,0.0902,0.0134
5.12,15.1908,0.0842,0.016
5.14,15.3192,0.0811,0.0178
5.16,15.4217,0.0874,0.0198
5.18,15.5091,0.0936,0.0211
5.2,15.4179,0.0996,0.0223
5.22,15.3268,0.1053,0.0235
5.24,15.2356,0.1094,0.0243
5.26,15.2838,0.1125,0.0235
5.28,15.1853,0.1155,0.0241
5.3,14.9064,0.1163,0.0247
5.32,14.589,0.1158,0.0255
5.34,14.3838,0.1143,0.0264
5.36,14.2565,0.1122,0.0275
5.38,14.1567,0.1101,0.0286
5.4,14.1018,0.1099,0.028
5.42,14.0678,0.1114,0.0288
5.44,14.1563,0.1128,0.0287
5.46,14.3386,0.1144,0.0274
5.48,14.5752,0.1164,0.0262
5.5,14.7963,0.1191,0.0242
5.52,14.9354,0.1219,0.0241
5.54,14.9922,0.1239,0.025
5.56,15.0318,0.1262,0.0249
5.58,15.0383,0.1283,0.0233
5.6,15.0501,0.1307,0.0235
5.62,15.0435,0.1323,0.0231
5.64,14.9849,0.1337,0.0235
5.66,14.8252,0.1352,0.0236
5.68,14.5768,0.1364,0.0247
5.7,14.2833,0.1362,0.0249
5.72,13.9281,0.1332,0.0266
5.74,13.4972,0.1295,0.0271
5.76,13.0779,0.1243,0.0273
5.78,12.7461,0.1176,0.0278
5.8,12.7114,0.1106,0.0255
5.82,12.9581,0.1052,0.0233
5.84,13.3599,0.1025,0.0135
5.86,13.8043,0.1022,-0.0031
5.88,14.2216,0.1048,-0.0032
5.9,14.6383,0.1052,0.0005
5.92,15.0518,0.115,0.0041
5.94,15.399,0.1189,0.0076
5.96,15.6086,0.1299,0.0113
5.98,15.5571,0.1338,0.0141
6,14.5839,0.1333,0.0178
6.02,14.126,0.1337,0.0195
6.04,13.9092,0.1263,0.0226
6.06,13.3373,0.1291,0.0245
6.08,13.3832,0.1333,0.0269
6.1,13.6602,0.1237,0.0302
6.12,14.224,0.1127,0.0335
6.14,14.8332,0.103,0.0358
6.16,15.2492,0.1082,0.0358
6.18,15.4934,0.1132,0.0352
6.2,15.699,0.1174,0.0333
6.22,15.7896,0.1206,0.0313
6.24,15.8803,0.1241,0.0294
6.26,16.065,0.1278,0.0294
6.28,16.105,0.1329,0.0268
6.3,16.0619,0.1368,0.0266
6.32,15.9666,0.1387,0.027
6.34,15.8397,0.1398,0.0285
6.36,15.651,0.1407,0.0301
6.38,15.4084,0.1414,0.0313
6.4,15.0517,0.1412,0.0328
6.42,14.7792,0.1407,0.034
6.44,14.6156,0.1392,0.0357
6.46,14.4838,0.1377,0.0359
6.48,14.3671,0.1366,0.0346
6.5,14.2247,0.1352,0.0336
6.52,14.0668,0.1328,0.0335
6.54,13.9483,0.1298,0.0325
6.56,13.8767,0.1283,0.0317
6.58,13.8976,0.1282,0.0323
6.6,14.0222,0.1293,0.0329
6.62,14.217,0.1316,0.0331
6.64,14.3595,0.134,0.0339
6.66,14.4321,0.1372,0.0337
6.68,14.4374,0.1404,0.0341
6.7,14.4016,0.1416,0.0324
6.72,14.3853,0.1418,0.0309
6.74,14.3524,0.1409,0.0315
6.76,14.2094,0.1396,0.0307
6.78,14.0372,0.1388,0.0288
6.8,13.9259,0.1375,0.0289
6.82,13.7969,0.135,0.0307
6.84,13.6461,0.1335,0.0326
6.86,13.4657,0.1337,0.0332
6.88,13.2934,0.1334,0.0343
6.9,13.2037,0.1324,0.036
6.92,13.142,0.1304,0.0373
6.94,13.0617,0.1283,0.0383
6.96,12.9931,0.1259,0.0369
6.98,12.9778,0.1235,0.038
7,13.0374,0.1218,0.0393
7.02,13.2521,0.1212,0.0379
7.04,13.6816,0.1224,0.0346
7.06,14.1685,0.1244,0.0315
7.08,14.5131,0.1274,0.0293
7.1,14.758,0.1282,0.0254
