Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,0.042,0.005,0.0,8046.045182646241,23.39983115737258,28.486750974192713,325.756720154005,10.013369245689642,40.94849086728054
0.02,0.238,0.009,0.008,,,,,,
0.03,0.416,0.009,0.018,8740.864957231755,49.298534446052855,60.01560715171652,467.63328277300906,19.852220930788686,59.36141568900659
0.04,0.594,0.014,0.019,,,,,,
0.05,0.679,0.017,0.011,6351.853005763885,61.134474586026364,74.42457775690166,453.9663809147428,25.88498944249904,73.63992925574938
0.06,0.841,0.02,0.008,,,,,,
0.07,0.925,0.021,0.003,4463.070969105097,69.18738265628774,84.2281180163503,415.6649998620269,30.242917803888258,82.60522465785881
0.08,1.027,0.024,0.002,,,,,,
0.09,1.095,0.025,0.001,3452.0891635642997,74.88792580875419,91.1679096802225,385.55871168075424,33.71334885408372,90.1585619315606
0.1,1.146,0.03,0.001,,,,,,
0.11,1.231,0.035,-0.005,3417.7581250519656,80.72471658755263,98.27356801962931,393.96929220534025,37.280334187059864,99.18108617123308
0.12,1.282,0.036,-0.001,,,,,,
0.13,1.316,0.04,-0.001,3116.8307310708446,84.41561788837028,102.76683916845077,386.07037850916134,39.86923496958873,105.32651532229129
0.14,1.35,0.042,-0.003,,,,,,
0.15,1.35,0.045,-0.011,2994.744874202979,87.25136117329207,106.21904838487731,384.726183439313,42.049021530377686,110.91567859887915
0.16,1.316,0.047,-0.026,,,,,,
0.17,1.316,0.048,-0.029,2935.216038532719,88.7114106675586,107.99649994311483,384.3813613899758,43.61124589967756,115.4269411727447
0.18,1.299,0.05,-0.033,,,,,,
0.19,1.282,0.053,-0.023,2979.392492187348,90.14838676160691,109.74586214456494,389.01755500799226,45.18165102938391,120.23714372477998
0.2,1.274,0.053,-0.018,,,,,,
0.21,1.282,0.056,-0.013,2868.775427257491,91.62769799021285,111.54676277069392,385.5571251060096,46.669190598188365,124.20642216648758
0.22,1.274,0.057,-0.006,,,,,,
0.23,1.274,0.057,-0.003,2706.675379570656,92.62195570530966,112.75716346733351,378.3519192959276,47.89169103616306,127.38517349894138
0.24,1.282,0.057,0.001,,,,,,
0.25,1.299,0.057,0.017,2487.041068657034,93.85281531452274,114.25560125246247,367.93762381915224,49.152145113100886,130.11968898738553
0.26,1.308,0.056,0.022,,,,,,
