Depth,Qc,Fs,u
0,0.0008,0,0
0.01,0.7636,0,-0.001
0.02,0.8777,0,-0.001
0.03,1.0821,0,-0.001
0.04,1.2276,0,-0.001
0.05,1.3889,0.0007,-0.001
0.06,1.8922,0.0015,-0.001
0.07,2.1596,0.003,-0.001
0.08,2.4388,0.006,-0.001
0.09,2.6747,0.0079,-0.001
0.09999999,2.946,0.0085,-0.001
0.11,3.06,0.0088,-0.001
0.12,3.2213,0.009,-0.001
0.13,3.5791,0.009,-0.001
0.14,3.6263,0.0095,-0.001
0.15,3.6538,0.0101,-0.001
0.16,3.7049,0.0107,-0.0012
0.17,3.6774,0.0106,-0.0014
0.18,3.8229,0.011,-0.0014
0.19,3.8583,0.0114,-0.0016
0.2,3.874,0.0114,-0.0018
0.21,3.8544,0.0115,-0.0024
0.22,3.8426,0.0116,-0.0027
0.23,3.8308,0.0131,-0.0027
0.2400001,3.8285,0.0131,-0.0027
0.2500001,3.8367,0.0132,-0.0026
0.2600001,3.845,0.0135,-0.002
0.27,3.8622,0.0135,-0.0022
0.28,3.9998,0.0135,-0.0021
0.29,4.3419,0.0137,-0.002
0.3,4.5504,0.0139,-0.0016
0.31,4.8492,0.0143,-0.001
0.32,5.3132,0.0145,-0.0008
0.33,5.4036,0.0159,-0.0022
0.34,5.4312,0.0172,-0.0022
0.35,5.3761,0.0196,-0.0028
0.36,5.2228,0.0221,-0.0028
0.3699999,5.148,0.022,-0.0028
0.3799999,5.1874,0.0223,-0.0026
0.3899999,5.0203,0.0232,-0.0024
0.3999999,4.8531,0.0238,-0.0012
0.4099999,4.7312,0.0238,-0.0012
0.4199999,4.6015,0.0237,-0.0008
0.4299999,4.1139,0.0236,-0.0012
0.4399999,3.9802,0.0232,-0.0014
0.4499999,3.7718,0.0229,-0.0014
0.4599999,3.6931,0.0228,-0.0014
0.4699998,3.5083,0.0218,-0.0014
0.4799998,3.4218,0.0186,-0.0012
0.4899998,3.351,0.0161,-0.0016
0.4999998,3.2802,0.0161,-0.0016
0.5099998,3.2173,0.0161,-0.0016
0.5199998,3.123,0.0162,-0.0016
0.5299998,3.0876,0.0165,-0.0014
0.5399998,3.0522,0.0166,-0.0014
0.5499998,3.005,0.0168,-0.0012
0.5599998,2.9893,0.0178,-0.0016
0.5699998,2.9853,0.0185,-0.0016
0.5799997,2.9814,0.0194,-0.0016
0.5899997,2.9775,0.0204,-0.0016
0.5999997,2.9578,0.0229,-0.0014
0.6099997,2.946,0.0255,-0.0014
0.6199997,2.9303,0.029,-0.0015
0.6299997,2.8949,0.0332,-0.0015
0.6399997,2.891,0.0432,-0.0014
0.6499997,2.8792,0.0494,-0.0012
0.6599997,2.8713,0.0563,-0.001
0.6699997,2.8398,0.0618,-0.001
0.6799996,2.8169,0.0682,0.0002
0.6899996,2.808,0.0704,0.0004
0.6999996,2.8121,0.0725,0.0008
0.7099996,2.8162,0.0748,0.0016
0.7199996,2.9775,0.0804,0.0018
0.7299996,3.2331,0.083,0.004
0.7399996,3.5555,0.0858,0.0048
0.7499996,3.8661,0.0879,-0.0011
0.7599996,4.1532,0.0889,-0.0011
0.7699996,4.1925,0.0888,-0.0011
0.7799996,4.1847,0.0887,-0.0011
0.7899995,4.1335,0.0885,-0.001
0.7999995,3.8779,0.0858,-0.001
0.8099995,3.7403,0.0806,-0.001
0.8199995,3.5909,0.0801,-0.001
0.8299995,3.4572,0.0795,-0.001
0.8399995,3.2213,0.0799,-0.001
0.8499995,3.1308,0.0783,-0.001
0.8599995,3.064,0.0765,-0.001
0.8699995,3.0089,0.0748,-0.001
0.8799995,2.8988,0.073,-0.001
0.8899994,2.8359,0.0696,-0.0012
0.8999994,2.773,0.0684,-0.0012
0.9099994,2.7219,0.0664,-0.0012
0.9199994,2.6314,0.0644,-0.0012
0.9299994,2.6039,0.0576,-0.001
0.9399994,2.5803,0.0519,-0.001
0.9499994,2.5702,0.0469,-0.001
0.9599994,2.5709,0.0439,-0.001
0.9699994,2.5717,0.0434,-0.001
0.9799994,2.5764,0.0434,-0.001
0.9899994,2.6354,0.0436,-0.001
0.9999993,2.9067,0.0438,-0.001
1.009999,3.178,0.0443,-0.001
1.019999,3.5909,0.0453,-0.001
1.029999,4.0981,0.0491,-0.001
1.039999,4.6644,0.0538,-0.0009
1.049999,5.7851,0.0618,-0.0008
1.059999,6.308,0.0661,-0.0004
1.069999,6.8074,0.0702,-0.0004
1.079999,7.3068,0.075,-0.0005
1.089999,8.2191,0.0786,-0.0006
1.099999,8.6084,0.081,-0.0006
1.109999,8.8994,0.0863,-0.0006
1.119999,9.1038,0.0897,-0.0006
1.129999,9.3555,0.0912,-0.0006
1.139999,9.3162,0.0918,-0.0008
1.149999,9.1815,0.092,-0.0006
1.159999,9.1191,0.0926,-0.0009
1.169999,9.0923,0.0927,-0.001
1.179999,9.091,0.0939,-0.0011
1.189999,9.0935,0.094,-0.0012
1.199999,9.096,0.0941,-0.0012
1.209999,9.1314,0.0941,-0.0012
1.219999,9.1786,0.0941,-0.0012
1.229999,9.1943,0.0942,-0.0012
1.239999,9.21,0.0944,-0.0012
1.249999,9.2415,0.0945,-0.0012
1.259999,9.2572,0.0945,-0.0012
1.269999,9.3319,0.097,-0.0012
1.279999,9.4695,0.0983,-0.0012
1.289999,9.5639,0.099,-0.0012
1.299999,9.6426,0.1014,-0.0012
1.309999,9.7645,0.1041,-0.0012
1.319999,9.7881,0.105,-0.0012
1.329999,9.7881,0.1054,-0.0012
1.339999,9.7723,0.1055,-0.0012
1.349999,9.6662,0.1055,-0.0012
1.359999,9.5521,0.1054,-0.0012
1.369999,9.4931,0.1053,-0.0012
1.379999,9.3673,0.1048,-0.0012
1.389999,9.2454,0.1041,-0.0012
1.399999,9.1864,0.1024,-0.0011
1.409999,9.0842,0.1012,-0.0011
1.419999,9.0134,0.0982,-0.001
1.429999,8.8758,0.0869,-0.0011
1.439999,8.7932,0.0831,-0.0011
1.449999,8.6792,0.0811,-0.0012
1.459999,8.6398,0.0785,-0.0011
1.469999,8.5691,0.0775,-0.0011
1.479999,8.5219,0.0767,-0.0011
1.489999,8.459,0.076,-0.001
1.499999,8.2859,0.0758,-0.0006
1.509999,7.9792,0.0756,-0.0002
1.519999,7.6725,0.0751,-0.001
1.529999,7.6922,0.0745,-0.0014
1.539999,7.5349,0.0735,-0.0018
1.549999,7.413,0.072,-0.0018
1.559999,7.3108,0.0706,-0.0019
1.569999,7.1102,0.0689,-0.002
1.579999,7.0591,0.0682,-0.002
1.589999,7.0119,0.0677,-0.0019
1.599999,6.9411,0.0665,-0.0019
1.609999,6.9136,0.0655,-0.0019
1.619999,6.9057,0.0653,-0.0018
1.629999,6.9018,0.0652,-0.0018
1.639999,6.89,0.0652,-0.0018
1.649999,6.8586,0.0652,-0.0018
1.659999,6.8389,0.0657,-0.0018
1.669999,6.7878,0.066,-0.0018
1.679999,6.7288,0.0664,-0.0016
1.689999,6.5951,0.0669,-0.001
1.699999,6.5361,0.0676,-0.0006
1.709999,6.4732,0.0677,-0.0008
1.719999,6.4614,0.0678,-0.0008
1.729999,6.4506,0.0678,-0.0008
1.739999,6.45,0.0677,-0.0008
1.749999,6.4513,0.0675,-0.0008
1.759999,6.4527,0.067,-0.0008
1.769999,6.4614,0.0663,-0.0007
1.779999,6.4929,0.0661,-0.0006
1.789999,6.5125,0.066,-0.0006
1.799999,6.5283,0.0661,-0.0004
1.809999,6.5754,0.0662,-0.0004
1.819999,6.5833,0.0664,-0.0003
1.829999,6.599,0.0665,-0.0002
1.839999,6.5951,0.0665,0
1.849999,6.5794,0.0666,0.0002
1.859999,6.5597,0.0674,0.0002
1.869999,6.544,0.0677,0.0003
1.879999,6.5361,0.0677,0.0004
1.889999,6.5086,0.0677,0.0006
1.899999,6.4653,0.0676,0.0008
1.909999,6.4417,0.0674,0.001
1.919999,6.4064,0.0664,0.001
1.929999,6.3946,0.0651,0.001
1.939999,6.3883,0.0636,0.0011
1.949998,6.3882,0.0625,0.0012
1.959998,6.3894,0.0611,0.0012
1.969998,6.3906,0.0603,0.0014
1.979998,6.4339,0.0588,0.0014
1.989998,6.4653,0.0575,0.0014
1.999998,6.4889,0.0552,0.0015
2.009999,6.4889,0.0527,0.0016
2.019999,6.4457,0.0504,0.0018
2.029999,6.4064,0.0483,0.0018
2.039999,6.4043,0.0483,0.0019
2.049999,6.4034,0.0462,0.002
2.059999,6.4481,0.0446,0.002
2.069999,6.4929,0.0437,0.0022
2.079998,6.54,0.0426,0.0024
2.089998,6.6148,0.0426,0.0024
2.099998,6.7131,0.0427,0.0025
2.109998,6.7996,0.0427,0.0026
2.119998,6.8979,0.0429,0.0026
2.129998,7.0001,0.0439,0.0028
2.139998,7.0001,0.0444,0.0028
2.149998,7.1338,0.0449,0.003
2.159998,7.2911,0.0452,0.003
2.169998,7.3697,0.0457,0.0032
2.179998,7.4405,0.0464,0.0032
2.189998,7.4405,0.0476,0.0034
2.199998,7.472,0.0486,0.0036
2.209998,7.5231,0.0506,0.0038
2.219998,7.5899,0.0517,0.004
2.229998,7.763,0.0529,0.004
