Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,1.124,0.018,0.002,6278.78037195112,55.96863196450284,68.13572586982954,451.2910442053531,17.87787060907423,49.558807965562465
0.02,1.0,0.027,0.002,,,,,,
0.03,1.329,0.035,0.0015,9245.459938930237,69.76543932620817,84.9318391797317,539.7685914267418,26.266534454326102,71.43554517359902
0.04,1.658,0.038,0.001,,,,,,
0.05,1.854,0.045,0.0,4768.914390848393,81.03892618061,98.65608404596001,438.8700456098851,32.43067021635613,84.19781188593456
0.06,1.905,0.052,0.003,,,,,,
0.07,1.974,0.053,0.0,3961.354117990839,86.73525113730012,105.59074051497407,420.7369076894606,36.42503390332172,93.69382981704901
0.08,1.991,0.061,-0.001,,,,,,
0.09,2.068,0.0597,0.019,3471.480823828675,91.17092875997558,110.99069588170941,408.26205876962564,39.713886206385325,101.43663816602312
0.1,2.136,0.0583,0.015,,,,,,
0.11,2.213,0.057,0.02,2690.0893318491944,94.28621216791807,114.78321481311765,374.8935160198054,42.24155782082519,106.13257431514381
0.12,2.393,0.057,0.021,,,,,,
0.13,2.452,0.056,0.007,2140.3722470851408,97.99488433788163,119.29812006350807,348.2315300854158,44.84196426763846,110.54378190303943
0.14,2.495,0.059,0.002,,,,,,
0.15,2.504,0.061,0.009,2055.0737282010077,100.9188528249728,122.85773387387994,347.0856622080704,47.13645442634392,115.91873056677417
0.16,2.478,0.063,0.001,,,,,,
0.17,2.35,0.063,0.001,2065.0678671476458,101.62893101804744,123.72217689153602,349.551360565203,48.49105811954535,120.09460722927136
0.18,2.264,0.06,-0.0077,,,,,,
0.19,2.179,0.059,-0.0163,1947.3602883275476,101.04836164603975,123.01539678648318,341.973741489615,49.20407617711029,122.40475288520852
0.2,2.093,0.059,-0.025,,,,,,
0.21,1.999,0.059,-0.039,1967.624394159262,100.73523963925534,122.6342047782239,343.6075069356456,49.96806666079784,125.46367751594724
0.22,1.888,0.062,-0.04,,,,,,
0.23,1.76,0.068,-0.044,2313.122193864713,100.64756405617334,122.52746928577623,365.8666863155117,50.913180204213006,130.65313960401912
0.24,1.7,0.072,-0.052,,,,,,
0.25,1.632,0.074,-0.061,2489.0525664778124,100.98320081196029,122.93607055369078,376.86919672852287,51.90665950359256,134.83816397383538
0.26,1.598,0.072,-0.063,,,,,,
0.27,1.53,0.071,-0.065,2394.2358956836574,100.28966594042055,122.09176723181632,370.6646478189036,52.35847134508875,136.68633211341003
0.28,1.504,0.068,-0.065,,,,,,
0.29,1.461,0.066,-0.064,2218.205539020138,99.61270442167765,121.26764016552062,359.35015349118544,52.73467139859722,137.81788223808385
0.3,1.444,0.061,-0.063,,,,,,
0.31,1.384,0.058,-0.054,1984.502028183415,98.21572117151193,119.5669649044493,343.0006355926942,52.735673193649816,137.77306183827503
0.32,1.359,0.057,-0.042,,,,,,
0.33,1.367,0.054,-0.037,1804.9928180556983,98.05443326623376,119.3706144110672,330.7371182439449,53.24809148825077,138.66270178205946
0.34,1.333,0.053,-0.015,,,,,,
0.35,1.316,0.052,0.012,1714.5315079754175,97.41539960033347,118.59266038301466,323.65579728020396,53.66237191889306,140.01414054067948
0.36,1.316,0.052,0.015,,,,,,
0.37,1.307,0.051,0.015,1628.7714947369625,97.77606791747124,119.03173485605194,317.7670225110441,54.35630308148127,141.6313366504881
0.38,1.307,0.052,0.017,,,,,,
0.39,1.333,0.052,0.019,1566.3712644135162,98.95474961769072,120.46665170849305,314.2672108243979,55.403551227723966,143.91407769639096
0.4,1.342,0.051,0.02,,,,,,
0.41,1.35,0.051,0.02,1474.8714533048546,99.66923568509901,121.33646083403357,307.91488522603987,56.191176143873086,145.39272085479328
0.42,1.384,0.051,0.02,,,,,,
0.43,1.418,0.051,0.02,1377.4172407403278,101.28447903407405,123.30284404148146,301.7053788683175,57.344498038127156,147.20880989404333
0.44,1.436,0.052,0.019,,,,,,
0.45,1.47,0.053,0.02,1338.0939245306224,102.94129190271352,125.31983362069472,300.0041433361445,58.56248476086033,149.69818427707668
0.46,1.487,0.052,0.02,,,,,,
0.47,1.512,0.054,0.019,1290.5610128531268,104.26420909268646,126.93034150414005,297.2013771972531,59.60808470121252,151.754083258448
0.48,1.512,0.054,0.018,,,,,,
0.49,1.521,0.055,0.022,1264.0233557822362,105.07648624884648,127.91920065076962,295.59607257478575,60.4462055023598,153.73553710240003
0.5,1.538,0.056,0.022,,,,,,
0.51,1.547,0.058,0.022,1262.575760537102,106.44007969370396,129.57922745320482,296.6400609912669,61.542262822574656,156.3950046956359
0.52,1.555,0.06,0.023,,,,,,
0.53,1.547,0.061,0.023,1273.6161895809544,107.40030616984554,130.74819881546415,298.3484157820736,62.464820488519216,158.96322216652746
0.54,1.547,0.061,0.024,,,,,,
0.55,1.555,0.062,0.023,1250.4366821969002,108.1579173942367,131.67050813211424,296.92852904461864,63.24356422884096,160.80562649804827
0.56,1.564,0.064,0.023,,,,,,
0.57,1.572,0.065,0.022,1252.438785096717,109.32451588335235,133.09071498842894,298.0489775926971,64.22616748521645,163.2783410048455
0.58,1.572,0.067,0.02,,,,,,
0.59,1.598,0.068,0.022,1249.219459258328,110.58904765675189,134.6301449734371,298.80731628736515,65.24210691309683,165.69825741744657
0.6,1.641,0.068,0.022,,,,,,
0.61,1.675,0.068,0.024,1184.6599462376091,112.11095027365786,136.48289598532264,294.42457717800977,66.29730731078236,167.15988816781436
0.62,1.76,0.069,0.025,,,,,,
0.63,1.863,0.073,0.026,1143.0908702110014,115.71143436531322,140.86609400994652,293.8739455700801,68.32835169777518,170.2254384099735
0.64,1.888,0.073,0.028,,,,,,
0.65,1.974,0.074,0.029,1090.9284289169254,117.6369608264568,143.21021318003437,290.6318409775587,69.57992531512534,171.9540967094414
0.66,2.025,0.074,0.03,,,,,,
0.67,2.102,0.076,0.031,1049.5401412516387,119.83037101932847,145.88045167570422,288.50459328969674,70.9632107110758,173.96021252092598
0.68,2.128,0.079,0.031,,,,,,
0.69,2.153,0.077,0.028,1024.359862098649,120.99079327946406,147.29313964456495,286.9335519373984,71.87120737886988,175.58883422388647
0.7,2.145,0.079,0.028,,,,,,
0.71,2.136,0.079,0.029,1027.7298050963036,121.5110358618006,147.9264784404529,287.5764917864544,72.51590515831523,177.44292536402725
0.72,2.085,0.08,0.029,,,,,,
0.73,2.076,0.08,0.029,1033.8276871374883,121.3871969656978,147.77571804519732,287.8985620884789,72.85490317130842,178.94914170135007
0.74,2.017,0.079,0.03,,,,,,
0.75,2.017,0.077,0.032,1003.0352378875577,120.67072989381192,146.90349726203192,284.05329904469835,72.86873559043511,179.24575240559406
0.76,1.991,0.076,0.033,,,,,,
0.77,1.965,0.078,0.033,1008.084403327116,120.57245790111766,146.78386179266496,284.28729085760784,73.20661138094239,180.71120845496358
0.78,1.965,0.08,0.033,,,,,,
0.79,1.94,0.081,0.034,1023.8144177848712,121.04994923416021,147.36515558941244,286.0785839236845,73.825408725874,182.7646481799553
0.8,1.923,0.082,0.034,,,,,,
0.81,1.897,0.082,0.034,1026.7739592448586,121.01119516637597,147.3179767242838,286.1398064354192,74.17625512029586,184.18741986491366
0.82,1.88,0.079,0.034,,,,,,
0.83,1.88,0.082,0.033,1013.8806424039531,121.16208068009281,147.50166343663474,284.82560142504155,74.58419604019208,185.31521664711448
0.84,1.863,0.083,0.032,,,,,,
0.85,1.846,0.084,0.031,1023.649348889572,121.34088171357321,147.71933426000217,285.7396833028517,75.03239850208475,186.99464311184389
0.86,1.803,0.085,0.031,,,,,,
0.87,1.794,0.084,0.03,1021.5846314329797,120.98909262103847,147.29106927778597,285.00988877166515,75.20899531385086,188.05839252755223
0.88,1.794,0.082,0.03,,,,,,
0.89,1.769,0.081,0.028,986.7658084025189,120.60660286040647,146.82542956919048,281.0491326535897,75.30525948858448,188.23122365346518
0.9,1.76,0.079,0.027,,,,,,
0.91,1.743,0.078,0.027,953.0165015302351,120.18078808984828,146.30704637025008,277.0961670448167,75.37407680094834,188.34544721882077
0.92,1.683,0.077,0.029,,,,,,
0.93,1.675,0.075,0.033,930.7282295721847,119.08481973089701,144.97282402022245,273.6415510444302,75.15265022686376,188.3656095215642
0.94,1.666,0.0687,0.034,,,,,,
0.95,1.649,0.0623,0.034,814.63318091135,117.1233314062404,142.5849251902057,259.4667183335538,74.27578792942002,184.84797891711702
0.96,1.632,0.056,0.034,,,,,,
0.97,1.632,0.057,0.033,760.8818536085231,116.2985925071985,141.58089522615472,252.56798437735122,74.04737723736942,183.6753451268945
0.98,1.632,0.06,0.036,,,,,,
0.99,1.649,0.06,0.037,771.5894695874856,117.32834336181274,142.83450496220684,254.49921806138718,74.8980887140158,185.87567345421544
1.0,1.649,0.06,0.038,,,,,,
1.01,1.666,0.06,0.038,762.7665428093283,117.85901708845502,143.480542542467,253.74132553342668,75.4270145293999,186.83279915222138
1.02,1.683,0.061,0.039,,,,,,
1.03,1.72,0.065,0.0433,786.4964787775352,119.7053494858497,145.72825154799094,257.8061946464086,76.69631118061679,189.7707264655474
1.04,1.757,0.066,0.0477,,,,,,
1.05,1.794,0.067,0.052,780.8283564450295,121.28991754855836,147.65729092867974,258.3386348783508,77.77196784649628,191.5087662616963
1.06,1.803,0.068,0.055,,,,,,
1.07,1.769,0.07,0.061,803.2940846773487,121.64457592475608,148.08904895187698,260.92876740537656,78.30733759742411,193.50392666231804
1.08,1.709,0.072,0.063,,,,,,
1.09,1.692,0.072,0.065,830.0152757730261,121.09188719009491,147.41621049228948,263.13192733123424,78.39180029653214,195.06171873971442
1.1,1.683,0.073,0.067,,,,,,
1.11,1.658,0.075,0.072,854.8472740802998,121.2439254379808,147.60130053319403,265.69687734360787,78.82570573974705,196.97420611642178
1.12,1.624,0.076,0.077,,,,,,
1.13,1.649,0.073,0.078,835.4547242857548,121.05679541957869,147.37349007600886,263.24313069007235,78.97855836891938,197.16417518395565
1.14,1.658,0.073,0.082,,,,,,
1.15,1.649,0.074,0.087,836.7383119836531,121.4102470654161,147.80377903615874,263.4777618831051,79.45437756111829,198.39186745288708
1.16,1.658,0.075,0.089,,,,,,
1.17,1.666,0.077,0.093,849.257512036459,122.31609879604774,148.90655505605812,265.40358381609803,80.21829413411268,200.30646549422974
1.18,1.675,0.077,0.097,,,,,,
1.19,1.675,0.076,0.102,833.4826363067,122.5198662055777,149.15461972852938,263.68854482782154,80.57225884571386,200.83371101194874
1.2,1.709,0.074,0.105,,,,,,
1.21,1.709,0.075,0.112,812.5544490289443,123.08984952696755,149.8485124676127,261.72194624904506,81.09182936415142,201.365335304051
1.22,1.726,0.076,0.117,,,,,,
1.23,1.752,0.076,0.119,805.0490633907725,124.08370744169287,151.05842645075654,261.5713904131772,81.84419525863171,202.58797712282598
1.24,1.76,0.076,0.125,,,,,,
1.25,1.752,0.076,0.133,798.7960610236729,124.25252044037107,151.26393792740825,260.8307405651628,82.21200603524609,203.41637377723015
1.26,1.752,0.076,0.14,,,,,,
1.27,1.786,0.077,0.149,792.68701957044,125.05028575715717,152.23513048697396,260.65538676600806,82.89434744608357,204.61139383703207
1.28,1.794,0.081,0.153,,,,,,
1.29,1.803,0.083,0.153,824.7517430027824,126.35125321998649,153.81891696346182,265.1070913331263,83.8896975815402,207.45001592392148
1.3,1.837,0.082,0.163,,,,,,
1.31,1.88,0.082,0.163,797.5480899477595,127.51027934384895,155.22990528816393,262.94628146369075,84.67291732696087,207.99551103329543
1.32,1.905,0.083,0.17,,,,,,
1.33,1.948,0.084,0.17,792.8450575285708,128.9346366334173,156.96390546676892,263.46766193707697,85.63761606081714,209.50456285096507
1.34,1.965,0.082,0.166,,,,,,
1.35,1.957,0.083,0.164,780.8355811815641,129.18970591570746,157.27442459303518,262.1570076379557,85.96529764542835,209.9771916624384
1.36,1.965,0.085,0.172,,,,,,
1.37,1.974,0.085,0.18,784.5604185143264,129.84953283534813,158.07769214738033,262.9569308584798,86.59601378028538,211.42682505137802
1.38,1.991,0.09,0.192,,,,,,
1.39,1.991,0.091,0.201,811.9309455723454,131.00661590919168,159.48631501988555,266.80502310979745,87.54727534761938,214.10706994581872
1.4,2.017,0.09,0.225,,,,,,
1.41,2.042,0.089,0.228,784.5923408731559,131.5249594430263,160.11734193064072,264.03421702190195,88.05380613132161,214.30253295788108
1.42,2.085,0.089,0.227,,,,,,
1.43,2.111,0.087,0.218,758.4448888572589,132.44097464080468,161.2324908670666,261.6745060981458,88.6559004159627,214.48577213718144
1.44,2.136,0.087,0.209,,,,,,
1.45,2.162,0.086,0.204,741.9828646373976,133.24824070138487,162.21524954951204,260.2851574001041,89.21969173943432,214.95551434647365
1.46,2.17,0.084,0.214,,,,,,
1.47,2.179,0.083,0.226,716.8740102681168,133.14479123604906,162.08931106997278,257.081714491381,89.39733346434477,214.72088901440986
1.48,2.179,0.08,0.228,,,,,,
1.49,2.196,0.081,0.255,697.4812567148965,133.13832274393843,162.08143638392505,254.5942199226958,89.65260610316929,214.78651579193408
1.5,2.213,0.08,0.282,,,,,,
1.51,2.23,0.083,0.281,698.9701009142767,133.94953390869736,163.06899780189244,255.28601790582397,90.36760997640283,216.22132833661533
1.52,2.247,0.083,0.292,,,,,,
1.53,2.273,0.081,0.306,677.4075222103289,134.26839709266903,163.4571790693362,252.7730272877336,90.76462466821634,216.28608308443063
1.54,2.299,0.08,0.311,,,,,,
1.55,2.367,0.084,0.356,676.1312101192361,135.81921403473913,165.34513012924765,253.74126855802518,91.90301621909094,218.0916555889458
1.56,2.418,0.09,0.354,,,,,,
1.57,2.529,0.094,0.376,704.794924476774,139.25106425514886,169.52303474539863,259.90947964698864,93.98794837236879,222.131837816694
1.58,2.657,0.102,0.391,,,,,,
1.59,2.734,0.112,0.386,764.4760179031405,144.04293460315353,175.3566160386217,270.7764397303392,96.78104451043293,228.10976641049083
1.6,2.845,0.118,0.321,,,,,,
1.61,2.948,0.127,0.289,809.9044971679581,148.6775669588345,180.99877716727678,279.66905617316183,99.20717487343673,232.73177891788418
1.62,3.179,0.133,0.204,,,,,,
1.63,3.298,0.142,0.185,836.9960507045938,154.31215541037272,187.8582761517581,287.24844767754576,102.11134657400726,237.06954103544052
1.64,3.495,0.146,0.199,,,,,,
1.65,3.726,0.148,0.144,816.3967771736297,158.9595552958611,193.51598036017873,288.6304426230252,104.6330903294473,239.30094485897362
1.66,3.802,0.156,0.119,,,,,,
1.67,3.905,0.155,0.173,821.6116009968129,161.26485190102449,196.3224284012472,290.9690714039908,106.10209579425295,241.56173434239966
1.68,3.948,0.168,0.207,,,,,,
1.69,3.922,0.175,0.217,887.5580600194378,163.5689724570867,199.1274447303664,300.0480073307886,107.59883714507951,246.15122088285014
1.7,3.871,0.177,0.257,,,,,,
1.71,3.871,0.182,0.331,907.7107686126702,163.69347820901206,199.27901695010166,302.16386407383914,108.09938012215095,248.1229541578552
1.72,3.777,0.184,0.275,,,,,,
1.73,3.614,0.187,0.231,952.1616460530759,162.57596289242508,197.91856352121314,305.745719681507,107.62366723165195,249.6053792775917
1.74,3.632,0.187,0.205,,,,,,
1.75,3.726,0.187,0.219,936.1634603663949,163.81363451034383,199.42529418650554,304.9526123219085,108.44367439947824,250.3888512424848
1.76,3.811,0.187,0.271,,,,,,
1.77,3.811,0.186,0.342,913.3242995566561,164.23739795703796,199.94118012161144,302.72755837855584,109.09216835985913,250.97667581164012
1.78,3.828,0.184,0.32,,,,,,
1.79,3.862,0.183,0.408,890.3936193201492,164.3812676990216,200.11632589446108,300.22471957761115,109.49527353818881,251.18437744082706
1.8,3.871,0.185,0.432,,,,,,
