Depth,Qc,Fs,u
0,0.3251,0,0
0.01,0.7179,0,-0.0014
0.02,1.04,0,-0.0004
0.03,1.1029,0,-0.0004
0.04,1.1932,0,-0.0002
0.05,1.3661,0,-0.0002
0.06,1.6528,0,-0.0004
0.07,1.7707,0.014,-0.0004
0.08,1.9356,0.0153,-0.0004
0.09,1.971,0.0106,-0.0004
0.09999999,1.9906,0.0134,-0.0004
0.11,1.9828,0.0132,-0.0004
0.12,1.9356,0.0114,-0.0004
0.13,1.9081,0.0116,-0.0004
0.14,1.8846,0.0116,-0.0006
0.15,1.8571,0.0116,-0.0008
0.16,1.8178,0.0109,-0.0006
0.17,1.751,0.0111,-0.0018
0.18,1.7117,0.0111,-0.001
0.19,1.5978,0.0106,-0.0014
0.2,1.5585,0.0097,-0.0002
0.21,1.4957,0.0089,-0.0004
0.22,1.4093,0.0085,0.0006
0.23,1.3818,0.0082,0
0.2400001,1.3268,0.0081,0
0.2500001,1.2954,0.0084,-0.0002
0.2600001,1.205,0.0088,-0.0004
0.27,1.1854,0.0109,-0.0004
0.28,1.1225,0.0109,-0.0006
0.29,1.099,0.0113,-0.0006
0.3,1.0597,0.0124,-0.0008
0.31,1.0479,0.0131,-0.0008
0.32,1.0283,0.0138,-0.0004
0.33,1.0126,0.0159,0.0045
0.34,0.9536,0.0162,0.0037
0.35,0.9458,0.0178,0.0021
0.36,0.8986,0.0196,0.0017
0.3699999,0.9026,0.0236,0.001
0.3799999,0.934,0.0255,0.001
0.3899999,0.9143,0.0258,0.0006
0.3999999,0.9261,0.0278,0.0004
0.4099999,0.9654,0.0295,-0.0004
0.4199999,1.0165,0.0317,-0.0002
0.4299999,1.0283,0.0322,0.0006
0.4399999,0.9615,0.0345,0.0015
0.4499999,0.9301,0.0354,0.0004
0.4599999,0.9222,0.037,0
0.4699998,0.9615,0.04,-0.0002
0.4799998,0.9615,0.0415,-0.0004
0.4899998,0.934,0.0425,-0.001
0.4999998,0.9222,0.0424,-0.0012
0.5099998,0.9104,0.0423,-0.0006
