Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,0.104,0.0004,0.0073,4149.348052704896,26.897093544894492,32.7442877937846,292.5947156445158,9.252127375676057,29.68613109597588
0.02,0.094,0.0007,0.0088,,,,,,
0.03,0.083,0.0024,0.0002,6634.672878604996,31.129174602790545,37.896386472962405,334.9277636567405,14.104649881983017,49.39694292438079
0.04,0.27,0.0042,0.0006,,,,,,
0.05,0.374,0.0049,0.0007,4584.515611327064,49.72207622585399,60.53122323147442,370.1683380102847,21.424528332434047,62.36830004425707
0.06,0.52,0.0077,-0.0004,,,,,,
0.07,0.52,0.0123,-0.0004,4477.69963121747,58.91006747677061,71.71660388476423,387.90003804301085,26.626966008328672,76.72831284912816
0.08,0.67,0.0151,-0.0003,,,,,,
0.09,0.806,0.0181,0.0,3928.4933899124576,68.62196670375752,83.53978555240046,395.7402353262859,31.404856143473847,86.25577951243812
0.1,0.912,0.0207,0.0024,,,,,,
0.11,1.019,0.0268,0.0047,3495.855120952424,76.00624199612074,92.52933808223393,390.03330701067654,35.48438314190065,95.66434822456463
0.12,1.097,0.0296,0.0004,,,,,,
0.13,1.149,0.0312,0.0004,3032.3835976191253,80.50398504736182,98.00485136200571,375.97182297115165,38.29966633100548,101.87647015133504
0.14,1.284,0.0324,-0.001,,,,,,
0.15,1.284,0.035,-0.0023,2651.6815825531735,84.60098872823367,102.99250801698014,362.7245805037833,40.88483073801757,107.3107106400023
0.16,1.305,0.0364,-0.0027,,,,,,
0.17,1.351,0.0379,-0.0122,2439.0299097370257,87.41763813552728,106.42147251281582,355.2630353150511,42.92635845797904,111.9575224916397
0.18,1.398,0.0391,-0.0149,,,,,,
0.19,1.424,0.0403,-0.0169,2237.040760147931,90.04369107092482,109.61840652112586,347.1797782175619,44.83912007213222,116.12080726759584
0.2,1.476,0.0405,-0.0186,,,,,,
0.21,1.512,0.0402,-0.0199,1960.79599012539,92.25994744753703,112.31645776221899,332.8575991584346,46.49443850534009,119.11303953215777
0.22,1.523,0.039,-0.0239,,,,,,
0.23,1.518,0.039,-0.0267,1784.5701310545412,93.18117772687627,113.43795549358852,322.44768338019395,47.59262496451046,121.41062867842886
0.24,1.512,0.0385,-0.0274,,,,,,
