Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.0,-0.0028,0.0,-0.0001,,,,,,
0.01,1.114,0.0,-0.0007,,,,,,
0.02,1.2909,0.0,-0.0007,,,,,,
0.03,1.5229,0.0,-0.0007,,,,,,
0.04,1.8139,0.0,-0.0007,,,,,,
0.05,2.1796,0.0022,-0.0007,913.0980988728605,69.40503056544,84.49308068836174,202.635801481404,25.839185860391474,56.94008397766407
0.06,2.4863,0.0044,-0.0007,,,,,,
0.07,3.4773,0.0088,-0.0007,916.9813844070917,82.70278401627938,100.68165010677491,209.30133294555736,34.04756134503222,74.50021033760576
0.08,5.058,0.0175,-0.0007,,,,,,
0.09,5.9467,0.035,-0.0006,939.8585895712367,102.44562885091314,124.71641773154644,236.52588480983897,44.233431970724645,95.37654775561813
0.1,6.8196,0.0374,-0.0006,,,,,,
0.11,8.5262,0.0397,-0.0004,601.8841748869205,110.55954349218617,134.59422686005274,209.60314801385806,49.77982847162573,102.27334524253398
0.12,9.348,0.039,-0.0001,,,,,,
0.13,11.3889,0.0411,0.0059,423.03908047760467,115.85513396395378,141.04103265176983,190.40095116501087,54.52257046383639,107.4001345776386
0.14,12.1163,0.0438,0.0079,,,,,,
0.15,13.06,0.0492,0.0051,400.8650494961096,121.49192664804346,147.90321504979204,192.96399757389833,58.73542479060331,114.11015277495045
0.16,13.4808,0.0524,0.0018,,,,,,
0.17,14.747,0.0581,0.0001,389.12177779015184,126.82747194532602,154.3986614986578,196.50798934688686,62.7483878242622,120.46326693658366
0.18,15.6946,0.061,-0.0007,,,,,,
0.19,17.3933,0.0649,-0.001,352.8934458892133,131.27565361746036,159.8138391864735,194.6379719034396,66.88714209692924,125.8505314174665
0.2,18.4668,0.071,-0.0012,,,,,,
0.21,19.5364,0.0747,-0.0012,346.2470254448753,136.01117556166133,165.57882242289207,198.08108499782335,70.75579426384586,131.57251152177054
0.22,20.543,0.0765,-0.0012,,,,,,
0.23,20.8812,0.0853,-0.0012,355.7197779300609,140.57059465281355,171.12941957733827,204.30677973218266,74.07842092723175,137.04603096918188
0.24,21.5811,0.0943,-0.0011,,,,,,
0.25,22.2339,0.0989,-0.0003,373.366762704304,145.62575297185379,177.2835253570394,212.24441097329324,77.44915627289161,142.75193746338311
0.26,23.158,0.0988,-0.0001,,,,,,
0.27,24.0624,0.0998,0.0,347.35494906942404,147.22014612426216,179.22452571649308,209.7922469551849,80.0898706070807,145.81549157234573
0.28,25.5605,0.1146,0.0001,,,,,,
0.29,26.8385,0.1281,0.0005,385.21695582427367,155.26099430447425,189.0133843706643,223.4112926127989,84.72902925195699,153.49726678609596
0.3,28.3013,0.1427,0.0005,,,,,,
0.31,29.0563,0.1543,0.0005,419.35736998723934,162.11354491264382,197.35561989365334,235.29586781107426,88.66604777277836,160.0257283844439
0.32,30.0118,0.1729,0.0005,,,,,,
0.33,30.4994,0.1931,0.0005,487.7559693278514,170.77929004467893,207.90522266308741,253.76097516268953,92.55983539464262,167.4477180330189
0.34,30.0669,0.2072,0.0013,,,,,,
0.35,30.9241,0.212,0.0011,520.0084811957393,175.3005768831789,213.40939794473954,263.0401647769982,95.00739135990774,172.05243794649334
0.36,31.2033,0.2113,0.0011,,,,,,
0.37,31.3802,0.2129,0.0011,511.17597666987524,176.67792798366386,215.08617319750383,263.59799716849795,96.72414602559826,174.6034737659799
0.38,31.5729,0.2144,0.0011,,,,,,
0.39,31.4706,0.2181,0.0017,516.5802839156751,178.71030641086534,217.56037302192303,266.74270316296685,98.38763636084794,177.504282213336
0.4,30.5859,0.2342,0.0049,,,,,,
0.41,30.2241,0.2437,0.0041,582.9481258152875,183.76561883333216,223.7146664057957,281.0817450733464,100.10404584646132,182.32234790274376
0.42,29.6972,0.2672,0.0033,,,,,,
0.43,28.9619,0.2642,0.0034,640.4921562922117,187.57699198130757,228.35459893376574,292.74607973149426,101.4952160355358,186.4215268093054
0.44,27.8923,0.2656,0.0034,,,,,,
0.45,26.8739,0.2662,0.0036,672.1973727017364,188.33470522874708,229.27703245238774,298.20330017124337,101.74821298921972,188.65860343249688
0.46,25.8554,0.2656,0.0045,,,,,,
0.47,25.6824,0.2651,0.0036,683.3176477037341,188.78792970738456,229.8287839915986,300.55088481373116,102.28019848527136,190.57901656696444
0.48,25.0061,0.2551,0.0032,,,,,,
0.49,24.4477,0.2512,0.0031,665.9735813629483,187.41555323205998,228.15806480424692,297.57320414872186,102.28224129130203,191.1854675526055
0.5,23.8893,0.247,0.0031,,,,,,
0.51,23.5433,0.2428,0.0028,655.8133878219471,186.8068642577568,227.41705213987788,296.0991327013868,102.57626206287395,192.2246845886357
0.52,22.6704,0.2347,0.0027,,,,,,
0.53,22.4069,0.2267,0.0027,631.7797432218962,184.9030423426538,225.09935589540464,291.62043175713455,102.35851266080607,192.31053372376022
0.54,22.0019,0.2273,0.0027,,,,,,
0.55,21.5497,0.2262,0.0027,640.2907403072439,185.24726575428923,225.51841048348257,293.3687445091395,102.81987545065128,194.0095101013578
0.56,21.4239,0.2252,0.0027,,,,,,
0.57,20.8773,0.2229,0.0027,638.9296080159197,185.22263027431578,225.4884194643844,293.4273656641068,103.24695981066455,195.35115929526702
0.58,20.5312,0.2163,0.0031,,,,,,
0.59,20.0594,0.2084,0.0028,613.2597163806473,183.41456315305024,223.28729427327855,288.6395170772261,103.0663688771925,195.28962433740531
0.6,19.7133,0.201,0.0029,,,,,,
0.61,19.5443,0.1991,0.0031,594.6318105291712,182.44897794317265,222.11179923516673,285.4348224950944,103.24507142428749,195.74064558533104
0.62,19.5368,0.1975,0.0035,,,,,,
0.63,19.5405,0.1959,0.0039,581.7656874397419,182.67987657864003,222.3928932261705,283.96952483247696,104.032273779764,196.92928997982932
0.64,19.5443,0.189,0.0043,,,,,,
0.65,19.8156,0.1812,0.0043,537.2580529106102,181.15284503378055,220.53389830199373,276.4199075203043,104.4729617495956,196.5102704047004
0.66,20.0987,0.1754,0.0041,,,,,,
0.67,20.488,0.171,0.0035,499.35093145894126,180.3828620554246,219.59652771964736,270.2772416331529,105.35647526863461,196.58540502754224
0.68,20.5391,0.1736,0.0039,,,,,,
0.69,20.5509,0.1663,0.0034,484.3609082236815,180.20861275080466,219.38439813141437,267.9852691865548,106.02287305195391,197.34199577231956
0.7,20.5745,0.1627,0.0029,,,,,,
0.71,20.6296,0.1617,0.0029,469.83132319485844,180.01481095288852,219.1484655078643,265.7132297611595,106.67858631120895,198.0558397196394
0.72,20.8104,0.1617,0.0029,,,,,,
0.73,20.9323,0.1617,0.003,463.0847799387238,180.75472405076917,220.04922927919728,265.41476487199367,107.73136203895595,199.47422528424636
0.74,20.7515,0.1602,0.0037,,,,,,
0.75,20.2206,0.1587,0.0051,462.65653314477333,180.49327747142556,219.73094648695286,265.1891514833987,107.83682202994622,200.30331247439443
0.76,19.8903,0.1573,0.0039,,,,,,
0.77,19.556,0.1568,0.0033,464.2366738064342,180.41843043851978,219.63982835993716,265.41996522645195,107.99913859878299,201.2761740964181
0.78,19.2808,0.1562,0.0028,,,,,,
0.79,19.0055,0.1563,0.0027,467.61069509447236,180.6236981973367,219.8897195445838,266.156523965359,108.29673631468732,202.45932448222052
0.8,18.7028,0.1543,0.0026,,,,,,
0.81,18.3567,0.1541,0.0026,468.61920511881414,180.4072994526246,219.62627759449953,266.1558326803602,108.38038793023121,203.31662332123736
0.82,17.991,0.154,0.0027,,,,,,
0.83,17.5506,0.1541,0.0025,477.1252304792071,180.4592356987622,219.6895043289279,267.5165216031055,108.41445604298956,204.50720647045077
0.84,17.354,0.1538,0.0025,,,,,,
0.85,16.7485,0.1535,0.0025,484.67054181311977,180.31927606886282,219.51911869252868,268.55320441271704,108.3666909300418,205.56740557862852
0.86,16.3906,0.1528,0.0025,,,,,,
0.87,16.2333,0.1506,0.0025,482.7396742986927,179.90095277528366,219.00985555251924,267.9084488443186,108.40822389537706,206.2207600156527
0.88,15.9935,0.1419,0.0025,,,,,,
0.89,15.8165,0.1409,0.0029,463.1622410840787,178.21206282411384,216.9538156119647,263.46657288218313,108.08856542340102,205.58303492222475
0.9,15.2503,0.141,0.0033,,,,,,
0.91,14.8728,0.1408,0.0031,474.82722524409616,177.86733796345717,216.53415056420874,264.9508929719718,107.79283759648702,206.62900245436356
0.92,14.4678,0.1384,0.003,,,,,,
0.93,14.2672,0.1367,0.0029,471.7734448416453,176.96827784787575,215.43964259741398,263.69835202565866,107.53495292315527,206.90832027617319
0.94,13.7875,0.135,0.0029,,,,,,
0.95,13.5358,0.1346,0.0028,476.0547580698961,176.25304881747218,214.56892899518354,263.72383581358775,107.218421959964,207.52607222393186
0.96,13.2213,0.1276,0.003,,,,,,
0.97,12.9421,0.1155,0.0031,434.4646938587455,172.1552090906281,209.58025454511247,253.71219693685646,105.7945642200591,204.44547243325673
0.98,12.6904,0.1141,0.0031,,,,,,
0.99,12.4388,0.1139,0.0033,436.10710851805123,171.66528998219286,208.98383128266957,253.52045180480945,105.6681193489192,205.0713094572252
1.0,12.2146,0.1003,0.0034,,,,,,
1.01,11.959,0.0964,0.0035,396.0140395310068,167.53323931520322,203.95350873155178,243.29810026029793,104.20429493435365,201.63133212137944
1.02,11.6405,0.0891,0.0041,,,,,,
1.03,11.3928,0.0891,0.0032,383.801033970369,165.44791369024742,201.41485144899687,239.29782774017033,103.36683269555131,200.49832107246974
1.04,11.1844,0.082,0.0028,,,,,,
1.05,10.9642,0.078,0.0026,357.9365041656193,162.36821106073253,197.6656482478483,232.08496173717788,102.2136697270172,197.96516482737132
1.06,10.7794,0.0745,0.0027,,,,,,
1.07,10.5474,0.0711,0.0028,343.1298406459096,160.2484386586427,195.08505575834764,227.51993382535517,101.39688890972133,196.47539716059848
1.08,10.4058,0.0681,0.0031,,,,,,
1.09,10.2996,0.0648,0.0029,327.05307387721666,158.38680067769397,192.818713868497,222.89933204494932,100.79273886714336,194.99715757439205
1.1,10.2249,0.0645,0.0029,,,,,,
1.11,10.1305,0.0631,0.0029,323.5180833646216,157.98566663695738,192.33037677542637,221.74545923996035,100.83954903005876,195.19646765896516
1.12,9.9457,0.0625,0.0029,,,,,,
1.13,9.8985,0.0623,0.0031,323.6349282185578,157.76415587925678,192.06071150518218,221.40866984739293,100.89697131606667,195.72182701696826
1.14,9.8877,0.0622,0.0031,,,,,,
1.15,9.8833,0.0621,0.0031,322.4382158122392,158.02263593908503,192.37538288236442,221.23590488943154,101.34079578881463,196.5081158922717
1.16,9.8829,0.062,0.0031,,,,,,
1.17,9.8829,0.0621,0.0031,321.6494753814316,158.3602855360084,192.78643456557546,221.2062760053466,101.82711728989449,197.36713232708112
1.18,9.8966,0.0621,0.0033,,,,,,
1.19,9.9103,0.0623,0.0035,321.0761889253232,158.79555204561086,193.31632422943932,221.30019141102662,102.37617175662454,198.30224231173213
1.2,9.9103,0.0628,0.0037,,,,,,
1.21,9.8514,0.0708,0.0047,346.76816663410506,161.63600819234296,196.7742708428523,228.10684661145774,103.86007254609761,202.4699904856605
1.22,9.8474,0.071,0.0038,,,,,,
1.23,9.8356,0.0712,0.0033,347.33099943896246,162.05929821888503,197.28958044038177,228.39684267970787,104.35916776218856,203.4580482891123
1.24,9.8081,0.0713,0.0032,,,,,,
1.25,9.7806,0.0713,0.0031,347.60845782710845,162.3285891372601,197.61741286275145,228.51098483337967,104.75574969830747,204.31880142326816
1.26,9.7806,0.0717,0.0031,,,,,,
1.27,9.7609,0.073,0.0031,352.0742398481928,163.10783881256882,198.56606464138812,229.785434349045,105.39441440805182,205.76726903612544
1.28,9.5643,0.0748,0.0027,,,,,,
1.29,9.2025,0.0758,0.0027,368.9025787878483,163.26773471151293,198.76072051836357,232.69164465632238,105.28748346645052,207.50513670331654
1.3,9.13,0.0757,0.0028,,,,,,
1.31,9.096,0.0756,0.0029,369.1978352348293,163.33168384941794,198.83857164276967,232.6440665171429,105.53852428555412,208.22492770328913
1.32,9.105,0.0752,0.0031,,,,,,
1.33,9.114,0.0743,0.0029,363.96810330961165,163.31461573869677,198.8177930731961,231.57618066149357,105.86167229016607,208.55692415911898
1.34,9.1357,0.0701,0.0028,,,,,,
1.35,9.2891,0.068,0.0028,341.1249234112038,162.1125427665223,197.3543998896793,226.43316452561848,105.81251921264679,206.97760744278807
1.36,9.4424,0.066,0.0029,,,,,,
1.37,9.6744,0.0667,0.0027,330.5529827125888,162.63715897678748,197.99306310217608,224.84091878289433,106.6985325802579,207.2908036186169
1.38,9.8396,0.0651,0.0026,,,,,,
1.39,10.0165,0.0647,0.0025,319.12656486324045,162.81132651657106,198.20509315060823,222.79602365259626,107.39500834989184,207.28379667576866
1.4,10.2288,0.0642,0.0025,,,,,,
1.41,10.4962,0.0643,0.0025,311.0393821639267,163.6212925322705,199.191138734938,221.88743778818989,108.4952860307383,207.93866667956743
1.42,10.7204,0.0596,0.0025,,,,,,
1.43,10.8266,0.0597,0.0025,293.54989167534586,162.76107598057828,198.14391858505184,217.84777294870014,108.73615504365887,206.72437016044665
1.44,10.8816,0.0598,0.0026,,,,,,
1.45,11.0664,0.0607,0.0031,293.0669444164195,163.66075445111576,199.23917933179314,218.40171375525557,109.65279481624646,207.9342531784686
1.46,11.2611,0.063,0.0043,,,,,,
1.47,11.4557,0.0669,0.0025,304.9510803610787,166.45974049597197,202.64664060379198,222.83067409004735,111.51711482984668,211.3650596324817
1.48,11.7978,0.0705,0.0017,,,,,,
1.49,12.6314,0.0792,0.0013,323.0091589327287,171.7977455629538,209.1450815549003,230.54121102185812,115.12424896263457,216.95062017289317
1.5,13.1898,0.0791,0.0011,,,,,,
1.51,13.3825,0.0861,-0.0051,331.14341845025933,174.80859555750357,212.81046415696088,234.46883210748047,117.32756033865085,220.15457171978673
1.52,14.0667,0.0912,-0.0059,,,,,,
1.53,14.7981,0.1035,-0.006,355.6396471985835,181.03767782366285,220.39369474185042,243.9770814355158,121.31423047616836,226.40627370937963
1.54,15.7497,0.1086,-0.006,,,,,,
1.55,16.367,0.1171,-0.0061,368.44353838428356,185.9009377426399,226.31418507799643,250.35228593978812,124.8049484574684,230.9986504337493
1.56,17.8927,0.1218,-0.0059,,,,,,
1.57,18.5809,0.1293,-0.0061,372.05394850697365,190.4129007610915,231.80700962219834,255.09693457721588,128.61339883332502,234.97478972121445
1.58,18.982,0.1369,-0.0064,,,,,,
1.59,19.2651,0.1445,-0.0067,394.3551698319419,194.57700312065924,236.8763516251504,262.2117562598975,130.94300926173253,239.22323298598735
1.6,19.7173,0.1443,-0.0061,,,,,,
1.61,19.8116,0.1457,-0.0071,391.20734168266614,195.4033509839962,237.8823403283432,262.4379974648402,132.0197708724564,240.28886633535762
1.62,19.9021,0.1472,-0.0074,,,,,,
1.63,20.0948,0.1505,-0.0077,396.9453306918536,196.90281381481367,239.70777333977318,264.5695634405584,133.10229923090208,242.08383106721615
