Depth,Qc,Fs,u
0,0.2173,0,0
0.02,2.084,0,0.0041
0.04,3.1113,0,0.0011
0.06,4.1445,0.0343,0.0001
0.08,4.9959,0.0386,0.0002
0.1,5.8567,0.0456,-0.0006
0.12,6.6501,0.056,0.0004
0.14,7.2971,0.0622,0.0008
0.16,7.8726,0.0644,0.0006
0.18,8.595,0.0629,0.0078
0.2,9.1884,0.0751,0.0021
0.22,9.6526,0.091,0.002
0.24,9.9053,0.0805,-0.0032
0.26,10.3299,0.0648,-0.0036
0.28,10.9356,0.0774,0.0156
0.3,10.9187,0.0896,0.0017
0.32,10.427,0.1096,0.015
0.34,9.482,0.1123,0.0108
0.36,8.867,0.1162,0.0023
0.38,8.3397,0.1048,0.0252
0.4,7.7263,0.0931,0.0073
0.42,7.0267,0.0892,-0.002
0.44,6.6535,0.0832,0.0053
0.46,6.1879,0.0879,-0.0016
0.48,5.9998,0.1136,0.0273
0.5,5.8128,0.1165,0.0015
0.52,5.7337,0.1053,0.0084
0.54,5.7892,0.0922,-0.0011
0.56,5.0508,0.0914,0.0319
0.58,4.6202,0.0975,0.0021
0.6,4.3182,0.0936,0.0092
0.62,4.3782,0.0732,0.0084
0.64,4.3228,0.0609,0.0154
0.66,4.1228,0.0618,0.007
0.68,3.8321,0.0616,0.0068
0.7,3.5782,0.0601,0.0009
0.72,3.4966,0.056,0.0005
0.74,3.5669,0.0496,0.0002
0.76,3.6769,0.0475,0.0006
0.78,3.8698,0.048,0.0007
0.8,4.0315,0.0496,-0.0026
0.82,4.134,0.0516,-0.0023
0.84,4.245,0.0548,-0.0005
0.86,4.4323,0.0564,0.0017
0.88,4.673,0.0553,0.0027
0.9,4.8342,0.0535,0.0038
0.92,4.8681,0.0521,0.0109
0.94,4.7659,0.0502,0.0076
0.96,4.5573,0.0483,0.0011
0.98,4.2552,0.0477,-0.0022
1,4.0445,0.0542,-0.0025
1.02,3.7538,0.0619,0.0023
1.04,3.3997,0.0682,0.0109
1.06,3.0457,0.0737,0.0195
1.08,2.6917,0.0816,0.027
1.1,2.3073,0.0851,0.029
1.12,1.9797,0.0925,0.0312
1.14,1.9518,0.0955,0.0254
1.16,1.9125,0.089,0.0013
1.18,2.068,0.089,0.0037
1.2,1.7615,0.089,0.0084
1.22,1.8171,0.089,-0.0004
1.24,2.5697,0.1075,-0.0454
1.26,3.3634,0.1075,-0.0519
1.274,3.0057,0.1075,-0.0519
1.3,4.0243,0.1075,-0.0042
1.32,3.6173,0.0999,-0.0053
1.34,3.4884,0.103,-0.0021
1.36,3.4604,0.0908,-0.0009
1.38,3.5292,0.0907,0.0051
1.4,3.6891,0.1058,0.0142
1.42,4.1086,0.1199,0.0198
1.44,4.601,0.1348,0.0105
1.46,4.8582,0.1479,0.0011
1.48,4.9706,0.1598,-0.0071
1.5,4.952,0.1642,-0.0141
1.52,4.8376,0.1644,-0.0168
1.54,4.7452,0.1593,-0.0202
1.56,4.6326,0.1556,-0.0255
1.58,4.5722,0.1502,-0.0235
1.6,4.6113,0.1481,-0.0219
1.62,4.8735,0.1352,-0.0187
1.64,5.3136,0.126,-0.0151
1.66,5.9912,0.1209,-0.0136
1.68,6.8314,0.118,-0.0165
1.7,7.5465,0.1166,-0.0291
1.72,7.8223,0.1131,-0.0493
1.74,7.7176,0.1048,-0.0657
1.76,7.4588,0.099,-0.0694
1.78,7.111,0.0979,-0.0698
1.8,6.731,0.0972,-0.0706
1.82,6.3478,0.0958,-0.0738
1.84,5.9332,0.0937,-0.0743
1.86,5.7354,0.0931,-0.0743
1.88,5.5424,0.0927,-0.0746
1.9,5.3085,0.0934,-0.0748
1.92,4.9764,0.0922,-0.0751
1.94,4.7175,0.0766,-0.077
1.96,4.5439,0.0557,-0.0776
1.98,4.452,0.0461,-0.0771
2,4.3471,0.0461,-0.0773
2.02,4.2593,0.0463,-0.0774
2.04,4.2146,0.0472,-0.0647
2.06,4.2406,0.0473,-0.0455
2.08,4.3009,0.0445,-0.043
2.1,4.4471,0.0411,-0.0571
2.12,4.4263,0.0384,-0.0653
