Depth,Qc,Fs,u
0.01,0.018,0.0019,0.0000
0.02,0.183,0.0040,0.0004
0.03,1.584,0.0058,0.0002
0.04,2.777,0.0100,0.0002
0.05,3.687,0.0120,-0.0004
0.06,4.488,0.0138,-0.0002
0.07,5.285,0.0154,-0.0002
0.08,5.989,0.0163,-0.0002
0.09,6.378,0.0181,-0.0004
0.10,6.669,0.0249,-0.0004
0.11,6.722,0.0259,-0.0002
0.12,6.800,0.0288,0.0000
0.13,6.804,0.0307,-0.0004
0.14,6.845,0.0318,-0.0002
0.15,6.861,0.0328,-0.0006
0.16,6.947,0.0360,-0.0006
0.17,6.886,0.0389,-0.0004
0.18,7.123,0.0497,-0.0004
0.19,7.328,0.0526,-0.0004
0.20,7.525,0.0516,-0.0004
0.21,7.754,0.0555,-0.0004
0.22,7.922,0.0585,-0.0008
0.23,8.020,0.0640,-0.0002
0.24,8.082,0.0609,-0.0004
0.25,8.209,0.0604,-0.0004
0.26,8.418,0.0582,-0.0004
0.27,9.065,0.0856,-0.0004
0.28,9.065,0.0818,-0.0004
0.29,9.434,0.0785,-0.0004
0.30,9.819,0.0789,-0.0004
0.31,9.704,0.0789,-0.0006
0.32,8.885,0.0787,-0.0006
0.33,8.266,0.0816,-0.0002
0.34,7.418,0.0842,-0.0006
0.35,6.554,0.0807,0.0000
0.36,6.140,0.0775,-0.0016
0.37,5.984,0.0756,0.0010
0.38,5.796,0.0713,-0.0018
0.39,5.677,0.0667,0.0000
0.40,5.448,0.0663,-0.0014
0.41,5.180,0.0648,-0.0014
0.42,4.951,0.0582,0.0000
0.43,4.766,0.0565,0.0008
0.44,4.665,0.0521,-0.0030
0.45,4.476,0.0539,0.0022
0.46,4.343,0.0552,0.0000
0.47,4.250,0.0546,-0.0006
0.48,4.170,0.0549,0.0018
0.49,4.105,0.0507,-0.0010
0.50,4.009,0.0481,0.0008
0.51,3.739,0.0478,-0.0006
0.52,3.691,0.0484,0.0006
0.53,3.638,0.0499,0.0008
0.54,3.582,0.0532,-0.0002
0.55,3.498,0.0525,0.0006
0.56,3.453,0.0525,-0.0004
0.57,3.437,0.0534,-0.0006
0.58,3.473,0.0529,0.0006
0.59,3.638,0.0517,-0.0014
0.60,3.651,0.0475,0.0002
0.61,3.622,0.0545,0.0002
0.62,3.638,0.0530,0.0012
0.63,3.646,0.0543,0.0010
0.64,3.719,0.0573,-0.0008
0.65,3.808,0.0572,0.0020
0.66,3.912,0.0572,0.0008
0.67,3.989,0.0578,-0.0002
0.68,3.900,0.0572,-0.0016
0.69,3.908,0.0544,0.0008
0.70,3.735,0.0494,0.0010
0.71,3.719,0.0465,-0.0012
0.72,3.687,0.0362,-0.0004
0.73,3.590,0.0258,-0.0002
0.74,3.554,0.0280,0.0006
0.75,3.514,0.0318,0.0004
0.76,3.530,0.0325,0.0002
0.77,3.562,0.0322,0.0004
0.78,3.614,0.0295,0.0002
0.79,3.719,0.0277,-0.0002
0.80,3.799,0.0262,0.0004
0.81,3.850,0.0234,0.0020
0.82,3.900,0.0223,0.0036
0.83,3.916,0.0230,0.0016
0.84,4.013,0.0251,0.0004
0.85,4.033,0.0263,0.0014
0.86,4.117,0.0270,0.0004
0.87,4.262,0.0296,0.0020
0.88,4.351,0.0318,0.0018
0.89,4.351,0.0318,-0.0004
0.90,4.645,0.0331,0.0002
0.91,4.729,0.0286,0.0030
0.92,4.798,0.0284,0.0006
0.93,4.919,0.0287,0.0008
0.94,5.047,0.0311,0.0006
0.95,5.188,0.0334,0.0004
0.96,5.411,0.0349,0.0008
0.97,5.649,0.0311,0.0020
0.98,6.320,0.0358,0.0016
0.99,6.677,0.0391,0.0014
1.00,6.947,0.0410,0.0016
1.01,7.299,0.0432,0.0016
1.02,7.713,0.0433,0.0020
1.03,8.119,0.0404,0.0020
1.04,8.450,0.0425,0.0018
1.05,8.582,0.0464,0.0024
1.06,8.901,0.0431,0.0028
1.07,8.975,0.0388,0.0024
1.08,9.118,0.0362,0.0018
1.09,9.298,0.0607,0.0014
1.10,9.487,0.0709,0.0016
1.11,9.573,0.0701,0.0012
1.12,9.675,0.0717,0.0016
1.13,9.819,0.0785,0.0022
1.14,9.868,0.0754,0.0020
1.15,10.163,0.0725,0.0020
1.16,10.159,0.0718,0.0022
1.17,9.999,0.0752,0.0010
1.18,9.696,0.0737,0.0012
1.19,9.548,0.0710,0.0010
1.20,9.520,0.0728,0.0008
1.21,9.450,0.0666,0.0006
1.22,9.028,0.0758,0.0004
1.23,8.889,0.0873,-0.0002
1.24,8.811,0.0992,0.0000
1.25,8.774,0.0932,-0.0004
1.26,8.725,0.0861,0.0000
1.27,8.737,0.0811,0.0002
1.28,8.897,0.0820,-0.0002
1.29,9.069,0.0760,0.0008
1.30,8.807,0.0654,0.0018
1.31,8.471,0.0641,0.0018
1.32,8.344,0.0623,0.0020
1.33,8.627,0.0629,0.0018
1.34,8.426,0.0586,0.0012
1.35,8.557,0.0535,0.0014
1.36,8.614,0.0552,0.0012
1.37,8.979,0.0732,0.0016
1.38,9.200,0.0806,0.0012
1.39,9.249,0.0854,0.0008
1.40,9.335,0.0809,0.0012
1.41,9.585,0.0770,0.0012
1.42,9.868,0.0710,0.0018
1.43,9.970,0.0678,0.0010
1.44,9.692,0.0735,0.0010
1.45,9.495,0.0794,0.0012
1.46,9.368,0.0778,0.0010
1.47,9.192,0.0762,0.0004
1.48,9.364,0.0727,0.0004
1.49,9.552,0.0737,0.0008
1.50,9.655,0.0746,0.0008
1.51,9.786,0.0765,0.0008
