Depth,Qc,Fs,u
0.01,0.739,0.0067,0.0003
0.02,1.362,0.0094,0.0003
0.03,3.22,0.0172,0.0003
0.04,4.053,0.0313,0.0001
0.05,4.705,0.0419,-0.0001
0.06,6.028,0.0412,-0.0001
0.07,6.623,0.0407,0.0001
0.08,7.711,0.0352,-0.0001
0.09,8.095,0.0424,-0.0003
0.1,8.438,0.0684,-0.0003
0.11,9.178,0.0667,-0.0003
0.12,9.687,0.0653,-0.0004
0.13,11.084,0.0748,-0.0003
0.14,11.084,0.0844,-0.0008
0.15,11.924,0.0939,0.0015
0.16,11.779,0.0971,-0.0014
0.17,11.795,0.0955,-0.0001
0.18,11.899,0.0997,-0.0012
0.19,11.651,0.0987,-0.0006
0.2,11.51,0.0991,-0.0004
0.21,11.746,0.103,-0.0004
0.22,12.126,0.1061,-0.0003
0.23,12.411,0.1058,-0.0003
0.24,12.688,0.11,0.0001
0.25,12.862,0.1117,0.0001
0.26,13.259,0.0934,0.0009
0.27,14.014,0.0947,0.0001
0.28,14.467,0.1035,0.0013
0.29,15.486,0.1065,0.0011
0.3,15.874,0.1148,0.0013
0.31,16.241,0.1144,0.0013
0.32,16.856,0.1145,0.0016
0.33,17.219,0.117,0.002
0.34,17.77,0.1195,0.0024
0.35,18.075,0.1172,0.0035
0.36,18.234,0.1241,0.0026
0.37,18.226,0.1251,0.0018
0.38,18.124,0.1252,0.0011
0.39,18.251,0.123,0.0013
0.4,18.043,0.1241,0.0005
0.41,17.916,0.1389,0.0009
0.42,18.153,0.1363,0.0024
0.43,18.112,0.1272,0.0018
0.44,17.668,0.1504,0.0009
0.45,17.806,0.1515,0.0003
0.46,17.843,0.141,-0.0001
0.47,17.961,0.1452,-0.0001
0.48,17.655,0.1631,-0.0006
0.49,17.415,0.1635,-0.0006
0.5,16.767,0.1635,-0.0012
0.51,16.534,0.1655,-0.002
0.52,16.118,0.1598,-0.001
0.53,15.71,0.161,-0.0006
0.54,15.666,0.1578,-0.0004
0.55,15.604,0.156,0.0001
0.56,15.14,0.1533,-0.0008
0.57,14.875,0.1541,-0.001
0.58,14.251,0.144,-0.0012
0.59,13.908,0.142,-0.001
0.6,13.676,0.1152,-0.001
0.61,13.362,0.1058,-0.0003
0.62,13.184,0.104,-0.001
0.63,13.123,0.1132,-0.0004
0.64,13.18,0.1023,0.0003
0.65,13.16,0.0981,0.0003
0.66,13.309,0.0964,0.0005
0.67,13.37,0.093,0.0005
0.68,13.602,0.0878,0.0005
0.69,13.855,0.0906,0.0016
0.7,13.949,0.0904,0.0007
0.71,14.027,0.0977,0.0011
0.72,14.051,0.1018,0.0011
0.73,14.01,0.0988,0.0007
0.74,14.092,0.0983,0.0005
0.75,14.185,0.0976,0.0007
0.76,14.332,0.0954,0.0013
0.77,14.414,0.095,0.0011
0.78,14.324,0.1008,0.002
0.79,14.275,0.0939,0.0009
0.8,14.267,0.0984,0.0009
0.81,14.271,0.0926,0.0015
0.82,14.557,0.0893,0.0015
0.83,14.557,0.0948,0.0011
0.84,14.536,0.097,0.0016
0.85,14.973,0.1308,0.0028
0.86,15.339,0.113,0.0026
0.87,15.939,0.1096,0.0026
0.88,16.404,0.1095,0.003
0.89,16.587,0.1164,0.0054
0.9,16.82,0.1144,0.0028
0.91,16.828,0.1098,0.003
0.92,17.227,0.1086,0.0028
0.93,17.366,0.1115,0.0033
0.94,17.79,0.1065,0.0043
0.95,18.809,0.1059,0.0039
0.96,18.956,0.1082,0.0035
0.97,19.148,0.1135,0.0049
0.98,19.087,0.1134,0.0022
0.99,19.184,0.1125,0.0028
1,19.392,0.1028,0.003
1.01,19.258,0.1034,0.0022
1.02,19.254,0.0809,0.0028
1.03,19.07,0.0583,0.0026
1.04,18.94,0.0601,0.0024
1.05,19.136,0.0615,0.0028
1.06,19.392,0.0559,0.0032
1.07,19.547,0.0504,0.0033
1.08,19.902,0.0666,0.0041
1.09,20.42,0.0679,0.0045
1.1,20.269,0.0685,0.003
1.11,19.906,0.0679,0.0076
1.12,19.543,0.0707,0.0121
1.13,20.404,0.0833,0.0073
1.14,21.032,0.1021,0.0047
1.15,20.73,0.1071,0.0033
1.16,20.661,0.114,0.0037
1.17,20.811,0.1165,0.0033
1.18,20.791,0.105,0.0033
1.19,20.53,0.1031,0.0026
1.2,20.049,0.1059,0.0024
1.21,19.401,0.1036,0.0018
1.22,18.561,0.0997,0.0009
1.23,18.1,0.1004,0.0022
1.24,17.851,0.1023,0.002
1.25,17.916,0.1023,0.002
1.26,17.79,0.1018,0.0016
1.27,18.21,0.1026,0.0022
1.28,17.872,0.102,0.0015
1.29,17.611,0.1109,0.0013
1.3,17.293,0.1088,0.0009
1.31,17.252,0.0952,0.0011
1.32,16.962,0.1014,0.0007
1.33,16.689,0.0945,0.0005
1.34,16.693,0.0956,0.0007
1.35,16.787,0.1088,0.0013
1.36,16.591,0.1108,0.0001
1.37,16.135,0.1128,0.0005
1.38,15.898,0.1244,0.0001
1.39,15.755,0.1203,-0.0001
1.4,15.344,0.1021,-0.0003
1.41,15.25,0.0978,0.0001
1.42,14.932,0.092,-0.0001
1.43,14.316,0.0947,-0.0008
1.44,14.084,0.1014,-0.0004
1.45,13.863,0.0954,-0.0001
1.46,13.341,0.0944,-0.001
1.47,12.54,0.0947,-0.0014
1.48,12.262,0.081,-0.0014
1.49,11.742,0.0809,-0.0016
1.5,11.585,0.079,-0.001
1.51,11.324,0.0742,-0.0012
1.52,10.009,0.0687,-0.0012
1.53,10.034,0.0983,-0.0008
1.54,10.034,0.091,-0.0008
1.55,9.571,0.0773,-0.0012
1.56,9.476,0.0762,-0.001
1.57,9.757,0.0957,-0.0004
1.58,10.005,0.1095,-0.0004
1.59,10.323,0.1217,-0.0003
1.6,10.278,0.1258,-0.0003
1.61,10.481,0.1297,0.0007
1.62,10.249,0.1316,0.0001
1.63,10.41,0.1344,-0.0003
1.64,9.96,0.1372,0.0005
1.65,9.811,0.1403,-0.0006
1.66,9.224,0.1486,-0.0006
1.67,8.69,0.1455,-0.0012
1.68,7.735,0.1497,-0.0018
1.69,7.537,0.1397,-0.0021
1.7,7.367,0.1313,-0.0018
1.71,7.21,0.1366,-0.0018
1.72,7.004,0.1335,-0.0018
1.73,6.88,0.1296,-0.0016
1.74,6.751,0.1202,-0.0016
1.75,6.536,0.0961,-0.0016
1.76,6.487,0.0904,-0.0012
1.77,6.433,0.0834,-0.0012
1.78,6.388,0.0826,-0.0014
1.79,6.35,0.0819,-0.0012
1.8,6.259,0.0827,-0.0012
1.81,6.284,0.0816,-0.001
1.82,6.326,0.082,-0.0012
1.83,6.321,0.074,-0.0012
1.84,6.383,0.0818,-0.0012
1.85,6.417,0.0831,-0.001
1.86,6.553,0.0848,-0.0012
1.87,6.631,0.0838,-0.0012
1.88,6.78,0.0809,-0.0012
1.89,6.942,0.0803,-0.001
1.9,6.975,0.0797,-0.0008
1.91,6.822,0.0734,-0.0006
1.92,6.433,0.0709,-0.0014
1.93,6.421,0.0691,-0.0012
1.94,6.309,0.0641,-0.0014
1.95,6.202,0.0638,-0.0014
1.96,6.106,0.0612,-0.0012
1.97,6.069,0.0624,-0.0014
1.98,6.061,0.0612,-0.0012
1.99,6.065,0.0624,-0.0012
2,6.077,0.0577,-0.001
2.01,6.094,0.0576,-0.0012
2.02,6.049,0.0584,-0.0014
2.03,6.016,0.0546,-0.0014
2.04,5.991,0.0566,-0.0012
2.05,5.962,0.0575,-0.0014
2.06,5.896,0.0589,-0.0016
2.07,5.825,0.0589,-0.0012
2.08,5.776,0.0596,-0.0014
2.09,5.763,0.058,-0.0016
2.1,5.796,0.0569,-0.0016
2.11,5.916,0.0589,-0.0014
2.12,5.925,0.0614,-0.0016
2.13,5.929,0.0649,-0.0016
2.14,6.131,0.0671,-0.0016
2.15,6.264,0.0666,-0.0014
2.16,6.379,0.0676,-0.0014
2.17,6.565,0.0698,-0.0014
2.18,6.673,0.07,-0.0014
2.19,6.789,0.0703,-0.0014
2.2,6.809,0.0693,-0.0016
2.21,6.826,0.0671,-0.0018
2.22,6.855,0.0649,-0.0016
2.23,7.078,0.0692,-0.0016
2.24,7.148,0.0712,-0.0014
2.25,7.194,0.0735,-0.0014
2.26,7.38,0.081,-0.0016
2.27,7.475,0.0854,-0.0016
2.28,7.533,0.0894,-0.0014
2.29,7.653,0.0886,-0.0014
2.3,7.506,0.0877,-0.0013
2.31,7.359,0.0904,-0.0012
2.32,7.396,0.0928,-0.0021
2.33,7.413,0.0956,-0.0025
2.34,7.438,0.1038,-0.0025
2.35,7.508,0.1076,-0.0025
2.36,7.562,0.1105,-0.0027
2.37,7.748,0.1167,-0.0027
2.38,7.822,0.1192,-0.0029
2.39,7.859,0.1218,-0.0029
2.4,7.876,0.1273,-0.0031
2.41,7.806,0.1313,-0.0035
2.42,7.76,0.1337,-0.0035
2.43,7.653,0.1373,-0.0037
2.44,7.628,0.1406,-0.004
2.45,7.591,0.1426,-0.004
2.46,7.545,0.1454,-0.004
2.47,7.483,0.1462,-0.0042
2.48,7.429,0.1443,-0.0042
2.49,7.305,0.1405,-0.0044
2.5,7.223,0.1349,-0.0044
2.51,7.057,0.1275,-0.0046
2.52,7.012,0.1256,-0.0048
2.53,6.938,0.1234,-0.005
2.54,6.888,0.1216,-0.005
2.55,6.888,0.1219,-0.005
2.56,6.851,0.1193,-0.0052
2.57,6.859,0.1093,-0.0052
2.58,6.83,0.1068,-0.0052
2.59,6.751,0.1022,-0.0054
2.6,6.673,0.0959,-0.0054
2.61,6.665,0.093,-0.0054
2.62,6.644,0.0935,-0.0054
2.63,6.545,0.0954,-0.0054
2.64,6.524,0.0959,-0.0056
2.65,6.512,0.0965,-0.0056
2.66,6.417,0.0957,-0.0056
2.67,6.417,0.0951,-0.0056
2.68,6.425,0.0915,-0.0056
2.69,6.309,0.0865,-0.0057
2.7,6.264,0.0837,-0.0056
2.71,6.16,0.0746,-0.0057
2.72,6.168,0.0751,-0.0057
2.73,6.152,0.0763,-0.0057
2.74,6.168,0.0777,-0.0056
2.75,6.218,0.0766,-0.0057
2.76,6.301,0.0768,-0.0056
2.77,6.466,0.0802,-0.0056
2.78,6.495,0.0801,-0.0056
2.79,6.462,0.0803,-0.0057
2.8,6.396,0.0751,-0.0059
2.81,6.235,0.073,-0.0057
2.82,6.181,0.0729,-0.0057
2.83,6.131,0.0727,-0.0059
2.84,6.073,0.0788,-0.0056
2.85,5.862,0.0802,-0.0059
2.86,5.643,0.0815,-0.0059
2.87,5.536,0.0839,-0.0059
2.88,5.503,0.0848,-0.0059
2.89,5.61,0.0856,-0.0059
2.9,5.71,0.0842,-0.0057
2.91,5.647,0.0823,-0.0057
2.92,5.317,0.0808,-0.0061
2.93,5.261,0.0768,-0.0061
2.94,5.289,0.0762,-0.0057
2.95,5.342,0.0726,-0.0059
2.96,5.317,0.071,-0.0059
2.97,5.297,0.0706,-0.0059
2.98,5.249,0.0735,-0.0061
2.99,5.197,0.0749,-0.0063
3,5.092,0.0707,-0.0057
3.01,5.007,0.0713,-0.0061
3.02,4.939,0.0715,-0.0063
3.03,4.911,0.0689,-0.0063
3.04,4.894,0.0679,-0.0063
3.05,4.846,0.0664,-0.0063
3.06,4.882,0.0721,-0.0061
3.07,4.87,0.0719,-0.0063
3.08,4.818,0.0711,-0.0063
3.09,4.746,0.0632,-0.0063
3.1,4.754,0.0612,-0.0061
3.11,4.786,0.0617,-0.0059
3.12,4.85,0.0619,-0.0061
3.13,4.866,0.0657,-0.0061
3.14,4.798,0.0657,-0.0061
3.15,4.625,0.0642,-0.0061
3.16,4.568,0.0616,-0.0063
3.17,4.568,0.0586,-0.0063
3.18,4.508,0.0583,-0.0063
3.19,4.48,0.0579,-0.0063
3.2,4.432,0.0591,-0.0063
3.21,4.331,0.0601,-0.0057
3.22,4.182,0.0572,-0.0061
3.23,4.146,0.0566,-0.0057
3.24,4.114,0.0539,-0.0061
3.25,4.037,0.0529,-0.0063
3.26,4.017,0.0519,-0.0057
3.27,3.868,0.0488,-0.0061
3.28,3.787,0.0469,-0.0063
3.29,3.647,0.0455,-0.0063
3.3,3.57,0.0425,-0.0059
3.31,3.51,0.042,-0.0061
3.32,3.333,0.0423,-0.0065
3.33,3.24,0.0428,-0.0069
3.34,3.163,0.0425,-0.0069
3.35,3.099,0.0382,-0.0069
3.36,2.986,0.0341,-0.005
3.37,2.914,0.0315,-0.005
3.38,2.853,0.0292,-0.0042
3.39,2.725,0.0258,-0.0054
3.4,2.668,0.0225,-0.0056
3.41,2.628,0.0216,-0.0054
3.42,2.463,0.0209,-0.0082
3.43,2.403,0.0218,-0.0109
3.44,2.306,0.0202,-0.0139
3.45,2.27,0.0202,-0.0131
3.46,2.266,0.0216,-0.0099
3.47,2.278,0.0211,-0.008
3.48,2.278,0.0207,-0.0083
3.49,2.278,0.0192,-0.0086
3.5,2.294,0.0175,-0.0082
3.51,2.298,0.0172,-0.0084
3.52,2.298,0.018,-0.0116
3.53,2.27,0.021,-0.0154
3.54,2.254,0.0249,-0.0146
3.55,2.229,0.0267,-0.0128
3.56,2.31,0.0267,-0.0061
3.57,2.358,0.0283,-0.0044
3.58,2.443,0.0283,-0.001
3.59,2.769,0.0289,0.0009
3.6,3.002,0.0316,-0.0023
3.61,3.292,0.0304,-0.0065
3.62,3.876,0.0276,-0.0107
3.63,4.114,0.0254,-0.0218
3.64,4.266,0.0242,-0.0296
3.65,4.568,0.0255,-0.0188
3.66,4.758,0.0264,-0.0211
3.67,4.838,0.027,-0.0232
3.68,4.939,0.0313,-0.0249
3.69,5.007,0.0324,-0.0254
3.7,5.317,0.0334,-0.0253
3.71,5.499,0.0338,-0.0217
3.72,5.664,0.0344,-0.0086
3.73,5.896,0.0357,-0.0078
3.74,6.02,0.0364,-0.0101
3.75,6.139,0.0386,-0.0097
3.76,6.288,0.0399,-0.0093
3.77,6.417,0.0416,-0.0114
3.78,6.541,0.0455,-0.0114
3.79,6.756,0.0507,-0.0124
3.8,6.846,0.0518,-0.0154
3.81,6.896,0.0529,-0.0167
3.82,6.9,0.0524,-0.0076
3.83,6.979,0.0529,-0.0074
3.84,7.103,0.0534,-0.0073
3.85,7.115,0.0552,-0.0074
3.86,7.057,0.0597,-0.0078
3.87,7.037,0.0659,-0.0078
3.88,6.942,0.0701,-0.0074
3.89,6.917,0.0703,-0.0095
3.9,6.871,0.0706,-0.0097
3.91,6.797,0.0749,-0.009
3.92,6.78,0.0749,-0.0088
3.93,6.731,0.0745,-0.0088
3.94,6.648,0.0694,-0.0088
3.95,6.574,0.0683,-0.0078
3.96,6.524,0.0659,-0.0078
3.97,6.429,0.0643,-0.0076
3.98,6.4,0.0632,-0.0082
3.99,6.354,0.0635,-0.0082
4,6.197,0.0649,-0.0092
4.01,6.177,0.0692,-0.0092
4.02,6.317,0.0688,-0.0092
4.03,6.4,0.0656,-0.0088
4.04,6.392,0.0642,-0.0084
4.05,6.139,0.0624,-0.0088
4.06,6.123,0.0607,-0.0084
4.07,6.032,0.0606,-0.0084
4.08,6.011,0.0615,-0.008
4.09,5.751,0.0628,-0.0076
4.1,5.643,0.0632,-0.0082
4.11,5.548,0.0644,-0.0082
4.12,5.346,0.0621,-0.0084
4.13,5.289,0.0605,-0.0088
4.14,5.269,0.0605,-0.0088
4.15,5.168,0.059,-0.0084
4.16,5.108,0.0586,-0.0078
4.17,5.056,0.0612,-0.008
4.18,5.06,0.0588,-0.0082
4.19,5.043,0.0569,-0.0084
4.2,5.06,0.0575,-0.0082
4.21,5.088,0.0602,-0.0084
4.22,5.132,0.0632,-0.0084
4.23,5.293,0.0632,-0.0082
4.24,5.375,0.0624,-0.0076
4.25,5.329,0.0622,-0.0078
4.26,5.466,0.0618,-0.0078
4.27,5.569,0.0632,-0.0076
4.28,5.664,0.0636,-0.0076
4.29,5.896,0.0669,-0.0074
4.3,5.991,0.0679,-0.0078
4.31,6.065,0.0692,-0.0078
4.32,6.185,0.0705,-0.0082
4.33,6.268,0.068,-0.0078
4.34,6.305,0.0672,-0.0078
4.35,6.383,0.0678,-0.0076
4.36,6.425,0.0685,-0.0076
4.37,6.458,0.0683,-0.0076
4.38,6.553,0.0634,-0.0076
4.39,6.607,0.0612,-0.0076
4.4,6.607,0.0599,-0.0076
4.41,6.71,0.0573,-0.0076
4.42,6.698,0.0568,-0.0076
4.43,6.689,0.0562,-0.0074
4.44,6.665,0.0545,-0.0074
4.45,6.694,0.0526,-0.0074
4.46,6.727,0.0515,-0.0074
4.47,6.863,0.0489,-0.0073
4.48,6.995,0.0473,-0.0074
4.49,7.066,0.0464,-0.0073
4.5,7.02,0.0471,-0.0074
4.51,7.008,0.046,-0.0074
4.52,6.995,0.0456,-0.0074
4.53,7.028,0.0441,-0.0074
4.54,7.095,0.0444,-0.0074
4.55,7.119,0.0463,-0.0073
4.56,7.099,0.0503,-0.0074
4.57,7.049,0.051,-0.0073
4.58,6.946,0.0467,-0.0076
4.59,6.859,0.0436,-0.0076
4.6,6.797,0.0448,-0.0076
4.61,6.743,0.0444,-0.0076
4.62,6.694,0.0451,-0.0076
4.63,6.627,0.0472,-0.0076
4.64,6.524,0.049,-0.0078
4.65,6.52,0.0494,-0.0078
4.66,6.491,0.0493,-0.0078
4.67,6.255,0.0536,-0.0048
4.68,6.47,0.0562,-0.0052
4.69,6.656,0.0604,-0.0056
4.7,6.702,0.0666,-0.0059
4.71,6.743,0.0705,-0.0059
4.72,6.826,0.0745,-0.0059
4.73,6.875,0.0759,-0.0063
4.74,6.971,0.0784,-0.0069
4.75,7.004,0.0831,-0.0071
4.76,7.033,0.0849,-0.0074
4.77,7.061,0.0848,-0.0073
4.78,7.128,0.0873,-0.0073
4.79,7.115,0.0886,-0.0073
4.8,7.057,0.0907,-0.0071
4.81,7.016,0.0961,-0.0074
4.82,6.966,0.0989,-0.0073
4.83,6.942,0.1006,-0.0073
4.84,6.793,0.1008,-0.0073
4.85,6.702,0.1007,-0.0074
4.86,6.553,0.1056,-0.0073
4.87,6.206,0.1096,-0.0065
4.88,6.011,0.1057,-0.0061
4.89,5.759,0.1054,-0.0059
4.9,5.277,0.1055,-0.0057
4.91,4.975,0.1046,-0.0065
4.92,4.629,0.1041,-0.0074
4.93,3.876,0.103,-0.0074
4.94,3.417,0.1021,-0.0076
4.95,2.982,0.1016,-0.0071
4.96,2.435,0.099,-0.0071
4.97,2.229,0.0873,-0.0067
4.98,2.068,0.0818,-0.0063
4.99,1.863,0.0707,-0.0067
5,1.806,0.0656,-0.0069
5.01,1.75,0.0615,-0.0071
5.02,1.58,0.0497,-0.0059
5.03,1.471,0.0443,-0.0037
5.04,1.366,0.0394,-0.0035
5.05,1.317,0.0299,-0.0027
5.06,1.317,0.0264,0.0005
5.07,1.325,0.0237,0.0016
5.08,1.337,0.0184,0.002
5.09,1.305,0.0158,0.0033
5.1,1.232,0.0139,0.0043
5.11,1.067,0.0127,0.0052
5.12,1.026,0.0113,0.017
5.13,1.002,0.0115,0.0181
5.14,0.998,0.0102,0.0198
5.15,1.006,0.0041,0.023
5.16,1.01,0.0042,0.0246
5.17,1.046,0.0047,0.0259
5.18,1.099,0.0056,0.0289
5.19,1.151,0.0067,0.0301
5.2,1.192,0.0078,0.0312
5.21,1.208,0.0083,0.0344
5.22,1.232,0.0083,0.0367
5.23,1.265,0.0088,0.0384
5.24,1.297,0.0105,0.046
5.25,1.349,0.0112,0.0511
5.26,1.45,0.0119,0.0795
5.27,1.442,0.0138,0.0908
5.28,1.422,0.0146,0.0963
5.29,1.418,0.0145,0.0969
5.3,1.406,0.0267,0.1083
5.31,1.414,0.0267,0.1103
5.32,1.398,0.0269,0.1108
5.33,1.382,0.0276,0.1115
5.34,1.491,0.0283,0.1126
5.35,1.677,0.0299,0.1137
5.36,2.25,0.0296,0.078
5.37,2.326,0.0295,0.0433
5.38,2.278,0.031,0.0132
5.39,2.181,0.0325,-0.0012
5.4,2.201,0.0326,-0.0018
5.41,2.181,0.0328,-0.0021
5.42,2.169,0.0319,-0.0029
5.43,2.145,0.0328,-0.0031
5.44,2.125,0.0323,-0.0033
5.45,2.145,0.0301,-0.0038
5.46,2.153,0.0264,-0.0038
5.47,2.169,0.0188,-0.0042
5.48,2.185,0.0189,-0.0044
5.49,2.193,0.0188,-0.0044
5.5,2.185,0.0193,-0.0044
5.51,2.193,0.0191,-0.0052
5.52,2.209,0.0195,-0.0061
5.53,2.254,0.0212,-0.0065
5.54,2.298,0.0224,0.002
5.55,2.318,0.0214,0.0054
5.56,2.411,0.0217,0.0054
5.57,2.471,0.0234,0.006
5.58,2.535,0.0241,0.0043
5.59,2.616,0.0243,0.003
5.6,2.821,0.0238,0.0007
5.61,2.93,0.024,-0.0038
5.62,3.043,0.0247,-0.0061
5.63,3.284,0.0264,-0.0099
5.64,3.405,0.0271,-0.0137
5.65,3.534,0.0275,-0.0146
5.66,3.739,0.0274,-0.0163
5.67,3.84,0.0275,-0.0239
5.68,3.924,0.0276,-0.0264
5.69,4.057,0.0279,-0.0173
5.7,4.13,0.0274,-0.0093
5.71,4.21,0.0273,-0.0074
5.72,4.399,0.0341,-0.0073
5.73,4.508,0.0337,-0.0073
5.74,4.601,0.033,-0.0073
5.75,4.81,0.0343,-0.0071
5.76,4.87,0.0327,-0.0071
5.77,5.064,0.0311,-0.0069
5.78,5.213,0.0302,-0.0067
5.79,5.379,0.0308,-0.0067
5.8,5.507,0.0313,-0.0067
5.81,5.519,0.0319,-0.0069
5.82,5.544,0.0329,-0.0069
5.83,5.515,0.0346,-0.0069
5.84,5.482,0.0354,-0.0069
5.85,5.373,0.0367,-0.0062
5.86,5.265,0.0379,-0.0054
5.87,5.241,0.0386,-0.0059
5.88,5.249,0.0403,-0.0061
5.89,5.237,0.044,-0.0063
5.9,5.237,0.0435,-0.0063
5.91,5.241,0.0413,-0.0063
5.92,5.237,0.0404,-0.0063
5.93,5.213,0.0414,-0.0063
5.94,5.176,0.0415,-0.0063
5.95,5.18,0.0409,-0.0063
5.96,5.108,0.0404,-0.0063
5.97,4.999,0.0415,-0.0065
5.98,4.991,0.0445,-0.0065
5.99,5.027,0.0454,-0.0065
6,5.076,0.0458,-0.0065
6.01,5.249,0.0464,-0.0063
6.02,5.395,0.0468,-0.0061
6.03,5.561,0.0467,-0.0061
6.04,5.879,0.0535,-0.0059
6.05,6.04,0.055,-0.0057
6.06,6.202,0.0567,-0.0057
6.07,6.375,0.0598,-0.0057
6.08,6.491,0.0596,-0.0057
6.09,6.561,0.0618,-0.0056
6.1,6.714,0.0613,-0.0056
6.11,6.751,0.0596,-0.0056
6.12,6.619,0.0577,-0.0057
6.13,6.272,0.057,-0.0057
6.14,6.16,0.056,-0.0059
6.15,6.057,0.0555,-0.0059
6.16,5.978,0.0565,-0.0061
6.17,5.941,0.0622,-0.0063
6.18,5.941,0.0642,-0.0063
6.19,6.135,0.0669,-0.0063
6.2,6.309,0.0631,-0.0061
6.21,6.503,0.0583,-0.0061
6.22,6.727,0.0575,-0.0063
6.23,6.776,0.0572,-0.0067
6.24,6.921,0.0556,-0.0067
6.25,6.958,0.0554,-0.0069
