Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.0,0.0235,0.0,0.0,,,,,,
0.01,0.0587,0.0,0.0,,,,,,
0.02,0.5123,0.0,0.0,,,,,,
0.03,0.7978,0.0,0.0011,,,,,,
0.04,0.9269,0.0,-0.0006,,,,,,
0.05,1.0521,0.0,-0.0002,,,,,,
0.06,1.1146,0.0074,-0.0004,3277.728498375284,65.81579994790968,80.12358254528137,338.7563903500901,27.294506406019455,69.46736507257457
0.07,1.2476,0.0149,-0.0002,,,,,,
0.08,1.3297,0.0174,-0.0002,5015.767416316341,74.71629738779686,90.95897073297009,412.2658721616003,32.55839256769889,83.60431666444892
0.09,1.4588,0.0182,-0.0004,,,,,,
0.1,1.5918,0.0198,-0.0004,2891.8238328610073,80.27521816182106,97.72635254482564,348.7092339758176,35.934613479643836,90.07830490963508
0.11,1.6778,0.021,-0.0002,,,,,,
0.12,1.803,0.0228,-0.0006,2199.0578059319364,84.9619117138321,103.4318925211869,323.74827842557534,38.94055942514121,96.16532621011854
0.13,1.8695,0.0244,-0.0002,,,,,,
0.14,1.9046,0.0251,-0.001,1886.409396307279,88.15108878844255,107.31436895984311,311.9300914122615,41.295818661811715,101.28806633373891
0.15,1.9946,0.0273,-0.001,,,,,,
0.16,2.0415,0.0295,-0.0016,1746.7063382268516,91.97349593117445,111.96773417708194,309.2141343128995,43.87237212915089,107.04653115618476
0.17,2.1315,0.0312,-0.0006,,,,,,
0.18,2.1667,0.0338,-0.0004,1644.86114806383,95.42182186596179,116.16569618464914,307.47507532572314,46.24222157530177,112.30207511878253
0.19,2.198,0.0367,-0.0006,,,,,,
0.2,2.2801,0.0387,-0.0006,1590.5591490400113,98.71935255728431,120.18008137408525,308.27803594260064,48.5098054323907,117.42799037935073
0.21,2.3153,0.0437,-0.0004,,,,,,
0.22,2.3466,0.0459,-0.0006,1636.7746970105413,101.94061844411736,124.1016224537081,316.1301070541094,50.73235312627099,123.01826337161586
0.23,2.374,0.0495,-0.0008,,,,,,
0.24,2.46,0.0512,-0.0016,1594.0394671760505,104.96421285715395,127.7825200000135,316.8639902274713,52.80567645083641,127.60015862702136
0.25,2.4952,0.0522,-0.0004,,,,,,
0.26,2.5304,0.0538,0.0002,1517.596389047182,107.03054319224444,130.2980525818628,313.80034990878204,54.43705026150808,131.0790569566899
0.27,2.5969,0.0553,-0.0006,,,,,,
0.28,2.6086,0.056,-0.001,1441.392623959762,109.0183261759528,132.71796230115993,310.28871302620814,56.000259632149444,134.2878115388151
0.29,2.6829,0.0566,-0.0006,,,,,,
0.3,2.7533,0.0575,-0.001,1335.9951212275544,111.29286152399287,135.48696185529568,304.17171785639016,57.656579210234284,137.17759003762342
0.31,2.8355,0.0593,-0.0022,,,,,,
0.32,3.0545,0.063,-0.0012,1258.9165537933243,115.2470447228582,140.3007500973926,301.41768607227783,60.03799236049451,141.2100244787457
0.33,3.1366,0.0645,-0.001,,,,,,
0.34,3.3282,0.0689,-0.0008,1209.0893801281022,118.87868720501464,144.72188007567001,300.4863450446616,62.27866769738626,145.16327910396203
0.35,3.4417,0.0761,-0.001,,,,,,
0.36,3.5473,0.0785,-0.0012,1226.492846304588,122.62113349723175,149.27790164880386,305.6857029692902,64.5549278476033,149.86719817435707
0.37,3.7819,0.1014,-0.0004,,,,,,
0.38,3.8993,0.1053,-0.001,1393.9303621833087,129.30159193164937,157.41063365592098,326.62925163714675,68.07086905484576,157.95522438604337
0.39,4.2552,0.1165,0.0005,,,,,,
0.4,4.4742,0.1459,0.0037,1592.6216602568932,137.94181015223347,167.9291601853277,351.006113254029,72.36192414598041,167.1180713921152
0.41,4.7714,0.1584,0.0047,,,,,,
0.42,5.3463,0.1681,0.0091,1522.4657543661908,145.28159160710175,176.8645463042978,351.9231064623015,76.14526891033232,172.56520163329395
0.43,5.6005,0.1884,0.0115,,,,,,
0.44,5.8978,0.2001,0.0164,1597.4558163170516,151.51448359399845,184.45241481008506,363.8095453495468,79.37441570330205,178.73866521572617
0.45,5.8782,0.218,0.0181,,,,,,
0.46,5.7883,0.2253,0.0158,1743.172112925607,153.9812168048069,187.45539437106927,377.9307738791083,80.9377314604196,183.5436311637174
0.47,5.5966,0.2423,0.0031,,,,,,
0.48,5.6084,0.2492,0.0005,1891.8124901443398,155.78767142409774,189.65455651629293,391.12065332895185,82.21464528416604,187.9344692787485
0.49,5.5927,0.2541,0.0015,,,,,,
0.5,5.5106,0.2583,0.0002,1919.8318757531142,156.73761048398222,190.81100406745662,394.2529477391062,83.18987079506273,190.74809575836343
0.51,5.2798,0.2574,-0.0039,,,,,,
0.52,5.2368,0.2565,-0.0045,1920.8155627564083,155.9682286445964,189.87436530646517,393.78186647585363,83.43850354085183,192.40264925599894
0.53,5.2055,0.242,-0.0034,,,,,,
0.54,5.0882,0.2348,-0.0016,1765.4919043012787,154.34903350708186,187.90317122601272,380.7484015662746,83.3559241740353,191.98827369109372
0.55,5.0217,0.2241,0.0002,,,,,,
0.56,4.9044,0.2215,0.0027,1677.2384996000005,153.02378871026812,186.28982973423948,372.75309017631696,83.35362300957003,192.24729895883584
0.57,4.8301,0.2147,0.0066,,,,,,
0.58,4.7831,0.2078,0.009,1576.0998069615018,151.91192385553174,184.93625512847342,363.67997633563357,83.42448755977203,192.3228155920441
0.59,4.7362,0.2082,0.0084,,,,,,
0.6,4.5798,0.2087,0.0111,1588.299001589525,151.4351717529829,184.35586126450093,364.2643438380141,83.71940473246967,194.02612236077246
0.61,4.4624,0.2125,0.0136,,,,,,
0.62,4.1769,0.2138,0.017,1677.0219361667853,149.88451285615017,182.46810260748717,369.9017271073666,83.5403593533298,196.1237434635004
0.63,3.8601,0.2163,0.0179,,,,,,
0.64,3.778,0.2138,0.034,1741.811918289556,147.60801016397045,179.69670802570315,372.7185050693748,83.07153132958086,197.558640270409
0.65,3.6959,0.2114,0.0168,,,,,,
0.66,3.4182,0.208,0.0199,1769.8665424027188,144.974542333805,176.49074718898,372.2423504093666,82.39808710589537,198.2452114737215
0.67,3.2187,0.2065,0.0295,,,,,,
0.68,3.0701,0.2025,0.033,1803.4602340097101,142.039312357361,172.917423739396,371.770276608768,81.62788447089498,198.89537873745388
0.69,3.0075,0.198,0.0347,,,,,,
0.7,2.8198,0.1856,0.0361,1727.8768522342566,138.9333658357509,169.13627145221847,363.013558002195,80.70092002489993,197.97771677610686
0.71,2.6634,0.1784,0.0367,,,,,,
0.72,2.5773,0.1654,0.0275,1626.629008120264,135.42789700434756,164.86874417920572,351.7906535727059,79.52477704031568,196.29855989179083
0.73,2.4209,0.1596,0.0258,,,,,,
0.74,2.3114,0.1456,0.0273,1534.644566468587,131.31761487789095,159.86492246004116,340.48883922064607,78.05570504891449,194.25805454673932
0.75,2.2058,0.1325,0.0312,,,,,,
0.76,2.2254,0.1256,0.0332,1371.094874456723,128.9195418660868,156.94552922827958,324.75934568132374,77.25505495370263,191.79843854251038
0.77,2.2449,0.1108,0.0326,,,,,,
0.78,2.3388,0.1047,0.0303,1142.1381731249485,128.44053339021954,156.36238847504987,303.9862942620041,77.19882698505016,188.61807461981545
0.79,2.6204,0.0933,0.0271,,,,,,
0.8,2.8159,0.0866,0.0267,883.4295047366319,131.12280358322383,159.62776088392465,280.2087163781999,78.60238162924448,185.45818942105507
0.81,3.2109,0.0745,0.0193,,,,,,
0.82,3.4847,0.0684,0.015,658.5269582157828,133.48246978594102,162.50039800027602,255.32700208871327,80.02755477981572,181.2691829460902
0.83,3.5668,0.0583,0.006,,,,,,
0.84,3.5864,0.0533,0.0033,543.2631928781958,131.26769244895365,159.804147329161,237.69514983215836,79.24222829299394,176.59622941608234
0.85,3.4456,0.0441,-0.0016,,,,,,
0.86,3.1679,0.0386,-0.0024,468.22357634968074,125.1324226109824,152.33512317858728,221.61434760501632,76.27921755274697,170.1962245815027
0.87,3.0623,0.0316,-0.0022,,,,,,
0.88,2.9137,0.0258,-0.0022,382.8078344851619,119.42374004319075,145.3854226612757,203.17769042675542,73.35479328005454,162.3533764375548
0.89,2.8628,0.0231,-0.0022,,,,,,
0.9,2.7377,0.0183,-0.002,326.138285657626,115.24047494728063,140.29275210973296,189.75952279136,71.09912309055854,156.07681978023598
0.91,2.6321,0.0162,-0.0024,,,,,,
0.92,2.5578,0.0145,-0.0022,297.77293398436245,112.26307172441862,136.66808731668354,182.03699642765966,69.48277759156036,152.1928075677745
0.93,2.4326,0.0146,-0.0024,,,,,,
0.94,2.4248,0.0147,-0.0024,303.68158866336984,111.68897548834639,135.9691875510304,182.7082999601895,69.44293021597682,153.23534755937965
0.95,2.3779,0.0156,-0.002,,,,,,
0.96,2.3505,0.0152,-0.0022,309.6006756478568,111.67617934463095,135.95360963694205,183.77372362173747,69.73155024650141,154.68942662361414
0.97,2.1862,0.0156,-0.0018,,,,,,
0.98,2.1198,0.0155,-0.0014,323.4340156051127,110.16085750212758,134.1088700025901,185.1931963130249,69.20901476875689,155.77496254057684
0.99,2.0298,0.0154,-0.0018,,,,,,
1.0,1.9985,0.0151,-0.0022,326.2108413935465,109.09818258243637,132.8151787960095,184.75683625761334,68.86115576251485,155.973913582314
1.01,1.8812,0.015,-0.0008,,,,,,
1.02,1.8773,0.0147,-0.001,329.29044024728955,107.94182533857669,131.40743954261512,184.30166129567368,68.46756132922671,156.13885908072956
1.03,1.8186,0.0136,-0.002,,,,,,
1.04,1.6974,0.0112,-0.002,301.3454251135169,104.25191186343979,126.91537096418757,176.15001878845524,66.33261394289983,151.34495071167646
1.05,1.6074,0.0098,-0.0018,,,,,,
1.06,1.4353,0.0086,-0.0022,285.9854277418152,99.58450843067209,121.23331461125298,169.55613184394446,63.68189401470643,146.76020639499535
1.07,1.361,0.0087,-0.0014,,,,,,
1.08,1.232,0.0088,-0.001,305.24760220869695,97.07430538706585,118.1774152538193,171.19967330574994,62.74073913933086,147.7301817609788
1.09,1.1733,0.0098,-0.0008,,,,,,
1.1,1.0912,0.0154,-0.0016,418.0092673176874,98.5846417268442,120.01608558050599,191.32514415019128,64.91535504778572,159.47414804486206
1.11,1.0227,0.0149,-0.0016,,,,,,
1.12,0.9543,0.0144,-0.0018,425.32807137574486,95.70040903524811,116.50484578204119,189.9288125173691,63.63838492613218,158.65315302262107
1.13,0.9191,0.012,-0.002,,,,,,
1.14,0.8956,0.0118,-0.0018,392.7542949071423,93.41481100185385,113.72237861095253,182.85755478788354,62.331561464322746,155.21975298719917
1.15,0.8878,0.0128,-0.0008,,,,,,
1.16,0.8643,0.0137,0.0027,427.37109883032934,93.80730685924298,114.20019965473061,188.34484550959365,63.09059757929569,158.9178269316453
1.17,0.8272,0.0152,0.0045,,,,,,
1.18,0.8477,0.0153,0.0074,453.6479878427001,94.2797943325785,114.77540179618254,192.44543068450915,63.7965633181515,161.89177376004884
1.19,0.8682,0.0151,0.0115,,,,,,
1.2,1.0951,0.015,0.0125,400.8685160077124,99.44220477943495,121.06007538365994,188.54727706878788,66.39373918562241,162.47121651765042
1.21,1.1772,0.0151,-0.0108,,,,,,
1.22,1.2359,0.015,-0.0118,380.9493107362919,102.24401780757725,124.47097820052885,187.4070746884853,67.87143480323387,163.29817566282532
1.23,1.2437,0.0149,-0.0053,,,,,,
1.24,1.3884,0.014,-0.002,348.6731359494255,104.21846262217989,126.87465014874074,183.33895966596523,68.93500026037741,162.6472386656929
1.25,1.5683,0.0151,-0.0006,,,,,,
1.26,1.6622,0.0162,-0.0206,347.3133871303457,109.25662927186788,133.00807041792612,186.79330074181985,71.92650746655868,166.65698145207125
1.27,1.6622,0.0174,-0.0231,,,,,,
1.28,1.5527,0.0188,-0.0057,383.19141670274155,109.20884761593,132.94990144548,192.76214037022882,72.42590050466143,170.50552097470526
1.29,1.494,0.0182,-0.0032,,,,,,
1.3,1.4275,0.0177,-0.0022,382.80284166323304,107.18081042512853,130.4809866045043,190.99713335181016,71.50473753976814,169.7335956450664
1.31,1.5136,0.0166,-0.0014,,,,,,
1.32,1.5996,0.0157,-0.0016,342.21917155001495,108.76081545321118,132.40447098651796,185.13025974866218,72.27276795814784,167.89648310217385
1.33,1.6935,0.0163,-0.0006,,,,,,
1.34,1.8069,0.0169,0.0011,336.27519470615306,112.02648467655752,136.3800683018961,186.39292334213744,74.31321771961565,170.31145274683712
1.35,1.889,0.018,0.0023,,,,,,
1.36,1.7521,0.0199,-0.0077,368.932603342541,113.03636649217492,137.60948964264773,192.75316588853775,75.30415246609823,174.58154595653298
1.37,1.6739,0.0212,-0.0022,,,,,,
1.38,1.5957,0.0211,-0.0024,393.68643102925887,111.75673227072568,136.05167406870953,195.78513467257295,74.96259843102143,176.44433638214517
1.39,1.5566,0.0227,-0.002,,,,,,
1.4,1.5018,0.0217,-0.0022,408.07817834377323,110.90755250242664,135.01789000295418,197.32408851055632,74.782454814628,177.65475799887201
1.41,1.4353,0.0207,0.0002,,,,,,
1.42,1.4256,0.018,0.0025,375.85623769754983,108.43865496954919,132.01227561510336,190.03167976707397,73.36978856777908,173.9457071220953
1.43,1.4852,0.016,0.0015,,,,,,
1.44,1.5448,0.0149,-0.0004,329.7814807953715,108.80848143416125,132.4624991372398,182.21486199863838,73.35245635356749,170.4265825752961
1.45,1.8968,0.0139,-0.0145,,,,,,
1.46,2.0063,0.0141,-0.0172,289.67899562205173,113.91442260419528,138.67842751815078,178.33737726726858,76.10936683589891,170.12856625124965
1.47,1.9946,0.0143,-0.0192,,,,,,
1.48,1.6387,0.0136,-0.0256,307.13452510998883,109.80139846595453,133.6712676976838,178.5594727835153,73.98134635958353,169.6615082474362
1.49,1.4549,0.0128,-0.0278,,,,,,
1.5,1.3024,0.0103,-0.0278,294.0245249059766,103.40140230491298,125.87996802337233,171.22330148330542,70.20367943690295,163.91880964868386
