Depth,Qc,Fs,u
0,0.0245,0,-0.0001
0.01,0.0949,0,-0.0001
0.02,0.224,0,-0.0001
0.03,0.6738,0,0.0009
0.04,0.8067,0,0.0019
0.05,1.104,0,-0.0001
0.06,1.4599,0.0066,-0.0003
0.07,1.7297,0.0133,-0.0003
0.08,2.0778,0.0163,-0.0006
0.09,2.4259,0.0197,-0.0003
0.09999999,2.8522,0.0207,-0.0003
0.11,3.0047,0.0233,-0.0008
0.12,3.1572,0.027,-0.0006
0.13,3.431,0.0318,-0.001
0.14,3.5131,0.0422,-0.0005
0.15,3.6109,0.0425,-0.0006
0.16,3.7048,0.0449,-0.0008
0.17,3.7908,0.0483,-0.0014
0.18,3.9981,0.0517,-0.0001
0.19,4.0959,0.0526,-0.0012
0.2,4.1233,0.0536,0.0009
0.21,3.8964,0.0552,-0.0018
0.22,3.7439,0.0543,-0.0012
0.23,3.5523,0.0533,-0.0006
0.2400001,3.3606,0.0521,-0.0006
0.2500001,3.0164,0.05,-0.0005
0.2600001,2.8248,0.0469,-0.0008
0.27,2.6175,0.0449,-0.0008
0.28,2.4689,0.0419,-0.0008
0.29,2.1834,0.0391,-0.0006
0.3,2.0348,0.0313,-0.0014
0.31,1.8471,0.0278,-0.0012
0.32,1.542,0.0244,-0.0014
0.33,1.4129,0.0211,-0.0012
0.34,1.2878,0.0159,-0.0016
0.35,1.147,0.0182,-0.0014
0.36,0.9123,0.0153,-0.0014
0.3699999,0.8498,0.0126,-0.0008
0.3799999,0.8028,0.0119,-0.001
0.3899999,0.7755,0.0103,-0.0012
0.3999999,0.7931,0.0087,-0.0014
0.4099999,0.8106,0.0069,-0.001
0.4199999,0.795,0.0062,-0.001
0.4299999,0.8576,0.0059,-0.001
0.4399999,0.9123,0.0061,-0.0012
0.4499999,0.8771,0.0062,-0.0014
0.4599999,0.883,0.0069,-0.0014
0.4699998,0.8889,0.0078,-0.0012
0.4799998,0.9162,0.0103,-0.001
0.4899998,0.928,0.0124,-0.0014
0.4999998,0.9593,0.0125,-0.0008
0.5099998,0.9827,0.0137,-0.0001
0.5199998,0.9632,0.0249,0.0003
0.5299998,1.0179,0.0313,-0.0003
0.5399998,1.2917,0.0387,0.0011
0.5499998,2.4572,0.0946,0.0105
0.5599998,3.0986,0.0983,0.0187
0.5699998,3.697,0.1333,0.0199
0.5799997,4.1702,0.1586,0.0263
0.5899997,4.749,0.1815,0.0679
0.5999997,4.9915,0.2189,0.1049
0.6099997,5.101,0.2398,0.1186
0.6199997,6.5363,0.262,0.0599
0.6299997,6.0631,0.282,0.042
0.6399997,6.0866,0.3265,0.0533
0.6499997,6.1257,0.3438,0.1107
0.6599997,6.2,0.3581,0.1457
0.6699997,6.1726,0.367,0.169
0.6799996,6.1257,0.3695,0.1991
0.6899996,6.0357,0.3602,0.2114
0.6999996,5.7307,0.3509,0.2218
0.7099996,5.4921,0.3463,0.2227
0.7199996,5.2496,0.3394,0.2261
0.7299996,4.6747,0.3205,0.23
0.7399996,4.4596,0.31,0.2434
0.7499996,4.2914,0.2962,0.2573
0.7599996,3.9433,0.2687,0.2474
0.7699996,3.6891,0.2559,0.2071
0.7799996,3.4623,0.2409,0.1938
0.7899995,3.0282,0.2086,0.1842
0.7999995,2.8444,0.1921,0.1672
0.8099995,2.6449,0.1762,0.1653
0.8199995,2.3946,0.149,0.1506
0.8299995,1.8275,0.1387,0.093
0.8399995,1.6398,0.1302,0.0721
0.8499995,1.4912,0.1083,0.056
0.8599995,1.1939,0.0971,0.0093
0.8699995,1.0453,0.0868,-0.004
0.8799995,0.9319,0.068,-0.0204
0.8899994,0.7794,0.0594,-0.0192
0.8999994,0.7207,0.0516,-0.0171
0.9099994,0.6581,0.0375,-0.0155
0.9199994,0.5643,0.0324,-0.0104
0.9299994,0.5447,0.0283,-0.0091
0.9399994,0.5486,0.0207,-0.0087
0.9499994,0.5212,0.0165,-0.0087
0.9599994,0.4939,0.0126,-0.0085
0.9699994,0.4704,0.0073,-0.0081
0.9799994,0.4196,0.0054,-0.0071
0.9899994,0.3922,0.0039,-0.0063
0.9999993,0.3726,0.002,-0.0055
1.009999,0.3335,0.0015,-0.004
1.019999,0.3296,0.0012,-0.003
1.029999,0.3316,0.001,-0.002
1.039999,0.3335,0.0008,-0.0001
1.049999,0.3413,0.0009,0.0011
1.059999,0.3452,0.0009,0.0021
1.069999,0.3687,0.001,0.0031
1.079999,0.3922,0.0011,0.005
1.089999,0.4313,0.003,0.006
1.099999,0.4978,0.003,0.0074
1.109999,0.6972,0.003,0.0101
1.119999,0.8537,0.003,0.0115
1.129999,1.2643,0.0031,0.013
1.139999,1.4599,0.0034,-0.0005
1.149999,1.6241,0.0038,-0.0065
1.159999,1.9018,0.0051,-0.0069
1.169999,2.0074,0.0052,-0.0038
1.179999,2.0935,0.0057,-0.003
1.189999,2.2538,0.006,-0.0028
1.199999,2.3086,0.006,-0.0022
1.209999,2.3594,0.0062,-0.0026
1.219999,2.3985,0.0062,-0.003
1.229999,2.3946,0.0062,-0.0026
1.239999,2.3985,0.0062,-0.0026
1.249999,2.4024,0.0059,-0.0026
1.259999,2.3672,0.0054,-0.003
1.269999,2.332,0.0052,-0.0034
1.279999,2.2812,0.0051,-0.0034
1.289999,2.1443,0.0046,-0.0034
1.299999,2.0895,0.0044,-0.0038
1.309999,2.0348,0.0045,-0.0036
1.319999,1.98,0.0046,-0.0028
1.329999,1.8901,0.0049,-0.0022
1.339999,1.8627,0.0058,-0.0026
1.349999,1.8314,0.0066,-0.0016
1.359999,1.761,0.0071,-0.0016
1.369999,1.7102,0.0075,-0.0008
1.379999,1.6398,0.0076,-0.0003
1.389999,1.4442,0.0077,0.0035
1.399999,1.3543,0.0074,0.005
1.409999,1.28,0.0071,0.006
1.419999,1.2585,0.0065,0.006
1.429999,1.2731,0.0058,0.005
1.439999,1.2878,0.0036,0.0031
1.449999,1.5029,0.0029,-0.0014
1.459999,1.6867,0.0026,-0.0075
1.469999,1.8392,0.0028,-0.0151
1.479999,1.9996,0.0029,-0.0259
1.489999,2.0504,0.0036,-0.0268
1.499999,2.0974,0.0042,-0.0245
1.509999,2.2186,0.0042,-0.022
1.519999,2.3007,0.0037,-0.0212
1.529999,2.3868,0.0032,-0.0204
1.539999,2.5667,0.0028,-0.019
1.549999,2.6879,0.0023,-0.0192
1.559999,2.7857,0.0023,-0.0225
1.569999,2.9852,0.0023,-0.0274
1.579999,3.1025,0.0026,-0.0358
1.589999,3.1807,0.0029,-0.0374
1.599999,3.3137,0.0034,-0.0378
1.609999,3.3137,0.0042,-0.018
1.619999,3.3254,0.0046,-0.019
1.629999,3.3371,0.0055,-0.0192
1.639999,3.3371,0.0063,-0.0178
1.649999,3.3411,0.0083,-0.0173
1.659999,3.3567,0.0095,-0.0165
1.669999,3.3919,0.011,-0.0161
1.679999,3.4349,0.012,-0.0155
1.689999,3.4349,0.0115,-0.0145
1.699999,3.3802,0.011,-0.0141
1.709999,3.4115,0.0101,-0.0135
1.719999,3.4427,0.0078,-0.0132
1.729999,3.5562,0.0073,-0.0126
1.739999,3.7791,0.0065,-0.0194
1.749999,3.9199,0.0063,-0.0249
1.759999,4.045,0.0059,-0.0274
1.769999,4.0802,0.0056,-0.0266
1.779999,4.0294,0.0055,-0.0253
1.789999,4.0137,0.0058,-0.0235
1.799999,4.0235,0.0062,-0.0214
1.809999,4.0333,0.0068,-0.0208
1.819999,4.0529,0.0079,-0.0204
1.829999,4.0841,0.0083,-0.018
1.839999,4.1076,0.0096,-0.0182
1.849999,4.0959,0.0112,-0.0175
1.859999,4.1272,0.0115,-0.0171
1.869999,4.1819,0.0118,-0.0157
1.879999,4.2093,0.0125,-0.0159
1.889999,4.2875,0.0121,-0.0157
1.899999,4.2758,0.0117,-0.0153
1.909999,4.3227,0.0102,-0.0139
1.919999,4.4127,0.0098,-0.0143
1.929999,4.5456,0.0099,-0.0132
1.939999,4.6004,0.0101,-0.0141
1.949998,4.7529,0.0102,-0.0157
1.959998,4.7607,0.0121,-0.0216
1.969998,4.7255,0.013,-0.0227
1.979998,4.6825,0.0129,-0.0235
1.989998,4.6395,0.0128,-0.0214
1.999998,4.5574,0.0122,-0.0216
2.009999,4.4752,0.0097,-0.0204
2.019999,4.354,0.0104,-0.021
2.029999,3.8065,0.011,-0.0202
2.039999,3.4232,0.0121,-0.0194
