Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,1.712,0.032,0.003,5794.476687217743,63.52515872537329,77.33497583958487,449.9244631669651,19.923691694357526,53.57438328534735
0.02,7.001,0.027,0.004,,,,,,
0.03,18.319,0.031,0.003,252.94868301900135,94.89590183445357,115.5254457115087,135.2599760274857,37.94009432099424,71.69583483586739
0.04,26.257,0.034,0.004,,,,,,
0.05,36.2,0.035,0.004,128.66184957966064,98.73356253567039,120.19738047820744,115.47731345245484,48.724025975650065,83.30334789268208
0.06,34.705,0.037,-0.009,,,,,,
0.07,26.351,0.037,-0.005,177.7745926053177,106.42240754991707,129.5577135390295,136.40475208409097,51.3464714152815,91.14853278205612
0.08,23.328,0.047,0.008,,,,,,
0.09,23.388,0.055,0.013,250.45007628681267,116.53559509713466,141.8694201182509,162.05564605250922,55.93483330184861,102.17880253903962
0.1,25.077,0.056,0.004,,,,,,
0.11,28.677,0.063,0.014,222.86760688931602,120.78035253660659,147.03695091412976,161.12654453543925,61.59636874937165,109.58020931891093
0.12,29.407,0.07,0.007,,,,,,
0.13,30.486,0.067,0.001,218.34120746864738,124.03079882452418,150.9940159602903,164.24671994965604,65.42876874269335,115.28146614725752
0.14,28.703,0.073,0.008,,,,,,
0.15,26.419,0.069,0.007,251.88492989082314,128.06154305252795,155.9010089335123,175.69288325058005,66.8577297691182,119.86252077801304
0.16,25.162,0.069,0.003,,,,,,
0.17,21.044,0.083,0.004,349.9842186922413,134.79759249853694,164.10141695474064,200.99585561037966,68.02939035178647,126.51284841087609
0.18,18.158,0.081,-0.005,,,,,,
0.19,16.909,0.0857,-0.002,426.91551119806235,136.75616075449304,166.48576091851328,217.25044768315178,68.17069369998188,130.45477976140245
0.2,13.114,0.0903,0.001,,,,,,
0.21,11.926,0.095,-0.003,611.6524139752706,137.58007711694998,167.48878953367824,247.6101268076463,67.22968835966222,135.2543891165139
0.22,11.085,0.097,-0.012,,,,,,
0.23,9.404,0.087,0.009,675.1384939320509,134.468442411873,163.70071250141064,255.12160513505287,66.14778052063657,136.58937385132805
0.24,7.774,0.099,0.013,,,,,,
0.25,6.789,0.101,0.012,965.6216823332737,133.0859417881922,162.01766826388615,289.8029773918498,65.40091973959804,141.8912841452193
0.26,4.828,0.098,-0.006,,,,,,
0.27,4.369,0.102,-0.001,1338.091148618779,125.9023658916119,153.27244543326665,321.0066679508068,62.757520719328404,144.39482781631915
0.28,3.894,0.101,0.0,,,,,,
