Depth,Qc,Fs,u
0.01,0.25,0.02,0.006
0.02,0.453,0.026,0.008
0.03,1.022,0.032,0.003
0.04,1.693,0.035,0.002
0.05,1.999,0.039,0.002
0.06,2.355,0.043,0.003
0.07,2.44,0.05,0.003
0.08,2.457,0.055,-0.001
0.09,2.406,0.059,-0.001
0.1,2.355,0.064,-0.003
0.11,2.262,0.067,-0.006
0.12,2.185,0.071,-0.009
0.13,2.084,0.073,-0.011
0.14,2.041,0.077,-0.015
0.15,1.939,0.079,-0.016
0.16,1.837,0.082,-0.022
0.17,1.761,0.085,-0.024
0.18,1.727,0.086,-0.024
0.19,1.676,0.088,-0.023
0.2,1.659,0.09,-0.018
0.21,1.642,0.09,-0.013
0.22,1.642,0.091,-0.011
0.23,1.651,0.091,-0.011
0.24,1.659,0.088,-0.009
0.25,1.676,0.086,-0.008
0.26,1.693,0.084,-0.004
0.27,1.718,0.085,-0.003
0.28,1.744,0.085,-0.003
0.29,1.786,0.086,0.003
0.3,1.812,0.086,0.006
0.31,1.88,0.086,0.007
0.32,1.914,0.087,0.005
0.33,2.024,0.088,-0.002
0.34,2.151,0.09,-0.003
0.35,2.202,0.093,-0.003
0.36,2.364,0.094,0.001
0.37,2.423,0.1,0.002
0.38,2.534,0.103,-0.003
0.39,2.652,0.112,-0.011
0.4,2.703,0.121,-0.014
0.41,2.814,0.126,-0.021
0.42,2.865,0.135,-0.025
0.43,2.975,0.141,-0.03
0.44,3.085,0.151,-0.034
0.45,3.136,0.162,-0.037
0.46,3.23,0.167,-0.037
0.47,3.255,0.176,-0.037
0.48,3.281,0.185,-0.038
0.49,3.281,0.188,-0.037
0.5,3.272,0.196,-0.036
0.51,3.238,0.2,-0.034
0.52,3.213,0.197,-0.033
0.53,3.196,0.195,-0.033
0.54,3.162,0.191,-0.033
0.55,3.153,0.19,-0.033
0.56,3.162,0.189,-0.032
0.57,3.136,0.189,-0.03
0.58,3.136,0.187,-0.028
0.59,3.136,0.183,-0.03
0.6,3.145,0.182,-0.029
0.61,3.085,0.178,0.014
0.62,3.034,0.176,-0.037
0.63,3.043,0.172,-0.035
0.64,3.051,0.167,-0.034
0.65,3.068,0.164,-0.033
0.66,3.077,0.159,-0.027
0.67,3.102,0.154,-0.021
0.68,3.128,0.152,-0.013
0.69,3.153,0.148,-0.008
0.7,3.196,0.145,0.003
0.71,3.213,0.139,0.008
0.72,3.247,0.136,0.018
0.73,3.281,0.133,0.022
0.74,3.281,0.131,0.025
0.75,3.272,0.13,0.026
0.76,3.238,0.128,0.026
0.77,3.23,0.127,0.026
0.78,3.196,0.126,0.026
0.79,3.187,0.123,0.025
0.8,3.196,0.122,0.024
0.81,3.204,0.12,0.026
0.82,3.213,0.119,0.028
0.83,3.23,0.119,0.029
0.84,3.221,0.118,0.031
0.85,3.204,0.118,0.033
0.86,3.179,0.12,0.033
0.87,3.17,0.12,0.033
0.88,3.128,0.121,0.035
0.89,3.111,0.122,0.033
0.9,3.119,0.125,0.034
0.91,3.119,0.126,0.034
0.92,3.102,0.127,0.033
0.93,3.068,0.124,0.034
0.94,3.06,0.12,0.034
0.95,3.094,0.121,0.037
0.96,3.128,0.123,0.038
0.97,3.136,0.126,0.042
0.98,3.153,0.131,0.044
0.99,3.128,0.135,0.045
1,3.094,0.136,0.045
1.01,3.06,0.137,0.05
1.02,3.06,0.137,0.049
1.03,3.119,0.138,0.047
1.04,3.085,0.137,0.038
1.05,3.001,0.138,0.038
1.06,2.95,0.136,0.038
1.07,2.873,0.132,0.04
1.08,2.831,0.127,0.043
1.09,2.805,0.124,0.044
1.1,2.746,0.124,0.045
1.11,2.72,0.125,0.045
1.12,2.695,0.122,0.046
1.13,2.627,0.12,0.048
1.14,2.567,0.118,0.057
1.15,2.508,0.117,0.06
1.16,2.517,0.114,0.061
1.17,2.584,0.108,0.052
1.18,2.627,0.106,0.05
1.19,2.627,0.106,0.057
1.2,2.593,0.107,0.066
1.21,2.601,0.108,0.073
1.22,2.61,0.107,0.078
1.23,2.551,0.107,0.089
1.24,2.517,0.106,0.129
1.25,2.474,0.103,0.136
1.26,2.483,0.098,0.127
1.27,2.466,0.096,0.112
1.28,2.44,0.095,0.117
1.29,2.372,0.093,0.131
1.3,2.304,0.093,0.143
1.31,2.262,0.091,0.151
1.32,2.177,0.09,0.196
1.33,2.143,0.088,0.204
1.34,2.143,0.087,0.205
1.35,2.134,0.083,0.216
1.36,2.126,0.08,0.224
1.37,2.101,0.079,0.243
1.38,2.075,0.077,0.246
1.39,2.058,0.075,0.249
1.4,2.041,0.074,0.258
1.41,2.024,0.074,0.265
1.42,2.007,0.074,0.271
1.43,1.99,0.074,0.277
1.44,1.973,0.074,0.289
1.45,1.965,0.075,0.292
1.46,1.956,0.075,0.296
1.47,1.939,0.075,0.296
1.48,1.922,0.075,0.299
1.49,1.922,0.076,0.306
1.5,1.897,0.0727,0.313
1.51,1.888,0.0695,0.321
1.52,1.871,0.0662,0.322
1.53,1.863,0.063,0.327
1.54,1.829,0.065,0.343
1.55,1.812,0.067,0.351
1.56,1.803,0.068,0.349
1.57,1.786,0.068,0.356
1.58,1.752,0.068,0.371
1.59,1.752,0.068,0.4068
1.6,1.752,0.067,0.4425
1.61,1.752,0.067,0.4783
1.62,1.752,0.066,0.514
1.63,1.735,0.065,0.533
1.64,1.71,0.065,0.53
1.65,1.693,0.065,0.542
1.66,1.684,0.065,0.604
1.67,1.684,0.065,0.617
1.68,1.693,0.064,0.625
1.69,1.71,0.064,0.631
1.7,1.718,0.063,0.559
1.71,1.718,0.064,0.487
1.72,1.718,0.066,0.494
1.73,1.71,0.067,0.47
1.74,1.701,0.067,0.445
1.75,1.693,0.068,0.454
1.76,1.684,0.067,0.445
1.77,1.668,0.067,0.423
1.78,1.659,0.069,0.388
1.79,1.642,0.068,0.387
1.8,1.634,0.068,0.402
1.81,1.591,0.068,0.419
1.82,1.557,0.068,0.396
1.83,1.549,0.068,0.378
1.84,1.515,0.069,0.37
1.85,1.515,0.068,0.345
1.86,1.489,0.067,0.358
1.87,1.464,0.066,0.349
1.88,1.421,0.065,0.379
1.89,1.387,0.064,0.39
1.9,1.396,0.065,0.399
1.91,1.404,0.066,0.409
1.92,1.404,0.065,0.4
1.93,1.413,0.066,0.427
1.94,1.421,0.067,0.407
1.95,1.438,0.068,0.392
1.96,1.438,0.069,0.381
1.97,1.438,0.07,0.394
1.98,1.447,0.072,0.376
1.99,1.447,0.073,0.336
2,1.447,0.075,0.321
2.01,1.447,0.075,0.317
2.02,1.438,0.075,0.321
2.03,1.43,0.075,0.327
2.04,1.413,0.075,0.322
2.05,1.404,0.075,0.337
2.06,1.396,0.075,0.343
2.07,1.387,0.072,0.344
2.08,1.379,0.071,0.387
