Depth,Qc,Fs,u
0.01,0.145,0.0095,0.0003
0.02,0.353,0.0106,0.0005
0.03,0.815,0.0138,0.0004
0.04,1.007,0.0164,0.0009
0.05,1.09,0.0235,0.0006
0.06,1.136,0.0266,-0.0004
0.07,1.22,0.0334,0.0002
0.08,1.541,0.0382,0.0005
0.09,1.692,0.0472,0.0005
0.1,1.915,0.0525,0.0003
0.11,1.905,0.0636,0.0004
0.12,1.92,0.0694,-0.0017
0.13,1.894,0.08,-0.0119
0.14,1.832,0.084,-0.0045
0.15,1.806,0.0913,-0.0056
0.16,1.78,0.0946,-0.0076
0.17,1.775,0.0986,-0.008
0.18,1.738,0.0997,-0.0097
0.19,1.707,0.0993,-0.0113
0.2,1.645,0.0999,-0.0166
0.21,1.614,0.1019,-0.0202
0.22,1.526,0.101,-0.0244
0.23,1.515,0.0999,-0.0123
0.24,1.458,0.1,-0.0098
0.25,1.443,0.0993,-0.0095
0.26,1.365,0.0992,-0.0067
0.27,1.323,0.0982,-0.0077
0.28,1.271,0.0978,-0.0032
0.29,1.24,0.0966,-0.0024
0.3,1.194,0.0961,-0.0032
0.31,1.173,0.0958,-0.0031
0.32,1.136,0.0962,-0.0042
0.33,1.116,0.0957,-0.0039
0.34,1.105,0.0941,-0.0044
0.35,1.09,0.0914,-0.0038
0.36,1.074,0.088,-0.0017
0.37,1.059,0.0861,-0.0004
0.38,1.048,0.081,0.0021
0.39,1.043,0.0789,0.0032
0.4,1.028,0.0774,0.0072
0.41,1.022,0.0751,0.0081
0.42,1.012,0.0744,0.0114
0.43,0.986,0.0729,0.0145
0.44,0.986,0.0722,0.0153
0.45,1.002,0.0724,0.0167
0.46,1.007,0.0729,0.0175
0.47,1.007,0.0745,0.0185
0.48,1.007,0.0746,0.0196
0.49,1.007,0.0753,0.02
0.5,1.012,0.0756,0.0205
0.51,1.012,0.0763,0.0203
0.52,1.007,0.0774,0.0202
0.53,1.002,0.0784,0.0207
0.54,0.996,0.0778,0.0216
0.55,0.991,0.0746,0.022
0.56,1.002,0.0715,0.0226
0.57,1.007,0.0683,0.0229
0.58,1.002,0.0652,0.0238
0.59,0.986,0.0664,0.0241
