Depth,Qc,Fs,u
0.01,0.104,0.0015,-0.0003
0.02,0.171,0.0025,0.0094
0.03,0.228,0.0039,0.0228
0.04,0.353,0.0046,0.0087
0.05,0.483,0.0067,0.0062
0.06,0.607,0.0074,0.0055
0.07,0.701,0.0105,0.0045
0.08,0.872,0.0127,0.0052
0.09,1.017,0.018,0.0055
0.1,1.214,0.0211,0.0047
0.11,1.334,0.0235,0.0041
0.12,1.764,0.028,0.0042
0.13,2.086,0.0278,0.0046
0.14,1.707,0.0286,0.0013
0.15,1.687,0.0328,0.001
0.16,1.801,0.038,0.001
0.17,1.842,0.0432,0.001
0.18,1.889,0.0484,0.0011
0.19,2.662,0.0542,0.0006
0.2,3.036,0.0686,0.0011
0.21,2.948,0.0683,-0.0023
0.22,3.134,0.0669,-0.0022
0.23,2.908,0.0658,-0.0007
0.24,2.681,0.069,0.0007
0.25,2.455,0.0655,0.0022
0.26,1.936,0.0668,0.0002
0.27,1.837,0.0685,-0.0009
0.28,1.822,0.069,-0.002
0.29,1.78,0.0696,-0.0043
0.3,1.796,0.0726,-0.0023
0.31,1.728,0.0745,-0.0016
0.32,1.733,0.076,-0.0022
0.33,1.692,0.0653,-0.0013
0.34,1.666,0.0546,-0.0008
0.35,1.707,0.0537,0.0002
0.36,1.687,0.0533,0.0003
0.37,1.583,0.051,0.0007
0.38,1.604,0.0486,-0.0012
0.39,1.619,0.0431,-0.0004
0.4,1.595,0.04,-0.0003
0.41,1.572,0.0354,-0.0003
0.42,1.448,0.034,0.0002
0.43,1.495,0.0439,0.0016
0.44,1.655,0.0453,0.0016
0.45,1.707,0.0415,0.0023
0.46,2.065,0.0392,0.0005
0.47,2.102,0.0328,0.0005
0.48,2.05,0.0303,-0.0005
0.49,1.899,0.0294,-0.0001
0.5,1.905,0.013,0.0006
0.51,1.801,0.0136,0.0058
0.52,2.268,0.02,0.0352
0.53,2.532,0.0265,0.0328
0.54,2.922,0.0329,0.0293
0.55,3.01,0.0484,0.0303
0.56,2.906,0.0488,0.0172
0.57,2.724,0.0477,0.013
0.58,2.73,0.051,0.0116
0.59,2.472,0.0518,0.0138
0.6,2.214,0.0546,0.0161
0.61,1.956,0.0523,0.0183
0.62,1.993,0.0669,0.0155
0.63,2.039,0.0734,0.0105
0.64,2.174,0.0736,0.0093
0.65,2.465,0.073,0.01
0.66,2.418,0.0756,0.0098
0.67,2.346,0.0721,0.0107
0.68,1.905,0.074,0.0097
0.69,1.801,0.0678,0.0086
0.7,1.884,0.0686,0.009
0.71,1.873,0.073,0.0085
0.72,1.785,0.0684,0.0089
0.73,1.801,0.0649,0.0085
0.74,1.713,0.0637,0.0076
0.75,1.728,0.0784,0.0073
0.76,1.723,0.0756,0.0072
0.77,1.78,0.0783,0.0071
0.78,2.278,0.0731,0.0044
0.79,2.465,0.0763,0.0047
0.8,2.621,0.0768,0.006
0.81,2.413,0.08,0.006
0.82,2.392,0.0824,0.0064
0.83,2.641,0.0805,0.0062
0.84,2.231,0.0773,0.0061
0.85,2.252,0.078,0.0057
0.86,2.159,0.0858,0.0068
0.87,1.977,0.0846,0.0063
0.88,1.785,0.0835,0.0064
0.89,1.853,0.075,0.0069
0.9,1.936,0.0804,0.0069
0.91,1.972,0.0814,0.0053
0.92,1.754,0.0835,0.0059
0.93,1.635,0.0838,0.0065
0.94,1.635,0.0836,0.006
0.95,1.645,0.0819,0.0054
0.96,1.557,0.0805,0.0058
0.97,1.474,0.079,0.0043
0.98,1.458,0.0799,0.0039
0.99,1.396,0.0773,0.0041
1,1.391,0.0757,0.0042
1.01,1.391,0.0767,0.0042
1.02,1.401,0.0773,0.0041
1.03,1.422,0.0731,0.0039
1.04,1.458,0.0719,0.0034
1.05,1.453,0.0677,0.0035
1.06,1.458,0.0633,0.0034
1.07,1.437,0.0711,0.0034
1.08,1.422,0.079,0.0032
1.09,1.401,0.0766,0.0036
1.1,1.437,0.075,0.0032
1.11,1.417,0.0732,0.0043
1.12,2.091,0.0724,0.0032
1.13,2.133,0.0746,0.0039
1.14,1.681,0.072,0.0038
1.15,1.23,0.0703,0.0037
1.16,1.251,0.0682,0.0028
1.17,1.24,0.0646,0.0024
1.18,1.24,0.0635,0.0019
1.19,1.214,0.061,0.0014
1.2,1.173,0.061,0.0025
1.21,1.178,0.0629,0.002
1.22,1.209,0.0546,0.0018
1.23,1.188,0.0464,0.0019
1.24,1.261,0.0516,0.0023
1.25,1.245,0.0506,0.0024
1.26,1.417,0.0478,0.0017
1.27,1.505,0.0479,0.0004
1.28,1.427,0.0447,0.0016
1.29,1.375,0.042,0.0024
1.3,1.323,0.034,0.0033
1.31,1.303,0.0321,0.0004
1.32,1.417,0.0481,0.0041
1.33,1.505,0.0484,0.0037
1.34,1.661,0.047,0.0035
1.35,1.785,0.0472,0.0023
1.36,1.744,0.0495,0.0018
1.37,1.749,0.0513,0.0029
1.38,1.521,0.0553,0.003
1.39,1.245,0.0589,0.0037
1.4,1.282,0.0663,0.0037
1.41,1.391,0.0701,0.0034
1.42,1.469,0.0775,0.0024
1.43,1.546,0.0807,0.0016
1.44,1.588,0.0881,0.0007
1.45,1.666,0.0915,-0.0001
1.46,1.723,0.0834,-0.0001
1.47,1.811,0.088,-0.0004
1.48,1.832,0.0922,-0.0005
1.49,1.837,0.0939,-0.0007
1.5,1.853,0.097,-0.0002
1.51,1.879,0.1,0.0008
1.52,1.868,0.1035,0.0011
1.53,1.847,0.1112,0.0011
1.54,1.801,0.1138,0.0015
1.55,1.744,0.1168,0.0018
1.56,1.728,0.1181,0.002
1.57,1.697,0.1207,0.002
1.58,1.666,0.121,0.0021
1.59,1.661,0.1199,0.0019
1.6,1.629,0.1197,0.0017
1.61,1.598,0.1183,0.0015
1.62,1.536,0.1187,0.0012
1.63,1.479,0.1186,0.001
1.64,1.386,0.1195,0.0009
1.65,1.365,0.1181,0.0007
1.66,1.334,0.1171,0.0007
1.67,1.318,0.1159,0.0007
1.68,1.287,0.1122,0.0005
1.69,1.261,0.1111,0.0004
1.7,1.225,0.1082,0.0005
1.71,1.173,0.1067,0.001
1.72,1.147,0.1024,0.0009
1.73,1.105,0.1005,0.0008
1.74,1.09,0.0953,0.0012
1.75,1.069,0.0932,0.0013
1.76,1.048,0.0908,0.0013
1.77,1.012,0.0894,0.001
1.78,0.986,0.0869,0.0008
1.79,0.955,0.0857,0.0007
1.8,0.95,0.085,0.0008
1.81,0.929,0.0837,0.0007
1.82,0.919,0.0805,0.0006
1.83,0.893,0.0793,0.0002
1.84,0.903,0.0794,0
1.85,0.913,0.0805,0.0001
1.86,0.929,0.0808,0.0001
1.87,0.981,0.0818,-0.0003
1.88,1.012,0.0819,-0.0003
1.89,1.116,0.0822,-0.0004
1.9,1.168,0.0871,-0.0002
1.91,1.282,0.089,-0.0008
1.92,1.313,0.0916,-0.001
1.93,1.339,0.0963,-0.0011
1.94,1.484,0.0986,-0.0009
1.95,1.64,0.1038,-0.0004
1.96,1.718,0.1063,-0.0006
1.97,1.832,0.1103,-0.0004
1.98,1.863,0.112,-0.0004
1.99,1.889,0.1164,-0.0006
2,1.946,0.1179,-0.0014
2.01,1.956,0.1209,-0.0021
2.02,1.936,0.122,-0.0035
2.03,1.92,0.1234,-0.0034
2.04,1.889,0.1237,-0.0036
2.05,1.863,0.1235,-0.0037
2.06,1.847,0.1226,-0.0041
2.07,1.847,0.1188,-0.0043
2.08,1.853,0.1172,-0.0045
2.09,1.847,0.1109,-0.0044
2.1,1.806,0.1092,-0.004
2.11,1.796,0.1081,-0.0037
2.12,1.78,0.1077,-0.003
2.13,1.78,0.1063,-0.0027
2.14,1.811,0.1072,-0.0025
2.15,1.827,0.1099,-0.0023
2.16,1.847,0.1101,-0.0021
2.17,1.842,0.111,-0.002
2.18,1.801,0.1114,-0.0017
2.19,1.796,0.1115,-0.0016
2.2,1.78,0.1111,-0.0014
2.21,1.759,0.1097,-0.0012
2.22,1.733,0.11,-0.001
2.23,1.723,0.1095,-0.0009
2.24,1.687,0.1083,-0.0007
2.25,1.661,0.1087,-0.0005
2.26,1.629,0.107,-0.0004
2.27,1.635,0.1069,-0.0003
2.28,1.645,0.1061,-0.0001
2.29,1.65,0.1049,0
2.3,1.65,0.1032,0.0001
2.31,1.666,0.103,0.0002
2.32,1.661,0.1023,0.0004
2.33,1.671,0.1033,0.0006
2.34,1.676,0.1032,0.0007
2.35,1.681,0.1034,0.0009
2.36,1.681,0.106,0.001
2.37,1.702,0.1068,0.0011
2.38,1.697,0.109,0.0011
2.39,1.697,0.1117,0.0011
2.4,1.676,0.119,0.0011
2.41,1.614,0.1213,0.0011
2.42,1.593,0.1243,0.0008
2.43,1.531,0.1249,0.0001
2.44,1.51,0.1232,0.0001
2.45,1.469,0.1229,-0.0008
2.46,1.448,0.1207,-0.001
2.47,1.412,0.1194,-0.0013
2.48,1.391,0.1147,-0.0013
2.49,1.354,0.1118,-0.0014
2.5,1.334,0.1058,-0.0014
2.51,1.313,0.0968,-0.0014
2.52,1.297,0.0878,-0.0014
2.53,1.251,0.0874,-0.0014
2.54,1.235,0.0869,-0.0014
2.55,1.194,0.0879,-0.0013
2.56,1.178,0.089,-0.0012
2.57,1.157,0.0894,-0.0011
2.58,1.183,0.0886,0.0005
2.59,1.209,0.0868,0.0022
2.6,1.188,0.0871,0.0024
2.61,1.183,0.088,0.0025
