Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.01,0.045,0.0,0.0,,,,,,
0.02,0.128,0.0,-0.0002,,,,,,
0.03,0.409,0.0,-0.0002,,,,,,
0.04,1.075,0.0,0.0,,,,,,
0.05,1.204,0.0,-0.0002,,,,,,
0.06,1.559,0.0002,0.0,1694.8524003974926,68.2690402034334,83.11013589983197,257.68480414605784,21.227517170434073,43.55048365161683
0.07,1.646,0.0004,0.0,,,,,,
0.08,2.614,0.0037,0.0,896.3719634117629,77.10987330442931,93.87288924017483,201.97111634361636,31.559461663991446,68.7061807470098
0.09,3.759,0.006,-0.0002,,,,,,
0.1,3.482,0.0082,-0.0002,693.6315401171998,86.1004282359825,104.81791263510914,198.086288391587,37.38416761139577,80.79139166431817
0.11,4.152,0.0085,0.0,,,,,,
0.12,5.054,0.0085,0.0,430.12244188963524,92.98415527264889,113.19810207105083,172.95765627508692,41.61936545052454,85.23617880387168
0.13,4.979,0.0114,-0.0002,,,,,,
0.14,5.641,0.0123,-0.0002,417.84328553602086,98.25844742252771,119.61897947090331,177.7135662336705,45.50916000923456,93.06317134763678
0.15,5.835,0.0129,-0.0006,,,,,,
0.16,6.158,0.0135,-0.0004,378.71417103226054,101.56884042825595,123.64902313005074,175.81402190289478,48.20146028112605,97.49612492311012
0.17,5.84,0.0136,-0.0002,,,,,,
0.18,5.471,0.0147,0.0,412.8134113856035,102.29630991004933,124.5346381513644,184.19862282032375,49.311989565433926,101.47443605641048
0.19,5.19,0.0142,0.0006,,,,,,
0.2,5.008,0.0161,0.0008,442.9484737153747,103.24770711551936,125.69286083628444,191.4389976852115,50.51523429386577,105.38655891955055
0.21,4.938,0.0155,0.0014,,,,,,
0.22,4.996,0.0141,0.0008,396.8478400942927,103.39125708802776,125.86761732455554,185.2785230265581,51.285919282977176,106.11114095302864
0.23,5.066,0.013,0.0006,,,,,,
0.24,5.128,0.0126,0.0002,355.6882328306152,104.01031979920609,126.62125888599002,179.49447408177195,52.249220762843365,106.91902401536642
0.25,5.19,0.0117,0.0002,,,,,,
0.26,5.401,0.0133,0.0004,339.79973568441306,106.12162160615266,129.19153934662063,178.77756595214746,54.067511523125916,109.91805493442054
0.27,5.62,0.0137,0.0004,,,,,,
0.28,5.753,0.0129,0.0002,312.07051471907334,107.67677048428328,131.08476406782313,175.18491053730457,55.55606681373089,111.60679019921831
0.29,5.984,0.0118,0.0,,,,,,
0.3,6.373,0.0124,-0.0002,280.40171220472035,109.58223032456031,133.40445430816038,170.58581622455333,57.28449065948723,113.0754687886375
0.31,6.679,0.0106,-0.0008,,,,,,
0.32,7.014,0.0087,0.0,232.63305716264125,109.44473406663722,133.23706755938446,160.54147286968214,57.41808245358352,109.83995578304494
0.33,7.448,0.0059,0.0002,,,,,,
0.34,8.155,0.0086,0.0006,212.04721447323504,112.08040081855535,136.44570534432827,157.8013664795747,59.61799748977019,111.49445203553834
0.35,8.354,0.0098,0.0002,,,,,,
0.36,8.805,0.0079,0.0008,199.48566527420104,113.49493104837174,138.16774214584387,156.07793512396412,60.8154598106269,111.94038783056475
0.37,9.198,0.0104,0.0008,,,,,,
