Depth,Qc,Fs,u
0.02,0.768,-0.0001,0.0033
0.04,0.906,0.0008,0.0019
0.06,1.165,0.0036,-0.003
0.08,1.513,0.0061,-0.0026
0.1,1.513,0.0102,-0.0024
0.12,1.265,0.0127,-0.0029
0.14,1.265,0.0196,-0.0047
0.16,1.231,0.0196,-0.0047
0.18,1.428,0.0275,-0.0017
0.2,1.794,0.0275,-0.0017
0.22,1.987,0.0226,0.0004
0.24,1.786,0.0226,0.0004
0.26,1.492,0.0417,-0.0007
0.28,1.492,0.0417,-0.0025
0.3,1.53,0.0412,-0.0028
0.32,1.53,0.045,-0.0012
0.34,1.285,0.0504,-0.0006
0.36,1.285,0.0443,-0.0062
0.38,1.304,0.0507,-0.0039
0.4,1.304,0.0369,-0.005
0.42,1.192,0.0421,-0.0037
0.44,1.028,0.0344,0.0003
0.46,0.984,0.0323,-0.0001
0.48,1.164,0.0287,-0.0046
0.5,1.406,0.0287,-0.0046
0.52,1.869,0.0214,-0.0057
0.54,1.869,0.0214,-0.0076
0.56,1.883,0.0257,-0.0048
0.58,1.883,0.0224,-0.0038
0.6,1.758,0.0246,-0.0038
0.62,1.758,0.0355,-0.0031
0.64,1.519,0.0352,-0.0032
0.66,1.519,0.0427,-0.0046
0.68,1.655,0.0443,-0.005
0.7,1.807,0.042,-0.0045
0.72,1.923,0.0384,-0.0036
0.74,2.181,0.0384,-0.0029
0.76,2.078,0.0332,-0.0008
0.78,1.958,0.032,-0.0015
0.8,2.413,0.032,-0.0018
0.82,3.347,0.0181,-0.001
0.84,3.568,0.011,-0.0008
0.86,3.217,0.0247,-0.0013
0.88,3.212,0.0234,-0.0014
0.9,1.915,0.0301,-0.0026
0.92,1.915,0.0515,-0.0055
0.94,1.349,0.0758,-0.0066
0.96,1.003,0.0809,-0.0064
0.98,0.855,0.0839,-0.0057
1,0.741,0.0685,-0.0251
1.02,0.651,0.0573,-0.0343
1.04,0.423,0.0438,-0.0368
1.06,0.552,0.0341,-0.0373
1.08,0.59,0.0259,-0.0357
1.1,0.673,0.0218,-0.0349
1.12,0.648,0.0207,-0.034
1.14,0.639,0.0176,-0.0327
1.16,0.674,0.0148,-0.0317
1.18,0.754,0.0142,-0.0295
1.2,0.742,0.0155,-0.0421
1.22,0.765,0.0198,-0.044
1.24,0.797,0.0198,-0.0438
1.26,0.865,0.0224,-0.0432
1.28,0.941,0.0234,-0.0423
1.3,1.075,0.0258,-0.0408
1.32,1.151,0.0275,-0.0402
1.34,1.2,0.033,-0.0412
1.36,1.203,0.033,-0.0412
1.38,1.218,0.035,-0.041
1.4,1.243,0.0397,-0.0392
1.42,1.267,0.0436,-0.0385
1.44,1.27,0.0473,-0.0402
1.46,1.294,0.0497,-0.0403
1.48,1.294,0.0519,-0.0403
1.5,1.288,0.0526,-0.0398
1.52,1.23,0.0534,-0.0389
1.54,1.21,0.0534,-0.0382
1.56,1.188,0.0532,-0.0381
1.58,1.168,0.0536,-0.0378
1.6,1.114,0.0531,-0.0374
1.62,1.33,0.0531,-0.0374
1.64,1.48,0.0527,-0.0363
1.66,1.54,0.0527,-0.0363
1.68,1.656,0.0502,-0.0364
1.7,1.71,0.0475,-0.037
1.72,1.765,0.0458,-0.0408
1.74,1.765,0.0465,-0.043
1.76,1.694,0.0476,-0.0425
1.78,1.679,0.047,-0.0418
1.8,1.689,0.047,-0.0416
1.82,1.563,0.0483,-0.0413
1.84,1.446,0.05,-0.0419
1.86,1.159,0.0501,-0.0422
1.88,1.026,0.0501,-0.0422
1.9,0.852,0.0454,-0.0406
1.92,0.778,0.0454,-0.0406
1.94,0.687,0.0374,-0.0398
1.96,0.647,0.0374,-0.0398
1.98,0.527,0.0264,-0.0397
2,0.527,0.0264,-0.0393
2.02,0.505,0.0184,-0.0371
2.04,0.49,0.018,-0.0362
2.06,0.473,0.0179,-0.0356
2.08,0.508,0.0135,-0.0355
2.1,0.674,0.0122,-0.0357
2.12,0.82,0.0114,-0.0367
2.14,0.843,0.0114,-0.0372
2.16,0.964,0.0122,-0.0357
2.18,1.523,0.0164,0.0053
2.2,1.958,0.0238,-0.0294
2.22,2.088,0.0283,-0.0401
2.24,2.134,0.0309,-0.0399
2.26,2.244,0.0334,-0.0388
2.28,2.64,0.0329,-0.0384
2.3,2.823,0.0354,-0.0386
2.32,3.191,0.0371,-0.0388
2.34,3.191,0.0385,-0.0403
2.36,3.256,0.0384,-0.0404
2.38,3.172,0.0425,-0.0398
2.4,3.054,0.0414,-0.0392
2.42,2.858,0.0387,-0.0371
2.44,2.687,0.0384,-0.0357
2.46,2.564,0.0358,-0.0336
2.48,2.522,0.0358,-0.0336
2.5,2.584,0.0359,-0.031
2.52,2.638,0.0359,-0.031
2.54,2.584,0.0371,-0.0309
2.56,2.547,0.0371,-0.0309
2.58,2.657,0.0339,-0.0314
2.6,2.657,0.0339,-0.031
2.62,2.944,0.034,-0.0313
2.64,2.944,0.034,-0.0338
2.66,3.084,0.0326,-0.0362
2.68,3.084,0.0296,-0.038
2.7,3.082,0.0292,-0.04
2.72,3.082,0.0284,-0.0431
2.74,3.107,0.0288,-0.0436
2.76,3.142,0.0282,-0.0439
2.78,3.128,0.0271,-0.0442
2.8,3.031,0.0249,-0.0433
2.82,2.981,0.0249,-0.0433
2.84,2.753,0.0297,-0.0437
2.86,2.753,0.0297,-0.0443
2.88,2.157,0.0282,-0.0432
2.9,2.157,0.0233,-0.0416
2.92,2.119,0.0201,-0.0401
2.94,2.119,0.0179,-0.0378
2.96,2.121,0.0189,-0.0363
2.98,2.121,0.0201,-0.0318
3,2.598,0.0222,-0.0295
3.02,2.977,0.0233,-0.0287
3.04,2.881,0.0232,-0.0278
3.06,2.727,0.0216,-0.0255
3.08,2.748,0.0218,-0.0243
3.1,2.809,0.0232,-0.024
3.12,2.788,0.0232,-0.0223
3.14,2.757,0.0213,-0.0209
3.16,2.701,0.0208,-0.019
3.18,2.212,0.0203,-0.0177
3.2,3.964,0.0666,-0.0228
3.22,3.84,0.0564,-0.0279
3.24,3.296,0.052,-0.0265
3.26,3.019,0.0443,-0.0242
3.28,2.662,0.0371,-0.0222
3.3,2.662,0.0288,-0.0174
3.32,2.604,0.0276,-0.015
3.34,2.728,0.0247,-0.0127
3.36,2.763,0.0224,-0.0116
3.38,2.809,0.0213,-0.0093
3.4,2.914,0.0217,-0.008
3.42,3.206,0.0223,-0.0072
3.44,3.239,0.0223,-0.0072
3.46,3.333,0.0265,-0.0044
3.48,3.268,0.0265,-0.0044
3.5,3.086,0.032,-0.0037
3.52,2.98,0.032,-0.0037
3.54,3.03,0.0321,-0.0018
3.56,3.03,0.0335,-0.0001
3.58,3.094,0.0349,0.0004
3.6,3.19,0.0346,0.0004
3.62,3.297,0.0365,-0.0006
3.64,3.493,0.0399,-0.0111
3.66,3.567,0.0398,-0.0204
3.68,3.661,0.0388,-0.0364
3.7,3.674,0.0388,-0.0364
3.72,3.727,0.037,-0.0456
3.74,3.791,0.037,-0.0456
3.76,3.986,0.0388,-0.0506
3.78,4.095,0.0388,-0.0506
3.8,4.315,0.048,-0.0534
3.82,4.315,0.048,-0.0563
3.84,4.566,0.0512,-0.0574
3.86,4.566,0.0595,-0.0585
3.88,4.93,0.0662,-0.0602
3.9,4.93,0.0746,-0.0625
3.92,3.909,0.0753,-0.0636
3.94,3.909,0.081,-0.0643
3.96,3.586,0.0789,-0.0632
3.98,3.106,0.0768,-0.0618
4,2.829,0.0712,-0.0609
4.02,2.758,0.0611,-0.0597
4.04,2.527,0.0533,-0.059
4.06,2.34,0.0375,-0.0591
4.08,2.352,0.0375,-0.0581
4.1,2.451,0.0333,-0.057
4.12,2.504,0.0309,-0.0565
4.14,2.173,0.0312,-0.0564
4.16,2.056,0.0341,-0.0558
4.18,1.476,0.0347,-0.0557
4.2,2.623,0.0876,-0.0496
4.22,2.453,0.075,-0.0521
4.24,1.825,0.0693,-0.0533
4.26,1.825,0.0569,-0.0553
4.28,1.428,0.0505,-0.0562
4.3,1.428,0.0348,-0.0568
4.32,1.335,0.0333,-0.0567
4.34,1.197,0.0311,-0.0565
4.36,1.125,0.0281,-0.0565
4.38,1.073,0.0228,-0.0557
4.4,1.06,0.0206,-0.0554
4.42,1.045,0.0173,-0.0555
4.44,1.068,0.0173,-0.055
4.46,1.486,0.014,-0.0541
4.48,1.804,0.0127,-0.0534
4.5,2.045,0.0143,-0.054
4.52,2.106,0.0209,-0.0547
4.54,2.269,0.0233,-0.0553
4.56,2.269,0.0276,-0.0558
4.58,2.238,0.0296,-0.0555
4.6,2.004,0.0308,-0.0553
4.62,1.802,0.0313,-0.0553
4.64,1.461,0.027,-0.055
4.66,0.986,0.023,-0.0547
4.68,0.986,0.014,-0.0547
4.7,0.879,0.0117,-0.0541
4.72,0.756,0.0099,-0.0532
4.74,0.688,0.0081,-0.0526
4.76,0.659,0.0063,-0.0515
4.78,0.71,0.0056,-0.051
4.8,1.497,0.0053,-0.051
4.82,3.168,0.0053,-0.0489
4.84,5.727,0.0054,-0.0476
4.86,6.494,0.0149,-0.0473
4.88,7.222,0.0238,-0.059
4.9,7.815,0.0411,-0.0712
4.92,9.61,0.0549,-0.0755
4.94,9.61,0.086,-0.0798
4.96,10.578,0.1043,-0.0802
4.98,11.113,0.1326,-0.0817
5,10.982,0.1434,-0.0826
5.02,10.28,0.1593,-0.0829
5.04,9.563,0.1757,-0.0846
5.06,7.604,0.1997,-0.0867
5.08,6.369,0.1997,-0.0867
5.1,4.515,0.1929,-0.0869
5.12,3.516,0.1929,-0.0869
5.14,2.817,0.179,-0.0872
5.16,2.644,0.179,-0.0872
5.18,1.947,0.1869,-0.0876
5.2,2.748,0.1156,-0.0792
5.22,3.416,0.0914,-0.0795
5.24,3.51,0.0784,-0.079
5.26,2.956,0.0711,-0.0792
5.28,2.574,0.0731,-0.0794
5.3,2,0.0884,-0.0797
5.32,1.675,0.0996,-0.0798
5.34,1.42,0.0974,-0.0801
5.36,1.357,0.0974,-0.0801
5.38,1.165,0.0689,-0.0791
5.4,0.949,0.0689,-0.0791
5.42,0.741,0.028,-0.0786
5.44,0.73,0.028,-0.0786
5.46,0.715,0.0213,-0.0785
5.48,0.715,0.0213,-0.0784
5.5,0.589,0.0172,-0.0779
5.52,0.589,0.0129,-0.0776
5.54,0.513,0.0111,-0.0772
5.56,0.513,0.0083,-0.0767
5.58,0.451,0.0066,-0.0769
5.6,0.451,0.0058,-0.0769
5.62,0.438,0.0059,-0.0767
5.64,0.432,0.0064,-0.0761
5.66,0.443,0.0066,-0.0761
5.68,0.532,0.0065,-0.0757
5.7,0.697,0.0063,-0.0756
5.72,0.944,0.0071,-0.0758
5.74,0.944,0.0071,-0.0758
5.76,1.155,0.0091,-0.0753
5.78,1.155,0.013,-0.0749
5.8,1.498,0.014,-0.0747
5.82,1.498,0.0208,-0.0739
5.84,3.799,0.0273,-0.0736
5.86,3.799,0.0407,-0.0753
5.88,3.978,0.0497,-0.0766
5.9,4.893,0.0806,-0.0771
5.92,5.779,0.0922,-0.0782
5.94,6.627,0.1076,-0.0818
5.96,7.233,0.1139,-0.0838
5.98,8.325,0.1325,-0.0848
6,8.699,0.1325,-0.0861
6.02,8.759,0.1494,-0.0862
6.04,8.421,0.1762,-0.0865
6.06,7.132,0.1876,-0.0868
6.08,6.031,0.2008,-0.087
6.1,4.408,0.207,-0.0874
6.12,4.408,0.2081,-0.0882
6.14,3.835,0.1886,-0.0877
6.16,3.335,0.1255,-0.0875
6.18,3.192,0.1052,-0.0872
6.2,4.924,0.1128,-0.0682
6.22,4.764,0.0966,-0.0691
6.24,3.891,0.0892,-0.0689
6.26,3.891,0.0767,-0.0681
6.28,3.47,0.0735,-0.0674
6.3,3.47,0.0719,-0.0663
6.32,3.578,0.0682,-0.0651
6.34,3.759,0.0622,-0.0637
6.36,3.833,0.066,-0.0632
6.38,3.933,0.069,-0.0621
6.4,3.866,0.067,-0.0616
6.42,3.595,0.0663,-0.0605
6.44,3.373,0.0663,-0.0605
6.46,3.016,0.0631,-0.0582
6.48,2.838,0.0631,-0.0582
6.5,2.553,0.0599,-0.0574
6.52,2.441,0.0516,-0.0562
6.54,2.124,0.0479,-0.0558
6.56,2.124,0.0401,-0.0548
6.58,2.013,0.0382,-0.0538
6.6,1.865,0.0361,-0.0526
6.62,1.763,0.0349,-0.0518
6.64,1.65,0.0302,-0.0504
6.66,1.588,0.0275,-0.0496
6.68,1.514,0.0246,-0.0482
6.7,1.47,0.0246,-0.0482
6.72,1.509,0.022,-0.0452
6.74,1.508,0.022,-0.0452
6.76,1.514,0.0201,-0.0421
6.78,1.526,0.0201,-0.0421
6.8,1.583,0.0191,-0.0403
6.82,1.583,0.0191,-0.0385
6.84,1.568,0.0189,-0.0369
6.86,1.568,0.0193,-0.0349
6.88,1.583,0.0198,-0.0336
6.9,1.569,0.0202,-0.0312
6.92,1.574,0.0203,-0.0295
6.94,1.627,0.0203,-0.0263
6.96,1.644,0.0203,-0.0263
6.98,1.667,0.0208,-0.0211
7,1.772,0.0208,-0.0211
7.02,1.984,0.0228,-0.0163
7.04,2.054,0.0228,-0.0163
7.06,1.996,0.0355,-0.0148
7.08,1.996,0.0355,-0.0123
7.1,1.812,0.0383,-0.0109
7.12,1.812,0.0412,-0.009
7.14,1.574,0.0425,-0.0074
7.16,1.574,0.0422,-0.0044
7.18,1.055,0.0354,-0.002
7.2,1.867,0.0321,0.0569
7.22,1.776,0.028,0.0683
7.24,2.033,0.0272,0.0755
7.26,2.033,0.0315,0.0827
7.28,2.289,0.0334,0.0907
7.3,2.289,0.0379,0.1045
7.32,2.445,0.0379,0.1121
7.34,2.438,0.04,0.1184
7.36,2.466,0.0451,0.1233
7.38,2.704,0.0478,0.1354
7.4,2.778,0.0502,0.145
7.42,2.783,0.0546,0.1498
7.44,2.897,0.0546,0.1592
7.46,3.216,0.0611,0.1633
7.48,3.508,0.0682,0.1514
7.5,4.196,0.0696,0.1366
7.52,4.762,0.0707,0.1212
7.54,5.789,0.0703,0.0847
7.56,5.789,0.0689,0.0353
7.58,6.185,0.0698,0.0152
7.6,6.78,0.0636,0.0019
7.62,7.242,0.0733,-0.0085
7.64,8.014,0.0865,-0.0229
7.66,8.317,0.0951,-0.031
7.68,8.717,0.1244,-0.0344
7.7,8.693,0.1244,-0.0418
7.72,7.985,0.1498,-0.045
7.74,7.594,0.1747,-0.0485
7.76,6.775,0.1805,-0.0515
7.78,6.308,0.1968,-0.0546
7.8,5.081,0.2053,-0.0556
7.82,5.081,0.2074,-0.0555
7.84,4.576,0.1968,-0.0538
7.86,4.044,0.1798,-0.0513
7.88,3.76,0.1634,-0.0496
7.9,3.498,0.1406,-0.0465
7.92,3.28,0.131,-0.0447
7.94,3.118,0.1039,-0.041
7.96,2.99,0.1039,-0.041
7.98,2.867,0.0939,-0.0386
8,2.776,0.0835,-0.0354
8.02,2.713,0.0782,-0.0333
8.04,2.745,0.0715,-0.0296
8.06,2.951,0.0687,-0.0274
8.08,2.951,0.067,-0.0237
8.1,2.992,0.0645,-0.022
8.12,2.976,0.0631,-0.0193
8.14,2.908,0.0607,-0.0175
8.16,2.711,0.0597,-0.0144
8.18,2.55,0.0564,-0.013
8.2,4.446,0.1339,-0.0083
8.22,3.991,0.1026,-0.0322
8.24,3.642,0.104,-0.0325
8.26,2.823,0.1135,-0.0255
8.28,2.586,0.1135,-0.0255
8.3,2.329,0.0804,-0.0148
