Depth,Qc,Fs,u
0.02,0.1742,0,0.0013
0.04,0.7757,0,0.0007
0.06,1.247,0.0435,-0.0024
0.08,1.7183,0.051,-0.0055
0.1,2.1878,0.0584,-0.011
0.12,2.5523,0.0645,-0.0079
0.14,2.777,0.0694,-0.0069
0.16,2.8691,0.0731,-0.0034
0.18,2.898,0.0715,-0.0034
0.2,2.951,0.0688,-0.0038
0.22,3.0468,0.0678,-0.0043
0.24,3.1865,0.0638,-0.0033
0.26,3.3365,0.0587,-0.0014
0.28,3.6378,0.0522,-0.0026
0.3,3.8852,0.0472,-0.0021
0.32,4.1838,0.0412,-0.0017
0.34,4.4434,0.0298,-0.0012
0.36,4.7794,0.0548,-0.0011
0.38,5.1995,0.0548,0.0012
0.4,5.7575,0.0607,0.0008
0.42,6.4826,0.0691,0
0.44,6.0747,0.0773,0.0014
0.46,5.8812,0.0769,0.0005
0.48,5.8169,0.0822,0.0004
0.5,5.6332,0.0679,-0.0005
0.52,5.3236,0.053,-0.0013
0.54,5.0548,0.0444,-0.0012
0.56,4.7977,0.0358,-0.0003
0.58,4.5727,0.0331,-0.0007
0.6,4.3547,0.0335,-0.0008
0.62,4.1561,0.0311,-0.0005
0.64,3.9524,0.0286,0
0.66,3.7487,0.039,0.0005
0.68,3.5477,0.0386,0.0006
0.7,3.4623,0.0377,0.0008
0.72,3.4666,0.037,-0.0004
0.74,3.4388,0.0352,0.0037
0.76,3.0637,0.0337,0.0018
0.78,2.9466,0.0344,0.0009
0.8,2.817,0.0302,0.0002
0.82,2.6919,0.0249,0.0003
0.84,2.5988,0.0235,0.0003
0.86,2.4833,0.024,0.0023
0.88,2.2893,0.032,0.0003
0.9,2.122,0.0353,0
0.92,1.9481,0.0411,-0.0006
0.94,1.748,0.0462,-0.0012
0.96,1.5297,0.0485,0.0055
0.98,1.134,0.0454,0.0035
1,0.9435,0.0433,0.008
1.02,0.8449,0.0381,0.0069
1.04,0.8261,0.0346,0.0077
1.06,0.956,0.0419,0.0137
1.08,1.4412,0.049,0.0259
1.1,2.1461,0.0569,0.0306
1.12,2.3951,0.0646,0.0085
1.14,2.3118,0.0737,0.0003
1.16,2.4721,0.0686,-0.0033
1.18,2.8529,0.0624,-0.0128
1.2,3.1935,0.0587,-0.0275
1.22,3.3353,0.0663,-0.0448
1.24,3.4675,0.0769,-0.0635
1.26,3.4321,0.0833,-0.0685
1.28,3.2974,0.0886,-0.0724
1.3,3.1626,0.0918,-0.0765
1.32,3.0059,0.0931,-0.0805
1.34,2.7433,0.0935,-0.0809
1.36,2.4948,0.0884,-0.0816
1.38,2.3736,0.0851,-0.082
1.4,2.4841,0.0803,-0.082
1.42,2.7081,0.0778,-0.082
1.44,2.7516,0.0758,-0.0822
1.46,2.6019,0.0724,-0.0846
1.48,2.4732,0.0684,-0.0841
1.5,2.4257,0.0676,-0.084
1.52,2.3862,0.0664,-0.0839
1.54,2.3866,0.0633,-0.0838
1.56,2.4831,0.0624,-0.0838
1.58,2.8394,0.0618,-0.0837
1.6,3.3401,0.0558,-0.0836
1.62,3.6558,0.0459,-0.0838
1.64,3.7138,0.0378,-0.0841
1.66,3.5966,0.0331,-0.0842
1.68,3.3634,0.0306,-0.0843
1.7,3.1345,0.0305,-0.0844
1.72,2.8278,0.0284,-0.0844
1.74,2.6156,0.0274,-0.0844
1.76,2.4259,0.0309,-0.0844
1.78,2.1784,0.0337,-0.0844
1.8,1.9545,0.0347,-0.0844
1.82,1.8959,0.0369,-0.0842
1.84,2.0121,0.043,-0.0842
1.86,2.1873,0.0457,-0.0842
1.88,2.234,0.047,-0.0841
1.9,2.2506,0.0467,-0.0841
1.92,2.6703,0.047,-0.084
1.94,3.4036,0.0455,-0.084
1.96,4.1843,0.0383,-0.0839
1.98,4.7174,0.0298,-0.0839
2,4.9406,0.0263,-0.084
2.02,5.0516,0.0238,-0.0839
2.04,5.2768,0.0213,-0.0839
2.06,5.3599,0.0222,-0.0839
2.08,5.2999,0.0223,-0.0838
2.1,5.2604,0.0236,-0.0838
2.12,5.2887,0.0248,-0.0837
2.14,5.271,0.0247,-0.0837
2.16,5.2937,0.0264,-0.0837
2.18,5.2218,0.028,-0.0836
2.2,5.0711,0.0296,-0.0836
2.22,4.9372,0.0323,-0.0835
2.24,4.9851,0.0347,-0.0827
2.26,5.1072,0.0281,-0.081
2.28,5.2293,0.0277,-0.0793
2.3,5.3514,0.0309,-0.0776
2.32,5.4173,0.032,-0.0781
2.34,5.4077,0.0317,-0.0792
2.36,5.384,0.0277,-0.0795
2.38,5.461,0.0218,-0.0797
2.4,5.6241,0.0229,-0.0803
2.42,5.6649,0.0261,-0.0811
