Depth,Qc,Fs,u
0,0.0028,0,0
0.02,0.3071,0,0.001
0.04,0.6653,0,0.0173
0.06,0.967,0.04,0.0096
0.08,1.2095,0.0489,0.0064
0.1,1.6633,0.056,0.0042
0.12,2.2714,0.0621,0.0092
0.14,2.6984,0.0637,0.0021
0.16,2.8595,0.0628,0.0018
0.18,2.8978,0.0591,0.0029
0.2,2.8621,0.0536,0.0005
0.22,2.7417,0.0486,0.0015
0.24,2.6454,0.0443,-0.0004
0.26,2.6198,0.0421,-0.0003
0.28,2.5783,0.0394,0.0006
0.3,2.5471,0.0385,0.0012
0.32,2.5069,0.037,0.0002
0.34,2.4317,0.0365,0.0008
0.36,2.3382,0.0339,0.0016
0.38,2.2386,0.0303,0.0001
0.4,2.1372,0.0277,-0.0008
0.42,2.0722,0.025,-0.001
0.44,2.0671,0.0226,0
0.46,2.1035,0.0213,-0.0017
0.48,2.2061,0.021,-0.0027
0.5,2.3476,0.0207,-0.0026
0.52,2.4317,0.0201,-0.0043
0.54,2.4126,0.0204,-0.0017
0.56,2.4452,0.022,-0.0011
0.58,2.526,0.0234,-0.0008
0.6,2.6336,0.0246,-0.0007
0.62,2.7375,0.024,-0.0007
0.64,2.7732,0.0234,-0.0007
0.66,2.7282,0.023,-0.0008
0.68,2.6717,0.0233,-0.0007
0.7,2.6567,0.0238,-0.0003
0.72,2.731,0.0248,-0.0001
0.74,2.829,0.0265,0.0002
0.76,2.9271,0.029,0.0003
0.78,3.0605,0.0331,0
0.8,3.1867,0.0356,-0.0004
0.82,3.3665,0.0367,-0.0002
0.84,3.4862,0.0388,0.0005
0.86,3.4882,0.0418,0.0008
0.88,3.3744,0.0474,0.0001
0.9,3.1557,0.0555,0.0009
0.92,2.9013,0.0627,0.0031
0.94,2.5914,0.0695,0.0003
0.96,2.234,0.0776,-0.0075
0.98,1.9159,0.085,-0.0086
1,1.7168,0.0893,-0.0186
1.02,1.5762,0.0922,-0.027
1.04,1.5116,0.0914,-0.0252
1.06,1.5023,0.0896,-0.0224
1.08,1.5837,0.0898,-0.0174
1.1,1.7609,0.0863,-0.0107
1.12,1.9764,0.084,-0.0063
1.14,2.2074,0.0828,-0.0147
1.16,2.4063,0.0805,-0.0211
1.18,2.5316,0.077,-0.045
1.2,2.6362,0.0735,-0.0327
1.22,2.6968,0.0734,-0.0392
1.24,2.7304,0.0786,-0.04
1.26,2.7738,0.0836,-0.0426
1.28,2.7768,0.0897,-0.0475
1.3,2.7799,0.0986,-0.0524
1.32,2.7074,0.1014,-0.0324
1.34,2.5406,0.0924,-0.0353
1.36,2.4049,0.082,-0.0364
1.38,2.3338,0.0706,-0.0392
1.4,2.4429,0.0638,-0.0368
1.42,2.9622,0.0601,-0.0342
1.44,3.6079,0.0563,-0.0355
1.46,4.0633,0.0526,-0.0396
1.48,4.183,0.0512,-0.0023
1.5,4.2592,0.0503,-0.001
1.52,4.3511,0.0503,-0.001
1.54,4.3919,0.0516,-0.0012
1.56,4.3879,0.0527,-0.0014
1.58,4.3656,0.0537,-0.0017
1.6,4.3486,0.0553,-0.0018
1.62,4.2993,0.0576,-0.0017
1.64,4.2254,0.0593,-0.0015
1.66,4.1565,0.0608,-0.0018
1.68,4.1676,0.0598,-0.0028
1.7,4.338,0.0593,-0.0021
1.72,4.6338,0.0595,-0.0041
1.74,4.8243,0.059,-0.0172
1.76,4.8286,0.0571,-0.0218
1.78,4.7044,0.0531,-0.0032
1.8,4.5402,0.0486,-0.0007
1.82,4.3573,0.0456,-0.0011
1.84,4.1758,0.0434,-0.0017
1.86,4.0248,0.0418,-0.0015
