Depth,Qc,Fs,u
0,0.008,0,0
0.02,0.1652,0,0.0007
0.04,0.8328,0,0.0063
0.06,1.0335,0.0352,-0.0016
0.08,1.1987,0.0416,0.0019
0.1,1.3386,0.0458,0.0013
0.12,1.5122,0.0493,0.003
0.14,1.6693,0.0509,0.0053
0.16,1.7815,0.0512,0.0033
0.18,2.018,0.0509,0.0033
0.2,2.2724,0.0485,0.002
0.22,2.3142,0.0467,0.002
0.24,2.3438,0.0479,0.0017
0.26,2.4039,0.0532,0.0015
0.28,2.504,0.055,0.0022
0.3,2.5783,0.0526,0.0017
0.32,2.608,0.0482,0.0021
0.34,2.7439,0.0463,0.0022
0.36,2.4335,0.0532,0.0009
0.38,2.2463,0.0515,0.0002
0.4,2.3471,0.0475,0.001
0.42,2.2655,0.0422,-0.0002
0.44,2.1838,0.0376,-0.0001
0.46,1.8515,0.036,-0.0011
0.48,1.3031,0.0346,0.0013
0.5,1.1377,0.0304,0.0047
0.52,0.9966,0.0212,0.0073
0.54,0.9297,0.0159,0.0083
0.56,0.8806,0.0111,0.0075
0.58,0.8632,0.0107,0.0067
0.6,0.8505,0.0096,0.0064
0.62,0.8343,0.0086,0.0059
0.64,0.8173,0.0081,0.0057
0.66,0.7891,0.008,0.0053
0.68,0.7719,0.0074,0.0029
0.7,0.7484,0.0073,0.0026
0.72,0.7321,0.0071,0.0026
0.74,0.7116,0.0069,0.0027
0.76,0.6948,0.007,0.0024
0.78,0.6822,0.007,0.0024
0.8,0.6827,0.0077,0.0022
0.82,0.6987,0.0088,0.0019
0.84,0.7385,0.0105,0.0022
0.86,0.8352,0.0123,0.002
0.88,1.016,0.0143,0.0027
0.9,1.2608,0.0156,0.0034
0.92,1.4971,0.0165,0.0034
0.94,1.6423,0.0172,0.0023
0.96,1.7199,0.0179,0.0018
0.98,1.7813,0.0182,0.0015
1,1.8235,0.0184,0.0015
1.02,1.8614,0.0194,0.0019
1.04,1.9177,0.0215,0.0022
1.06,1.9856,0.0237,0.0025
1.08,2.0314,0.0233,0.0024
1.1,2.0237,0.0216,-0.0051
1.12,1.9524,0.0199,-0.0172
1.14,1.8417,0.0185,-0.0267
1.16,1.7537,0.0168,-0.0317
1.18,1.6941,0.0169,-0.0324
1.2,1.6762,0.017,-0.033
1.22,1.6583,0.0172,-0.0336
1.24,1.6401,0.0183,-0.0343
1.26,1.6161,0.0191,-0.0339
1.28,1.6043,0.0178,-0.0302
1.3,1.5953,0.0147,-0.0265
1.32,1.5863,0.0112,-0.023
1.34,1.5536,0.0097,-0.0262
1.36,1.4864,0.01,-0.0324
1.38,1.4325,0.0101,-0.0313
1.4,1.3937,0.0104,-0.0298
1.42,1.3708,0.0114,-0.029
1.44,1.3417,0.013,-0.0283
1.46,1.3078,0.0134,-0.0276
1.48,1.2849,0.0126,-0.0267
1.5,1.2779,0.0106,-0.0255
1.52,1.2949,0.0106,-0.0246
1.54,1.3464,0.0106,-0.0241
1.56,1.3918,0.0107,-0.0242
1.58,1.4213,0.0113,-0.0241
1.6,1.4385,0.012,-0.0232
1.62,1.4473,0.0128,-0.0225
1.64,1.448,0.0134,-0.0218
1.66,1.4248,0.0141,-0.0212
1.68,1.3723,0.0147,-0.0203
1.7,1.2975,0.0152,-0.0195
1.72,1.2253,0.0153,-0.0188
1.74,1.1499,0.0153,-0.0197
1.76,1.0812,0.0146,-0.0193
1.78,1.015,0.0133,-0.0189
1.8,0.9635,0.0127,-0.0178
1.82,0.94,0.0115,-0.0159
1.84,0.9315,0.0107,-0.0156
1.86,0.9369,0.0097,-0.0159
1.88,0.9729,0.0081,-0.0144
1.9,1.0457,0.0083,-0.0127
1.92,1.16,0.0087,-0.0114
1.94,1.2969,0.0076,-0.0104
1.96,1.4203,0.0074,-0.0099
1.98,1.5595,0.0083,-0.0095
2,1.6477,0.0096,-0.009
2.02,1.6288,0.0113,-0.0091
2.04,1.5021,0.012,-0.0087
2.06,1.3702,0.0131,-0.0077
2.08,1.2792,0.0148,-0.0065
2.1,1.2033,0.0171,-0.0057
2.12,1.1193,0.0189,-0.005
2.14,0.9902,0.0199,-0.0041
2.16,0.8086,0.0215,-0.0028
2.18,0.6649,0.0235,-0.0014
2.2,0.5874,0.0254,-0.0002
2.22,0.5317,0.0274,0.0009
2.24,0.4942,0.0316,0.0028
2.26,0.5072,0.0332,0.0033
2.28,0.539,0.033,-0.0025
2.3,0.5727,0.0319,-0.0083
2.32,0.5795,0.0308,-0.014
2.34,0.522,0.0288,-0.0145
2.36,0.5117,0.0255,-0.012
2.38,0.5112,0.0218,-0.0097
2.4,0.5056,0.0195,-0.0084
2.42,0.4874,0.0179,-0.0074
2.44,0.4699,0.0168,-0.0066
2.46,0.4461,0.0162,-0.0058
2.48,0.4273,0.0154,-0.0051
2.5,0.4206,0.015,-0.0043
2.52,0.4188,0.0148,-0.0034
2.54,0.427,0.0139,-0.0027
2.56,0.4449,0.013,-0.002
2.58,0.4741,0.0119,-0.0014
2.6,0.5195,0.0116,-0.0009
2.62,0.5735,0.011,-0.0012
2.64,0.6218,0.0093,-0.0031
2.66,0.6332,0.0077,-0.0049
2.68,0.6403,0.0065,-0.0069
2.7,0.6505,0.0056,-0.0098
2.72,0.6476,0.0052,-0.0113
2.74,0.6233,0.006,-0.0105
2.76,0.5819,0.008,-0.0101
2.78,0.5423,0.0093,-0.0089
2.8,0.5357,0.0132,-0.0059
2.82,0.6134,0.0204,-0.0036
2.84,0.7004,0.0268,-0.0026
2.86,0.7091,0.0295,-0.0095
2.88,0.6995,0.029,-0.0293
2.9,0.6613,0.0293,-0.0534
2.92,0.5819,0.026,-0.0529
2.94,0.4745,0.0225,-0.0527
2.96,0.4027,0.0201,-0.0517
2.98,0.3751,0.0187,-0.0491
3,0.3799,0.0186,-0.0488
3.02,0.435,0.0185,-0.0474
3.04,0.5242,0.0165,-0.0463
3.06,0.64,0.0114,-0.0453
3.08,0.8265,0.0089,-0.0444
3.1,1.0891,0.0086,-0.0437
3.12,1.2537,0.0108,-0.0439
3.14,1.2405,0.0126,-0.044
3.16,1.1259,0.0144,-0.0437
3.18,0.9798,-0.0029,-0.043
3.2,0.805,0.0181,-0.0421
3.22,0.6641,0.0191,-0.0411
3.24,0.5763,0.0188,-0.0399
3.26,0.546,0.0173,-0.0386
3.28,0.3576,0.0155,-0.0111
3.3,0.5609,0.0152,-0.0031
3.32,0.7303,0.0166,-0.0028
3.34,0.6703,0.0179,-0.0017
3.36,0.6043,0.0186,-0.0012
3.38,0.5361,0.0183,0.0006
3.4,0.5086,0.0166,0.002
3.42,0.4916,0.0147,0.0035
3.44,0.4752,0.0146,0.0047
3.46,0.4747,0.0146,0.0061
3.48,0.4743,0.0143,0.0076
3.5,0.4696,0.0142,0.0089
3.52,0.4786,0.0156,0.0102
3.54,0.4989,0.0184,0.012
3.56,0.5509,0.0213,0.0142
3.58,0.6076,0.0229,0.0157
3.6,0.6765,0.0281,0.0176
3.62,0.791,0.0314,0.0192
3.64,0.9268,0.0315,0.0202
3.66,1.0427,0.0312,0.0217
3.68,1.3222,0.0282,0.0244
3.7,1.9411,0.0246,0.0185
3.72,2.8978,0.0188,-0.0067
3.74,3.613,0.0138,-0.0178
3.76,4.1186,0.0136,-0.0288
3.78,4.26,0.0141,-0.0443
3.8,4.2715,0.0156,-0.0457
3.82,4.1461,0.0169,-0.0454
3.84,3.9501,0.0179,-0.0449
3.86,3.8535,0.0193,-0.0437
3.88,3.8347,0.0196,-0.0425
3.9,3.9267,0.0203,-0.0415
3.92,4.2112,0.0226,-0.0405
3.94,4.6297,0.0249,-0.0396
3.96,5.0516,0.0267,-0.039
3.98,5.3642,0.0284,-0.0383
4,5.6476,0.0303,-0.0375
4.02,6.0072,0.0325,-0.0366
4.04,6.3575,0.0344,-0.0338
4.06,6.6667,0.0357,-0.0316
4.08,6.8505,0.0369,-0.0313
4.1,6.8495,0.0389,-0.0312
4.12,6.5778,0.0403,-0.0309
4.14,6.1032,0.0405,-0.0304
4.16,5.4799,0.0391,-0.0297
4.18,4.9091,0.036,-0.0289
4.2,4.4517,0.033,-0.0284
4.22,4.1975,0.0296,-0.0279
4.24,4.097,0.0255,-0.0275
4.26,4.127,0.0228,-0.0285
4.28,4.1532,0.0208,-0.0319
4.3,4.1793,0.0186,-0.0353
4.32,4.2181,0.0185,-0.0381
4.34,4.271,0.021,-0.0376
4.36,4.3004,0.0236,-0.0373
4.38,4.1136,0.0239,-0.0387
4.4,3.7912,0.0222,-0.0373
4.42,3.5052,0.0221,-0.0357
4.44,3.2694,0.0212,-0.0348
4.46,2.7836,0.0196,-0.0411
4.48,2.1996,0.0198,-0.048
4.5,1.7208,0.0215,-0.0474
4.52,1.359,0.0212,-0.046
4.54,1.0416,0.0203,-0.0443
4.56,0.8955,0.0237,-0.0417
4.58,0.9284,0.0268,-0.0389
4.6,1.0336,0.0251,-0.0367
4.62,1.1592,0.023,-0.0345
4.64,1.4239,0.0149,-0.0325
4.66,2.1005,0.0138,-0.0305
4.68,3.3068,0.0164,-0.0295
4.7,4.0451,0.0191,-0.0393
4.72,4.182,0.0211,-0.042
4.74,4.0763,0.0214,-0.0416
4.76,3.9585,0.0208,-0.0405
4.78,4.0185,0.0187,-0.0394
4.8,4.2207,0.018,-0.0388
4.82,4.3057,0.0177,-0.0393
4.84,4.2042,0.0174,-0.0406
