Depth,Qc,Fs,u
0.01,0.137,0.005,0
0.02,0.307,0.005,0.003
0.03,0.425,0.007,0.002
0.04,0.425,0.007,0.002
0.05,0.51,0.008,0
0.06,0.799,0.009,0
0.07,1.266,0.011,0
0.08,1.495,0.011,0
0.09,1.631,0.014,0.001
0.1,1.852,0.015,0.001
0.11,1.869,0.017,0.001
0.12,2.089,0.0203,0.001
0.13,2.183,0.0237,0.001
0.14,2.293,0.027,0.001
0.15,2.446,0.027,0
0.16,2.565,0.033,0.002
0.17,2.675,0.039,0.002
0.18,2.828,0.046,0.002
0.19,2.888,0.05,0.002
0.2,2.939,0.054,0.001
0.21,3.035,0.061,0.0003
0.22,3.131,0.065,-0.0003
0.23,3.227,0.073,-0.001
0.24,3.227,0.081,-0.001
0.25,3.053,0.085,-0.002
0.26,2.879,0.093,-0.003
0.27,2.837,0.099,-0.003
0.28,2.828,0.109,-0.003
0.29,2.811,0.119,-0.004
0.3,2.726,0.129,-0.008
0.31,2.718,0.134,-0.009
0.32,2.675,0.142,-0.008
0.33,2.633,0.149,-0.009
0.34,2.616,0.151,-0.013
0.35,2.59,0.157,-0.012
0.36,2.573,0.159,-0.008
0.37,2.514,0.165,-0.008
0.38,2.463,0.168,-0.007
0.39,2.446,0.17,-0.004
0.4,2.455,0.172,-0.003
0.41,2.455,0.174,-0.002
0.42,2.455,0.175,-0.001
0.43,2.463,0.176,0
0.44,2.489,0.177,0.002
0.45,2.506,0.176,0.003
0.46,2.531,0.176,0.006
0.47,2.539,0.176,0.007
0.48,2.522,0.176,0.007
0.49,2.514,0.177,0.008
0.5,2.539,0.18,0.008
0.51,2.573,0.183,0.006
0.52,2.573,0.187,0.004
0.53,2.599,0.189,0.003
0.54,2.607,0.193,0.003
0.55,2.616,0.194,0.003
0.56,2.633,0.195,0.003
0.57,2.624,0.196,0.002
0.58,2.599,0.196,0.003
0.59,2.582,0.197,0.003
0.6,2.548,0.197,0.002
0.61,2.506,0.197,0.002
0.62,2.48,0.196,0.002
0.63,2.455,0.195,0
0.64,2.429,0.194,-0.002
0.65,2.395,0.192,-0.001
0.66,2.361,0.191,0.001
0.67,2.327,0.19,0.003
0.68,2.268,0.185,0.005
0.69,2.242,0.182,0.005
0.7,2.225,0.18,0.003
0.71,2.217,0.176,0.004
0.72,2.2,0.172,0.007
0.73,2.191,0.168,0.008
0.74,2.191,0.164,0.011
0.75,2.17,0.16,0.012
0.76,2.149,0.156,0.013
0.77,2.123,0.152,0.014
0.78,2.106,0.15,0.014
0.79,2.098,0.145,0.015
0.8,2.089,0.143,0.016
0.81,2.093,0.139,0.0127
0.82,2.098,0.136,0.0093
0.83,2.102,0.133,0.006
0.84,2.106,0.128,0.0027
0.85,2.111,0.126,-0.0007
0.86,2.115,0.123,-0.004
0.87,2.123,0.121,0.003
0.88,2.14,0.119,0.004
0.89,2.149,0.118,0.009
0.9,2.132,0.117,0.014
0.91,2.132,0.116,0.017
0.92,2.132,0.117,0.018
0.93,2.157,0.117,0.019
0.94,2.157,0.116,0.021
0.95,2.149,0.116,0.021
0.96,2.14,0.116,0.024
0.97,2.123,0.115,0.027
0.98,2.132,0.114,0.024
0.99,2.14,0.113,0.024
1,2.149,0.111,0.028
1.01,2.132,0.108,0.031
1.02,2.123,0.107,0.033
1.03,2.115,0.105,0.037
1.04,2.115,0.103,0.038
1.05,2.089,0.102,0.039
1.06,2.073,0.099,0.039
1.07,2.064,0.097,0.041
1.08,2.047,0.095,0.042
1.09,2.039,0.092,0.045
1.1,2.013,0.092,0.047
1.11,2.005,0.09,0.048
1.12,1.988,0.088,0.049
1.13,1.971,0.087,0.05
1.14,1.928,0.086,0.052
1.15,1.903,0.084,0.053
1.16,1.894,0.083,0.053
1.17,1.869,0.081,0.055
1.18,1.852,0.079,0.056
1.19,1.835,0.078,0.057
1.2,1.826,0.077,0.058
1.21,1.826,0.074,0.058
1.22,1.826,0.074,0.061
1.23,1.826,0.072,0.061
1.24,1.826,0.07,0.063
1.25,1.826,0.069,0.063
1.26,1.835,0.068,0.065
1.27,1.835,0.067,0.066
1.28,1.835,0.065,0.068
1.29,1.843,0.064,0.07
1.3,1.852,0.064,0.071
1.31,1.852,0.064,0.073
1.32,1.835,0.064,0.074
1.33,1.835,0.064,0.078
1.34,1.826,0.063,0.079
1.35,1.801,0.063,0.082
1.36,1.792,0.06,0.083
1.37,1.818,0.06,0.083
1.38,1.818,0.06,0.083
1.39,1.818,0.059,0.083
1.4,1.801,0.056,0.088
1.41,1.775,0.056,0.09
1.42,1.758,0.055,0.092
1.43,1.75,0.054,0.093
1.44,1.733,0.054,0.093
1.45,1.733,0.054,0.094
1.46,1.716,0.053,0.096
1.47,1.699,0.052,0.099
1.48,1.69,0.052,0.1
1.49,1.673,0.052,0.103
1.5,1.665,0.053,0.103
1.51,1.656,0.053,0.104
1.52,1.648,0.053,0.106
1.53,1.631,0.054,0.107
1.54,1.623,0.055,0.108
1.55,1.606,0.057,0.109
1.56,1.58,0.057,0.109
1.57,1.563,0.058,0.109
1.58,1.529,0.058,0.109
1.59,1.487,0.057,0.109
1.6,1.47,0.055,0.109
1.61,1.444,0.0485,0.108
1.62,1.427,0.042,0.108
1.63,1.385,0.042,0.108
1.64,1.342,0.044,0.109
1.65,1.3,0.044,0.109
1.66,1.283,0.043,0.111
1.67,1.257,0.044,0.112
1.68,1.257,0.043,0.114
1.69,1.249,0.044,0.114
1.7,1.258,0.043,0.124
1.71,1.266,0.043,0.134
1.72,1.257,0.044,0.137
1.73,1.24,0.044,0.137
1.74,1.232,0.046,0.138
1.75,1.232,0.046,0.137
1.76,1.223,0.046,0.138
1.77,1.215,0.047,0.137
1.78,1.198,0.047,0.126
1.79,1.181,0.047,0.121
1.8,1.181,0.046,0.122
1.81,1.173,0.046,0.123
1.82,1.164,0.045,0.125
1.83,1.147,0.046,0.125
1.84,1.156,0.046,0.124
1.85,1.147,0.046,0.125
1.86,1.147,0.047,0.127
1.87,1.147,0.046,0.129
1.88,1.147,0.046,0.13
1.89,1.156,0.046,0.131
1.9,1.173,0.047,0.133
1.91,1.173,0.046,0.134
1.92,1.181,0.045,0.136
1.93,1.19,0.044,0.139
1.94,1.206,0.044,0.139
1.95,1.215,0.044,0.143
1.96,1.215,0.043,0.144
1.97,1.223,0.043,0.145
1.98,1.223,0.043,0.147
1.99,1.223,0.042,0.149
2,1.223,0.04,0.151
2.01,1.223,0.039,0.153
2.02,1.232,0.039,0.157
2.03,1.24,0.039,0.159
2.04,1.257,0.0357,0.164
2.05,1.283,0.0323,0.168
2.06,1.308,0.029,0.17
2.07,1.325,0.031,0.176
2.08,1.359,0.031,0.178
2.09,1.385,0.034,0.181
2.1,1.41,0.036,0.186
2.11,1.427,0.037,0.188
2.12,1.436,0.038,0.194
2.13,1.444,0.039,0.227
2.14,1.453,0.041,0.26
2.15,1.461,0.043,0.293
2.16,1.495,0.045,0.295
2.17,1.521,0.045,0.299
2.18,1.529,0.047,0.306
2.19,1.529,0.049,0.308
2.2,1.529,0.049,0.309
2.21,1.521,0.049,0.312
2.22,1.512,0.049,0.313
2.23,1.504,0.049,0.314
2.24,1.487,0.049,0.318
2.25,1.487,0.049,0.32
2.26,1.478,0.049,0.322
2.27,1.478,0.049,0.327
2.28,1.47,0.05,0.329
2.29,1.47,0.049,0.331
2.3,1.461,0.049,0.331
2.31,1.461,0.049,0.332
2.32,1.444,0.049,0.329
2.33,1.427,0.048,0.33
2.34,1.419,0.048,0.33
2.35,1.393,0.047,0.331
2.36,1.359,0.047,0.33
2.37,1.325,0.048,0.331
2.38,1.308,0.048,0.332
2.39,1.274,0.047,0.33
2.4,1.24,0.047,0.33
2.41,1.223,0.045,0.326
2.42,1.206,0.043,0.321
2.43,1.19,0.042,0.313
2.44,1.164,0.041,0.306
2.45,1.13,0.04,0.301
2.46,1.113,0.039,0.301
2.47,1.079,0.037,0.305
2.48,1.037,0.037,0.3
2.49,1.02,0.036,0.297
2.5,0.977,0.035,0.296
2.51,0.935,0.034,0.293
2.52,0.926,0.033,0.288
2.53,0.892,0.033,0.28
2.54,0.875,0.032,0.271
2.55,0.841,0.032,0.269
2.56,0.816,0.03,0.269
2.57,0.79,0.03,0.27
2.58,0.79,0.024,0.265
2.59,0.765,0.024,0.272
2.6,0.756,0.024,0.274
2.61,0.756,0.023,0.276
2.62,0.731,0.024,0.28
2.63,0.723,0.024,0.283
2.64,0.714,0.024,0.285
2.65,0.714,0.024,0.285
2.66,0.706,0.024,0.284
2.67,0.68,0.025,0.275
2.68,0.68,0.025,0.268
2.69,0.672,0.026,0.262
2.7,0.672,0.026,0.259
2.71,0.663,0.027,0.26
2.72,0.655,0.028,0.251
2.73,0.655,0.028,0.246
2.74,0.655,0.027,0.238
2.75,0.663,0.029,0.24
2.76,0.655,0.028,0.227
2.77,0.655,0.029,0.227
2.78,0.655,0.029,0.225
2.79,0.655,0.029,0.23
2.8,0.655,0.029,0.235
2.81,0.655,0.029,0.232
2.82,0.655,0.029,0.23
2.83,0.663,0.03,0.23
2.84,0.655,0.03,0.233
2.85,0.655,0.03,0.241
2.86,0.646,0.03,0.248
2.87,0.655,0.03,0.25
2.88,0.655,0.029,0.251
2.89,0.655,0.029,0.252
2.9,0.663,0.031,0.257
