Depth,Qc,Fs,u
0,0.4398,0,-0.0002
0.01,0.7384,0,-0.0004
0.02,1.2137,0,0
0.03,0.7659,0,-0.0002
0.04,0.8405,0,-0.0002
0.05,0.9741,0,-0.0002
0.06,1.0762,0,-0.0002
0.07,1.1783,0.0168,-0.0002
0.08,1.4926,0.0177,-0.0002
0.09,1.6457,0.009,-0.0002
0.09999999,1.8068,0.0137,-0.0002
0.11,2.0464,0.0146,-0.0002
0.12,2.1132,0.014,-0.0004
0.13,2.1446,0.014,-0.0008
0.14,2.1839,0.0145,-0.001
0.15,2.2035,0.0147,0
0.16,2.1957,0.0153,-0.001
0.17,2.1407,0.0169,-0.0004
0.18,2.0975,0.0163,-0.001
0.19,2.0818,0.0169,-0.001
0.2,2.0661,0.0172,-0.0002
0.21,2.0857,0.0175,-0.0004
0.22,2.1014,0.0177,-0.0006
0.23,2.1014,0.0188,0
0.2400001,2.1053,0.0181,0.0002
0.2500001,2.1485,0.0176,0.0014
0.2600001,2.1603,0.0183,0
0.27,2.1407,0.0201,-0.0006
0.28,2.1643,0.0211,-0.0002
0.29,2.18,0.0233,0.0006
0.3,2.1682,0.0295,0.0006
0.31,2.176,0.032,0.0006
0.32,2.1485,0.0339,0.0016
0.33,2.1368,0.0395,0.0027
0.34,1.9757,0.0423,0.0021
0.35,1.8854,0.0448,0.0037
0.36,1.7872,0.048,0.0027
0.3699999,1.6104,0.0537,-0.0004
0.3799999,1.5397,0.0573,0.0066
0.3899999,1.4651,0.061,0.0127
0.3999999,1.3551,0.0665,0.0154
0.4099999,1.3079,0.0691,0.0154
0.4199999,1.2687,0.0701,0.0146
0.4299999,1.194,0.0707,0.014
0.4399999,1.139,0.0709,0.0131
0.4499999,1.0801,0.0705,0.0127
0.4599999,1.0173,0.0702,0.0105
0.4699998,0.9151,0.0686,0.0076
0.4799998,0.8798,0.0673,0.0043
0.4899998,0.8719,0.0661,0.0033
0.4999998,0.868,0.0636,0.0029
0.5099998,0.8405,0.0659,0.0025
0.5199998,0.8209,0.0618,0.0027
0.5299998,0.7973,0.0586,0.0021
0.5399998,0.7855,0.0517,0.0016
0.5499998,0.7934,0.0495,-0.0002
0.5599998,0.7816,0.0477,-0.001
0.5699998,0.7227,0.0462,-0.0006
0.5799997,0.7227,0.0421,0.0004
0.5899997,0.6795,0.0399,0.0008
0.5999997,0.6677,0.0377,0.0004
0.6099997,0.6441,0.0358,-0.0014
0.6199997,0.6245,0.0337,-0.0043
0.6299997,0.6166,0.0322,-0.0059
0.6399997,0.6048,0.0292,-0.0068
0.6499997,0.5616,0.0279,-0.007
0.6599997,0.5498,0.0272,-0.0057
0.6699997,0.5459,0.0265,-0.0045
0.6799996,0.542,0.0245,-0.0059
0.6899996,0.4752,0.0218,-0.0062
0.6999996,0.4359,0.0213,-0.006
0.7099996,0.3927,0.0274,-0.0016
0.7199996,0.3691,0.0218,-0.0016
0.7299996,0.3534,0.0199,-0.0008
0.7399996,0.3102,0.0184,-0.0002
0.7499996,0.2945,0.017,-0.0057
0.7599996,0.2945,0.0148,-0.0105
0.7699996,0.2984,0.0136,-0.01
0.7799996,0.322,0.0126,-0.0043
0.7899995,0.3181,0.0109,-0.0023
0.7999995,0.3141,0.0104,-0.0012
0.8099995,0.3181,0.0101,-0.0002
0.8199995,0.3181,0.0089,0.0006
0.8299995,0.3259,0.0083,0.0021
0.8399995,0.3338,0.0083,0.002
0.8499995,0.3259,0.0082,0.0025
0.8599995,0.3141,0.0079,0.0008
0.8699995,0.3063,0.0072,-0.0014
0.8799995,0.2984,0.0073,-0.0004
0.8899994,0.3102,0.0077,0
0.8999994,0.3141,0.0092,0.0004
0.9099994,0.322,0.0105,0.001
0.9199994,0.3534,0.012,0.0014
0.9299994,0.4006,0.0107,0.0012
0.9399994,0.5734,0.0099,0.0016
0.9499994,0.7227,0.0106,-0.0006
0.9599994,0.9662,0.0124,-0.0008
0.9699994,1.3315,0.0142,0.0006
0.9799994,2.2467,0.016,-0.0012
0.9899994,2.5806,0.0167,-0.008
0.9999993,2.8281,0.0192,-0.0115
1.009999,3.2209,0.02,-0.0115
1.019999,4.195,0.0212,-0.008
1.029999,4.5446,0.022,-0.0025
1.039999,4.8314,0.0229,0.0002
1.049999,5.0435,0.0236,-0.0004
1.059999,4.9689,0.0241,-0.0041
1.069999,4.8667,0.0248,-0.007
1.079999,4.7371,0.0249,-0.0086
1.089999,4.6075,0.0244,-0.0107
1.099999,4.4622,0.024,-0.0131
1.109999,4.1793,0.0234,-0.0156
1.119999,4.0026,0.0232,-0.0205
1.129999,3.7473,0.0253,-0.0221
1.139999,3.4369,0.0262,-0.0238
1.149999,2.8438,0.0269,-0.025
1.159999,2.5963,0.0269,-0.0267
1.169999,2.3881,0.0222,-0.0269
1.179999,2.235,0.0225,-0.0267
1.189999,1.9089,0.0234,-0.0252
1.199999,1.74,0.0232,-0.0221
1.209999,1.6261,0.0229,-0.0219
1.219999,1.6065,0.0224,-0.0217
1.229999,1.634,0.021,-0.0213
1.239999,1.7754,0.0208,-0.0205
1.249999,2.015,0.02,-0.0201
1.259999,2.2507,0.02,-0.0203
1.269999,2.5138,0.0192,-0.0205
1.279999,2.506,0.0192,-0.0213
1.289999,2.3764,0.0212,-0.0224
1.299999,2.2428,0.0211,-0.0234
1.309999,2.1603,0.0195,-0.0082
1.319999,2.0268,0.0171,-0.0113
1.329999,1.8814,0.0149,-0.0115
1.339999,1.7675,0.0139,-0.0113
1.349999,1.74,0.0122,-0.0113
1.359999,1.7086,0.0111,-0.0123
1.369999,1.4729,0.0106,-0.0146
1.379999,1.2804,0.01,-0.0168
1.389999,1.0958,0.0092,-0.0207
1.399999,0.9426,0.0087,-0.0201
1.409999,0.8091,0.0086,-0.0195
1.419999,0.6637,0.0086,-0.0191
1.429999,0.542,0.0081,-0.0187
1.439999,0.4673,0.0082,-0.0181
1.449999,0.4123,0.008,-0.017
1.459999,0.4006,0.0081,-0.0162
1.469999,0.3927,0.0082,-0.0144
1.479999,0.3848,0.0079,-0.0135
1.489999,0.3848,0.0072,-0.0127
1.499999,0.3888,0.0061,-0.0117
1.509999,0.3888,0.0062,-0.0109
1.519999,0.3927,0.0058,-0.0103
1.529999,0.3966,0.0055,-0.0098
1.539999,0.3927,0.0063,-0.0092
1.549999,0.3888,0.0146,-0.0082
1.559999,0.3809,0.0117,-0.0078
1.569999,0.3652,0.0109,-0.0074
1.579999,0.3456,0.0101,-0.007
1.589999,0.3299,0.0096,-0.0064
1.599999,0.3141,0.0094,-0.0059
1.609999,0.1767,0.009,0.0373
1.619999,0.3809,0.0085,0.0355
1.629999,0.3456,0.0082,0.0341
1.639999,0.3299,0.0074,0.0355
1.649999,0.3141,0.0071,0.0361
1.659999,0.2984,0.0067,0.0369
1.669999,0.2945,0.0062,0.0386
1.679999,0.2866,0.006,0.0394
1.689999,0.2749,0.0058,0.04
1.699999,0.2592,0.0056,0.0408
1.709999,0.2552,0.0058,0.042
1.719999,0.2434,0.0049,0.0427
1.729999,0.2277,0.0046,0.0435
1.739999,0.2238,0.0042,0.0451
1.749999,0.2199,0.004,0.0459
1.759999,0.2199,0.0039,0.0466
1.769999,0.2002,0.0036,0.0472
1.779999,0.2002,0.0035,0.0568
1.789999,0.2002,0.0034,0.0583
1.799999,0.1963,0.0031,0.0589
1.809999,0.1924,0.0031,0.0605
1.819999,0.1884,0.0031,0.0611
1.829999,0.1845,0.003,0.0619
1.839999,0.1845,0.0029,0.0628
1.849999,0.1806,0.0029,0.0634
1.859999,0.1806,0.0028,0.064
1.869999,0.1845,0.0027,0.065
1.879999,0.1845,0.0027,0.0656
1.889999,0.1845,0.0027,0.0662
1.899999,0.1884,0.0029,0.0667
1.909999,0.1924,0.0031,0.0681
1.919999,0.1924,0.0032,0.0685
1.929999,0.1924,0.0034,0.0691
1.939999,0.1924,0.0036,0.0699
1.949998,0.1924,0.0036,0.0702
1.959998,0.1924,0.0037,0.0706
1.969998,0.1845,0.0039,0.0708
1.979998,0.1806,0.0039,0.0712
1.989998,0.1806,0.0039,0.0716
1.999998,0.1767,0.0042,0.0718
2.009999,0.1727,0.0042,0.0724
2.019999,0.1688,0.0043,0.0728
2.029999,0.1688,0.0044,0.0732
2.039999,0.1649,0.0044,0.0738
2.049999,0.1649,0.0044,0.074
2.059999,0.1649,0.0043,0.0742
2.069999,0.1649,0.0042,0.0747
2.079998,0.1649,0.0042,0.0751
2.089998,0.1649,0.0042,0.0753
2.099998,0.1649,0.0042,0.0759
2.109998,0.161,0.0043,0.0763
2.119998,0.161,0.0044,0.0763
2.129998,0.1649,0.0038,0.0765
2.139998,0.1727,0.0037,0.0771
2.149998,0.2002,0.0036,0.0779
2.159998,0.2866,0.0037,0.079
2.169998,0.5145,0.004,0.0802
2.179998,0.6323,0.0047,0.0808
2.189998,0.703,0.0054,0.0671
2.199998,0.6795,0.0057,0.0379
2.209998,0.6323,0.0054,0.0301
2.219998,0.5852,0.0049,0.0297
2.229998,0.487,0.0048,0.0318
2.239998,0.4556,0.0049,0.0349
2.249998,0.4202,0.0047,0.0367
2.259998,0.4006,0.0047,0.0384
2.269998,0.3652,0.0053,0.041
2.279998,0.3534,0.0054,0.0402
2.289998,0.3377,0.0055,0.0402
2.299998,0.322,0.0056,0.041
2.309998,0.3181,0.0053,0.0425
2.319998,0.3063,0.0049,0.0427
2.329998,0.2827,0.0048,0.0437
2.339998,0.2788,0.0048,0.0459
2.349998,0.2749,0.0049,0.0468
2.359998,0.267,0.0052,0.048
2.369998,0.267,0.0057,0.0503
2.379998,0.267,0.0058,0.0511
2.389998,0.2709,0.0061,0.0517
2.399998,0.2749,0.0064,0.0525
2.409998,0.2749,0.0066,0.0535
2.419998,0.2749,0.0069,0.0541
2.429998,0.2749,0.0073,0.0546
2.439998,0.2709,0.0076,0.055
2.449998,0.267,0.0077,0.056
2.459998,0.2592,0.0079,0.0564
2.469998,0.2513,0.0077,0.0568
2.479998,0.2474,0.0076,0.0574
2.489998,0.2434,0.0074,0.0576
2.499998,0.2317,0.0072,0.058
2.509998,0.2238,0.0066,0.0587
2.519998,0.2159,0.0062,0.0591
2.529998,0.2159,0.0059,0.0595
2.539998,0.212,0.0062,0.0599
2.549998,0.2081,0.0056,0.0603
2.559998,0.2042,0.0051,0.0605
2.569998,0.2002,0.0047,0.0609
2.579998,0.2002,0.0042,0.0617
2.589998,0.2002,0.0041,0.0619
2.599998,0.1884,0.0039,0.0621
2.609998,0.102,0.0036,0.0757
2.619998,0.1884,0.0035,0.0767
2.629998,0.1845,0.0032,0.0773
2.639998,0.1727,0.0031,0.0779
2.649998,0.1727,0.003,0.0786
2.659998,0.1688,0.0029,0.0792
2.669998,0.1688,0.0029,0.0796
2.679998,0.1649,0.0029,0.0806
2.689998,0.1649,0.003,0.0808
2.699998,0.1649,0.0012,0.0808
2.709998,0.161,0.0036,0.0812
2.719998,0.161,0.003,0.0812
2.729998,0.157,0.0029,0.0814
2.739998,0.1531,0.0027,0.0816
2.749998,0.1492,0.0026,0.082
2.759998,0.1413,0.0026,0.0822
2.769998,0.0785,0.0026,0.0841
2.779998,0.1374,0.0024,0.0851
2.789998,0.1374,0.0023,0.0863
2.799998,0.1413,0.0022,0.087
2.809998,0.1492,0.0022,0.0878
2.819998,0.1531,0.0022,0.0886
2.829998,0.1649,0.0022,0.0898
2.839998,0.1688,0.0023,0.09
2.849998,0.1767,0.0024,0.0902
2.859998,0.1806,0.0026,0.0903
2.869998,0.1845,0.0026,0.0905
2.879998,0.1924,0.0027,0.0907
2.889998,0.1924,0.0029,0.0911
2.899998,0.1884,0.003,0.0911
2.909998,0.1884,0.0032,0.0915
2.919998,0.1884,0.0034,0.0921
2.929998,0.1884,0.0034,0.0923
2.939998,0.1845,0.0034,0.0931
2.949998,0.1806,0.0032,0.0935
2.959998,0.1845,0.0032,0.0939
2.969998,0.1845,0.0031,0.0944
2.979998,0.1884,0.0029,0.0954
2.989998,0.2002,0.0029,0.0966
2.999998,0.2238,0.0026,0.0978
3.009998,0.2552,0.003,0.0985
3.019998,0.3024,0.0037,0.0993
3.029998,0.3416,0.0037,0.0997
3.039998,0.377,0.0037,0.0982
3.049998,0.4281,0.0041,0.0919
3.059998,0.487,0.0037,0.081
3.069998,0.5105,0.0029,0.0702
3.079998,0.4909,0.0027,0.0689
3.089998,0.4123,0.003,0.065
3.099998,0.3574,0.0029,0.0632
3.109998,0.3063,0.0029,0.0663
3.119998,0.2866,0.0031,0.0724
3.129997,0.2709,0.0032,0.0755
3.139997,0.267,0.0032,0.0775
3.149997,0.267,0.0031,0.0786
3.159997,0.2709,0.0034,0.0798
3.169997,0.2788,0.0034,0.0823
3.179997,0.2866,0.0033,0.0837
3.189997,0.3063,0.003,0.0847
3.199997,0.3259,0.0028,0.0853
3.209997,0.3377,0.0027,0.0853
3.219997,0.3299,0.0027,0.0855
3.229997,0.3181,0.0027,0.0857
3.239997,0.3063,0.0027,0.0859
3.249997,0.2984,0.0026,0.089
3.259997,0.2984,0.0022,0.0903
3.269997,0.2984,0.0021,0.0915
3.279997,0.3024,0.0016,0.0925
3.289997,0.3102,0.0014,0.0937
3.299997,0.3416,0.002,0.0958
3.309997,0.597,0.0024,0.0991
3.319997,1.1508,0.0027,0.1038
3.329997,1.9993,0.0032,0.1042
3.339997,2.9891,0.0039,0.096
3.349997,3.6648,0.0046,0.0365
3.359997,3.9554,0.0056,0.0304
3.369997,3.9869,0.0073,0.0306
3.379997,3.9004,0.0101,0.0308
3.389997,3.7905,0.012,0.031
3.399997,3.6412,0.0129,0.0312
3.409997,3.3898,0.0144,0.0301
3.419997,2.9891,0.0159,0.0304
3.429997,2.4746,0.0167,0.0314
3.439997,1.8461,0.0163,0.0281
3.449997,1.5279,0.0155,0.0094
3.459997,1.4061,0.0131,-0.0203
3.469997,1.2962,0.0105,-0.0289
3.479997,1.1665,0.0097,-0.0299
3.489997,0.9623,0.0088,-0.0277
3.499997,0.8051,0.0079,-0.0261
3.509997,0.5616,0.0068,-0.0244
3.519997,0.4673,0.0059,-0.0217
3.529997,0.4123,0.0052,-0.0195
3.539997,0.3809,0.0004,-0.0152
3.549997,0.3613,0.0039,-0.0123
3.559997,0.377,0.0037,-0.0103
3.569997,0.4006,0.0035,-0.0088
3.579997,0.4202,0.0034,-0.007
3.589997,0.4438,0.0034,-0.0057
3.599997,0.4634,0.0033,-0.0049
3.609997,0.3102,0.0032,0.0365
3.619997,0.538,0.0029,0.0301
3.629997,0.4909,0.0029,0.0357
3.639997,0.4634,0.0029,0.0381
3.649997,0.4241,0.003,0.04
3.659997,0.4084,0.0029,0.0447
3.669997,0.4045,0.003,0.0472
3.679997,0.4084,0.0031,0.0496
3.689997,0.4123,0.0031,0.0517
3.699997,0.4123,0.0024,0.055
3.709997,0.4084,0.0027,0.057
3.719997,0.4084,0.0029,0.0591
3.729997,0.4163,0.003,0.0609
3.739997,0.4202,0.0029,0.0642
3.749997,0.4163,0.0029,0.0656
3.759997,0.4123,0.003,0.0671
3.769997,0.4713,0.0031,0.0978
3.779997,0.4634,0.003,0.1009
3.789997,0.4202,0.0029,0.104
3.799997,0.4045,0.0029,0.1069
3.809997,0.3927,0.0029,0.112
3.819997,0.3848,0.0028,0.1142
3.829997,0.3652,0.0029,0.1165
3.839997,0.3534,0.0027,0.121
3.849997,0.3456,0.0027,0.1227
3.859997,0.3377,0.0025,0.1245
3.869997,0.322,0.0024,0.1286
3.879997,0.3181,0.0025,0.1309
3.889997,0.3141,0.0025,0.1329
3.899997,0.322,0.0026,0.1352
3.909997,0.3259,0.0024,0.1399
3.919997,0.3338,0.0024,0.1417
3.929997,0.3416,0.0024,0.1426
3.939997,0.3416,0.0022,0.1462
3.949997,0.3377,0.0022,0.1483
3.959997,0.3299,0.0023,0.1505
3.969997,0.3259,0.0022,0.1526
3.979997,0.3259,0.0022,0.1559
3.989997,0.3181,0.0022,0.1579
3.999997,0.3141,0.0022,0.1598
4.009997,0.3141,0.0022,0.162
4.019997,0.3024,0.0022,0.1635
4.029997,0.3024,0.0022,0.1657
4.039998,0.3024,0.0021,0.1659
4.049998,0.2945,0.0021,0.1666
4.059998,0.2906,0.0021,0.1682
4.069998,0.2906,0.0021,0.169
4.079998,0.2906,0.0021,0.1696
4.089999,0.2866,0.0021,0.1727
4.099999,0.2827,0.0022,0.1745
4.109999,0.2788,0.0023,0.1733
4.119999,0.2749,0.0024,0.1707
4.13,0.2709,0.0024,0.1705
4.14,0.267,0.0024,0.1713
4.15,0.267,0.0027,0.1729
4.16,0.267,0.0027,0.1739
4.170001,0.267,0.0029,0.1748
4.180001,0.2709,0.0032,0.1762
4.190001,0.2788,0.0032,0.1758
4.200001,0.2827,0.0033,0.1653
4.210001,0.2788,0.0034,0.1719
4.220002,0.2709,0.0036,0.17
4.230002,0.2749,0.0039,0.1702
4.240002,0.2749,0.004,0.1737
4.250002,0.2788,0.0041,0.1793
4.260003,0.2749,0.0042,0.1809
4.270003,0.2709,0.0042,0.1836
4.280003,0.2709,0.0044,0.1832
4.290003,0.2709,0.0047,0.1887
4.300004,0.2866,0.0049,0.1912
4.310004,0.3102,0.0048,0.1926
4.320004,0.3809,0.0052,0.1944
4.330004,0.4045,0.0057,0.1967
4.340004,0.4202,0.0062,0.2026
4.350005,0.4359,0.0064,0.2065
4.360005,0.4556,0.0063,0.2107
4.370005,0.4634,0.0064,0.2141
4.380005,0.4713,0.0066,0.2145
4.390006,0.4516,0.0068,0.2193
4.400006,0.4595,0.0071,0.2289
4.410006,0.4752,0.0069,0.2361
4.420006,0.5027,0.007,0.2428
4.430007,0.5538,0.0069,0.2453
4.440007,0.5852,0.0066,0.2552
4.450007,0.593,0.0066,0.2615
4.460007,0.6127,0.0067,0.2664
4.470007,0.6087,0.0064,0.2767
4.480008,0.6166,0.0062,0.2831
4.490008,0.6166,0.0058,0.2861
4.500008,0.5891,0.0057,0.2822
4.510008,0.5813,0.0057,0.2909
4.520009,0.5852,0.0057,0.2988
4.530009,0.593,0.0057,0.3044
4.540009,0.6166,0.0029,0.3173
4.550009,0.6284,0.0044,0.3183
4.560009,0.6205,0.0046,0.3198
4.57001,0.6087,0.0051,0.321
4.58001,0.597,0.005,0.3239
4.59001,0.597,0.0049,0.3286
4.60001,0.6087,0.0049,0.331
4.610011,0.4988,0.0049,0.2949
4.620011,0.6991,0.0046,0.3255
4.630011,0.6559,0.0046,0.3382
4.640011,0.6441,0.0045,0.3464
4.650012,0.648,0.0046,0.3503
4.660012,0.6402,0.0043,0.3528
4.670012,0.6166,0.0038,0.3616
4.680012,0.5695,0.0036,0.3686
4.690012,0.5263,0.0036,0.3534
4.700013,0.5027,0.0034,0.3442
4.710013,0.4909,0.0038,0.3388
4.720013,0.4398,0.0042,0.3388
4.730013,0.4202,0.0042,0.3351
4.740014,0.4123,0.0039,0.3155
4.750014,0.4006,0.0037,0.3128
4.760014,0.3888,0.0039,0.3071
4.770014,0.3495,0.0042,0.2779
4.780015,0.3534,0.0042,0.2927
4.790015,0.3848,0.0045,0.3054
4.800015,0.4202,0.0046,0.3146
4.810015,0.4595,0.0048,0.319
4.820015,0.4988,0.0052,0.3296
4.830016,0.5734,0.0052,0.3351
4.840016,0.6009,0.005,0.3401
4.850016,0.6245,0.0052,0.3272
4.860016,0.6637,0.0071,0.3569
4.870017,0.7462,0.0083,0.3633
4.880017,0.8209,0.0093,0.3653
4.890017,0.9898,0.0107,0.3774
4.900017,1.029,0.0115,0.3179
4.910017,1.0644,0.0138,0.2908
4.920018,1.0801,0.0149,0.3097
4.930018,1.1272,0.0157,0.3306
4.940018,1.1744,0.016,0.3626
4.950018,1.2333,0.0167,0.3618
4.960019,1.3158,0.0172,0.4139
4.970019,1.4061,0.0181,0.419
4.980019,1.4808,0.0208,0.4359
4.990019,1.4572,0.0242,0.5138
5.00002,1.4179,0.0262,0.5025
5.01002,1.3904,0.0277,0.427
5.02002,1.3197,0.0287,0.3994
5.03002,1.3158,0.0284,0.1992
5.04002,1.2804,0.0283,0.1692
5.050021,1.2176,0.0284,0.186
5.060021,1.1351,0.0275,0.2047
5.070021,0.9937,0.0272,0.202
5.080021,0.923,0.0274,0.2845
5.090022,0.8994,0.0271,0.3534
5.100022,0.923,0.0241,0.361
5.110022,1.0173,0.0222,0.3671
5.120022,1.088,0.0204,0.3708
5.130023,1.1705,0.0177,0.3434
5.140023,1.2372,0.0158,0.3678
5.150023,1.2844,0.0122,0.3774
5.160023,1.3197,0.0112,0.3825
5.170023,1.3551,0.0106,0.3608
5.180024,1.3197,0.0106,0.3372
5.190024,1.2451,0.0105,0.3343
5.200024,1.1547,0.0104,0.3452
5.210024,1.0408,0.0099,0.3598
5.220025,0.8798,0.0096,0.3766
5.230025,0.8287,0.0096,0.3704
5.240025,0.7737,0.0095,0.3764
5.250025,0.7305,0.0089,0.3879
5.260026,0.6755,0.0083,0.3827
5.270026,0.6716,0.0082,0.3858
5.280026,0.6912,0.0077,0.3891
5.290026,0.6991,0.0072,0.3963
5.300026,0.7187,0.0068,0.3963
5.310027,0.7698,0.0072,0.3717
5.320027,0.8091,0.0082,0.3343
5.330027,0.8444,0.0091,0.3368
5.340027,0.8641,0.0093,0.3263
5.350028,0.9112,0.0099,0.2962
5.360028,0.9269,0.0106,0.2849
5.370028,0.9269,0.0115,0.2695
5.380028,0.9308,0.0127,0.2943
5.390028,0.9466,0.016,0.3105
5.400029,1.0526,0.0177,0.3066
5.410029,1.1312,0.0196,0.2699
5.420029,1.2058,0.0213,0.281
5.430029,1.2883,0.0232,0.3029
5.44003,1.359,0.0237,0.297
5.45003,1.3826,0.0238,0.2896
5.46003,1.4297,0.0246,0.297
5.47003,1.4376,0.0267,0.3294
5.480031,1.4454,0.0289,0.3487
5.490031,1.4572,0.0297,0.3581
5.500031,1.4768,0.0292,0.3872
5.510031,1.4886,0.0295,0.4539
5.520031,1.4847,0.0288,0.4755
5.530032,1.4926,0.0274,0.497
5.540032,1.4808,0.0423,0.5091
5.550032,1.3983,0.0409,0.5362
5.560032,1.3197,0.0381,0.5076
5.570033,1.2215,0.0362,0.4929
5.580033,1.143,0.0335,0.4342
5.590033,1.0487,0.0326,0.3852
5.600033,0.9976,0.03,0.354
5.610034,1.0369,0.0274,0.2933
5.620034,0.9898,0.0224,0.2488
5.630034,0.9191,0.0202,0.2773
5.640034,0.8562,0.0186,0.3386
5.650034,0.758,0.017,0.3815
5.660035,0.7187,0.0147,0.4254
5.670035,0.7069,0.0132,0.4344
5.680035,0.7069,0.0119,0.4394
5.690035,0.7344,0.0091,0.4463
5.700036,0.7502,0.0064,0.4529
5.710036,0.758,0.0065,0.459
5.720036,0.7659,0.0064,0.4636
5.730036,0.7777,0.0062,0.4693
5.740036,0.7777,0.0059,0.4734
5.750037,0.7659,0.0057,0.4707
5.760037,0.7619,0.0057,0.4689
5.770037,0.7698,0.0056,0.4203
5.780037,0.7934,0.0056,0.4426
5.790038,0.7934,0.0054,0.4834
5.800038,0.8169,0.0061,0.4923
5.810038,0.8601,0.0071,0.4931
5.820038,0.8837,0.0072,0.4958
5.830039,0.8837,0.0068,0.4939
5.840039,0.8523,0.0064,0.4324
5.850039,0.8209,0.0069,0.3993
5.860039,0.7816,0.0072,0.3756
5.870039,0.7777,0.0074,0.4084
5.88004,0.7384,0.0074,0.4324
5.89004,0.7266,0.0071,0.4683
5.90004,0.7305,0.0071,0.4601
5.91004,0.7148,0.0073,0.4722
5.920041,0.7423,0.0077,0.4767
5.930041,0.7698,0.0076,0.497
5.940041,0.8169,0.0076,0.4984
5.950041,0.8759,0.0077,0.5076
5.960042,0.9898,0.0079,0.5134
5.970042,1.0369,0.0078,0.5312
5.980042,1.033,0.0072,0.5378
5.990042,1.0173,0.0069,0.5378
6.000042,0.9976,0.0072,0.515
6.010043,0.9466,0.0076,0.4997
6.020043,0.9269,0.0079,0.5396
6.030043,0.9387,0.0079,0.5733
6.040043,0.9544,0.0075,0.5762
6.050044,0.9348,0.0069,0.5587
6.060044,0.9269,0.0062,0.5692
6.070044,0.9269,0.0052,0.5774
6.080044,0.923,0.0053,0.5895
6.090044,0.9426,0.0068,0.6036
6.100045,1.1272,0.0099,0.6137
6.110045,1.2765,0.0131,0.6342
6.120045,1.4572,0.0156,0.5509
6.130045,1.5986,0.0206,0.4211
6.140046,1.8304,0.0229,0.3509
6.150046,1.8932,0.026,0.2078
6.160046,1.8461,0.0292,0.1899
6.170046,1.7165,0.0349,0.1893
6.180047,1.5829,0.0386,0.1885
6.190047,1.4572,0.0419,0.1544
6.200047,1.2058,0.044,0.1204
6.210047,1.1351,0.0444,0.0142
6.220047,1.033,0.0452,0.0181
6.230048,0.9623,0.0438,0.0217
6.240048,0.9426,0.0396,0.0222
6.250048,0.9819,0.0365,0.0277
6.260048,1.0369,0.0355,0.0468
6.270049,1.0448,0.0291,0.0634
6.280049,1.0919,0.0256,0.0695
6.290049,1.0801,0.025,0.0757
6.300049,1.0801,0.0252,0.073
6.31005,1.084,0.026,0.0472
6.32005,1.0644,0.0256,0.0431
6.33005,0.9976,0.0249,0.0535
6.34005,1.0251,0.0252,0.0531
6.35005,1.0369,0.0254,0.0556
6.360051,1.0173,0.025,0.0587
6.370051,0.978,0.0255,0.0626
6.380051,0.9112,0.025,0.066
6.390051,0.8719,0.0236,0.0566
6.400052,0.8366,0.0223,0.0597
6.410052,0.7855,0.0187,0.0638
6.420052,0.703,0.0171,0.066
6.430052,0.6716,0.0151,0.0671
6.440053,0.6441,0.0139,0.0704
6.450053,0.6284,0.0115,0.0767
6.460053,0.6284,0.0114,0.0784
6.470053,0.6166,0.011,0.0825
6.480053,0.6716,0.0108,0.0847
6.490054,0.7266,0.0107,0.0913
6.500054,0.8012,0.0107,0.0948
6.510054,0.9034,0.0103,0.0991
6.520054,1.0683,0.0102,0.1038
6.530055,1.1233,0.0101,0.1136
6.540055,1.1744,0.0154,0.119
6.550055,1.2412,0.0146,0.1255
6.560055,1.3158,0.0165,0.1329
6.570055,1.4219,0.0185,0.143
6.580056,1.4768,0.0208,0.1653
6.590056,1.5515,0.0247,0.1754
