Depth,Qc,Fs,u
0,0.197,0,0.0011
0.01,1.4701,0,-0.0008
0.02,1.7023,0,-0.0008
0.03,1.6133,0.0025,-0.0008
0.04,1.7023,0.005,-0.0008
0.05,1.6945,0.01,-0.001
0.06,1.7874,0.0199,-0.0013
0.07,1.977,0.0296,-0.0013
0.08,2.2634,0.0345,-0.0014
0.09,2.5033,0.0369,-0.0015
0.09999999,2.6194,0.0374,-0.0011
0.11,2.5807,0.0375,-0.0007
0.12,2.5962,0.0373,0
0.13,2.542,0.0371,-0.0004
0.14,2.3795,0.035,-0.0008
0.15,2.2247,0.0336,-0.0011
0.16,2.0273,0.0326,-0.0011
0.17,1.8958,0.0325,-0.0015
0.18,1.7603,0.0324,-0.0015
0.19,1.652,0.028,-0.0015
0.2,1.4817,0.0268,-0.0015
0.21,1.4159,0.0203,-0.0013
0.22,1.2882,0.0201,-0.0013
0.23,1.2534,0.02,-0.0009
0.2400001,1.1528,0.0204,-0.0004
0.2500001,1.0947,0.0208,-0.0008
0.2600001,1.0406,0.0217,-0.0007
0.27,1.0251,0.0227,-0.0006
0.28,1.0096,0.0233,-0.0007
0.29,1.0173,0.0238,-0.0007
0.3,0.9941,0.0248,-0.0006
0.31,0.9825,0.025,-0.0005
0.32,0.9864,0.0251,-0.0003
0.33,0.967,0.0251,0.0002
0.34,0.9167,0.025,0.0047
0.35,0.8896,0.025,-0.0019
0.36,0.8471,0.0232,-0.0019
0.3699999,0.7968,0.0226,-0.0019
0.3799999,0.7797,0.0216,-0.0019
0.3899999,0.7716,0.0213,-0.0019
0.3999999,0.774,0.0205,-0.0015
0.4099999,0.7764,0.0205,-0.0017
0.4199999,0.8084,0.0204,-0.0016
0.4299999,0.8703,0.0204,-0.0015
0.4399999,0.9322,0.0203,-0.0013
0.4499999,0.9786,0.0193,-0.0011
0.4599999,1.0406,0.0189,-0.0009
0.4699998,1.1141,0.0191,-0.0009
0.4799998,1.1218,0.0193,-0.0008
0.4899998,1.1257,0.0199,-0.001
0.4999998,1.1373,0.0211,-0.0011
0.5099998,1.1334,0.0306,-0.0011
0.5199998,1.1605,0.0389,-0.0006
