Depth,Qc,Fs,u
0.01,0.195,0.006,0
0.02,0.399,0.005,0
0.03,0.603,0.004,0
0.04,0.747,0.005,0
0.05,0.883,0.005,0.002
0.06,0.993,0.005,0
0.07,1.044,0.005,-0.002
0.08,1.104,0.006,-0.001
0.09,1.155,0.007,-0.001
0.1,0.73,0.007,-0.001
0.11,0.866,0.008,-0.001
0.12,1.189,0.008,-0.001
0.13,1.257,0.008,0
0.14,1.274,0.008,-0.001
0.15,1.358,0.008,-0.001
0.16,1.384,0.008,-0.001
0.17,1.486,0.008,-0.001
0.18,1.52,0.008,-0.001
0.19,1.52,0.009,-0.001
0.2,1.469,0.008,-0.001
0.21,1.46,0.009,-0.001
0.22,1.401,0.009,-0.001
0.23,1.35,0.008,0.001
0.24,1.325,0.009,-0.001
0.25,1.308,0.009,-0.001
0.26,1.291,0.009,-0.001
0.27,1.282,0.012,-0.001
0.28,1.418,0.016,-0.002
0.29,1.503,0.028,-0.001
0.3,1.808,0.033,0
0.31,1.97,0.05,-0.001
0.32,2.318,0.026,0
0.33,2.742,0.041,0
0.34,2.878,0.047,-0.001
0.35,3.26,0.057,0.003
0.36,3.736,0.05,-0.002
0.37,4.033,0.061,0.001
0.38,4.39,0.082,0.002
0.39,4.576,0.078,-0.002
0.4,4.237,0.076,-0.001
0.41,4.992,0.103,0
0.42,5.323,0.103,0.003
0.43,5.655,0.106,0
0.44,4.857,0.104,-0.001
0.45,5.094,0.1,0.003
0.46,5.111,0.096,0
0.47,4.721,0.088,-0.001
0.48,3.693,0.089,-0.004
0.49,2.802,0.087,0.013
0.5,2.284,0.082,0.003
0.51,2.335,0.081,-0.002
0.52,2.36,0.076,0.003
0.53,2.471,0.072,0.003
0.54,2.403,0.07,0.004
0.55,2.284,0.072,-0.002
0.56,2.199,0.077,0.003
0.57,2.157,0.047,0.007
0.58,1.817,0.045,0.002
0.59,1.656,0.049,-0.003
0.6,1.613,0.052,0
0.61,1.596,0.053,0.001
0.62,1.588,0.056,0.002
0.63,1.503,0.058,0.003
0.64,1.418,0.058,0
0.65,1.375,0.059,-0.003
0.66,1.325,0.06,-0.002
0.67,1.291,0.054,-0.013
0.68,1.24,0.053,-0.009
0.69,1.129,0.052,-0.004
0.7,1.129,0.051,0.001
0.71,1.078,0.052,0.003
0.72,1.061,0.051,0.002
0.73,1.061,0.051,-0.003
0.74,1.087,0.05,-0.003
0.75,1.095,0.049,-0.018
0.76,1.121,0.049,-0.033
0.77,1.172,0.048,-0.02
0.78,1.265,0.049,-0.003
0.79,1.172,0.046,-0.002
0.8,1.155,0.048,-0.002
0.81,1.155,0.048,-0.002
0.82,1.146,0.049,-0.003
0.83,1.189,0.05,-0.002
0.84,1.112,0.05,-0.002
0.85,1.18,0.047,-0.002
0.86,1.172,0.047,-0.002
0.87,1.036,0.048,-0.002
0.88,1.044,0.048,-0.002
0.89,1.053,0.049,0.001
0.9,1.078,0.048,0.001
0.91,1.155,0.049,0.004
0.92,1.392,0.055,0.007
0.93,1.443,0.057,-0.001
0.94,1.435,0.058,-0.017
0.95,1.418,0.061,-0.019
0.96,1.749,0.065,-0.018
0.97,1.961,0.064,-0.02
0.98,1.987,0.063,-0.005
0.99,1.528,0.062,0.001
1,1.409,0.061,0.003
1.01,1.282,0.059,0.002
1.02,1.197,0.057,0.006
1.03,1.146,0.055,0.007
1.04,1.095,0.055,0.025
1.05,1.027,0.048,0.028
1.06,1.002,0.041,0.03
1.07,0.959,0.04,0.031
1.08,0.942,0.039,0.031
1.09,0.908,0.038,0.031
1.1,0.875,0.037,0.031
1.11,0.866,0.035,0.031
1.12,0.832,0.032,0.03
1.13,0.815,0.032,0.029
1.14,0.815,0.031,0.03
1.15,0.815,0.031,0.031
1.16,0.747,0.031,0.032
1.17,0.73,0.031,0.032
1.18,0.696,0.031,0.032
1.19,0.679,0.032,0.032
1.2,0.654,0.031,0.032
1.21,0.637,0.03,0.031
1.22,0.628,0.029,0.031
1.23,0.611,0.028,0.031
1.24,0.611,0.026,0.031
1.25,0.594,0.025,0.032
1.26,0.586,0.025,0.032
1.27,0.569,0.024,0.032
1.28,0.543,0.024,0.033
1.29,0.526,0.023,0.033
1.3,0.518,0.022,0.032
1.31,0.492,0.022,0.032
1.32,0.484,0.021,0.032
1.33,0.458,0.02,0.032
1.34,0.45,0.02,0.032
1.35,0.433,0.02,0.031
1.36,0.408,0.019,0.03
1.37,0.408,0.019,0.03
1.38,0.399,0.018,0.029
1.39,0.382,0.017,0.029
1.4,0.374,0.017,0.029
1.41,0.365,0.017,0.029
1.42,0.374,0.017,0.029
1.43,0.365,0.018,0.029
1.44,0.374,0.017,0.029
1.45,0.391,0.017,0.029
1.46,0.408,0.016,0.03
1.47,0.433,0.017,0.03
1.48,0.475,0.017,0.031
1.49,0.56,0.018,0.032
1.5,0.603,0.02,0.029
1.51,0.688,0.02,0.025
1.52,0.756,0.022,0.024
1.53,0.773,0.022,0.008
1.54,0.798,0.023,-0.006
1.55,0.815,0.026,-0.024
1.56,0.832,0.026,-0.039
1.57,0.849,0.027,-0.045
1.58,0.841,0.028,-0.048
1.59,0.849,0.031,-0.047
1.6,0.849,0.032,-0.048
1.61,0.875,0.032,-0.051
1.62,0.875,0.033,-0.051
1.63,0.883,0.033,-0.045
1.64,0.9,0.033,-0.044
1.65,0.891,0.034,-0.043
1.66,0.9,0.034,-0.043
1.67,0.925,0.036,-0.036
1.68,0.976,0.037,-0.035
1.69,1.019,0.037,-0.033
1.7,1.019,0.038,-0.032
1.71,1.044,0.038,-0.033
1.72,1.053,0.039,-0.033
1.73,1.061,0.04,-0.031
1.74,1.112,0.04,-0.036
1.75,1.112,0.041,-0.036
1.76,1.078,0.042,-0.033
1.77,1.036,0.043,-0.032
1.78,1.036,0.043,-0.03
1.79,1.01,0.042,-0.03
1.8,1.019,0.041,-0.03
1.81,1.027,0.041,-0.029
1.82,0.968,0.04,-0.03
1.83,0.942,0.039,-0.031
1.84,0.9,0.039,-0.029
1.85,0.875,0.036,-0.029
1.86,0.832,0.036,-0.028
1.87,0.798,0.035,-0.028
1.88,0.79,0.032,-0.025
1.89,0.773,0.032,-0.024
1.9,0.747,0.031,-0.022
1.91,0.73,0.031,-0.018
1.92,0.722,0.03,-0.016
1.93,0.722,0.029,-0.015
1.94,0.739,0.027,-0.014
1.95,0.764,0.025,-0.013
1.96,0.773,0.025,-0.012
1.97,0.764,0.025,-0.011
1.98,0.764,0.025,-0.01
1.99,0.773,0.024,-0.008
2,0.773,0.024,-0.008
2.01,0.764,0.023,-0.008
2.02,0.73,0.022,-0.008
2.03,0.713,0.022,-0.006
2.04,0.696,0.022,-0.005
2.05,0.679,0.022,-0.005
2.06,0.671,0.022,-0.004
2.07,0.654,0.022,-0.004
2.08,0.654,0.021,-0.004
2.09,0.62,0.016,-0.004
2.1,0.586,0.015,-0.004
2.11,0.577,0.015,-0.004
2.12,0.552,0.015,-0.004
2.13,0.535,0.015,-0.004
2.14,0.518,0.015,-0.004
2.15,0.484,0.015,-0.003
2.16,0.467,0.015,-0.002
2.17,0.442,0.014,-0.002
2.18,0.45,0.014,0.012
2.19,0.442,0.014,0.012
2.2,0.425,0.014,0.013
2.21,0.408,0.014,0.013
2.22,0.408,0.014,0.013
2.23,0.399,0.014,0.013
2.24,0.391,0.013,0.014
2.25,0.391,0.013,0.014
2.26,0.391,0.012,0.014
2.27,0.391,0.011,0.015
2.28,0.391,0.011,0.015
2.29,0.382,0.011,0.016
2.3,0.374,0.011,0.016
2.31,0.374,0.011,0.016
2.32,0.365,0.011,0.016
2.33,0.365,0.01,0.016
2.34,0.357,0.01,0.015
2.35,0.348,0.011,0.016
2.36,0.348,0.01,0.015
2.37,0.34,0.01,0.015
2.38,0.323,0.01,0.016
2.39,0.306,0.01,0.016
2.4,0.289,0.01,0.015
2.41,0.28,0.01,0.015
2.42,0.263,0.01,0.015
2.43,0.255,0.01,0.015
2.44,0.238,0.009,0.015
2.45,0.229,0.009,0.015
2.46,0.221,0.009,0.014
2.47,0.204,0.009,0.015
2.48,0.204,0.008,0.014
2.49,0.187,0.008,0.013
2.5,0.178,0.008,0.013
2.51,0.161,0.008,0.013
2.52,0.153,0.007,0.013
2.53,0.144,0.006,0.013
2.54,0.136,0.006,0.013
2.55,0.127,0.005,0.013
2.56,0.119,0.005,0.013
2.57,0.11,0.005,0.013
2.58,0.11,0.005,0.013
2.59,0.102,0.005,0.013
2.6,0.102,0.004,0.013
2.61,0.093,0.004,0.014
2.62,0.093,0.004,0.014
2.63,0.093,0.004,0.015
2.64,0.093,0.004,0.015
2.65,0.093,0.004,0.016
2.66,0.093,0.004,0.016
2.67,0.085,0.003,0.016
2.68,0.085,0.003,0.017
2.69,0.093,0.002,0.017
2.7,0.093,0.003,0.017
2.71,0.093,0.003,0.017
2.72,0.093,0.003,0.018
2.73,0.093,0.002,0.018
2.74,0.093,0.002,0.018
2.75,0.093,0.003,0.018
2.76,0.102,0.003,0.018
2.77,0.102,0.003,0.018
2.78,0.102,0.003,0.018
2.79,0.102,0.003,0.019
2.8,0.102,0.004,0.019
2.81,0.102,0.004,0.019
2.82,0.102,0.004,0.019
2.83,0.102,0.003,0.019
2.84,0.102,0.003,0.019
2.85,0.102,0.003,0.02
2.86,0.102,0.004,0.02
2.87,0.102,0.004,0.02
2.88,0.102,0.003,0.02
2.89,0.102,0.003,0.021
2.9,0.11,0.002,0.021
2.91,0.11,0.003,0.021
2.92,0.127,0.003,0.021
2.93,0.136,0.003,0.021
2.94,0.144,0.003,0.022
2.95,0.144,0.003,0.022
2.96,0.144,0.004,0.022
2.97,0.153,0.004,0.022
2.98,0.144,0.004,0.023
2.99,0.144,0.004,0.023
3,0.136,0.004,0.023
3.01,0.136,0.004,0.023
3.02,0.136,0.004,0.023
3.03,0.136,0.004,0.023
3.04,0.136,0.004,0.023
3.05,0.136,0.004,0.023
3.06,0.136,0.003,0.024
3.07,0.136,0.003,0.024
3.08,0.127,0.003,0.024
3.09,0.127,0.004,0.024
3.1,0.127,0.004,0.025
3.11,0.119,0.004,0.025
3.12,0.127,0.003,0.025
3.13,0.127,0.003,0.025
3.14,0.127,0.003,0.025
3.15,0.127,0.004,0.026
3.16,0.127,0.002,0.026
3.17,0.127,0.004,0.026
3.18,0.119,0.002,0.026
3.19,0.119,0.003,0.026
3.2,0.119,0.003,0.027
3.21,0.127,0.003,0.03
3.22,0.136,0.003,0.031
3.23,0.136,0.003,0.031
3.24,0.136,0.003,0.031
3.25,0.153,0.003,0.031
3.26,0.153,0.004,0.031
3.27,0.161,0.003,0.032
3.28,0.153,0.003,0.032
3.29,0.161,0.004,0.032
3.3,0.161,0.003,0.032
