Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.0,0.1747,0.0,0.0,,,,,,
0.02,0.6462,0.0,0.003,,,,,,
0.04,0.8211,0.0,0.0006,,,,,,
0.06,0.9944,0.0522,-0.0015,15644.222195765598,73.82727745947182,89.87668560283525,654.9853151298056,31.576160654649307,89.47694330768867
0.08,1.0787,0.0549,-0.0025,15908.845848833493,78.1849427665533,95.18166945493446,666.7212540630803,34.753539459825674,96.92356770736943
0.1,1.1224,0.0555,-0.0041,9469.375476267443,81.14721830052738,98.78791793107683,564.1052358691762,37.22334549944534,102.72802434445966
0.12,1.2158,0.0567,-0.0028,6997.903265172525,84.56669834991122,102.95076320858757,515.9610594790913,39.68238362819409,107.94098780976329
0.14,1.3521,0.0592,-0.002,5446.916593818738,88.45358434552797,107.68262442064275,478.5537171135453,42.209420299027855,112.95395330908882
0.16,1.4815,0.0595,-0.0031,4221.400745552931,91.69192338767866,111.62495021108707,439.4638803388837,44.404718862807655,116.99101498450838
0.18,1.5859,0.06,-0.0049,3487.2551858030342,94.41732652305032,114.94283228893083,412.8990435593218,46.36709083983096,120.72171671414583
0.2,1.601,0.063,-0.0016,3230.718348111165,96.22615473135114,117.14488402077531,404.44873831818234,48.00448105774725,124.78061207285502
0.22,1.585,0.0661,-0.0013,3089.2472323682655,97.56877370773002,118.77937668767133,400.2214484311661,49.418807766835485,128.61721457544394
0.24,1.59,0.067,-0.0005,2862.79615518938,98.80080751284024,120.27924392867507,390.86832588607075,50.70863763635955,131.71440144543044
0.26,1.608,0.0672,-0.0022,2635.3145329117783,100.04984184776565,121.79980746684514,380.6374633825039,51.94661511281646,134.47220760685374
0.28,1.6653,0.0674,-0.0021,2395.627623066045,101.72016666339042,123.83324637282311,369.27640052417274,53.30911154016887,137.10571825820523
0.3,1.7318,0.077,-0.002,2432.934173686897,104.61400633018063,127.35618161935035,375.0289289432299,55.256062712141336,141.99730777330407
0.32,1.8294,0.0898,-0.0022,2496.0516619227797,108.09205191696832,131.590324072831,382.8178300510032,57.430672538352134,147.30914468140682
0.34,1.97,0.1058,-0.0017,2558.038104544385,112.19595798118996,136.58638362927474,391.11071578421337,59.84176701326045,152.89247404498053
0.36,2.1839,0.1231,-0.0006,2550.4939834256174,116.98749738917536,142.4195620389961,396.01629143410827,62.49004715283756,158.32451172158503
0.38,2.3978,0.1482,0.0005,2653.909241140147,122.11872406091277,148.66627276980685,407.6387808022525,65.29367743866769,164.537876359942
0.4,2.7419,0.1716,-0.0049,2605.9454636679766,128.0599465696259,155.89906538910978,411.2332934043321,68.34942529033617,170.06297102594533
0.42,3.1548,0.1922,-0.0099,2489.0491195620634,133.96590111996966,163.08892310257175,410.4170383082558,71.36488994549435,174.9130276571023
0.44,3.5815,0.2094,-0.0061,2354.8043031520933,139.29228710223933,169.57321908098703,407.4912537916894,74.15220757606548,179.1349518339527
0.46,3.908,0.2235,-0.0015,2260.9565088922022,143.3705627131768,174.53807634647615,405.52598483424936,76.43565489353617,182.82013659965196
0.48,4.1329,0.2362,-0.0027,2207.6744323170497,146.5204878446474,178.37276781087508,405.13148970918826,78.3295845913753,186.2089112527101
