Depth,Qc,Fs,u
0,0.1326,0,0
0.01,0.1816,0,0
0.02,0.2632,0,0
0.03,0.1734,0.0017,-0.0009
0.04,0.0673,0.0034,-0.001
0.05,0.0366,0.0068,-0.0009
0.06,0.0234,0.0137,-0.0008
0.07,0.0101,0.0185,-0.0009
0.08,0.0101,0.0184,-0.0008
0.09,0.0101,0.0183,-0.0008
0.1,0.0101,0.0178,-0.0008
0.11,0.0101,0.0176,-0.0007
0.12,0.0469,0.0174,-0.0006
0.13,0.055,0.0175,-0.0006
0.14,0.0795,0.0175,-0.0004
0.15,0.2673,0.0186,-0.0002
0.16,0.5776,0.0322,0.0002
0.17,1.0962,0.0395,0.0037
0.18,2.0638,0.0455,0.0071
0.19,2.2639,0.044,0.0088
0.2,2.3986,0.0507,0.0115
0.21,2.6844,0.0528,0.0015
0.22,2.9213,0.0548,-0.0302
0.23,2.6926,0.0553,-0.035
0.24,2.7034,0.0595,-0.0333
0.25,2.7141,0.0637,-0.0343
0.26,2.7416,0.0645,-0.0346
0.27,2.7334,0.0645,-0.0301
0.28,2.8947,0.0673,-0.0255
0.29,3.056,0.0677,-0.0019
0.3,2.909,0.0677,-0.0027
0.31,2.9066,0.0677,-0.0025
0.32,2.9057,0.0676,-0.0026
0.33,2.9049,0.0672,-0.0025
0.34,2.9049,0.0672,-0.0024
0.35,2.7743,0.0672,-0.0014
0.36,2.6804,0.0683,-0.0012
0.37,2.6401,0.0693,-0.0004
0.38,2.6483,0.0694,-0.001
0.39,2.6565,0.0695,-0.0008
0.4,2.6844,0.0699,-0.0006
0.41,2.8968,0.0714,-0.0007
0.42,2.9662,0.0714,-0.0006
0.43,2.6477,0.0721,-0.0006
0.44,2.3456,0.0793,-0.0004
0.45,2.268,0.0804,-0.0004
0.46,2.2557,0.0809,-0.0001
0.47,2.2027,0.0806,0.0001
0.48,2.2231,0.0803,0.0006
0.49,2.2435,0.0797,0.0006
0.5,2.3211,0.0797,0.0008
0.51,2.2663,0.0733,0.0017
0.52,2.2468,0.0669,0.0013
0.53,2.2737,0.066,0.0017
0.54,2.3006,0.063,0.0019
0.55,2.5579,0.0604,0.0013
0.56,2.8233,0.0605,0.0013
0.57,2.8233,0.0595,0.0013
0.58,3.399,0.0595,0.0013
0.59,3.6399,0.058,0.0015
0.6,3.9012,0.0469,0.0017
0.61,4.2605,0.0468,0.0019
0.62,4.4524,0.046,0.0021
0.63,4.6157,0.046,0.0023
0.64,4.8076,0.045,0.0023
0.65,4.8076,0.0448,0.0024
0.66,5.0975,0.0448,0.0024
0.67,5.1832,0.0452,0.0025
0.68,5.1261,0.0457,0.0025
0.69,4.9464,0.0469,0.0024
0.7,4.9464,0.0479,0.0024
0.71,4.2523,0.0479,0.0024
0.72,3.9747,0.0487,0.0024
0.73,3.7134,0.0512,0.0025
0.74,3.4357,0.055,0.0023
0.75,3.1703,0.0555,0.0022
0.76,2.9458,0.0561,0.0021
0.77,2.7416,0.056,0.0021
0.78,2.7416,0.0563,0.0021
0.79,2.4231,0.0565,0.0017
0.8,2.2639,0.0574,0.0016
0.81,2.1006,0.0571,0.0016
0.82,1.9903,0.0568,0.0016
0.83,1.9903,0.0561,0.0017
0.84,1.7944,0.0528,0.0019
0.85,1.7372,0.0507,0.0019
0.86,1.7137,0.0497,0.002
0.87,1.7149,0.0492,0.0023
0.88,1.716,0.0492,0.0025
0.89,1.725,0.0495,0.0024
0.9,1.7413,0.0499,0.0023
0.91,1.7086,0.0499,0.0022
0.92,1.6596,0.0492,0.0021
0.93,1.578,0.0485,0.0021
0.94,1.4555,0.047,0.0019
0.95,1.3452,0.0463,0.0019
0.96,1.2717,0.046,0.0019
0.97,1.2166,0.046,0.0019
0.98,1.1914,0.0486,0.0019
0.99,1.1885,0.0513,0.0023
1,1.1893,0.0543,0.0021
1.01,1.1901,0.0568,0.0029
1.02,1.2309,0.0568,0.0029
1.03,1.2268,0.0572,0.003
1.04,1.2268,0.0571,0.003
1.05,1.2227,0.0571,0.0031
1.06,1.137,0.0571,0.0031
1.07,1.0921,0.0569,0.0031
1.08,1.0594,0.0565,0.0032
1.09,1.0594,0.0561,0.0032
1.1,1.0104,0.0543,0.0033
1.11,1.0068,0.0528,0.0038
1.12,1.0102,0.0522,0.0038
1.13,1.0136,0.0522,0.0038
1.14,1.0207,0.0523,0.0038
1.15,1.0349,0.0526,0.0039
1.16,1.1003,0.0548,0.004
1.17,1.1778,0.0572,0.0044
1.18,1.3513,0.0592,0.0073
1.19,1.5249,0.0592,0.0077
1.2,1.631,0.0603,0.0081
1.21,1.8597,0.0608,0.0083
1.22,1.9944,0.0612,0.0085
1.23,2.121,0.061,0.0088
1.24,2.2067,0.0619,0.0083
1.25,2.2476,0.0619,0.0079
1.26,2.2476,0.0619,0.0079
1.27,2.1618,0.0619,0.0071
1.28,2.072,0.0618,0.0071
1.29,1.9454,0.061,0.006
1.3,1.827,0.0596,0.0054
1.31,1.827,0.0582,0.0054
1.32,1.6188,0.0572,0.0053
1.33,1.582,0.0572,0.0052
1.34,1.5759,0.0565,0.0052
1.35,1.5782,0.0555,0.0051
1.36,1.5805,0.0542,0.0051
1.37,1.5861,0.0527,0.005
1.38,1.6515,0.0527,0.005
1.39,1.7617,0.0467,0.005
1.4,1.7617,0.0437,0.005
1.41,2.1006,0.0405,0.0046
1.42,2.2557,0.0373,0.0044
1.43,2.3251,0.0349,0.0031
1.44,2.3333,0.0325,0.0006
1.45,2.3333,0.0305,0.0006
1.46,2.268,0.0305,-0.0027
1.47,2.2353,0.0289,-0.0033
1.48,2.1863,0.0265,-0.0044
1.49,2.1455,0.0255,-0.006
1.5,2.1006,0.0255,-0.0079
1.51,2.0516,0.0242,-0.0089
1.52,2.0108,0.0218,-0.0104
1.53,2.0108,0.0163,-0.0104
1.54,1.9781,0.0148,-0.0123
1.55,1.9046,0.0141,-0.0158
1.56,1.8679,0.0138,-0.0166
1.57,1.8679,0.0136,-0.0163
1.58,1.8352,0.0139,-0.016
1.59,1.7739,0.0142,-0.0146
1.6,1.6229,0.0153,-0.01
1.61,1.5024,0.0167,-0.0004
1.62,1.4524,0.0184,-0.0044
1.63,1.4503,0.0199,-0.0058
1.64,1.4514,0.0208,-0.0077
1.65,1.4525,0.0208,-0.0102
1.66,1.4636,0.0219,-0.0121
1.67,1.5004,0.0227,-0.0135
1.68,1.5331,0.0234,-0.0162
1.69,1.5698,0.0237,-0.0187
1.7,1.6106,0.0237,-0.0219
1.71,1.6474,0.0212,-0.0235
1.72,1.6474,0.0186,-0.0235
1.73,1.7576,0.0145,-0.0254
1.74,1.8434,0.0141,-0.0262
1.75,1.9618,0.0142,-0.0263
1.76,2.1087,0.0142,-0.0264
1.77,2.1087,0.0143,-0.0264
1.78,2.4068,0.0149,-0.0264
1.79,2.5334,0.0149,-0.0264
1.8,2.6028,0.0165,-0.0263
1.81,2.615,0.0174,-0.0262
1.82,2.615,0.0184,-0.0262
1.83,2.5375,0.0184,-0.0261
1.84,2.513,0.0194,-0.026
1.85,2.5135,0.0208,-0.026
1.86,2.5139,0.0208,-0.0259
1.87,2.5174,0.0213,-0.0258
1.88,2.5252,0.0213,-0.0258
1.89,2.5415,0.0213,-0.0257
1.9,2.5415,0.0213,-0.0256
1.91,2.5579,0.0213,-0.0254
1.92,2.5946,0.0213,-0.0252
1.93,2.5946,0.0213,-0.0252
1.94,2.6232,0.0213,-0.0251
1.95,2.6436,0.0213,-0.0251
1.96,2.664,0.0214,-0.025
1.97,2.664,0.0216,-0.025
1.98,2.6967,0.0216,-0.0249
1.99,2.7334,0.0216,-0.0249
2,2.7784,0.0218,-0.0248
2.01,2.8192,0.0222,-0.0248
2.02,2.8192,0.0227,-0.0248
2.03,2.909,0.0229,-0.0248
2.04,2.9498,0.0229,-0.0246
2.05,2.9907,0.0232,-0.0244
2.06,3.0152,0.0236,-0.0241
2.07,3.0356,0.0239,-0.0241
2.08,3.0519,0.024,-0.024
2.09,3.0723,0.024,-0.0239
2.1,3.0764,0.024,-0.024
2.11,3.0764,0.0227,-0.0239
2.12,3.1009,0.0214,-0.0239
2.13,3.1254,0.0203,-0.0239
2.14,3.1377,0.0201,-0.0239
2.15,3.1581,0.021,-0.0238
2.16,3.1581,0.0218,-0.0237
2.17,3.1948,0.0218,-0.0235
2.18,3.2193,0.0219,-0.0236
2.19,3.2275,0.0223,-0.0236
2.2,3.2397,0.0226,-0.0235
2.21,3.2397,0.0232,-0.0235
2.22,3.1621,0.0233,-0.0221
2.23,3.153,0.0238,-0.0216
2.24,3.1514,0.024,-0.0212
2.25,3.1499,0.0248,-0.0214
2.26,3.154,0.0254,-0.0212
2.27,3.1458,0.0256,-0.0212
2.28,3.1254,0.0256,-0.0212
2.29,3.1173,0.0261,-0.0212
2.3,3.1091,0.0265,-0.0212
2.31,3.105,0.0267,-0.0212
2.32,3.0805,0.0273,-0.021
2.33,3.0601,0.0275,-0.021
2.34,3.0397,0.0277,-0.0208
2.35,3.0397,0.0286,-0.0208
2.36,2.9498,0.0294,-0.0207
2.37,2.9213,0.03,-0.0206
2.38,2.8804,0.03,-0.0206
2.39,2.8638,0.03,-0.0204
2.4,2.8684,0.0299,-0.0205
2.41,2.8729,0.0297,-0.0204
2.42,2.8845,0.0297,-0.0204
2.43,2.9417,0.0286,-0.0204
2.44,3.0029,0.0274,-0.0202
2.45,3.0887,0.0273,-0.02
2.46,3.2438,0.0269,-0.0201
2.47,3.3459,0.0264,-0.0199
2.48,3.5051,0.0264,-0.0198
2.49,3.5051,0.0264,-0.0198
2.5,3.6848,0.0264,-0.0198
2.51,3.8563,0.0264,-0.0198
2.52,3.9216,0.0264,-0.0198
2.53,3.9787,0.0267,-0.0198
2.54,4.04,0.027,-0.0196
2.55,4.0686,0.0272,-0.0196
2.56,4.0931,0.0279,-0.0196
2.57,4.1461,0.0288,-0.0192
2.58,4.1502,0.0296,-0.0189
2.59,4.1298,0.0314,-0.0183
2.6,4.0931,0.0321,-0.017
2.61,3.7256,0.0332,-0.0144
2.62,3.3581,0.0349,-0.0133
2.63,3.203,0.0371,-0.0133
2.64,3.0723,0.0397,-0.0131
2.65,2.9703,0.0397,-0.0131
2.66,2.8815,0.0402,-0.0131
2.67,2.8381,0.0419,-0.0131
2.68,2.8529,0.0473,-0.013
2.69,2.8678,0.0485,-0.0129
2.7,2.909,0.049,-0.0127
2.71,3.1172,0.0489,-0.0126
2.72,3.6276,0.0488,-0.0125
2.73,3.7338,0.0484,-0.0125
2.74,3.8522,0.0478,-0.0121
2.75,3.8848,0.0476,-0.0114
2.76,3.8318,0.0473,-0.0083
2.77,3.7909,0.0474,-0.0083
2.78,3.6725,0.0466,-0.0084
