Depth,Qc,Fs,u
0.02,1.327,0.0037,0.0277
0.04,2.558,0.0182,0.0007
0.06,2.558,0.0182,0.001
0.08,2.981,0.0205,0.0028
0.1,3.42,0.0248,0.0021
0.12,3.549,0.0323,-0.0011
0.14,3.337,0.0441,0.0001
0.16,3.109,0.05,0.0035
0.18,3.319,0.0823,0.0043
0.2,3.198,0.0823,0.0043
0.22,3.018,0.0914,0.0128
0.24,2.914,0.0914,0.0128
0.26,2.883,0.093,0.0064
0.28,2.658,0.093,0.0064
0.3,2.226,0.0828,0.0063
0.32,2.348,0.0719,0.0059
0.34,2.133,0.0686,0.002
0.36,2.108,0.0686,0.0053
0.38,2.048,0.0624,0.0032
0.4,2.049,0.0624,0.0032
0.42,1.725,0.0684,-0.0006
0.44,1.683,0.0595,-0.0007
0.46,1.568,0.0633,-0.0007
0.48,1.484,0.0633,-0.0046
0.5,1.419,0.0585,-0.0068
0.52,1.409,0.0593,-0.0093
0.54,1.403,0.0593,-0.0101
0.56,1.403,0.0505,-0.0131
0.58,1.279,0.0483,-0.0155
0.6,1.279,0.0456,-0.0208
0.62,1.255,0.0443,-0.0231
0.64,1.245,0.0415,-0.0251
0.66,1.24,0.0405,-0.0268
0.68,1.192,0.0408,-0.0293
0.7,1.152,0.0418,-0.0314
0.72,1.027,0.0406,-0.0327
0.74,0.928,0.0406,-0.0345
0.76,0.804,0.0393,-0.0345
0.78,0.727,0.0371,-0.0336
0.8,0.625,0.0347,-0.0327
0.82,0.57,0.0294,-0.0317
0.84,0.525,0.0265,-0.0315
0.86,0.525,0.0202,-0.0304
0.88,0.523,0.0183,-0.0297
0.9,0.464,0.0158,-0.0287
0.92,0.469,0.0142,-0.028
0.94,0.46,0.0121,-0.027
0.96,0.478,0.0111,-0.0265
0.98,0.562,0.0105,-0.0255
1,0.625,0.0105,-0.0255
1.02,0.729,0.011,-0.023
1.04,0.836,0.011,-0.023
1.06,0.947,0.0118,-0.0205
1.08,0.969,0.0118,-0.0205
1.1,1.042,0.0119,-0.0198
1.12,1.042,0.0141,-0.0193
1.14,1.166,0.0158,-0.0175
1.16,1.166,0.0167,-0.0162
1.18,0.894,0.0133,-0.0187
1.2,1.356,0.0152,-0.0279
1.22,1.467,0.0181,-0.0306
1.24,1.615,0.0285,-0.0303
1.26,1.615,0.0285,-0.0297
1.28,1.798,0.0314,-0.0292
1.3,1.798,0.0367,-0.0271
1.32,1.951,0.0385,-0.0262
1.34,1.96,0.0429,-0.0273
1.36,1.933,0.0467,-0.0305
1.38,1.933,0.0517,-0.0352
1.4,1.856,0.0547,-0.0353
1.42,1.715,0.0581,-0.0358
1.44,1.589,0.0595,-0.0359
1.46,1.421,0.0588,-0.0346
1.48,1.373,0.0568,-0.0338
1.5,1.25,0.0555,-0.0334
1.52,1.155,0.0555,-0.0334
1.54,1.078,0.0511,-0.0313
1.56,1.023,0.0489,-0.0306
1.58,0.96,0.0459,-0.0295
1.6,0.918,0.0422,-0.0293
1.62,0.85,0.0365,-0.0295
1.64,0.781,0.0365,-0.0289
1.66,0.685,0.0347,-0.028
1.68,0.632,0.032,-0.0275
1.7,0.538,0.0304,-0.0273
1.72,0.48,0.0286,-0.027
1.74,0.45,0.0198,-0.0271
1.76,0.45,0.0198,-0.0286
1.78,0.674,0.0189,-0.0272
1.8,0.674,0.0179,-0.0261
1.82,0.703,0.0184,-0.0265
1.84,0.703,0.0191,-0.027
1.86,1.145,0.0205,-0.0283
1.88,1.145,0.0205,-0.0261
1.9,1.419,0.0207,-0.0255
1.92,2.123,0.0232,-0.0263
1.94,2.683,0.0236,-0.0275
1.96,3.182,0.0262,-0.0316
1.98,3.299,0.0278,-0.0338
2,3.569,0.036,-0.0353
2.02,3.527,0.036,-0.0353
2.04,3.697,0.0455,0.0157
2.06,3.614,0.0396,-0.0405
2.08,3.1,0.036,-0.0526
2.1,2.199,0.035,-0.054
2.12,1.92,0.0368,-0.0548
2.14,1.77,0.0391,-0.0548
2.16,1.736,0.0419,-0.0543
2.18,1.455,0.0368,-0.0547
2.2,1.455,0.0368,-0.0546
2.22,1.435,0.0337,-0.0541
2.24,1.435,0.0275,-0.0537
2.26,1.316,0.0249,-0.0535
2.28,1.316,0.0221,-0.0532
2.3,1.463,0.0217,-0.0531
2.32,1.463,0.0223,-0.0533
2.34,1.567,0.0223,-0.053
2.36,1.691,0.0214,-0.0525
2.38,1.773,0.0196,-0.0524
2.4,1.932,0.0185,-0.052
2.42,2.022,0.0189,-0.0519
2.44,2.422,0.0229,-0.052
2.46,2.669,0.0229,-0.052
2.48,3.028,0.0273,-0.0515
2.5,3.241,0.0273,-0.0515
2.52,3.317,0.0285,-0.0518
2.54,3.271,0.0285,-0.0518
2.56,3.479,0.0376,-0.0522
2.58,3.479,0.0376,-0.0519
2.6,3.597,0.0389,-0.0512
2.62,3.597,0.0381,-0.0503
2.64,3.854,0.0405,-0.0499
2.66,4.143,0.0453,-0.0492
2.68,4.228,0.0465,-0.0491
2.7,4.228,0.0606,-0.0496
2.72,4.123,0.064,-0.0485
2.74,4.26,0.0745,-0.0484
2.76,4.23,0.084,-0.0491
2.78,4.176,0.0951,-0.0505
2.8,4.151,0.1,-0.0515
2.82,4.151,0.1034,-0.0556
2.84,4.173,0.0974,-0.0576
2.86,4.269,0.0884,-0.0598
2.88,4.242,0.082,-0.0609
2.9,4.424,0.0601,-0.0615
2.92,4.478,0.0526,-0.0624
2.94,4.212,0.0389,-0.0629
2.96,4.051,0.0389,-0.0635
2.98,3.929,0.0342,-0.0635
3,3.843,0.0333,-0.0635
3.02,3.925,0.0372,-0.0637
3.04,4.094,0.0372,-0.0637
3.06,4.326,0.0315,-0.0641
3.08,4.326,0.0315,-0.0643
3.1,4.525,0.0303,-0.0637
3.12,4.525,0.0308,-0.0636
3.14,4.004,0.0308,-0.0638
3.16,4.004,0.0327,-0.0637
3.18,3.461,0.0374,-0.0637
3.2,4.242,0.0464,-0.0559
3.22,4.398,0.0497,-0.0621
3.24,4.616,0.0539,-0.0642
3.26,4.616,0.0609,-0.067
3.28,4.651,0.061,-0.0673
3.3,4.5,0.0477,-0.0675
3.32,4.187,0.0373,-0.0676
3.34,3.604,0.0339,-0.0675
3.36,3.119,0.0382,-0.0676
3.38,2.358,0.051,-0.068
3.4,2.052,0.051,-0.068
3.42,1.547,0.0631,-0.0675
3.44,1.376,0.0631,-0.0675
3.46,1.249,0.0538,-0.0672
3.48,1.278,0.0538,-0.0672
3.5,1.358,0.0465,-0.0675
3.52,1.358,0.0465,-0.0675
3.54,1.001,0.0373,-0.0673
3.56,1.001,0.0263,-0.067
3.58,0.765,0.0232,-0.0672
3.6,0.765,0.0207,-0.0666
3.62,0.668,0.0191,-0.0666
3.64,0.668,0.0161,-0.0669
3.66,0.696,0.0159,-0.0664
3.68,1.118,0.0156,-0.0658
3.7,1.608,0.0159,-0.0655
3.72,2.454,0.0197,-0.0653
3.74,3.414,0.0257,-0.065
3.76,4.826,0.0437,-0.0656
3.78,5.026,0.0437,-0.0666
3.8,5.274,0.0535,-0.0674
3.82,5.289,0.0688,-0.0701
3.84,4.875,0.1056,-0.0726
3.86,4.417,0.1056,-0.0726
3.88,3.425,0.1185,-0.0739
3.9,3.425,0.1185,-0.0746
3.92,2.611,0.1217,-0.0745
3.94,2.611,0.1224,-0.0744
3.96,2.228,0.1192,-0.0745
3.98,2.228,0.1007,-0.0741
4,1.596,0.0869,-0.0742
4.02,1.601,0.0505,-0.0741
4.04,1.117,0.0433,-0.0741
4.06,1.077,0.0359,-0.0739
4.08,1.283,0.0312,-0.0742
4.1,1.224,0.0312,-0.0741
4.12,0.959,0.0333,-0.0739
4.14,0.777,0.0309,-0.0737
4.16,0.624,0.0258,-0.0736
4.18,0.553,0.0173,-0.0734
4.2,1.534,0.0482,-0.047
4.22,1.47,0.0406,-0.0494
4.24,1.285,0.0348,-0.0495
4.26,1.285,0.027,-0.0497
4.28,1.337,0.0296,-0.0489
4.3,1.33,0.0324,-0.0485
4.32,1.167,0.0272,-0.0485
4.34,0.943,0.0238,-0.048
4.36,0.81,0.0248,-0.048
4.38,0.583,0.0197,-0.0482
4.4,0.525,0.0197,-0.0479
4.42,0.531,0.0171,-0.0472
4.44,0.543,0.0143,-0.0464
4.46,0.557,0.0136,-0.0461
4.48,0.609,0.0134,-0.0453
4.5,0.667,0.0134,-0.0451
4.52,0.667,0.0133,-0.0449
4.54,0.668,0.0144,-0.0442
4.56,0.816,0.0146,-0.0431
4.58,0.903,0.0139,-0.0433
4.6,0.743,0.0154,-0.0442
4.62,0.609,0.0168,-0.0445
4.64,0.461,0.0243,-0.0444
4.66,0.428,0.0243,-0.0444
4.68,0.392,0.0286,-0.0433
4.7,0.384,0.0286,-0.0433
4.72,0.367,0.0195,-0.0423
4.74,0.358,0.0195,-0.0423
4.76,0.353,0.0158,-0.042
4.78,0.353,0.0158,-0.0415
4.8,0.346,0.0149,-0.0409
4.82,0.346,0.0142,-0.0404
4.84,0.381,0.0136,-0.04
4.86,0.381,0.0127,-0.0391
4.88,0.398,0.0124,-0.039
4.9,0.403,0.0125,-0.0384
4.92,0.407,0.0125,-0.0384
4.94,0.401,0.0129,-0.0372
4.96,0.397,0.0129,-0.0372
4.98,0.381,0.0136,-0.036
5,0.367,0.0136,-0.036
5.02,0.375,0.0126,-0.0358
5.04,0.375,0.0126,-0.0353
5.06,0.401,0.0123,-0.0344
5.08,0.401,0.0118,-0.0335
5.1,0.447,0.0118,-0.0332
5.12,0.447,0.0119,-0.0322
5.14,0.611,0.0121,-0.0316
5.16,0.611,0.0126,-0.031
5.18,0.879,0.0117,-0.0187
5.2,0.879,0.0138,-0.0168
5.22,0.993,0.0148,-0.0154
5.24,0.993,0.0137,-0.0133
5.26,0.994,0.0143,-0.0122
5.28,0.994,0.0145,-0.0102
5.3,0.886,0.0148,-0.0092
5.32,0.886,0.0149,-0.0072
5.34,0.852,0.0143,-0.0054
5.36,0.847,0.0131,-0.0031
5.38,0.855,0.0123,-0.002
5.4,0.837,0.0115,-0.0001
5.42,0.824,0.0125,0.001
5.44,0.925,0.0128,0.0014
5.46,0.986,0.0128,0.0025
5.48,0.989,0.0134,0.0039
5.5,0.997,0.0133,0.0055
5.52,1.1,0.0138,0.0062
5.54,1.194,0.0147,0.0076
5.56,1.411,0.0155,0.0083
5.58,1.411,0.0162,0.0079
5.6,1.454,0.0165,0.0088
5.62,1.62,0.0172,0.0096
5.64,1.903,0.0182,0.0076
5.66,2.187,0.0201,0.001
5.68,2.29,0.0204,-0.0026
5.7,2.222,0.0186,-0.004
5.72,2.04,0.0186,-0.004
5.74,1.724,0.0173,-0.0035
5.76,1.536,0.016,-0.0025
5.78,1.283,0.0157,-0.0018
5.8,1.148,0.0154,-0.0001
5.82,0.859,0.0163,0.001
5.84,0.859,0.0157,0.0034
5.86,0.776,0.0151,0.0054
5.88,0.692,0.0148,0.0079
5.9,0.653,0.0137,0.0094
5.92,0.625,0.012,0.012
5.94,0.615,0.0116,0.0133
5.96,0.61,0.0113,0.0159
5.98,0.616,0.0113,0.0159
6,0.603,0.0111,0.0206
6.02,0.607,0.0111,0.0206
6.04,0.626,0.0109,0.0249
6.06,0.648,0.0109,0.0249
6.08,0.616,0.011,0.0265
6.1,0.616,0.0115,0.0296
6.12,0.592,0.012,0.0316
6.14,0.583,0.0115,0.0347
6.16,0.593,0.0117,0.0366
6.18,0.585,0.0123,0.0397
6.2,0.714,0.0244,0.0264
6.22,0.714,0.0213,0.0316
6.24,0.667,0.0197,0.0341
6.26,0.634,0.0183,0.0371
6.28,0.626,0.0174,0.039
6.3,0.622,0.0165,0.0428
6.32,0.615,0.017,0.045
6.34,0.597,0.0162,0.0486
6.36,0.588,0.0162,0.0486
6.38,0.581,0.0145,0.0538
6.4,0.573,0.0145,0.0538
6.42,0.542,0.0142,0.0589
6.44,0.527,0.0142,0.0589
6.46,0.524,0.0122,0.062
6.48,0.524,0.0122,0.0655
6.5,0.578,0.0117,0.0684
6.52,0.578,0.0112,0.0728
6.54,0.642,0.0108,0.0758
6.56,0.888,0.0112,0.0815
6.58,1.347,0.0115,0.086
6.6,4.399,0.0209,0.0897
6.62,4.582,0.0209,0.0897
6.64,3.427,0.0368,-0.0459
6.66,3.011,0.0368,-0.0459
6.68,2.558,0.0773,-0.0539
6.7,2.402,0.0773,-0.0539
6.72,2.407,0.048,-0.053
6.74,2.407,0.048,-0.0517
6.76,2.759,0.0395,-0.0503
6.78,2.759,0.0292,-0.0479
6.8,3.051,0.0293,-0.0465
6.82,3.051,0.0312,-0.044
6.84,2.921,0.0332,-0.0428
6.86,2.921,0.0368,-0.0406
6.88,2.823,0.0397,-0.0394
6.9,2.485,0.0423,-0.0373
6.92,2.255,0.0423,-0.0373
6.94,2.067,0.0397,-0.0337
6.96,1.925,0.0397,-0.0337
6.98,1.67,0.0364,-0.0322
7,1.67,0.0364,-0.0306
7.02,1.384,0.0337,-0.0292
7.04,1.384,0.0302,-0.027
7.06,1.193,0.0268,-0.0254
7.08,1.193,0.0248,-0.023
7.1,1.16,0.0241,-0.0215
7.12,1.16,0.0217,-0.0189
7.14,1.118,0.021,-0.0168
7.16,1.139,0.0184,-0.0137
7.18,1.17,0.0179,-0.0116
7.2,1.643,0.0239,0.0179
7.22,1.453,0.0252,0.0227
7.24,1.453,0.0247,0.031
7.26,1.466,0.0234,0.0358
7.28,1.53,0.0228,0.0435
7.3,1.581,0.0235,0.0496
7.32,1.671,0.0242,0.0584
7.34,1.694,0.0239,0.0642
7.36,1.665,0.0251,0.0672
7.38,1.651,0.0251,0.0781
7.4,1.654,0.0251,0.0867
7.42,1.682,0.0212,0.0999
7.44,1.741,0.0189,0.1091
7.46,1.701,0.018,0.1242
7.48,1.68,0.0177,0.1341
7.5,1.68,0.0188,0.155
7.52,1.599,0.02,0.1673
7.54,1.599,0.0214,0.1865
7.56,1.55,0.0216,0.1992
7.58,1.55,0.0223,0.2267
7.6,1.563,0.0218,0.2455
7.62,1.563,0.024,0.2794
7.64,1.537,0.023,0.2995
