Depth,Qc,Fs,u
0,0.0098,0,0.0001
0.01,0.0953,0,0.0001
0.02,0.2948,0,0.0001
0.03,0.4252,0,0.0001
0.04,0.4292,0,0.0003
0.05,0.1279,0,0.0005
0.06,0.022,0.0038,0.0002
0.07,-0.0106,0.0051,-0.0001
0.08,-0.0126,0.0056,-0.0001
0.09,-0.0136,0.0056,-0.0001
0.1,0.0184,0.0055,0.0004
0.11,0.0505,0.0026,0.0009
0.12,0.0749,0.0007,0.0001
0.13,0.0709,0.0004,0.0001
0.14,0.0953,0.0002,0.0001
0.15,0.1645,0.0004,0.0001
0.16,0.1971,0.0004,-0.0001
0.17,0.2093,0.0004,-0.0002
0.18,0.2215,0.0001,-0.0003
0.19,0.2175,0.0001,-0.0003
0.2,0.1442,0.0002,-0.0003
0.21,0.1279,0.0003,-0.0003
0.22,0.0953,0.0008,-0.0003
0.23,0.0912,0.001,-0.0003
0.24,0.0973,0.001,-0.0003
0.25,0.1034,0.001,-0.0003
0.26,0.1279,0.0009,-0.0003
0.27,0.1279,0.0001,-0.0003
0.28,0.1238,0,-0.0003
0.29,0.1075,0,-0.0003
0.3,0.079,-0.0001,-0.0003
0.31,0.079,-0.0001,-0.0003
0.32,0.081,-0.0001,-0.0003
0.33,0.0831,-0.0001,-0.0003
0.34,0.0872,-0.0001,-0.0003
0.35,0.0953,-0.0001,-0.0003
0.36,0.0953,-0.0001,-0.0003
0.37,0.1034,-0.0001,-0.0003
0.38,0.1116,-0.0001,-0.0002
0.39,0.1116,-0.0001,-0.0001
0.4,0.1096,-0.0001,-0.0002
0.41,0.1075,0.0001,-0.0003
0.42,0.1116,0.0007,-0.0003
0.43,0.1075,0.0015,-0.0003
0.44,0.1055,0.0016,-0.0003
0.45,0.1085,0.0017,-0.0004
0.46,0.1116,0.0017,-0.0005
0.47,0.1197,0.0015,-0.0005
0.48,0.1238,0.0013,-0.0004
0.49,0.1238,0.0008,-0.0003
0.5,0.1299,0.0007,-0.0003
0.51,0.136,0.0008,-0.0003
0.52,0.1401,0.0008,-0.0002
0.53,0.136,0.0009,-0.0001
0.54,0.134,0.001,-0.0001
0.55,0.1391,0.0011,-0.0002
0.56,0.1442,0.0013,-0.0003
0.57,0.1523,0.0015,-0.0003
0.58,0.1523,0.0014,-0.0004
0.59,0.1401,0.0013,-0.0005
0.6,0.1401,0.0012,-0.0004
0.61,0.136,0.0007,-0.0003
0.62,0.136,0.0005,-0.0003
0.63,0.136,0.0005,-0.0003
0.64,0.132,0.0005,-0.0003
0.65,0.1238,0.0004,-0.0003
0.66,0.1258,0.0003,-0.0003
0.67,0.1279,-0.0001,-0.0003
0.68,0.1279,-0.0001,-0.0003
0.69,0.1116,-0.0002,-0.0003
0.7,0.1075,-0.0002,-0.0003
0.71,0.0994,-0.0002,-0.0003
0.72,0.0953,-0.0002,-0.0003
0.73,0.0953,-0.0002,-0.0003
0.74,0.0973,-0.0002,-0.0003
0.75,0.0994,-0.0002,-0.0003
0.76,0.1075,-0.0002,-0.0003
0.77,0.1034,-0.0002,-0.0003
0.78,0.1055,-0.0002,-0.0003
0.79,0.1075,-0.0002,-0.0003
0.8,0.1075,-0.0002,-0.0003
0.81,0.1034,-0.0002,-0.0003
0.82,0.0994,-0.0002,-0.0003
0.83,0.0994,-0.0002,-0.0003
0.84,0.0994,-0.0002,-0.0003
0.85,0.0994,-0.0002,-0.0003
0.86,0.1034,-0.0002,-0.0003
0.87,0.1014,-0.0002,-0.0003
0.88,0.1024,-0.0002,-0.0003
0.89,0.1034,-0.0002,-0.0003
0.9,0.0994,-0.0002,-0.0003
0.91,0.1034,-0.0002,-0.0004
0.92,0.0953,-0.0002,-0.0004
0.93,0.0912,-0.0002,-0.0003
