Depth,Qc,Fs,u
0.5,1.757,0,-0.0022
0.52,5.385,0.0005,-0.0032
0.54,6.814,0.0007,-0.0033
0.56,7.577,0.0008,-0.0036
0.58,5.233,0.0351,-0.0023
0.6,4.804,0.0351,-0.0038
0.62,2.858,0.0153,-0.0036
0.64,2.858,0.0189,-0.0031
0.66,2.878,0.0392,-0.0012
0.68,2.878,0.0402,0.0041
0.7,5.768,0.0363,0.0105
0.72,5.768,0.0334,-0.0046
0.74,5.633,0.0347,-0.004
0.76,4.792,0.0505,-0.0023
0.78,4.267,0.0512,-0.003
0.8,3.801,0.0572,-0.0043
0.82,3.318,0.0601,-0.0041
0.84,2.622,0.0642,-0.0052
0.86,2.342,0.0642,-0.0095
0.88,1.984,0.0622,-0.012
0.9,1.758,0.0512,-0.014
0.92,1.506,0.0448,-0.015
0.94,1.261,0.0336,-0.0182
0.96,0.883,0.0283,-0.0177
0.98,0.883,0.0262,-0.018
1,0.778,0.0258,-0.0201
1.02,0.654,0.0243,-0.0233
1.04,0.632,0.0227,-0.0224
1.06,0.619,0.0207,-0.0275
1.08,0.943,0.0202,-0.0269
1.1,1.209,0.0154,-0.0278
1.12,1.035,0.0154,-0.0237
1.14,0.648,0.0147,-0.0075
1.16,0.576,0.0107,-0.0044
1.18,0.507,0.0083,-0.0034
1.2,0.453,0.0066,-0.0032
1.22,0.393,0.0058,-0.0033
1.24,0.393,0.0054,-0.0038
1.26,0.381,0.0053,-0.0034
1.28,0.348,0.0044,-0.0035
1.3,0.331,0.0046,-0.0037
1.32,0.318,0.0051,-0.0041
1.34,0.295,0.0056,-0.0045
1.36,0.276,0.0055,-0.005
1.38,0.287,0.0055,-0.0048
1.4,0.302,0.0053,-0.0056
1.42,0.302,0.0046,-0.0051
1.44,0.315,0.0045,-0.0037
1.46,0.323,0.0046,-0.0048
1.48,0.411,0.0043,-0.0058
1.5,0.411,0.0047,-0.0104
1.52,0.443,0.0053,-0.0088
1.54,0.499,0.0037,0
1.56,0.621,0.0053,-0.0061
1.58,0.384,0.0056,-0.0052
1.6,0.384,0.0069,-0.0032
1.62,0.479,0.0064,0.0001
1.64,0.703,0.0069,0.0025
1.66,0.735,0.0059,-0.0032
1.68,0.627,0.0071,-0.0105
1.7,0.586,0.0086,-0.0101
1.72,0.656,0.0076,-0.0063
1.74,0.72,0.0076,-0.0063
1.76,0.806,0.0066,-0.0053
1.78,0.848,0.0083,-0.0031
1.8,0.926,0.0087,-0.0014
1.82,1.028,0.0099,-0.0033
1.84,1.411,0.0096,-0.0019
1.86,1.411,0.0101,-0.0069
1.88,1.48,0.0117,-0.0168
1.9,1.476,0.0137,-0.0257
1.92,1.421,0.017,-0.0204
1.94,1.496,0.0208,-0.0188
1.96,1.67,0.0228,-0.0218
1.98,1.522,0.0293,-0.033
2,1.479,0.0293,-0.033
2.02,1.603,0.0355,-0.0325
2.04,1.726,0.0355,-0.0325
2.06,1.81,0.0354,-0.0374
2.08,1.616,0.0356,-0.0412
2.1,1.306,0.0379,-0.0414
2.12,1.306,0.0405,-0.04
2.14,1.226,0.0382,-0.0391
2.16,1.189,0.0359,-0.038
2.18,1.219,0.0356,-0.0371
2.2,1.297,0.0323,-0.0361
2.22,1.366,0.0305,-0.0351
2.24,1.395,0.0264,-0.0343
2.26,1.3,0.0264,-0.0343
2.28,1.165,0.025,-0.0317
2.3,1.126,0.025,-0.0317
2.32,1.118,0.0219,-0.0308
2.34,1.127,0.0185,-0.0288
2.36,1.252,0.0167,-0.0276
2.38,1.252,0.0161,-0.0252
2.4,1.315,0.0157,-0.0237
2.42,1.37,0.0142,-0.0209
2.44,1.389,0.0154,-0.0196
2.46,1.436,0.0166,-0.0182
2.48,1.451,0.0183,-0.0171
2.5,1.436,0.0215,-0.0149
2.52,1.513,0.0215,-0.0149
2.54,1.55,0.026,-0.0118
2.56,1.534,0.026,-0.0118
2.58,1.132,0.0235,-0.0102
2.6,1.811,0.0265,0.0134
2.62,1.881,0.0269,0.0146
2.64,2.196,0.0304,0.0143
2.66,2.196,0.0304,0.0177
2.68,2.883,0.0315,0.02
2.7,2.883,0.0311,0.0119
2.72,3.15,0.0314,0.0033
2.74,3.15,0.033,-0.0133
2.76,3.142,0.0361,-0.0239
2.78,3.142,0.0432,-0.0378
2.8,3.115,0.0484,-0.0384
2.82,3.482,0.0404,-0.0323
2.84,3.162,0.037,-0.0479
2.86,2.961,0.038,-0.0521
2.88,2.505,0.0412,-0.0523
2.9,2.505,0.0475,-0.0517
2.92,2.365,0.05,-0.0509
2.94,2.34,0.0514,-0.0497
2.96,2.526,0.0468,-0.0491
2.98,2.786,0.0445,-0.0488
3,2.919,0.0424,-0.0488
3.02,2.997,0.0376,-0.0491
3.04,2.948,0.0376,-0.0493
3.06,2.833,0.0375,-0.0487
3.08,2.814,0.0377,-0.0481
3.1,2.738,0.0392,-0.0479
3.12,2.778,0.0406,-0.0475
3.14,2.922,0.042,-0.047
3.16,2.922,0.0409,-0.0469
3.18,3.037,0.0408,-0.0463
3.2,3.21,0.0412,-0.0453
3.22,3.246,0.0429,-0.0447
3.24,3.229,0.0425,-0.0435
3.26,3.158,0.0397,-0.0429
3.28,3.011,0.0404,-0.0431
3.3,2.959,0.0404,-0.0422
3.32,2.837,0.0398,-0.041
3.34,2.796,0.04,-0.0402
3.36,2.866,0.0389,-0.04
3.38,2.818,0.0374,-0.0394
3.4,2.968,0.0358,-0.0393
3.42,2.968,0.0338,-0.0396
3.44,3.013,0.0305,-0.0388
3.46,3.341,0.0265,-0.038
3.48,3.475,0.0268,-0.0378
3.5,3.545,0.0275,-0.0376
3.52,3.565,0.0278,-0.0376
3.54,3.819,0.032,-0.0377
3.56,3.96,0.032,-0.0373
3.58,4.13,0.0335,-0.0369
3.6,3.369,0.0372,-0.0361
3.62,4.709,0.0287,-0.0299
3.64,4.686,0.033,-0.0297
3.66,4.458,0.0367,-0.029
3.68,4.592,0.0378,-0.0288
3.7,4.506,0.043,-0.0287
3.72,4.499,0.045,-0.0287
3.74,4.252,0.0482,-0.0289
3.76,3.68,0.0482,-0.0288
3.78,3.894,0.0513,-0.0284
3.8,3.96,0.0462,-0.0279
3.82,3.811,0.0433,-0.0276
3.84,3.791,0.0382,-0.0278
3.86,3.565,0.0349,-0.0279
3.88,3.565,0.0361,-0.0287
3.9,3.434,0.0348,-0.0285
3.92,3.427,0.0321,-0.0279
3.94,3.624,0.0342,-0.0279
3.96,3.527,0.036,-0.0274
3.98,3.498,0.0351,-0.027
4,3.507,0.0375,-0.0273
4.02,3.453,0.0375,-0.0271
4.04,3.378,0.0359,-0.0265
4.06,3.314,0.0338,-0.0264
4.08,3.15,0.0334,-0.0264
4.1,3.023,0.0321,-0.026
4.12,2.921,0.0308,-0.0261
4.14,2.921,0.0276,-0.0263
4.16,2.891,0.0254,-0.026
4.18,2.663,0.0243,-0.0259
4.2,2.375,0.0254,-0.026
4.22,2.115,0.0219,-0.0261
4.24,1.964,0.0198,-0.0264
4.26,1.654,0.0178,-0.0268
4.28,1.653,0.0178,-0.0269
4.3,1.655,0.0177,-0.0266
4.32,1.775,0.0165,-0.0266
4.34,2.244,0.0148,-0.0263
4.36,2.668,0.0136,-0.0257
4.38,3.241,0.0152,-0.0256
4.4,3.241,0.0113,-0.0254
4.42,3.314,0.0134,-0.0249
4.44,3.236,0.0183,-0.0257
4.46,3.104,0.0196,-0.0283
4.48,3.013,0.0245,-0.0319
4.5,2.819,0.027,-0.0334
4.52,2.176,0.0272,-0.0341
4.54,1.999,0.0272,-0.033
4.56,2.029,0.0266,-0.0319
4.58,2.426,0.0233,-0.0232
4.6,2.473,0.021,-0.0273
4.62,2.473,0.0226,-0.0272
4.64,1.907,0.0217,-0.0268
4.66,1.907,0.0213,-0.0253
4.68,1.735,0.0205,-0.0242
4.7,1.478,0.0141,-0.0214
4.72,1.467,0.0141,-0.0214
4.74,1.493,0.008,-0.0169
4.76,1.695,0.008,-0.0169
4.78,1.726,0.0109,-0.0153
4.8,1.676,0.0109,-0.0153
4.82,2.502,0.0216,0.0254
4.84,1.739,0.0202,0.0084
4.86,1.471,0.0178,0.009
4.88,1.199,0.0152,0.0103
4.9,1.199,0.0125,0.0137
4.92,1.19,0.0122,0.0156
4.94,0.958,0.0089,0.0181
4.96,0.881,0.0068,0.0201
4.98,0.889,0.0036,0.0233
5,0.834,0.0029,0.0247
5.02,0.659,0.0017,0.027
5.04,0.595,0.0017,0.027
5.06,0.535,0.0015,0.0289
5.08,0.517,0.0009,0.0315
5.1,0.547,0.0007,0.0336
5.12,0.523,0.0006,0.0363
5.14,0.489,0.0004,0.0385
5.16,0.489,0.0003,0.0415
5.18,0.47,0.0003,0.0438
5.2,0.472,0.0003,0.0473
5.22,0.552,0.0003,0.0503
5.24,0.518,0.0005,0.0522
5.26,0.534,0.0003,0.0547
5.28,0.485,0.0002,0.059
5.3,0.466,0.0002,0.059
5.32,0.426,0.0002,0.0615
5.34,0.419,0.0002,0.065
5.36,0.445,0.0003,0.0675
5.38,0.492,0.0003,0.0721
5.4,0.539,0.0002,0.075
5.42,0.539,0.0003,0.0783
5.44,0.528,0.0007,0.0797
5.46,0.497,0.0006,0.0837
5.48,0.534,0.0003,0.0888
5.5,0.667,0.0004,0.0948
5.52,0.685,0.0009,0.098
5.54,0.769,0.0006,0.0995
5.56,0.853,0.0006,0.1078
5.58,0.827,0.0009,0.1129
5.6,0.688,0.0008,0.1216
5.62,0.939,0.0016,0.1852
5.64,0.823,0.0018,0.193
5.66,0.823,0.0018,0.2141
5.68,0.882,0.0017,0.2257
5.7,0.967,0.0018,0.2424
5.72,1.052,0.0018,0.2536
5.74,1.292,0.0017,0.2723
5.76,1.541,0.002,0.2826
5.78,2.163,0.0031,0.3028
5.8,2.548,0.0031,0.3028
5.82,2.908,0.0057,0.2816
5.84,2.874,0.0057,0.2816
5.86,2.627,0.012,0.3188
5.88,2.46,0.012,0.3188
5.9,2.382,0.0087,0.3628
5.92,2.382,0.0087,0.4206
5.94,2.744,0.0091,0.4469
5.96,3.195,0.0139,0.462
5.98,3.221,0.0192,0.4647
6,2.848,0.0193,0.5058
6.02,2.55,0.0163,0.5623
