Depth,Qc,Fs,u
0.01,0.009,0.0010,-0.0002
0.02,0.082,0.0011,0.0000
0.03,1.434,0.0031,0.0012
0.04,2.604,0.0031,0.0008
0.05,3.578,0.0037,-0.0032
0.06,4.150,0.0051,-0.0007
0.07,4.790,0.0065,-0.0002
0.08,5.528,0.0074,-0.0004
0.09,6.139,0.0086,-0.0002
0.10,3.606,0.0097,-0.0011
0.11,3.977,0.0120,-0.0007
0.12,4.387,0.0135,-0.0005
0.13,4.653,0.0141,-0.0004
0.14,4.939,0.0150,-0.0004
0.15,5.168,0.0144,-0.0004
0.16,5.499,0.0157,-0.0004
0.17,6.321,0.0189,-0.0004
0.18,6.818,0.0203,-0.0002
0.19,7.458,0.0234,-0.0002
0.20,8.120,0.0247,-0.0002
0.21,8.723,0.0423,-0.0002
0.22,9.344,0.0458,-0.0002
0.23,10.481,0.0453,-0.0002
0.24,10.836,0.0463,-0.0005
0.25,11.216,0.0522,-0.0004
0.26,11.531,0.0594,-0.0004
0.27,11.866,0.0649,-0.0004
0.28,12.267,0.0770,-0.0002
0.29,12.370,0.0810,0.0000
0.30,12.469,0.0832,0.0000
0.31,12.415,0.0867,0.0004
0.32,12.486,0.0913,0.0013
0.33,12.432,0.1008,0.0012
0.34,12.196,0.1070,0.0015
0.35,12.076,0.1137,0.0012
0.36,11.874,0.1170,0.0010
0.37,11.444,0.1173,0.0006
0.38,11.307,0.1154,0.0004
0.39,10.940,0.1188,0.0004
0.40,10.646,0.1193,0.0002
0.41,10.261,0.1201,0.0004
0.42,10.009,0.1207,0.0006
0.43,9.129,0.1171,0.0006
0.44,8.802,0.1150,0.0004
0.45,8.550,0.1138,0.0000
0.46,8.269,0.1118,-0.0002
0.47,7.897,0.1103,-0.0004
0.48,7.549,0.1091,-0.0004
0.49,7.239,0.1047,-0.0005
0.50,6.723,0.0912,-0.0007
0.51,6.495,0.0847,-0.0011
0.52,6.255,0.0823,-0.0011
0.53,6.044,0.0795,-0.0011
0.54,5.858,0.0812,-0.0013
0.55,5.705,0.0779,-0.0015
0.56,5.577,0.0731,-0.0013
0.57,5.470,0.0683,-0.0013
0.58,5.433,0.0674,-0.0015
0.59,5.569,0.0651,-0.0011
0.60,5.705,0.0617,-0.0011
0.61,5.801,0.0590,-0.0007
0.62,5.937,0.0547,-0.0005
0.63,6.102,0.0578,-0.0004
0.64,6.367,0.0622,-0.0002
0.65,6.636,0.0633,-0.0002
0.66,7.128,0.0615,0.0002
0.67,7.355,0.0633,0.0002
0.68,7.673,0.0645,0.0006
0.69,8.083,0.0661,0.0008
0.70,8.521,0.0668,0.0012
0.71,8.930,0.0680,0.0021
0.72,9.439,0.0695,0.0032
0.73,10.795,0.0745,0.0034
0.74,11.564,0.0787,0.0034
0.75,12.267,0.0839,0.0032
0.76,12.998,0.0883,0.0030
0.77,13.611,0.0954,0.0029
0.78,14.181,0.1139,0.0029
0.79,15.050,0.1200,0.0027
0.80,15.258,0.1216,0.0025
0.81,15.376,0.1255,0.0021
0.82,15.429,0.1303,0.0017
0.83,15.568,0.1340,0.0017
0.84,15.576,0.1369,0.0015
0.85,15.478,0.1411,0.0013
0.86,15.290,0.1414,0.0012
0.87,15.079,0.1436,0.0012
0.88,14.944,0.1445,0.0015
0.89,14.818,0.1433,0.0013
0.90,14.699,0.1413,0.0012
0.91,14.650,0.1432,0.0010
0.92,14.618,0.1500,0.0010
0.93,14.373,0.1510,0.0010
0.94,14.304,0.1488,0.0012
0.95,14.153,0.1457,0.0010
0.96,14.043,0.1415,0.0008
0.97,14.002,0.1366,0.0006
0.98,13.921,0.1321,0.0010
0.99,13.745,0.1311,0.0008
1.00,13.700,0.1296,0.0008
1.01,13.619,0.1252,0.0010
1.02,13.615,0.1262,0.0012
1.03,13.390,0.1083,0.0008
1.04,13.304,0.0904,0.0010
1.05,13.184,0.0936,0.0008
1.06,13.234,0.0903,0.0008
1.07,13.395,0.0928,0.0012
1.08,13.553,0.0942,0.0013
1.09,13.819,0.0968,0.0015
1.10,14.002,0.0923,0.0021
1.11,14.108,0.0933,0.0027
1.12,13.667,0.0947,0.0054
1.13,13.226,0.0976,0.0082
1.14,13.941,0.0974,0.0057
1.15,14.177,0.1028,0.0046
1.16,14.585,0.1067,0.0038
1.17,14.618,0.1089,0.0025
1.18,14.593,0.1150,0.0021
1.19,14.597,0.1149,0.0019
1.20,14.561,0.1123,0.0015
1.21,14.557,0.1090,0.0013
1.22,14.357,0.1037,0.0012
1.23,14.263,0.1009,0.0010
1.24,14.149,0.0998,0.0010
1.25,14.088,0.0987,0.0010
1.26,14.063,0.0991,0.0010
1.27,14.259,0.0979,0.0013
1.28,14.479,0.0956,0.0015
1.29,14.838,0.0973,0.0017
1.30,15.152,0.1048,0.0019
1.31,15.629,0.1077,0.0027
1.32,16.094,0.1117,0.0032
1.33,16.583,0.1104,0.0036
1.34,17.048,0.1088,0.0040
1.35,17.553,0.1079,0.0040
1.36,17.553,0.1137,0.0040
1.37,17.766,0.1108,0.0040
1.38,17.684,0.1013,0.0036
1.39,17.672,0.0993,0.0029
1.40,17.505,0.1250,0.0029
1.41,17.341,0.1047,0.0025
1.42,17.064,0.1017,0.0023
1.43,17.566,0.1078,0.0023
1.44,17.635,0.1456,0.0027
1.45,17.709,0.1540,0.0034
1.46,18.051,0.1623,0.0032
1.47,17.863,0.1632,0.0038
1.48,17.064,0.1681,0.0030
1.49,16.999,0.1771,0.0029
1.50,17.223,0.1793,0.0023
1.51,16.550,0.1796,0.0025
1.52,15.812,0.1866,0.0021
1.53,14.932,0.1904,0.0025
1.54,14.385,0.1946,0.0023
1.55,13.839,0.1966,0.0021
1.56,13.525,0.1927,0.0019
1.57,12.924,0.1926,0.0015
1.58,12.535,0.1891,0.0002
1.59,12.006,0.1773,-0.0004
1.60,11.216,0.1622,-0.0005
1.61,10.683,0.1229,-0.0011
1.62,10.171,0.1078,-0.0017
1.63,9.687,0.1030,-0.0019
1.64,8.955,0.1034,-0.0023
1.65,8.715,0.1024,-0.0026
1.66,8.566,0.0997,-0.0026
1.67,8.455,0.0951,-0.0026
1.68,8.430,0.0845,-0.0024
1.69,8.409,0.0802,-0.0023
1.70,8.748,0.0803,-0.0019
1.71,9.211,0.0803,-0.0013
1.72,10.340,0.0743,-0.0005
1.73,10.774,0.0782,0.0000
1.74,11.010,0.0753,0.0004
1.75,11.105,0.0722,0.0002
1.76,11.204,0.0759,0.0000
1.77,11.254,0.0972,-0.0002
1.78,11.386,0.0935,-0.0002
1.79,11.361,0.0905,-0.0002
1.80,10.894,0.0818,-0.0007
1.81,10.720,0.0784,-0.0011
1.82,10.530,0.0713,-0.0011
1.83,10.410,0.0699,-0.0013
1.84,9.861,0.0687,-0.0011
1.85,9.389,0.0709,-0.0015
1.86,8.827,0.0699,-0.0013
1.87,8.492,0.0706,-0.0013
1.88,8.252,0.0727,-0.0017
1.89,8.252,0.0716,-0.0017
1.90,8.322,0.0699,-0.0013
1.91,8.521,0.0860,-0.0013
1.92,8.488,0.0862,-0.0013
1.93,8.641,0.0798,-0.0011
1.94,8.554,0.0625,-0.0009
1.95,8.554,0.0637,-0.0009
1.96,8.670,0.0682,-0.0007
1.97,8.566,0.0670,-0.0007
1.98,8.405,0.0681,-0.0013
1.99,8.145,0.0691,-0.0013
2.00,7.921,0.0706,-0.0013
2.01,7.760,0.0693,-0.0015
2.02,7.587,0.0766,-0.0017
2.03,7.343,0.0734,-0.0019
2.04,7.285,0.0772,-0.0021
2.05,7.115,0.0725,-0.0023
2.06,7.033,0.0757,-0.0023
2.07,6.975,0.0759,-0.0023
2.08,7.037,0.0706,-0.0021
2.09,7.008,0.0693,-0.0023
2.10,6.859,0.0729,-0.0021
2.11,6.648,0.0762,-0.0021
2.12,6.503,0.0758,-0.0021
2.13,6.508,0.0783,-0.0021
2.14,6.441,0.0816,-0.0023
2.15,6.412,0.0837,-0.0023
2.16,6.404,0.0870,-0.0023
2.17,6.334,0.0900,-0.0023
2.18,6.214,0.0914,-0.0023
2.19,6.181,0.0909,-0.0024
2.20,6.185,0.0885,-0.0023
2.21,6.181,0.0906,-0.0023
2.22,6.156,0.0927,-0.0023
2.23,6.127,0.0777,-0.0023
2.24,6.135,0.0749,-0.0021
2.25,6.094,0.0727,-0.0021
2.26,6.086,0.0713,-0.0021
2.27,6.061,0.0697,-0.0021
2.28,6.073,0.0686,-0.0021
2.29,6.028,0.0693,-0.0021
2.30,5.923,0.0693,0.0016
2.31,5.817,0.0692,0.0053
2.32,5.954,0.0687,0.0027
2.33,6.040,0.0679,0.0019
2.34,6.119,0.0681,0.0013
2.35,6.173,0.0681,0.0008
2.36,6.214,0.0681,0.0004
2.37,6.094,0.0674,0.0000
2.38,6.044,0.0679,-0.0002
2.39,6.069,0.0692,-0.0005
2.40,6.077,0.0711,-0.0007
2.41,6.098,0.0745,-0.0007
2.42,6.156,0.0761,-0.0009
2.43,6.197,0.0785,-0.0009
2.44,6.288,0.0798,-0.0009
2.45,6.479,0.0794,-0.0009
2.46,6.479,0.0798,-0.0009
2.47,6.673,0.0808,-0.0009
2.48,6.727,0.0837,-0.0011
2.49,6.789,0.0862,-0.0013
2.50,6.785,0.0870,-0.0013
2.51,6.805,0.0885,-0.0015
2.52,6.830,0.0903,-0.0015
2.53,6.884,0.0895,-0.0017
2.54,7.016,0.0894,-0.0017
2.55,7.107,0.0895,-0.0017
2.56,7.157,0.0903,-0.0017
2.57,7.219,0.0896,-0.0017
2.58,7.318,0.0879,-0.0017
2.59,7.434,0.0913,-0.0015
2.60,7.562,0.0955,-0.0015
2.61,7.702,0.0974,-0.0015
2.62,7.748,0.1004,-0.0015
2.63,7.801,0.1011,-0.0017
2.64,7.847,0.0998,-0.0017
2.65,7.897,0.1004,-0.0017
2.66,7.921,0.1020,-0.0019
2.67,7.921,0.1040,-0.0017
2.68,7.814,0.1041,-0.0019
2.69,7.739,0.1094,-0.0021
2.70,7.735,0.1132,-0.0023
2.71,7.773,0.1158,-0.0023
2.72,7.781,0.1182,-0.0023
2.73,7.785,0.1198,-0.0023
2.74,7.735,0.1212,-0.0024
