Depth,Qc,Fs,u
0.01,0.104,0.0004,0.0073
0.02,0.094,0.0007,0.0088
0.03,0.083,0.0024,0.0002
0.04,0.27,0.0042,0.0006
0.05,0.374,0.0049,0.0007
0.06,0.52,0.0077,-0.0004
0.07,0.52,0.0123,-0.0004
0.08,0.67,0.0151,-0.0003
0.09,0.806,0.0181,0
0.1,0.912,0.0207,0.0024
0.11,1.019,0.0268,0.0047
0.12,1.097,0.0296,0.0004
0.13,1.149,0.0312,0.0004
0.14,1.284,0.0324,-0.001
0.15,1.284,0.035,-0.0023
0.16,1.305,0.0364,-0.0027
0.17,1.351,0.0379,-0.0122
0.18,1.398,0.0391,-0.0149
0.19,1.424,0.0403,-0.0169
0.2,1.476,0.0405,-0.0186
0.21,1.512,0.0402,-0.0199
0.22,1.523,0.039,-0.0239
0.23,1.518,0.039,-0.0267
0.24,1.512,0.0385,-0.0274
0.25,1.518,0.0372,-0.0275
0.26,1.523,0.0361,-0.0277
0.27,1.523,0.0357,-0.0279
0.28,1.528,0.0361,-0.0284
0.29,1.481,0.04,-0.0017
0.3,1.466,0.041,-0.0061
0.31,1.481,0.041,-0.007
0.32,1.518,0.0405,-0.0063
0.33,1.637,0.0423,-0.0031
0.34,1.694,0.0424,-0.0002
0.35,1.783,0.0407,-0.0004
0.36,1.824,0.0415,-0.0025
0.37,1.856,0.0422,-0.0007
0.38,1.788,0.0445,-0.0008
0.39,1.653,0.0434,-0.0032
0.4,1.59,0.043,-0.015
0.41,1.388,0.0438,-0.0004
0.42,1.372,0.0445,-0.0004
0.43,1.294,0.0447,0
0.44,1.263,0.0451,0
0.45,1.351,0.0463,-0.0004
0.46,1.294,0.0469,-0.0004
0.47,1.263,0.0472,-0.0006
0.48,1.237,0.048,-0.0007
0.49,1.211,0.0527,-0.0007
0.5,1.227,0.0574,-0.0006
0.51,1.242,0.057,-0.0006
0.52,1.279,0.0578,-0.0008
0.53,1.232,0.0599,-0.0009
0.54,1.195,0.0603,-0.0005
0.55,1.164,0.059,-0.0004
0.56,1.06,0.0578,-0.0002
0.57,1.029,0.0566,0.003
0.58,1.003,0.0548,0.0025
0.59,0.977,0.0518,0.0022
0.6,1.055,0.0504,0.0022
0.61,1.019,0.0488,0.0022
0.62,0.982,0.0482,0.0021
0.63,0.936,0.0471,0.0021
0.64,0.925,0.0454,0.0021
0.65,0.936,0.044,0.0021
0.66,0.915,0.0427,0.0022
0.67,0.93,0.0439,0.0021
0.68,0.951,0.0437,0.0021
0.69,0.925,0.0446,0.0022
0.7,1.003,0.0501,0.0021
0.71,1.102,0.0541,0.002
0.72,1.201,0.0587,0.0019
0.73,1.221,0.064,0.0018
0.74,1.46,0.0689,0.0017
0.75,1.559,0.0774,0.002
0.76,1.653,0.0807,0.0021
0.77,1.783,0.0843,0.002
0.78,1.783,0.0865,0.0013
0.79,1.757,0.0935,0.0004
0.8,1.731,0.0957,0.0001
0.81,1.71,0.0953,-0.0001
0.82,1.668,0.0967,-0.0001
0.83,1.653,0.0963,-0.0007
0.84,1.637,0.0935,-0.0012
0.85,1.622,0.092,-0.0013
0.86,1.596,0.0903,-0.0013
0.87,1.585,0.0894,-0.001
0.88,1.564,0.0877,-0.0009
0.89,1.533,0.0873,-0.0008
0.9,1.492,0.0869,-0.0007
0.91,1.419,0.0863,-0.0005
0.92,1.393,0.0857,-0.0006
0.93,1.372,0.0831,-0.0008
0.94,1.336,0.0829,-0.0008
0.95,1.237,0.0831,-0.0007
0.96,1.185,0.0826,-0.0005
0.97,1.149,0.0818,-0.0004
0.98,1.117,0.081,-0.0004
0.99,1.081,0.0795,-0.0003
1,1.055,0.0784,0
1.01,1.045,0.0743,0.0001
1.02,1.029,0.0727,0.0001
1.03,1.008,0.0712,0.0003
1.04,0.982,0.0701,0.0005
1.05,0.982,0.0687,0.0008
1.06,0.988,0.0665,0.0008
1.07,0.982,0.0653,0.0009
1.08,0.977,0.064,0.001
1.09,0.962,0.0628,0.0011
1.1,0.951,0.0598,0.0013
1.11,0.936,0.0585,0.0013
1.12,0.93,0.0577,0.0014
1.13,0.93,0.0569,0.0016
1.14,0.925,0.0568,0.0017
1.15,0.93,0.0558,0.0018
1.16,0.93,0.0551,0.0019
1.17,0.951,0.0546,0.0021
1.18,0.962,0.0545,0.0021
1.19,0.962,0.0544,0.0022
1.2,0.967,0.0545,0.0022
1.21,0.967,0.0544,0.0022
1.22,0.962,0.0541,0.0025
1.23,0.972,0.0553,0.0026
1.24,0.993,0.0561,0.0028
1.25,1.008,0.0567,0.0029
1.26,1.034,0.0571,0.0029
1.27,1.034,0.0577,0.0029
1.28,1.045,0.0568,0.0031
1.29,1.04,0.0564,0.003
1.3,0.988,0.0557,0.0026
1.31,0.977,0.0557,0.0025
1.32,0.967,0.0549,0.0024
1.33,0.941,0.0588,0.0022
1.34,0.972,0.0558,0.0023
1.35,0.967,0.0542,0.0022
1.36,1.003,0.0573,0.0027
1.37,1.143,0.0581,0.0032
1.38,1.398,0.0587,0.0023
1.39,1.253,0.06,0.0042
1.4,1.268,0.0616,0.0046
1.41,1.341,0.0645,0.0042
1.42,1.481,0.0646,0.0037
1.43,1.533,0.065,0.0025
1.44,1.455,0.0648,0.0021
1.45,1.549,0.067,0.0017
1.46,1.44,0.0642,0.001
1.47,1.164,0.0596,0.0001
1.48,1.045,0.0596,0.0001
1.49,0.951,0.0562,-0.0001
1.5,0.858,0.0491,-0.0003
1.51,0.774,0.0432,-0.0003
1.52,0.629,0.0412,-0.0004
1.53,0.582,0.0377,-0.0004
1.54,0.52,0.0357,-0.0002
1.55,0.489,0.0328,0
1.56,0.442,0.0278,0.0004
1.57,0.452,0.0232,0.0043
1.58,0.421,0.022,0.0044
1.59,0.405,0.02,0.0044
1.6,0.39,0.0188,0.0045
1.61,0.374,0.0177,0.0046
1.62,0.374,0.0158,0.0046
1.63,0.317,0.0151,0.0058
1.64,0.379,0.0136,0.0054
1.65,0.374,0.0131,0.0053
1.66,0.359,0.0125,0.0054
1.67,0.348,0.0124,0.0054
1.68,0.343,0.0119,0.0054
1.69,0.338,0.0116,0.0056
1.7,0.338,0.0111,0.0056
1.71,0.338,0.0108,0.0059
1.72,0.338,0.0106,0.006
1.73,0.343,0.0103,0.0061
1.74,0.343,0.0102,0.0061
1.75,0.348,0.0098,0.0063
