Depth,Qc,Fs,u
0.01,0.145,0.003,-0.001
0.02,0.52,0.004,0
0.03,1.295,0.007,0
0.04,2.131,0.009,0
0.05,3.332,0.011,0.001
0.06,4.057,0.011,0.005
0.07,5.097,0.013,0.005
0.08,5.378,0.015,0.005
0.09,5.719,0.016,0.003
0.1,5.855,0.016,0.003
0.11,5.872,0.017,-0.004
0.12,5.83,0.018,0
0.13,5.625,0.019,-0.001
0.14,5.48,0.019,-0.003
0.15,5.335,0.02,-0.002
0.16,5.029,0.019,0
0.17,4.628,0.019,0.004
0.18,4.227,0.019,-0.005
0.19,3.767,0.018,-0.001
0.2,3.477,0.016,0
0.21,3.247,0.014,-0.004
0.22,3.068,0.011,0.001
0.23,2.693,0.01,-0.003
0.24,2.582,0.009,-0.001
0.25,2.446,0.008,0.001
0.26,2.378,0.008,0.003
0.27,2.139,0.007,0.004
0.28,1.926,0.007,-0.006
0.29,1.619,0.007,-0.003
0.3,1.526,0.009,-0.001
0.31,1.347,0.009,0.003
0.32,1.236,0.009,-0.002
0.33,1.159,0.012,0
0.34,1.04,0.014,-0.001
0.35,0.972,0.017,-0.002
0.36,0.938,0.019,-0.001
0.37,0.912,0.02,-0.001
0.38,0.912,0.025,0
0.39,0.955,0.026,0
0.4,0.997,0.027,0
0.41,1.117,0.027,0.001
0.42,1.185,0.027,0.001
0.43,1.347,0.029,0.003
0.44,1.364,0.031,0
0.45,1.389,0.031,-0.004
0.46,1.355,0.032,-0.008
0.47,1.313,0.033,-0.018
0.48,1.304,0.034,-0.014
0.49,1.295,0.036,-0.01
0.5,1.287,0.036,-0.003
0.51,1.287,0.038,-0.002
0.52,1.287,0.037,0.006
0.53,1.287,0.038,0.005
0.54,1.287,0.037,0.008
0.55,1.295,0.037,0.008
0.56,1.295,0.037,0.008
0.57,1.295,0.038,0.004
0.58,1.295,0.038,0.002
0.59,1.295,0.038,0.008
0.6,1.287,0.038,0.013
0.61,1.295,0.0335,0.021
0.62,1.304,0.029,0.021
0.63,1.321,0.03,0.023
0.64,1.338,0.031,0.028
0.65,1.355,0.032,0.031
0.66,1.381,0.032,0.032
0.67,1.389,0.032,0.032
0.68,1.406,0.031,0.033
0.69,1.423,0.032,0.033
0.7,1.47,0.032,0.034
0.71,1.517,0.032,0.035
0.72,1.543,0.033,0.035
0.73,1.551,0.033,0.035
0.74,1.543,0.034,0.035
0.75,1.543,0.035,0.035
0.76,1.543,0.035,0.035
0.77,1.534,0.035,0.035
0.78,1.526,0.035,0.035
0.79,1.517,0.034,0.035
0.8,1.517,0.034,0.035
0.81,1.517,0.034,0.036
0.82,1.509,0.033,0.036
0.83,1.5,0.033,0.037
0.84,1.5,0.033,0.037
0.85,1.492,0.033,0.037
0.86,1.492,0.033,0.038
0.87,1.492,0.033,0.038
0.88,1.5,0.031,0.039
