Depth,Qc,Fs,u
0,0.0712,0,0
0.01,0.2081,0,-0.0006
0.02,0.5131,0,-0.0002
0.03,0.6461,0,0
0.04,0.7791,0,-0.0002
0.05,0.8456,0,-0.0002
0.06,0.9472,0.0057,-0.0004
0.07,1.0176,0.0114,-0.0004
0.08,1.1545,0.0125,-0.0004
0.09,1.2562,0.0164,-0.0004
0.09999999,1.5534,0.0183,-0.0004
0.11,1.706,0.0194,-0.0004
0.12,1.8272,0.0245,-0.0004
0.13,1.9954,0.025,-0.0006
0.14,2.0462,0.0278,-0.0006
0.15,2.1127,0.0296,-0.0004
0.16,2.1675,0.0317,-0.0004
0.17,2.1988,0.0328,-0.0004
0.18,2.2144,0.0331,-0.001
0.19,2.2105,0.0351,-0.001
0.2,2.1831,0.0356,-0.0006
0.21,2.1557,0.036,-0.001
0.22,2.0892,0.0359,-0.0012
0.23,2.0853,0.0357,-0.001
0.2400001,2.1479,0.0347,-0.0014
0.2500001,2.2105,0.0322,-0.0008
0.2600001,2.3122,0.0302,-0.0004
0.27,2.4139,0.0294,-0.0004
0.28,2.5664,0.0283,-0.0004
0.29,2.582,0.0281,0.0002
0.3,2.5742,0.028,-0.0018
0.31,2.5781,0.0278,-0.0006
0.32,2.5273,0.0275,-0.0008
0.33,2.5038,0.027,-0.0004
0.34,2.4373,0.0276,-0.0002
0.35,2.2965,0.0281,-0.0006
0.36,2.2692,0.0299,-0.0006
0.3699999,2.2574,0.0325,-0.0004
0.3799999,2.234,0.0362,0.0002
0.3899999,2.2379,0.0368,-0.0002
0.3999999,2.2496,0.0376,-0.0002
0.4099999,2.2613,0.043,0.0008
0.4199999,2.2613,0.0463,0.0027
0.4299999,2.2594,0.0517,0.0041
0.4399999,2.2916,0.0634,0.0057
0.4499999,2.3239,0.0659,-0.0016
0.4599999,2.3943,0.0668,-0.0023
0.4699998,2.4608,0.0667,-0.001
0.4799998,2.5781,0.071,0.0025
0.4899998,2.6055,0.075,0.0043
0.4999998,2.6603,0.0765,0.0068
0.5099998,2.805,0.0805,0.0055
0.5199998,2.9066,0.0826,-0.0053
0.5299998,2.9888,0.0839,-0.0113
0.5399998,3.0435,0.0837,-0.0076
0.5499998,3.0162,0.0835,-0.0027
0.5599998,2.977,0.0805,-0.0074
0.5699998,2.9223,0.082,-0.0098
0.5799997,2.8245,0.0704,-0.0055
0.5899997,2.805,0.0662,-0.0021
0.5999997,2.8108,0.0639,-0.0016
0.6099997,2.8167,0.0622,-0.009
0.6199997,2.848,0.0595,-0.0207
0.6299997,2.9145,0.0515,-0.0274
0.6399997,2.9262,0.0465,-0.0004
0.6499997,2.9379,0.042,-0.0008
0.6599997,3.0201,0.0378,-0.0008
0.6699997,3.0905,0.0318,-0.0008
0.6799996,3.1726,0.0281,-0.0004
0.6899996,3.3877,0.0241,-0.0004
0.6999996,3.4933,0.0231,0
0.7099996,3.5989,0.0226,-0.0002
0.7199996,3.6654,0.022,0.0002
0.7299996,3.7319,0.0221,0
0.7399996,3.8257,0.0221,0.0002
0.7499996,3.9196,0.023,0.0004
0.7599996,3.9431,0.0243,0.0012
0.7699996,3.9626,0.0246,0.0004
0.7799996,3.9391,0.0246,-0.0002
0.7899995,3.9235,0.0244,-0.0006
0.7999995,3.8687,0.0243,-0.0008
0.8099995,3.8023,0.0243,-0.0014
0.8199995,3.5989,0.0242,-0.0006
0.8299995,3.4933,0.0242,-0.001
0.8399995,3.3681,0.0233,-0.0008
0.8499995,3.3056,0.0231,-0.0006
0.8599995,3.3036,0.0231,-0.0006
0.8699995,3.3359,0.023,-0.0004
0.8799995,3.3681,0.0229,-0.0006
0.8899994,3.4151,0.0218,-0.0004
0.8999994,3.4542,0.0222,-0.0004
0.9099994,3.4776,0.0225,-0.0006
0.9199994,3.4776,0.0229,-0.001
0.9299994,3.4542,0.0235,-0.0006
0.9399994,3.3251,0.0264,-0.0006
0.9499994,3.3017,0.0347,-0.0006
0.9599994,3.3153,0.0363,-0.0002
0.9699994,3.329,0.0381,-0.0002
0.9799994,3.3877,0.0414,0
0.9899994,3.4424,0.046,0
0.9999993,3.3799,0.0501,0.001
1.009999,3.3251,0.0552,0.0039
1.019999,3.243,0.0572,-0.0086
1.029999,3.0944,0.0601,-0.0012
1.039999,3.0474,0.0585,-0.001
1.049999,3.0924,0.0568,-0.0008
1.059999,3.1374,0.0541,0.0016
1.069999,3.3134,0.053,0.0023
1.079999,4.1034,0.0516,0.0031
1.089999,4.4828,0.0463,-0.0141
1.099999,4.5805,0.0461,-0.0305
1.109999,4.5532,0.047,-0.0045
